ID,repeat_coverage,phastcons_elements_20way_exons_merged_percentage,phastcons_elements_7way_exons_merged_percentage,Distance_closest_pc,A549_cell,GM12878_cell,GM12878_cytosol,H1.hESC_cell,H1.hESC_cytosol,endothelial.cell.of.umbilical.vein_cell,endothelial.cell.of.umbilical.vein_cytosol,endothelial.cell.of.umbilical.vein_nucleus,HepG2_nucleus,HepG2_cell,HepG2_cytosol,keratinocyte_nucleus,keratinocyte_cytosol,keratinocyte_cell,SK.N.SH_cell,GM12878_nucleus,HeLa.S3_cytosol,A549_cytosol,A549_nucleus,IMR.90_cytosol,MCF.7_nucleus,IMR.90_cell,SK.N.SH_cytosol,SK.N.SH_nucleus,MCF.7_cytosol,HT1080_nucleus,HT1080_cytosol,SK.MEL.5_nucleus,SK.N.DZ_nucleus,SK.MEL.5_cytosol,SK.N.DZ_cytosol,NCI.H460_cytosol,max_exp,min_exp,mean_exp,median_exp,Tau_exp,genomic_classification_is_2,genomic_classification_is_6,genomic_classification_is_8,DISEASE_DB_is_1
ENSG00000262049,0.150358002,0.025303644,0.026315789,0.221483789,0.000847721,0.000604403,0.003034924,0.00419162,0.001088644,0.002140272,0.001264458,0.000350261,0.003322123,0.005700202,0.005983449,7.75e-05,9.27e-05,0.00010116,0.002955758,0.001003478,0.0,0.009423589,0.010509453,0.0,0.001389417,0.002631051,0.001328566,0.002005698,0.002677126,0.002699071,0.001079813,0.003999971,0.008422678,0.007103508,0.011522951,0.004715655,0.00165433,0.006072191,0.005390298,0.007988936,0.311882529,0,0,0,0
ENSG00000262001,0.22623213,0.213316504,0.184285264,0.451933706,0.010019862,0.000228494,0.000105694,0.020024216,0.007421647,0.012820513,0.008010116,0.007671471,0.008693891,0.021868698,0.008153413,0.001153401,0.000243439,0.000684034,0.005462329,6.9e-05,0.004703501,0.006159265,0.0,0.000609894,0.002648658,0.002572059,0.001236714,0.004660299,0.000293896,0.008518222,0.002204618,0.016863818,0.0,0.00682263,0.0,0.004805112,0.002084621,0.000288386,0.002491199,0.003096979,0.800543079,0,0,0,0
ENSG00000261971,0.088611409,0.078549358,0.0834282,0.218536462,0.00131101,0.0,0.002340364,0.004946329,0.000800549,0.013968093,0.003341782,0.006392258,0.003267393,0.001371275,0.00030816,0.002936541,0.001101271,0.0,0.004902233,0.003662989,0.001677949,0.00892535,0.04899808,0.010541375,0.025554106,0.011904621,0.002368456,0.009228833,0.002604988,0.009481352,0.001298347,0.004849263,0.000717614,0.001739635,9.36e-05,0.002670927,0.00287831,0.0,0.005272921,0.00674706,0.649697201,0,0,0,0
ENSG00000261889,0.747118459,0.084337349,0.0,0.219808945,0.000300645,0.0004791,0.0,0.0,0.0,0.0,4.52e-05,9.52e-05,0.0,0.000188214,0.00011556,0.0,0.0,0.0,0.00043255,0.000346979,0.0,7.73e-05,0.0,0.0,0.001243302,0.000637116,0.000206666,0.000131091,0.000609166,0.0,0.0,0.0,0.0,0.0,0.0,0.000408946,8.38e-05,0.0,0.000104241,7.71e-05,0.788888561,0,0,0,0
ENSG00000261879,0.206315895,0.063273728,0.043099496,0.219132522,0.001227224,0.003132578,0.001094687,0.000445224,0.000130025,0.0,0.000304825,0.000550138,0.000218921,0.0,8.35e-05,0.000299716,9.85e-05,0.0,0.002878121,0.000973906,0.000372295,0.000670046,0.000952894,0.00033883,0.002244851,0.000884883,0.000351004,0.002779137,0.00022443,0.002110812,0.000199251,0.0,0.003579495,0.000643302,0.0,0.000127796,0.000513565,0.0,0.001199419,0.001772388,0.53044227,0,0,0,0
ENSG00000261840,0.0,0.573298429,0.458987784,0.216184087,0.001084294,0.003228398,0.000369929,0.000700413,0.000127476,0.0,0.0,0.0,0.001833461,0.002939727,0.0,0.0,0.0,0.000255308,0.001242195,0.002044413,0.0,0.001451765,0.005123531,0.000248475,0.004864286,0.0,0.000472379,0.001621163,0.001044667,0.0,0.0,0.0,0.017342825,0.0,0.0,0.000677316,0.001202053,0.000570963,0.001388259,0.000907847,0.81004737,0,0,0,0
ENSG00000261824,0.362327264,0.0,0.0,0.60705441,0.034352405,0.010097958,0.009882378,0.01430146,0.003151204,0.007913375,0.005390881,0.001170708,0.003327596,0.01319292,0.010798457,0.001828603,0.011093851,0.008275849,0.011806395,0.002373649,0.0,0.036886865,0.032840314,0.008862284,0.001081248,0.013745177,0.008283034,0.002383678,0.002340481,0.014037476,0.013915447,0.006865111,0.003656689,0.032192302,0.006531679,0.009380192,0.003479144,0.007386142,0.006203691,0.00902311,0.661264797,0,0,0,0
ENSG00000261801,0.201522461,0.034662868,0.047483381,0.216034448,0.002454447,0.0,0.0,0.015262492,0.002814668,0.007751447,0.004442538,0.000590113,0.0,0.000170289,0.00014124,0.000813274,0.003384958,0.001541485,0.007103801,0.0,0.0,0.004235031,0.003949676,0.052473458,0.01197608,0.059593898,0.015637712,0.006738097,0.015034119,0.030439522,0.041196793,0.0,0.001183635,0.0,0.002893556,0.006376997,0.001273304,0.000429652,0.003529414,0.004347529,0.427090816,0,0,0,1
ENSG00000261798,0.041423881,0.0,0.0,0.215980412,5.42e-05,0.000294831,0.000385028,0.0,3.82e-05,0.0,0.0,0.0,0.000197029,0.0,0.0,0.0,0.0,1.45e-05,8.87e-05,0.000723529,0.000314615,0.000326432,0.001532916,0.0,0.00160726,0.0,0.0,5.9e-05,0.000112215,6.34e-05,0.0,0.00138376,0.000208709,0.0,0.0,0.0,2.16e-05,0.0,2.67e-05,1.9e-05,0.790889337,1,0,0,0
ENSG00000261777,0.0,0.131736527,0.123752495,0.229126168,0.000571719,0.000773931,0.000996542,0.000640688,0.00021416,0.000246413,0.0,0.0,0.000207975,0.000985884,0.000667681,6.4e-05,0.000185477,0.000192686,0.000776372,0.000262205,0.000566308,0.000953526,0.001118615,0.0,0.000988266,0.000342155,0.000524866,0.000211931,0.000718709,0.0,0.001066958,0.0,0.001217943,0.001123514,0.002385289,0.001904153,0.000497261,0.0,0.000705625,0.000929509,0.747494008,0,0,0,1
ENSG00000261770,0.041083089,0.0,0.065757162,0.616224212,0.0,0.000140045,0.0,0.000206323,1.78e-05,8.45e-05,2.26e-05,0.000230334,0.00138741,0.00107551,0.00010272,0.000292981,0.0,0.000158966,0.000133092,0.000394294,0.0,2.58e-05,0.0,0.0,0.000114235,0.000165178,3.28e-05,0.00022504,0.0,0.003073942,9.64e-05,0.004663785,0.001155045,0.001032908,0.0,3.83e-05,0.000164752,0.0,0.000347973,0.000513809,0.583347176,0,0,0,0
ENSG00000261758,0.173895638,0.040634921,0.029206349,0.216011448,4.44e-05,0.000368539,0.000332181,8.69e-05,2.04e-05,0.000112646,0.0,0.000119926,0.000229867,0.0,5.14e-05,0.0,0.0,0.0,6.1e-05,0.000139974,1.57e-05,4.3e-05,0.0,0.0,0.000241753,0.0,1.31e-05,2.62e-05,2.67e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.56e-05,5.91e-05,0.0,3.14e-05,0.0,0.957683592,1,0,0,0
ENSG00000261737,0.0,0.025,0.0,0.215978472,0.000182359,0.001680536,0.001155083,0.000504949,0.000239655,0.002421887,0.002692618,0.000639606,0.000246286,0.001756666,0.001059302,0.000262672,0.000625985,0.000534703,0.001070284,0.000498782,0.000304128,0.000249119,0.0,0.0,0.000130175,0.001392215,0.001089096,0.000264368,0.000160307,0.000271061,0.0,0.0,2e-05,0.000208394,0.0,0.000102236,0.000749912,0.000290786,0.0009891,0.000958466,0.771194331,1,0,0,0
ENSG00000261668,0.0,0.075741801,0.070275898,0.233190244,0.0,0.000162157,3.02e-05,0.0,2.55e-06,1.41e-05,0.0,2.67e-05,5.47e-05,1.79e-05,0.0,1.68e-05,0.0,1.45e-05,3.88e-05,8.87e-05,0.0,0.0,0.0,0.0,9.83e-05,0.0,0.0,1.75e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000218052,0.0,0.000320843,0.000425309,0.735087338,0,0,0,0
ENSG00000261663,0.162209189,0.0,0.0,0.219222306,0.000172501,0.000213752,0.00018119,0.0,7.65e-06,0.0,0.0,0.0,0.000106724,0.000107551,0.0,0.000106079,0.0,0.000110794,0.000288367,0.000210947,9.96e-05,0.0,0.0,0.0,0.000754482,0.0,0.0,0.000277477,0.0,0.000484449,0.0,0.0,0.000654716,0.0,0.0,5.11e-05,0.000180472,0.0,0.000258584,0.000323119,0.744226682,0,0,0,0
ENSG00000261643,0.0,0.0,0.0,0.216480316,0.000788577,0.001164582,0.001879841,0.003567221,0.00042577,0.004717048,0.002562785,0.001757014,0.00215637,0.002921801,0.002471704,0.001449749,0.000481081,0.000958611,0.002456662,0.001271597,0.001122128,0.001288549,0.011020425,0.002665462,0.001498338,0.002831625,0.000619997,0.0,0.000307255,0.001211122,0.000343869,0.00103721,0.001398062,0.002700058,0.000365596,0.000408946,0.000384397,0.000302235,0.000677673,0.001024313,0.666038424,0,0,0,0
ENSG00000261613,0.0,0.0,0.0,0.220963379,0.000640719,0.00076656,0.001049389,0.002779935,0.000466562,0.002745744,0.002139418,0.001031746,0.000708756,0.001120323,0.000725461,0.001532255,0.000892609,0.000751474,0.005462329,0.000802388,0.002060731,0.001357272,0.00990181,0.003764777,0.00367943,0.006323961,0.002286445,0.004039799,0.000758786,0.001303397,0.00040493,0.00527879,0.0,0.003832633,0.003395135,0.004613419,0.000573655,0.000651132,0.000911302,0.001074453,0.70733446,0,0,0,0
ENSG00000261610,0.061720188,0.05334082,0.055586749,0.217786883,1.48e-05,0.0,0.0,7.06e-05,1.27e-05,7.04e-05,1.69e-05,0.0,3.28e-05,3.59e-05,0.0,5.56e-05,2.9e-05,4.34e-05,8.32e-05,0.0,0.0,0.0,0.000151911,0.0,0.0,0.0,2.3e-05,0.000117982,0.0,1.15e-05,0.0,0.0,0.0,0.0,0.0,7.67e-05,1.02e-05,0.0,8.24e-06,0.0,0.891330188,0,0,0,0
ENSG00000261578,0.147967051,0.0,0.0,0.216560954,0.003824601,0.0,0.0,0.000732991,0.000127476,0.000232332,0.000180637,0.000114215,0.000396794,0.000779745,0.00028248,0.000287929,0.0,0.000361286,0.001175649,0.0,0.0,0.001812559,0.013340515,0.000233416,0.004335617,0.000507333,0.000104973,0.000251258,0.000403439,0.00039794,0.000183183,0.000102501,0.001380907,0.000244636,0.000541706,0.00085623,0.001647527,0.0,0.00166313,0.000623223,0.844492368,0,0,0,0
ENSG00000261560,0.410924899,0.0,0.0,0.225235286,0.000502718,0.000877122,0.000543569,0.000184605,3.82e-05,0.00038722,9.6e-05,0.000453055,0.000716966,0.000708044,0.0,0.0003014,0.0,0.00030348,0.000349367,0.000534268,0.0,0.000601323,0.006656447,0.0,0.002019037,0.000578123,0.0,0.001216965,2.94e-05,0.0,0.0,0.001244652,0.00073191,0.0,0.0,0.000779553,0.000318061,0.0,0.00047162,0.000609313,0.732389783,0,1,0,0
ENSG00000261534,0.108551395,0.05108523,0.043673902,0.216634665,0.000123215,0.0,9.06e-05,0.0,1.02e-05,0.001830496,0.002060389,0.000942277,0.000229867,0.00031369,0.00021186,0.004819026,0.004474636,0.003034799,0.001868838,4.34e-05,0.000157308,0.000163216,0.000510972,0.000783074,0.000175337,0.001097255,0.001886235,0.003910893,0.00012023,0.005057874,0.001532949,0.000119584,0.0,0.0,0.0,0.000332268,0.00039467,0.000824029,0.001049664,0.001615142,0.453677916,0,0,0,0
ENSG00000261526,0.0,0.0,0.0,0.216126171,0.001434225,0.012360785,0.013498618,0.006358014,0.001636791,0.005364762,0.002929704,0.00162757,0.005325248,0.012009859,0.008840354,0.000724032,0.000220254,0.000790011,0.007009527,0.004504806,0.003749168,0.006159265,0.011186146,0.005827874,0.004285141,0.004105856,0.00248655,0.011614696,0.002051929,0.0,0.002667395,0.003875505,0.015641707,0.002799725,0.008482265,0.007284345,0.000746792,0.00113141,0.001357622,0.001989387,0.653015922,0,0,0,0
ENSG00000261512,0.0,0.0,0.029559748,0.216290773,0.000547076,0.0,0.00828187,0.011570392,0.001759167,0.017446036,0.005215889,0.001524776,0.005639946,0.011965046,0.0,0.000956396,0.00461954,0.0,0.004375409,0.002178473,0.0,0.002577098,0.006173095,0.0,0.001928712,0.013403023,0.00103989,0.001481333,0.00203857,0.001770544,0.001719345,0.0,0.0,0.007973326,0.0,0.001047923,0.003951676,0.00283042,0.008454621,0.010521655,0.57685674,0,0,0,0
ENSG00000261487,0.0,0.438844499,0.336201598,0.21576011,0.003036023,0.003795948,0.002234671,0.000700413,0.000237105,0.006061758,0.00543604,0.000630089,0.000725175,0.00691015,0.003787806,0.000495036,0.004028332,0.002341131,0.032524428,0.0,0.001599295,0.003573576,0.0,0.0,0.00070135,0.00369291,0.00536675,0.001505366,0.002516819,0.0,0.00151688,0.002474662,0.0,0.005680994,0.0,0.0,0.000947492,0.0,0.001673423,0.002403486,0.665278707,0,0,1,0
ENSG00000261485,0.038871606,0.081481481,0.064444444,0.216035279,0.000310502,0.005329068,0.001774147,0.00036921,0.000137674,0.000359059,0.000581425,0.000534909,0.000547302,0.001048622,0.000365941,4.55e-05,2.9e-05,0.000178234,0.002489935,0.003388955,0.000272667,0.000206168,0.000234771,0.000210827,0.001261898,0.0,0.000662643,0.001164528,0.00024046,0.003939029,0.000825928,0.001749835,0.003533751,0.0,0.001036597,0.000153355,0.000313786,0.000103421,0.000843906,0.001184463,0.446612332,1,0,0,0
ENSG00000261455,0.063473409,0.076574022,0.066364152,0.223646899,0.00049779,0.004849968,0.003986169,0.001145637,0.000270249,0.003027359,0.001806369,0.000487319,0.001236902,0.004794981,0.004256467,0.000161644,0.000637578,0.000500983,0.00454732,0.00302029,0.0,0.001864101,0.002637721,0.000760485,0.004776617,0.00082589,0.003621572,0.001857128,0.003868741,0.003996701,0.002635258,0.008566136,0.012525374,0.012458321,0.006926254,0.004958466,0.000826471,0.001679097,0.002262758,0.00294356,0.435143522,1,0,0,0
ENSG00000261441,0.065223376,0.066787004,0.066787004,0.216001749,0.000216859,0.000302202,0.0,0.000553815,0.000147872,0.000225292,0.000259665,0.000118023,0.000216184,0.000403316,0.000327421,4.71e-05,0.0,0.00010116,0.000421459,0.000494839,0.00176709,0.000816081,0.001173855,0.0,0.000294886,0.0,0.000180423,0.000137646,0.00019504,0.000386405,0.000372793,0.0,0.0,0.000362424,0.0,0.000230032,0.000710431,0.0,0.000386448,0.0,0.954742685,1,0,0,0
ENSG00000261428,0.180220223,0.0,0.0,0.216174942,0.000542147,0.000545437,0.00016609,0.000521238,0.000122377,0.000485785,0.000242731,0.000767147,0.000454261,0.000627381,7.7e-05,0.000907566,0.000434712,0.000804463,0.000238457,0.000453438,0.0,0.000335023,0.003231553,0.0,0.000879344,0.0,0.000144338,0.00053092,0.0,0.001170751,0.000157473,0.000829768,0.001526718,0.0,0.000343303,0.000753994,0.000503407,0.000102854,0.000703126,0.000733685,0.752773114,0,0,0,0
ENSG00000261423,0.0,0.305278701,0.282022887,0.216182147,0.000330217,0.000309572,0.000415226,0.000287767,6.63e-05,0.0,0.000146767,0.000131348,0.000303753,0.000394354,0.00016692,0.000106079,8.11e-05,0.0,0.000327185,0.000279949,0.0,0.000944936,0.002016268,0.000655071,0.00048085,0.000483736,0.000108254,0.000402014,0.000371378,0.0,0.000228175,0.000551552,0.0,0.0,0.000111462,0.000651757,0.00031681,0.001213302,0.001067214,0.001596726,0.285753776,0,0,0,0
ENSG00000261420,0.505120171,0.0,0.0,0.215997315,3.94e-05,0.000353797,0.000475622,0.0,0.000239655,0.0,2.26e-05,2.28e-05,0.001089131,0.000905221,0.000597061,2.36e-05,0.0,0.0,0.000316094,0.00020109,0.0,0.000120265,0.000276201,6.78e-05,0.000289572,0.0,5.25e-05,0.000395459,6.68e-05,0.0,0.0,0.0,0.002398719,0.0,0.000713357,3.83e-05,4.51e-05,0.0,8.12e-05,0.000109889,0.657361856,1,0,0,0
ENSG00000261351,0.186590375,0.137580794,0.173130194,0.217529172,0.00049779,0.0,0.000543569,0.000640688,0.000183565,0.000323857,0.000338694,9.71e-05,0.000259968,0.000573605,0.000365941,4.21e-05,8.69e-05,0.0,0.000604461,0.0,0.002606065,0.0007989,0.0,0.000143062,0.000640247,0.000578123,0.000462538,0.000273107,0.000574433,0.000432543,0.000260312,0.0,0.000451725,0.001902725,0.0,0.000792332,0.002394768,0.0,0.003224919,0.004342447,0.764634662,0,0,1,0
ENSG00000261342,0.31820022,0.0,0.0,0.218919426,0.0,0.0,0.000150991,0.000819864,0.000191214,0.0,5.64e-05,0.0,7.39e-05,8.96e-05,0.0,0.000159961,0.000173885,0.0,0.000377095,9.27e-05,0.000844218,0.000541191,0.000842413,0.000195768,3.19e-05,0.000542728,0.0,3.93e-05,6.41e-05,0.0,0.0,0.0,0.000345942,0.003261815,0.000720045,0.000191693,0.000704263,0.000383768,0.000988238,0.00090369,0.751236666,0,1,0,0
ENSG00000261335,0.283349961,0.0,0.0,0.226776564,0.000349931,0.00019164,6.04e-05,0.000564674,0.000193763,0.0,0.000107253,2.09e-05,0.000207975,0.000492942,0.00023112,5.05e-05,9.27e-05,0.000115611,0.000870645,6.51e-05,0.000256936,0.000481058,0.000428112,0.0,0.000159398,0.0,0.00016074,6.34e-05,0.000312599,0.000784345,0.000356724,0.000585719,0.001318009,0.00076109,0.00155824,0.000242812,0.000338731,0.000189573,0.000523181,0.000594588,0.717769421,0,0,0,0
ENSG00000261334,0.092732948,0.035178479,0.042421107,0.250960112,0.0,0.0,0.0,0.0,2.55e-06,0.0,0.0,0.0,0.000106724,0.000170289,0.0,0.0,0.0,0.0,0.0,0.0,2.62e-05,0.0,0.000345251,0.0,0.000395838,0.0,0.0,2.18e-05,1.07e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.39e-06,0.0,3.46e-06,0.0,0.931650012,1,0,0,0
ENSG00000261286,0.012559256,0.105509182,0.152587646,0.243336576,0.0,8.11e-05,0.0,0.000228042,5.1e-05,0.000232332,0.000112898,0.000395947,0.000952305,0.000403316,0.0,0.002884343,0.000463693,0.001430691,0.000371549,0.000274034,0.000167795,0.000377974,0.005758794,0.000572246,0.004011509,0.001875951,6.56e-05,0.001356796,0.000192368,0.004884857,0.0001639,0.0,0.000514624,4.53e-05,0.0,0.000166134,0.00012266,0.0,0.000203996,0.00019433,0.689686172,0,0,0,0
ENSG00000261242,0.0,0.00913242,0.006392694,0.21600258,5.42e-05,0.0,0.000279334,0.0,5.1e-05,0.0,0.000118543,6.85e-05,0.0,0.0,3.85e-05,0.0,0.0,0.0,0.000194093,0.0,0.0,0.0002663,0.0,0.0,0.000130175,0.0,3.28e-05,7.43e-05,0.000117558,0.000201854,9.64e-06,0.0,0.0,0.0,0.0,0.000996805,7.68e-05,0.0,0.000108269,0.000111622,0.749716867,1,0,0,0
ENSG00000261229,0.798700516,0.030383091,0.0,0.230656085,0.000926579,0.000619145,0.0,0.000678695,5.1e-05,0.0,0.000118543,7.8e-05,0.000492572,0.001371275,0.000731881,0.000112814,0.000243439,0.000163783,0.000199638,0.000256291,0.000985795,0.000627094,0.0,0.0,0.000199247,0.0,0.000118095,0.0,0.000125574,3.46e-05,0.0,0.0,0.0,0.000335242,0.0,5.11e-05,0.000224438,0.0,0.00033751,0.000184806,0.727415747,0,1,0,0
ENSG00000261215,0.0,0.308376803,0.147898128,0.215399592,7.89e-05,0.000339056,0.000249136,0.000282337,0.000150422,2.11e-05,3.95e-05,0.0,4.1e-05,1.79e-05,0.0,0.0,4.06e-05,0.0,0.000144183,0.000544125,0.0,0.000171807,0.000552402,9.79e-05,7.97e-05,0.000271364,6.89e-05,0.000113613,8.02e-06,0.000415242,0.0,0.0,0.002839008,0.0,0.000590749,0.000204473,0.000201667,0.0,0.000343804,0.000469961,0.679808899,0,0,1,0
ENSG00000261211,0.22111806,0.045126354,0.053850782,0.222966598,0.0,0.00028746,0.00018119,0.000211753,9.94e-05,0.0,2.82e-05,1.9e-05,1.64e-05,8.96e-05,3.85e-05,4.71e-05,1.74e-05,6.74e-05,9.98e-05,1.77e-05,0.000146821,6.87e-05,8.29e-05,0.0,0.000361301,0.0,0.0,4.37e-06,0.000304583,0.000161483,7.07e-05,0.0,0.0,0.0,0.0,0.000357827,0.000102035,4.71e-05,0.000153166,0.000184519,0.728053773,0,0,0,0
ENSG00000261186,0.108599608,0.0,0.0,0.275118997,0.000197144,0.0,0.0,0.00024433,9.94e-05,0.0,0.0,0.0,0.000221657,0.000609456,0.000333841,4.04e-05,1.74e-05,0.0,0.000244003,0.000169546,0.000104872,0.000283481,0.000441922,5.27e-05,0.000571175,0.000141581,8.2e-05,0.000137646,0.00022443,0.0,1.93e-05,0.000902983,0.000974926,0.0,0.0,0.00028115,0.000245,0.0,0.00032556,0.000272201,0.768858442,0,0,0,0
ENSG00000261183,0.644578322,0.068881686,0.008103728,0.216022532,0.0,0.000619145,0.001253227,0.005038631,0.001009609,0.0,9.6e-05,0.0,0.0,5.38e-05,0.0,0.000533763,0.0,0.003005896,0.0,0.000136031,0.0,0.000128855,0.0,0.0,0.005297317,0.000188775,0.0,0.0,0.012153937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005138053,0.0,0.005419936,0.003010443,0.833742013,0,0,0,0
ENSG00000261159,0.538802616,0.0,0.0,0.221233006,0.000300645,0.000891863,0.000936146,0.000548386,0.000152971,0.000126727,9.6e-05,0.000142769,0.000112197,0.000215102,0.0,0.000577542,0.000139108,0.000833365,0.001031465,0.000404151,0.0,0.000395155,0.002306279,0.0,0.002523797,0.0,0.00016074,0.001859313,0.0,0.001418742,0.0,0.000629648,0.0,0.0,0.0,0.001444089,0.000465513,0.0,0.000368425,0.000142386,0.896130632,1,0,0,0
ENSG00000261136,0.336573451,0.003939593,0.0,0.216020592,0.000473146,0.002741927,0.001570309,0.000656977,0.000300843,0.000415382,0.00029918,0.000470187,0.000342064,0.000824557,0.00023112,3.87e-05,1.16e-05,0.000139697,0.002456662,0.000540182,0.0,0.000429516,0.000483352,5.27e-05,0.001508965,0.0,0.000134497,0.000670751,0.000179009,0.001245725,0.000183183,0.001437451,0.0,0.0,0.000392347,0.000600639,8.07e-05,0.0,0.000129629,0.000117478,0.703264653,0,0,0,0
ENSG00000261126,0.05715057,0.0,0.034013605,0.219427366,0.000433718,0.000375909,0.000551118,0.000428935,0.000147872,0.000506907,0.000231441,0.000679582,0.001647379,0.001030697,0.00027606,0.000415898,0.000115923,0.000385371,0.0008651,0.000636784,0.0,0.000738768,0.004667799,0.0,0.001686959,0.000837689,0.000177142,0.002158638,0.00019504,0.000645931,0.0,0.0,0.004817451,0.0,0.00088278,0.000242812,0.000337375,0.0,0.000586126,0.000663541,0.672110343,0,0,1,0
ENSG00000261096,0.135566301,0.012769354,0.134477255,0.216112593,0.000152787,0.000530696,0.000452974,0.000396358,7.65e-05,0.000323857,0.000158057,0.000329321,0.000897575,0.000734932,0.00010272,0.0,0.0,8.67e-05,0.000393731,0.000384436,0.0,0.000137445,0.000856224,3.76e-05,0.000172681,0.000235969,2.62e-05,0.000166049,2.14e-05,0.0,0.0,0.0,0.000294479,5.44e-05,7.36e-05,0.000204473,4.53e-05,0.0,6.97e-05,7.03e-05,0.719468281,0,0,0,0
ENSG00000261079,0.061588291,0.019035533,0.033840948,0.218179823,0.0,2.21e-05,0.0,0.000282337,4.33e-05,0.000344978,0.000225796,6.28e-05,0.000142299,0.00031369,0.00015408,2.02e-05,5.8e-05,0.0,0.000249548,3.35e-05,0.000115359,0.000128855,0.000220961,0.000361419,9.03e-05,0.000318558,7.87e-05,4.81e-05,0.000197712,0.0,6.43e-05,0.0,0.0,0.000199333,0.0,3.83e-05,4.51e-05,0.0,7.68e-05,9.95e-05,0.68046156,0,0,0,0
ENSG00000261071,0.368846164,0.020114943,0.0,0.227206637,0.00077872,0.000936088,0.0,0.0,0.000216709,0.002196595,0.001033017,0.00089088,0.001308052,0.001720816,0.001688463,0.00016838,0.000336177,0.000158966,0.00161929,0.000733386,0.001216513,0.004363886,0.004764469,0.002936526,0.00117423,0.002371486,0.001381052,0.00105747,0.002046585,0.0,0.00203429,0.0,0.0,0.0,0.001023222,0.002811502,0.000532597,0.000539882,0.00101015,0.001368846,0.634373897,0,0,0,1
ENSG00000261067,0.032928857,0.383916746,0.365184484,0.213171361,0.000138001,0.000199011,0.000656812,0.000760138,0.000163169,0.001760092,0.000191927,0.001732268,0.001945658,0.000663231,8.99e-05,0.000422633,0.0,0.000192686,0.000510187,0.001011364,0.000194013,0.000575552,0.008631285,0.000248475,0.001833073,0.001168045,3.94e-05,0.002416451,5.88e-05,0.002012769,0.0,0.000968876,0.001429511,0.000362424,0.0,0.000268371,0.001098446,0.0,0.000631956,0.000355006,0.947316745,0,0,1,0
ENSG00000261061,0.424851654,0.0,0.0,0.222674525,0.00956643,0.013643299,0.00725513,0.0,0.000629731,0.001992425,0.00404175,0.000620571,0.0,0.004552991,0.0,0.00026604,0.002654642,0.0,0.00124774,0.000784645,0.011787593,0.005231509,0.001601967,0.0,0.003100285,0.002902415,0.001210471,0.000238149,0.005228678,0.003875589,0.004389954,0.000553992,0.002736084,0.007021963,0.005136173,0.006236422,0.001959548,0.007655909,0.005098408,0.006610439,0.467359866,0,1,0,0
ENSG00000261055,0.229224714,0.043961864,0.054025424,0.219379426,0.0,0.0,1.51e-05,0.0,0.0,1.41e-05,0.0,0.0,6.57e-05,0.000322653,0.00025038,0.0,0.0,0.0,2.77e-05,5.91e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.74e-05,0.0,1.12e-05,0.0,0.93106246,0,0,0,0
ENSG00000261008,0.219600366,0.450126796,0.431318681,0.169487679,0.001291296,0.003906509,0.002091229,0.00419162,0.00084389,0.001041975,0.000254021,0.001374393,0.004104765,0.00437374,0.000436561,0.000422633,0.000689743,0.000852634,0.001292104,0.003793106,0.0,0.001271368,0.007112179,0.000203298,0.010299747,0.000790495,0.000433014,0.00129125,0.00049428,0.005519254,0.0,0.006110999,0.003162078,0.00090606,0.0,0.00057508,0.000438905,0.0,0.000242998,4.62e-05,0.952449485,0,1,0,0
ENSG00000260992,0.0,0.012406948,0.027295285,0.216279412,0.000280931,0.0,0.0,0.000483231,0.000127476,0.000661795,0.001027372,0.000268406,0.0,0.0,0.0,0.000299716,0.000643374,0.00037092,0.000421459,2.96e-05,0.000351321,0.001262778,0.002002458,0.0,0.000321452,0.0,0.000308358,0.0,0.000435501,0.0,0.000208892,0.000902983,0.0,0.0,0.0,0.000357827,0.000493082,0.0,0.00096085,0.001012066,0.622055103,1,0,0,0
ENSG00000260988,0.440780984,0.015544041,0.0,0.218648968,0.000113358,8.11e-05,7.55e-05,0.0,2.55e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000166365,2.56e-05,0.0,6.01e-05,9.67e-05,0.0,0.000156741,0.0,1.97e-05,0.000100503,2.4e-05,0.0,0.0,0.000183037,0.0,0.0,0.0,0.000102236,0.000195885,0.0,0.000180579,0.000134077,0.865242092,0,1,0,0
ENSG00000260949,0.329561303,0.150549451,0.0,0.21664575,0.0,0.0,0.0,0.000255189,0.000117278,0.0,0.000208861,0.000470187,0.000810007,0.001478826,0.00017976,0.000193637,6.96e-05,0.00020232,0.000643279,7.69e-05,0.000340833,0.0,0.000455732,0.0,0.000164711,0.0,0.0,0.000456635,1.6e-05,0.0,0.0,0.001442332,0.00189839,5.44e-05,0.0,7.67e-05,9.72e-05,0.0,0.000146844,0.000126933,0.725848932,0,0,0,0
