ID,gene_length,Length_ExonProj,Distance_closest_pc,K562_cytosol,H1.hESC_nucleus,endothelial.cell.of.umbilical.vein_cytosol,endothelial.cell.of.umbilical.vein_nucleus,HepG2_nucleus,keratinocyte_nucleus,keratinocyte_cytosol,GM12878_nucleus,HeLa.S3_cytosol,HeLa.S3_nucleus,HeLa.S3_cell,K562_nucleus,A549_cytosol,A549_nucleus,MCF.7_nucleus,SK.N.SH_cytosol,SK.N.SH_nucleus,MCF.7_cytosol,HT1080_nucleus,HT1080_cytosol,SK.MEL.5_nucleus,SK.N.DZ_nucleus,NCI.H460_nucleus,min_exp,genomic_classification_is_2,genomic_classification_is_3,genomic_classification_is_6,genomic_classification_is_8,with_repeat_Alu,with_repeat_L2
ENSG00000270362,0.001960752,0.031419557,0.216231472,0.000111637,0.000118717,0.000282245,0.000165612,0.000147772,9.09e-05,0.000191273,0.000270091,0.0,0.000126763,0.000257139,6.63e-05,0.000163216,0.000331441,0.000233783,0.00015746,0.000163864,0.00014962,0.000570957,0.000600967,0.000534468,0.0,0.0,0.000315682,0,0,0,0,0,0
ENSG00000270195,0.000477819,0.008013188,0.216022255,0.010214816,0.003112801,0.001608797,0.004355416,0.003568409,0.000218894,0.0,0.009914517,0.001483936,0.007118048,0.000759905,0.006739052,0.008633279,0.03659665,0.010496338,0.000282115,0.029766483,0.000985888,0.005057874,0.000510983,0.002301386,0.006309861,0.002422364,0.000116146,1,0,0,0,1,0
ENSG00000270194,0.001510925,0.025338705,0.21622593,0.0,0.000120729,0.000445947,0.000106601,0.000383111,0.000212158,0.001037513,0.000114345,0.0,0.000695386,0.0,0.000163773,0.001348681,0.00234771,0.000379898,0.000337882,0.000203192,0.000662602,0.000697837,0.000870921,0.002679663,0.0,0.0,0.0,0,0,0,0,0,0
ENSG00000270177,0.000878823,0.014738152,0.216022809,0.0002061,3.22e-05,0.000372564,0.000137059,0.000243549,6.9e-05,0.000191273,0.000264177,0.0,0.000272842,0.000222598,0.00010828,0.000712997,0.000966704,0.000340048,0.000377247,0.000150755,0.000529013,0.000611328,0.000633105,0.0,0.0,0.0,0.0,1,0,0,0,0,0
ENSG00000270124,0.002275176,0.005818841,0.223662694,0.0,2.82e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1
ENSG00000270055,0.001486188,0.024923853,0.233064159,0.0,0.00015896,0.001529768,0.004088913,0.003768174,0.001062476,0.00034777,0.004004053,0.004325963,0.0,0.017953707,0.002235974,0.003479083,0.028752538,0.005555009,0.000314919,0.001162344,0.000443516,0.016609667,0.001860749,0.005066467,0.001352317,0.019171174,0.001518482,0,0,0,0,1,0
ENSG00000270049,0.015416513,0.017161759,0.216615545,0.00328042,9.86e-05,0.002060389,0.000542523,0.001518763,0.000138071,0.000434712,0.001719121,0.001651731,0.001052737,0.002053278,0.001042191,0.003642299,0.003300603,0.002003098,0.001154704,0.002114941,0.000911078,0.0,0.0,0.0,0.001615347,0.0,0.0,0,0,0,0,1,0
ENSG00000270015,0.00118869,0.019934715,0.22222838,0.002829577,0.002925671,0.001795079,0.005493763,0.008056285,0.004041112,0.001454836,0.007004629,0.002537898,0.006081005,0.003369678,0.006249086,0.004750451,0.035795666,0.006014606,0.000777457,0.009139254,0.000355347,0.026183295,0.001047676,0.036180333,0.021971581,0.016621116,0.005196526,0,0,1,0,1,0
ENSG00000269973,0.00205905,0.034530945,0.216487243,0.000287681,0.000126766,0.000937054,0.000361682,0.00035301,0.000378854,0.000782482,0.000116317,0.000456192,0.0,0.000441359,6.63e-05,0.000876213,0.00484733,0.000544609,0.000387088,0.000589911,0.000154963,0.000813182,0.000472418,0.000539349,0.0,7.43e-05,0.001248399,0,1,0,0,1,0
ENSG00000269958,0.000483678,0.008111442,0.25320774,0.005530342,0.001927643,0.011588983,0.012767383,0.009356127,0.012557754,0.012977604,0.008140195,0.006538758,0.002232237,0.004478832,0.003018294,0.016106864,0.0,0.015020576,0.003352578,0.015785587,0.004509968,0.018558996,0.002648113,0.0,0.003453698,0.011940293,0.018490739,0,0,1,0,0,0
ENSG00000269940,0.000353482,0.005928012,0.252710885,0.0,0.001947764,0.005385236,0.006441751,0.003902263,0.004298732,0.004092089,0.003881822,0.002821052,0.001420954,0.0,0.001521328,0.007645391,0.022482772,0.003405797,0.00111862,0.003847532,0.001461465,0.016402046,0.0,0.007150649,0.0,0.0,0.007752709,0,0,1,0,0,0
ENSG00000269937,0.002316188,0.038843219,0.223467333,0.0,0.001565455,0.001478964,0.000947988,0.000777169,0.001390816,0.0,0.000958134,0.001646488,0.001553753,0.000544982,0.000734948,0.001340091,0.005234011,0.001054681,0.000744653,0.001337132,0.00039008,0.001793613,0.000536693,0.004817536,0.001532436,0.000937689,7.71e-05,0,0,0,0,1,0
ENSG00000269918,0.001266807,0.021244773,0.242180202,0.0,0.001108697,0.000423368,0.000909916,0.0,0.000582594,0.000197069,0.000887161,0.0,0.0,0.0,0.0,0.0,0.0,0.000698693,0.000462538,0.001708558,6.15e-05,0.001182285,0.000147832,0.0,0.002172856,0.000644185,0.0003683,0,0,1,0,1,1
ENSG00000269893,0.000681576,0.009334163,0.216008123,0.19358343,0.018262304,0.095822208,0.015731274,0.037397141,0.076621159,0.314395345,0.047451285,0.0,0.051696392,0.143023269,0.0536945,0.276075938,0.0,0.055170197,0.45432686,0.181972314,0.106670906,0.138927177,0.173910948,0.087899295,0.053174944,0.054330715,0.191549124,0,0,0,0,0,0
ENSG00000269834,0.005765732,0.044672977,0.215971544,0.0,0.000704254,0.001100756,0.002162479,0.002914383,0.002086224,0.000956367,6.7e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000507416,0.000652801,0.003288209,7.75e-05,0.00226076,0.0,0.001466737,0.0,9.72e-05,0.000784196,1,0,0,0,1,0
ENSG00000269439,0.01486318,0.013624603,0.222494127,0.003331945,0.000207252,0.003200659,0.00108695,0.001860827,0.000365384,0.000909997,0.000977849,0.0,0.001551338,0.003342813,0.000327546,0.0,0.003383464,0.001009519,0.001932161,0.003133084,0.000352675,0.002912459,0.001272637,0.0,0.0,0.001368417,0.001560807,0,0,0,0,1,0
ENSG00000269386,0.010575174,0.011877859,0.215988448,0.0,0.000490965,0.006604535,0.001185937,0.004091082,0.000452941,0.00397037,0.000662414,0.0,0.000463591,0.0,0.000582003,0.003264324,0.003521564,0.001745405,0.004130035,0.0,0.002767966,0.001320699,0.001028393,0.0,0.003279298,0.002266083,0.002837619,0,0,0,0,1,0
ENSG00000269044,0.000914627,0.015273093,0.222833585,0.001760435,0.000639865,0.001659601,0.001757014,0.001187645,0.00086042,0.000898405,0.000632842,0.001012013,0.000385118,0.001331752,0.000808037,0.001030839,0.007070749,0.002731014,0.001381052,0.003945851,0.000312599,0.003846753,0.000886989,0.002511269,0.0,0.0,0.007031183,0,0,1,0,1,1
ENSG00000268996,0.001174368,0.0,0.215979026,0.0,5.23e-05,0.00142816,8e-05,0.000175137,4.38e-05,0.000168089,0.000124203,0.0,0.000771444,0.0,0.000106926,0.004570054,0.001905788,0.00025238,0.00152539,0.000214116,0.002821402,0.000720906,0.002223901,0.000363634,0.000223004,0.000794749,0.0,1,0,0,0,1,0
ENSG00000268812,0.000472612,0.008056857,0.216127834,0.0,3.82e-05,0.0,0.0,0.000101251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000173862,0.0,0.000408783,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ENSG00000268575,0.022709445,0.054705837,0.218249654,0.002447434,0.001173085,0.00142816,0.002385199,0.001494134,0.000481566,0.000289808,0.001995127,0.001185052,0.001072053,0.0,0.001893539,0.001030839,0.005938324,0.005496564,0.000711849,0.002849053,0.000782832,0.0029932,0.000527052,0.002272101,0.00330217,0.001572345,0.002899867,0,0,0,1,1,1
ENSG00000268573,0.006032634,0.047096584,0.215960737,0.002988446,0.000374261,0.000445947,0.000350261,0.000831899,0.000180166,0.00027242,0.00089899,0.0,0.00040202,0.001301049,0.000896014,0.000601323,0.000870034,0.000231127,0.000118095,0.000161679,0.000157635,0.001903191,0.000665242,0.001871859,0.000314492,0.000484092,8.2e-05,0,0,0,1,1,0
ENSG00000268516,0.013977196,0.028788524,0.229863554,0.002438846,0.000138839,0.001095111,0.000180841,0.000424159,0.000121233,0.000718724,0.000250377,0.00148918,0.000240246,0.000794446,0.00033296,0.003968731,0.003065833,0.000512729,0.000921795,0.0,0.000542372,0.000351802,0.000462777,0.0,0.000440289,0.0,0.000462771,0,0,0,0,0,0
ENSG00000268006,0.008443213,0.045142414,0.21603805,0.000498074,0.000398406,0.000248376,0.000384525,0.000380375,0.0,1.74e-05,0.000106459,0.000209744,0.000383911,0.000460548,0.000469663,0.000343613,0.001394816,0.001934025,0.000288676,0.000672936,0.000339316,0.000322966,0.000167114,0.0,0.000703319,0.0,0.002401254,0,0,0,0,1,1
ENSG00000268001,0.001599458,0.020753502,0.216023918,0.006384797,8.05e-06,0.007332727,0.000702425,0.000131352,0.000131336,0.000654966,0.000427809,0.004388886,0.000486529,0.004448129,0.00066592,0.000438107,0.0,0.000175337,0.000475659,0.0,0.000504967,0.001851286,0.002256038,0.0,0.0,1.72e-05,0.002807476,0,0,0,0,1,0
ENSG00000267886,0.016335046,0.009814518,0.21594605,0.0,0.014159524,0.002845031,0.001707521,0.0,3.37e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00112641,0.001023488,0.001260662,0.001758033,0.0,0.0,0.0,0.003725305,0.0,0.0,0,0,0,1,0,0
ENSG00000267882,0.001422392,0.0,0.226586191,0.0,5.84e-05,7.34e-05,2.28e-05,0.0,0.0,1.74e-05,0.0,1.57e-05,0.0,1.15e-05,0.0,0.0,0.0,2.13e-05,0.0,0.0,2.67e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
ENSG00000267787,0.064135873,0.021441282,0.261296541,0.0,0.000281701,0.000158057,0.0,0.000273651,8.92e-05,0.000417324,0.000341064,0.000770808,0.0,0.0,0.0,0.001297139,0.001325765,0.0,0.000275554,0.000120167,7.75e-05,0.0,0.000662028,0.0,0.000806244,0.0,0.000961711,0,0,0,0,1,0
ENSG00000267751,0.003223003,0.008537211,0.21607546,0.004594306,0.002114773,0.001044307,0.000411176,0.00400625,0.0,0.0,0.001372142,0.0,0.012472278,0.0,0.001575468,0.011657074,0.01231857,0.002191718,0.000675764,0.00105747,0.004007673,0.000247992,0.0,0.0,0.001623924,0.0,0.0,0,0,0,0,1,0
ENSG00000267737,0.020832669,0.01175777,0.21843698,0.0,0.0,0.0,0.0,0.0,2.53e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000420926,0.0,0.000154084,0.000442855,0.000277477,0.0,0.000121112,0.000446708,0.0,0.0,0.0,0.0,0,0,0,0,1,0
ENSG00000267666,0.003873983,0.01980371,0.216005352,0.0,1.21e-05,0.0,0.0,7.11e-05,3.37e-05,9.85e-05,0.0,0.0,2.05e-05,0.0,4.06e-06,0.000154626,0.000317631,0.000143458,0.000111534,0.000150755,7.48e-05,4.61e-05,2.25e-05,6.83e-05,0.0,0.0,0.0,1,0,0,0,1,1
ENSG00000267575,0.081589303,0.055382701,0.572437168,0.014001898,0.002293855,0.004036105,0.001414368,0.003007424,0.001661907,0.007094501,0.00585132,0.01899753,0.004734902,0.00669714,0.004894238,0.023494545,0.028503957,0.002029664,0.005721034,0.004583829,0.001640474,0.015496589,0.014869924,0.005120158,0.005500758,0.0,0.001824715,0,0,0,0,1,1
ENSG00000267383,0.127501636,0.039476413,0.236054161,0.0,0.000985955,0.001405581,0.00051397,0.0,5.05e-05,0.0,0.000132088,0.0,7.24e-06,0.0,0.0,0.0,0.0,0.000528669,0.000173862,8.74e-05,0.000395424,0.0,0.0,0.000229406,0.004748835,0.0,0.0,0,0,0,0,1,0
ENSG00000267365,0.001545427,0.025917314,0.216150834,0.0,3.62e-05,0.001371711,0.001147865,0.0,1.01e-05,1.74e-05,0.000139974,0.0,1.45e-05,0.0,0.0,9.45e-05,8.29e-05,0.0,0.000206666,0.000137646,0.0,0.000144181,0.000260312,0.0,0.0,0.000158187,0.000286082,0,0,0,0,0,0
ENSG00000267321,0.004299724,0.013428094,0.215949376,0.010425209,0.000356151,0.004425603,0.000285539,0.0,0.000503455,0.002312668,0.000232633,0.008704361,0.000560172,0.005591824,0.000492672,0.013821837,0.0,0.000302856,0.004871408,0.000515626,0.003828664,0.001176518,0.00254206,0.0,0.000834834,0.0,0.002464597,0,0,0,0,1,0
ENSG00000267309,0.000861898,0.014454306,0.21601893,0.000158869,0.00013079,0.000372564,0.0,0.000610242,0.000232364,0.000446304,0.000283892,0.0,0.00042858,0.000391466,9.75e-05,0.000919165,0.001519106,0.00020456,0.000518305,0.000270922,0.000395424,0.0,0.000527052,0.00029774,0.000480316,0.0,0.000234209,0,0,0,0,0,0
ENSG00000267296,0.001386588,0.023253529,0.216029737,1.29e-05,0.000167009,1.13e-05,0.0,0.000654026,6.06e-05,0.000191273,3.94e-06,0.0,1.93e-05,7.68e-06,0.0,0.001700885,0.001684827,0.000294886,1.97e-05,1.97e-05,0.000480921,0.0,0.000224961,0.0,0.0,0.000419292,0.0,1,0,0,0,0,1
ENSG00000267272,0.025626487,0.072588129,0.253844813,3.43e-05,0.000873275,5.64e-05,0.0,0.000101251,0.000138071,0.000173885,0.0,0.0,5.79e-05,0.0,7.44e-05,0.00027489,0.000400492,0.000164711,4.92e-05,0.000144201,5.34e-06,0.000818949,0.000202465,0.0,0.000711896,0.0,0.000865747,0,0,0,1,0,0
ENSG00000267270,0.019816489,0.0,0.243520299,0.000145987,0.002476961,0.000417723,0.000675775,0.005265045,0.000631424,0.000365158,0.000995592,0.0,0.002059598,0.001066937,0.001134229,0.001761017,0.003590615,0.000688067,0.001492586,0.002270066,2.14e-05,0.0,0.000292449,0.000644291,0.002121394,0.0,0.0,0,0,0,0,0,1
ENSG00000267260,0.002511482,0.0,0.216039436,0.0,0.000323957,9.03e-05,9.52e-06,0.0,0.0,0.000539043,0.0,0.0,0.0,0.0,6.77e-06,1.72e-05,6.91e-05,1.59e-05,0.001446661,0.00046319,1.87e-05,0.000536354,0.001243713,0.0,0.002007033,0.0,0.0,1,0,0,0,1,0
ENSG00000267254,0.019874426,0.015698861,0.220043101,0.0,0.001641917,0.001055597,0.000506355,0.0,0.000585961,0.002185153,0.000112374,0.0,0.0,0.0,0.0,0.002061679,0.001933408,0.002776176,0.002151949,0.003408376,0.00277331,0.0,0.0,0.003092107,0.005838122,0.0,0.0,0,0,0,0,1,1
ENSG00000267169,0.022146998,0.034039673,0.230085241,0.000712761,8.05e-05,0.001648311,0.003167575,0.002607894,0.000319921,0.000463693,0.001638291,0.001069693,0.002466447,0.000763743,0.000913609,0.000635684,0.003618235,0.001293778,0.000413332,0.001756624,0.000456875,0.00106694,0.000228175,0.000202561,0.0,0.0,0.00053365,0,0,0,0,0,1
ENSG00000267100,0.001246627,0.020906342,0.216064099,0.020768838,0.001094611,0.004623175,0.000544427,0.002022281,0.000427684,0.001425856,0.000794502,0.0,0.002128412,0.005357712,0.001154531,0.015866335,0.010247062,0.002502544,0.009368849,0.003325351,0.010187506,0.008016471,0.012700657,0.002154957,0.002284358,0.0,0.005331514,1,0,0,0,1,0
ENSG00000266947,0.00745112,0.029978493,0.215968773,0.0,6.04e-05,0.000101608,0.0,2.19e-05,6.23e-05,5.8e-05,0.000104488,0.0,0.000526369,0.0,0.0,0.000317842,0.000441922,0.00020456,0.000209946,0.000238149,0.000237789,0.001090009,0.000546334,0.001561917,0.0,0.0,0.000315402,1,0,0,0,1,0
ENSG00000266904,0.012362114,0.046572561,0.218557799,0.0,0.000533221,0.000581425,0.000355971,0.000974197,0.000897464,0.001425856,0.000816188,0.000199256,0.00018109,0.0,0.000602305,0.0,0.000428112,0.001498338,0.002870358,0.002628382,0.000555731,0.002012769,0.000305304,0.000485658,0.001463819,0.000358304,0.003415192,0,1,0,0,1,0
ENSG00000266208,0.002585042,0.0,0.216824485,0.0,0.000269629,0.002088614,0.000281731,0.001841671,0.0,0.0,0.000555954,0.0,0.000829393,0.0,0.0,0.028777596,0.033351286,0.002664598,0.001882955,0.001273771,0.007283278,0.002422243,0.002840936,0.000844411,0.001386625,0.001459899,0.000274141,0,0,0,0,0,1
ENSG00000266053,0.00996846,0.014890992,0.216064376,0.00073423,0.00013079,0.000959633,0.0,0.000558248,0.0,0.000330381,0.000309521,0.001001526,0.00040202,0.00078677,0.000258518,0.000867623,0.000828603,0.000268319,0.000734812,0.000474114,0.000558402,0.0,0.0,0.000907864,0.00040884,0.0,0.001554473,0,0,0,0,0,0
ENSG00000265962,0.007615167,0.008187862,0.216491954,0.0,9.05e-05,0.000129833,0.0,0.0,2.36e-05,0.000110127,0.0,0.0,0.0,0.0,0.0,0.018546517,0.023380426,9.56e-05,0.00023947,0.000183528,0.000320614,0.000259526,0.000282808,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ENSG00000265692,0.001758298,0.019017675,0.220469572,0.000253331,7.24e-05,7.9e-05,3.24e-05,0.0,1.01e-05,1.74e-05,1.77e-05,0.000136333,0.000120727,0.0,0.0,0.000764539,0.0,0.000345362,8.86e-05,0.000238149,8.55e-05,0.0,0.0,0.000192799,0.0,0.0,0.0,0,0,0,0,1,0
ENSG00000265666,0.001433458,0.018799332,0.225354997,0.0,3.22e-05,0.001936201,0.000258888,0.000541829,3.2e-05,0.000237643,0.0,0.0,0.000102618,0.0,0.0,0.006528649,0.008051263,0.000177994,0.000839785,0.000847724,0.000232445,0.0,0.0,0.000588159,0.001878377,0.000745196,0.00072523,0,0,0,0,0,0
ENSG00000265479,0.040854867,0.021561371,0.237745633,0.000880217,0.001390398,0.001484609,0.002409946,0.005672785,0.003579751,0.002480757,0.003873936,0.000807513,0.001280911,0.000836663,0.001074675,0.005274461,0.020977476,0.005791449,0.000731531,0.002377124,0.00157368,0.003996701,0.000735944,0.002506388,0.0,0.0,0.0,0,0,0,0,0,0
ENSG00000265451,0.001442572,0.00670313,0.248970472,0.0,0.0,0.0,4.19e-05,0.00010946,8.92e-05,0.00057382,0.000189261,0.0,0.0,0.0,0.0,0.000395155,0.0,0.0,0.000226348,0.0,0.0,0.000109578,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ENSG00000265148,0.058750313,0.03857029,0.216866051,0.0,7.24e-05,2.82e-05,3.05e-05,9.03e-05,1.01e-05,1.16e-05,0.007473839,0.0,4.71e-05,7.29e-05,0.000392514,0.000206168,0.000276201,0.000502103,9.84e-05,0.000170419,9.35e-05,0.000720906,0.001012325,0.0,0.000523201,0.0,0.000612657,0,0,0,0,0,0
ENSG00000265100,0.000808517,0.0135591,0.216049689,0.000583949,7.65e-05,0.0,6.47e-05,0.000262705,9.77e-05,0.0,0.00029572,0.000954334,0.000340449,0.000249464,0.000105573,0.000738768,0.001173855,0.00092185,1.64e-05,0.000155125,0.000451531,0.0,9.32e-05,0.000512504,4.29e-05,0.0,0.0,0,0,0,0,1,0
ENSG00000264885,0.00114898,0.019268769,0.219495812,0.001240892,0.000422552,0.001258813,0.000508259,0.000467943,0.000383906,0.000591208,0.0,0.000524359,4.47e-05,0.000345411,0.000211145,0.002190533,0.004212067,0.000616338,0.001007086,0.000592096,0.000360691,0.0,0.000668456,0.000102501,0.001195071,0.0,0.004460766,0,0,1,0,0,0
ENSG00000264772,0.0059441,0.048974334,0.215981797,0.000755699,0.001527224,0.000987858,0.0042412,0.007916723,0.001358824,0.001315728,0.005518141,0.0,0.00333085,0.001627271,0.00348525,0.00394296,0.03416608,0.005913654,0.001115339,0.0,0.000611838,0.012157354,0.001410827,0.008717447,0.008862967,0.009108166,0.0,0,0,0,1,1,0
ENSG00000264575,0.001176321,0.01972729,0.226817022,0.006895752,0.000400419,0.000389498,9.14e-05,0.003048472,0.000151542,0.000399935,0.000908847,0.0,0.000714702,0.001350942,0.001690515,0.001176875,0.0,9.56e-05,0.001348248,0.000461005,0.000288552,0.00089969,0.001716131,0.000695541,0.001946994,0.0,0.007257725,0,0,0,0,0,0
ENSG00000264456,0.001037011,0.01739102,0.216743015,0.0,0.000299811,0.000225796,0.000491126,0.0,0.000791384,0.000556431,0.000824074,0.000623987,0.000639852,0.000963313,6.77e-06,0.003264324,0.01233238,0.000882001,6.56e-06,2.4e-05,0.000259163,0.002001234,0.000176755,0.001315427,0.0,0.001993543,0.000336722,0,0,1,0,1,0
ENSG00000264247,0.004340085,0.040109608,0.215961291,0.000558187,0.00052316,0.002455532,0.000485416,0.00093315,0.001086049,0.004097886,0.001480573,0.00325627,0.000816113,0.00565323,0.000182722,0.00235375,0.002872492,0.001426609,0.005796483,0.001088058,0.002126739,0.003154683,0.003200874,0.001830371,0.004182749,0.0,0.009994897,1,0,0,0,1,0
ENSG00000264207,0.000759043,0.012729397,0.222982116,0.004027531,0.00052316,0.000626584,0.000159902,0.000183346,0.0,0.000104331,0.000593412,0.003036039,0.003530049,0.003707414,0.002529682,0.004088996,0.003507754,0.005135262,0.000810261,0.000428232,0.008867645,0.002543355,0.002031077,0.001498464,0.010349658,0.00352777,0.000226457,0,0,0,0,0,0
ENSG00000263874,0.001837066,0.025076693,0.216890159,2.58e-05,8.25e-05,0.000208861,0.000913724,7.11e-05,0.000555653,3.48e-05,0.000179404,0.0,5.67e-05,0.0,0.0,0.00027489,0.00251343,0.000815585,0.003395224,0.001391753,2.14e-05,0.000645931,0.0,0.0,0.0,0.000489809,0.0,0,1,0,0,1,0
ENSG00000263843,0.00160076,0.026845271,0.220967813,0.001228011,0.000193167,0.000191927,6.47e-05,0.000848318,4.21e-05,0.000104331,0.000613127,0.000655449,0.000484114,0.000322384,0.000481844,0.00314406,0.004212067,0.000510073,0.000885711,0.000618314,0.000812222,0.001874355,0.001651857,0.001417927,0.001498127,0.002191754,0.001179565,0,0,0,0,1,1
ENSG00000263812,0.053540519,0.0,0.225221985,0.0,2.21e-05,0.0,0.0,9.85e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0
ENSG00000263753,0.005608195,0.075448422,0.227122396,0.036114677,0.003316029,0.011950257,0.002891554,0.01586902,0.005019397,0.013221042,0.003528929,0.0,0.006406967,0.01015509,0.005834917,0.025169659,0.02680532,0.000696037,0.006921664,0.007725652,0.001632459,0.024222431,0.016332171,0.014103619,0.01271121,0.007066976,0.039190996,1,0,0,0,1,1
ENSG00000263731,0.001701662,0.028537429,0.217815702,0.007067502,0.000758582,0.004707848,0.001121215,0.001606331,0.001717472,0.003784893,0.001048821,0.0,0.000876476,0.002245173,0.001404928,0.008753544,0.0,0.004258575,0.002821152,0.002003513,0.001095431,0.007330169,0.003364774,0.003873065,0.004197044,0.001966861,0.000925497,0,1,0,0,1,0
ENSG00000263335,0.004069928,0.008384371,0.252072426,0.000867336,0.000464807,0.001591862,0.000854712,0.000459734,0.00044789,0.000776686,0.00028192,0.001719898,0.000625364,0.000422169,0.000192196,0.00157203,0.005026861,0.000496789,0.000380527,0.000574617,0.000363362,0.0,0.000800219,0.0,0.00087772,0.0,0.000278554,0,0,0,0,0,0
ENSG00000263072,0.015854623,0.035022216,0.216576472,0.01392461,0.003243591,0.009376182,0.003898554,0.006956208,0.001789876,0.002069229,0.003215466,0.011006298,0.006146198,0.0,0.003451412,0.018847178,0.025355264,0.01749921,0.005009185,0.017057173,0.006527164,0.008616265,0.00327479,0.005012776,0.008142494,0.005837688,0.003756317,0,0,0,0,1,1
ENSG00000262903,0.001564956,0.008799223,0.221941019,0.0,0.000480905,0.000615294,0.015152582,0.00226583,0.002648612,9.85e-05,0.0,0.000220231,0.003043521,0.000422169,0.0,0.002766085,0.053472539,0.004088551,0.0,0.015862057,6.15e-05,0.007018738,0.0,0.0,0.0,0.002296577,0.0,0,0,0,0,0,0
ENSG00000262580,0.003390956,0.055175275,0.225465563,0.000231862,0.003750654,0.0,0.002674545,0.008622742,0.003377696,0.000405731,0.001439172,0.001525885,0.013207504,0.0,0.0,0.006786359,0.084199914,0.014029653,0.0,0.015776848,0.000227101,0.003944796,0.0,0.019748483,0.006046831,0.004749435,0.0,0,0,0,0,1,1
ENSG00000262251,0.000679623,0.011397504,0.216031954,0.008102294,0.001225401,0.002410373,0.001768436,0.002208363,0.000542182,0.000127516,0.002415049,0.007540284,0.008752688,0.006420811,0.001732474,0.023666352,0.047023242,0.00665751,0.000990684,0.004129378,0.00191834,0.0,0.001577941,0.0,0.001352317,0.0,0.0,0,0,0,0,1,0
ENSG00000262155,0.001262251,0.01972729,0.227804914,0.000811518,0.000191155,0.0,0.000125637,0.000177873,9.6e-05,0.0,0.000354864,0.0,0.0,0.0,0.000165126,0.0,0.000428112,0.000353332,0.000127936,0.000240334,0.000106871,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1
ENSG00000261971,0.005342595,0.042838896,0.218536462,0.000884511,0.0021027,0.003341782,0.006392258,0.003267393,0.002936541,0.001101271,0.003662989,0.001677949,0.006328495,0.0,0.002574347,0.00892535,0.04899808,0.025554106,0.002368456,0.009228833,0.002604988,0.009481352,0.001298347,0.004849263,0.000717614,0.006074016,0.0,0,0,0,0,1,1
ENSG00000261888,0.001684737,0.028253584,0.218480209,0.0,4.02e-05,9.6e-05,0.000152287,0.0,1.01e-05,0.0,0.0,0.0,0.0,4.61e-05,2.71e-06,1.72e-05,9.67e-05,0.001309718,0.000291956,0.00091764,0.000561074,0.0,0.0,0.0,0.0,0.0,5.24e-05,0,1,0,0,1,0
ENSG00000261801,0.013091212,0.043810522,0.216034448,0.000416493,0.001605698,0.004442538,0.000590113,0.0,0.000813274,0.003384958,0.0,0.0,6.28e-05,0.000437521,4.87e-05,0.004235031,0.003949676,0.01197608,0.015637712,0.006738097,0.015034119,0.030439522,0.041196793,0.0,0.001183635,0.000640373,0.000429652,0,0,0,0,1,1
ENSG00000261730,0.000787035,0.013198834,0.217269798,0.0,0.0,0.0,0.0,0.0,1.01e-05,0.0,0.0,0.0,0.000970643,0.0,0.0,0.000627094,0.0,0.0,0.0,0.0,0.0,0.000421009,0.000356724,0.0,0.0,0.0,0.0,1,0,0,0,0,0
ENSG00000261643,0.000516227,0.0086573,0.216480316,0.002636359,0.000802849,0.002562785,0.001757014,0.00215637,0.001449749,0.000481081,0.001271597,0.001122128,0.000686935,0.000514279,0.001067908,0.001288549,0.011020425,0.001498338,0.000619997,0.0,0.000307255,0.001211122,0.000343869,0.00103721,0.001398062,0.00036021,0.000302235,0,1,0,0,1,0
ENSG00000261613,0.001258345,0.02110285,0.220963379,0.00100903,0.001223389,0.002139418,0.001031746,0.000708756,0.001532255,0.000892609,0.000802388,0.002060731,0.001213304,0.00102472,0.000605012,0.001357272,0.00990181,0.00367943,0.002286445,0.004039799,0.000758786,0.001303397,0.00040493,0.00527879,0.0,0.001705756,0.000651132,0,0,0,0,1,1
ENSG00000261534,0.002415788,0.040513543,0.216634665,2.58e-05,2.82e-05,0.002060389,0.000942277,0.000229867,0.004819026,0.004474636,4.34e-05,0.000157308,0.0,4.22e-05,9.47e-06,0.000163216,0.000510972,0.000175337,0.001886235,0.003910893,0.00012023,0.005057874,0.001532949,0.000119584,0.0,6.86e-05,0.000824029,0,1,0,0,0,0
