ID,gene_length,GC_content,repeat_coverage,promoters_hg38_100way_phastCons_elements,promoters_hg38_20way_phastCons_elements,promoters_hg38_7way_phastCons_elements,Distance_closest_pc,K562_cytosol,GM12878_cell,GM12878_cytosol,H1.hESC_cell,H1.hESC_cytosol,H1.hESC_nucleus,endothelial.cell.of.umbilical.vein_cytosol,endothelial.cell.of.umbilical.vein_nucleus,HepG2_nucleus,HepG2_cell,HepG2_cytosol,K562_cell,keratinocyte_nucleus,keratinocyte_cytosol,keratinocyte_cell,SK.N.SH_cell,GM12878_nucleus,HeLa.S3_cytosol,K562_nucleus,MCF.7_cell,IMR.90_cytosol,MCF.7_nucleus,IMR.90_nucleus,IMR.90_cell,SK.N.SH_cytosol,SK.N.SH_nucleus,MCF.7_cytosol,HT1080_cytosol,SK.MEL.5_cytosol,SK.N.DZ_cytosol,NCI.H460_cytosol,NCI.H460_nucleus,max_exp,min_exp,mean_exp,median_exp,Tau_exp,genomic_classification_is_2,genomic_classification_is_3,genomic_classification_is_5,genomic_classification_is_6,genomic_classification_is_7,genomic_classification_is_8,DISEASE_DB_is_1,with_repeat_ERV1
ENSG00000260448,0.016857784,0.434009249,0.271468283,0.189054726,0.0,0.129353234,0.215996761,0.008896637,0.011115124,0.026000695,0.004892033,0.000764855,0.000132802,0.002483757,0.000439729,0.0,0.0,0.0,0.002994721,0.001547409,0.00469489,0.002548268,0.005212781,0.001628433,0.000293641,0.000676747,0.0,0.00641518,0.000297542,0.0,0.012553535,0.003136071,0.00152066,0.000502295,0.0,0.0,0.0,0.002428115,0.0,0.00040169,0.0,0.000573119,0.000593931,0.745659612,1,0,0,0,0,0,0,0
ENSG00000260442,0.000583278,0.681252223,0.0,0.243781095,0.223880597,0.039800995,0.216361713,0.0,0.000899234,0.0,0.017054247,0.00391351,0.001539297,0.002432953,0.000213202,0.0,0.0,0.0,0.000929884,0.000117866,0.0,0.000274577,0.002939121,0.000658471,0.0,0.0,0.0,0.001950154,0.002112019,0.000130242,0.005450877,0.003388663,0.0,0.001846202,0.0,0.0,0.003696083,0.010261981,0.000384986,0.001334657,0.0,0.001287103,0.000597914,0.855174066,0,0,0,0,1,0,0,0
ENSG00000260418,0.0001992,0.56261117,0.0,0.0,0.0,0.0,0.217664955,0.0,0.0,0.0,0.001775466,0.000257501,0.000889372,0.0,0.0,0.0,0.0,0.0,0.0,0.001156768,0.0,0.001054954,0.002989031,0.0,0.005804655,0.0,0.0,0.0,0.005305286,0.0,0.0,0.0,0.0,0.000571761,0.0,0.0,0.0,0.000370607,0.0,0.000410138,0.0,0.00068952,0.000560414,0.685402704,0,1,0,0,0,0,0,0
ENSG00000260409,0.017165697,0.323550338,0.076077207,0.388059702,0.0,0.278606965,0.2378925,0.0,0.000552808,0.000498271,8.69e-05,3.31e-05,4.63e-05,5.64e-05,2.47e-05,0.0,0.0,2.57e-05,0.000332354,0.0,0.0,3.37e-05,3.33e-05,0.000323321,0.000104872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4e-05,8.36e-05,0.00030806,0.0,0.000370607,0.0,0.000250011,0.0,0.000232492,0.000202862,0.863331547,0,1,0,0,0,0,0,0
ENSG00000260401,0.002143678,0.600142298,0.209610507,0.0,0.0,0.0,0.2166754,0.0,0.0,0.0,0.000298626,6.88e-05,8.05e-05,0.000807221,0.000218913,0.000142299,0.000331616,0.00025038,0.0,0.00032834,0.000597005,0.000785194,3.33e-05,0.0,0.0,0.0,0.004486275,0.0,0.003631611,0.0,0.0,0.0,0.0,0.001835514,9.64e-06,0.0,0.0,0.0,0.0,0.001101128,0.000216788,0.001128301,0.00084617,0.840890698,0,1,0,0,0,0,0,1
ENSG00000260388,0.001563654,0.348808253,0.121247767,0.084577114,0.0,0.0,0.217020678,0.0,0.000213752,0.000128343,0.000309485,0.000101981,5.63e-05,0.000146767,0.00016942,0.000186083,0.000268877,3.85e-05,0.0,0.000170063,0.0,0.000221589,0.000155274,0.000130117,0.0,1.62e-05,9.81e-05,0.0,0.000281603,0.0,0.0,8.2e-05,9.39e-05,1.07e-05,1.29e-05,7.25e-05,0.0,0.00029393,0.0,7.16e-05,0.0,0.000152556,0.000210642,0.578653133,0,1,0,0,0,0,0,0
ENSG00000260369,0.000603459,0.725186766,0.538748588,0.029850746,0.0,0.0,0.219389956,0.0,0.0,0.0,0.0,3.57e-05,0.000177069,0.0,0.0,0.000410476,0.000107551,0.0,2.83e-05,0.0,0.0,0.0,0.00011091,0.000538211,0.00013109,0.000175954,0.000140196,0.0,0.000209874,0.0,0.0,0.0,0.000133276,8.55e-05,0.0,0.0,0.0,3.83e-05,0.0,8.89e-05,0.0,6.37e-05,0.0,0.913684779,0,1,0,0,0,0,0,0
ENSG00000260368,0.000699153,0.404482391,0.0,0.029850746,0.0,0.0,0.216540725,0.0,0.000302202,0.000120793,0.0,7.65e-06,4.23e-05,5.08e-05,0.000411176,0.000103987,0.0,0.0,0.0,0.000821693,0.0,0.000626228,0.000415913,0.000138003,5.77e-05,0.0,0.00070098,0.0,0.002085453,0.0,0.000566325,0.0,0.000659827,0.000117558,6.11e-05,0.0,3.57e-05,0.000217252,0.0,0.000126793,0.0,0.000175267,0.000189082,0.756189583,0,1,0,0,0,0,0,0
ENSG00000260367,0.00312145,0.590715048,0.0,0.029850746,0.0,0.0,0.217224352,0.0,0.000213752,0.000234036,5.97e-05,1.27e-05,2.01e-06,7.9e-05,0.0,0.0,0.000215102,9.63e-05,2.47e-05,3.37e-06,3.48e-05,4.34e-05,9.43e-05,6.31e-05,0.0,1.49e-05,0.00013085,0.0,6.38e-05,3.08e-06,0.0,3.61e-05,0.0,0.000170994,0.0,0.0,0.0,5.11e-05,0.0,6.8e-05,0.0,7.07e-05,0.0,0.837244138,0,0,0,0,1,0,0,0
ENSG00000260339,0.001697756,0.358235503,0.306959007,0.184079602,0.164179105,0.0,0.216049412,0.0,0.000331685,0.000135892,0.0,1.53e-05,2.01e-06,0.0,1.52e-05,3.01e-05,9.86e-05,0.0,3.18e-05,2.02e-05,0.0,3.37e-05,0.000205184,0.000108431,0.0,1.35e-05,0.000369183,0.0,0.000255036,0.0,2.36e-05,2.62e-05,8.74e-05,0.000181681,2.25e-05,0.0,0.0,2.56e-05,0.0,6.84e-05,0.0,0.000107873,9.08e-05,0.710213123,0,0,0,0,1,0,0,0
ENSG00000260329,0.000912023,0.439523301,0.169302701,0.199004975,0.0,0.0,0.216010062,0.002846752,0.000560179,0.000317082,0.000168316,7.39e-05,2.21e-05,0.000355629,0.0,0.000155981,0.000672194,0.000539281,0.003588716,0.0,0.000197069,0.000207137,0.001403015,0.000143917,0.0,0.001058433,0.000168235,0.0,7.17e-05,0.0,0.000802294,0.00055767,0.000356132,0.000181681,0.000549548,0.0,0.002746426,0.001162939,0.000476468,0.000460801,0.000919439,0.001242728,0.001966845,0.444847004,1,0,0,0,0,0,0,0
ENSG00000260328,0.001958799,0.584845251,0.152316028,0.0,0.0,0.0,0.223584273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28e-05,0.0,2.36e-05,0.000237643,0.0,4.99e-05,0.0,0.001651731,0.0,0.0,0.0,0.0,0.0,0.0,6.56e-06,0.0,5.34e-06,0.000639532,0.0,0.0,0.000166134,0.0,0.000376652,0.0,0.00014806,3.8e-06,0.990474365,1,0,0,0,0,0,0,0
ENSG00000260306,0.001039615,0.339381003,0.088076376,0.12437811,0.621890547,0.696517413,0.225194551,0.0,0.002181748,0.001336273,0.000380069,0.000127476,0.00015896,0.000242731,0.001519065,0.0,0.0,0.0,0.0,0.000451257,5.22e-05,0.000414274,0.001048102,0.001510145,0.0,0.0,0.0,9.04e-05,0.0,0.0,0.000613519,0.000186983,0.001937968,0.0,0.0,0.0,0.000624188,6.39e-05,0.0,0.000363391,0.000278455,0.000396706,0.000463302,0.82502253,0,0,0,0,0,0,0,0
ENSG00000260293,0.003611638,0.54909285,0.271306695,0.084577114,0.0,0.0,0.216347581,0.000197512,0.000132674,0.000135892,0.000347492,7.39e-05,0.000217313,4.52e-05,0.000106601,0.00039953,0.000295765,0.00013482,0.000166177,2.69e-05,0.0,1.45e-05,0.004558411,0.000287834,0.000141577,0.000235508,0.000271046,0.000399066,0.000510073,0.000167161,0.000719705,0.000177142,0.000513441,2.14e-05,6.43e-06,3.62e-05,0.002075424,0.000102236,0.0,0.000155921,0.0,0.000139107,4.79e-05,0.872274964,0,0,0,1,0,0,0,0
ENSG00000260285,0.002600666,0.63660619,0.291185312,0.039800995,0.034825871,0.0,0.21597958,0.001279536,0.001216177,0.001804346,0.001417115,0.000275348,0.000442674,0.000112898,9.71e-05,0.00174863,0.001451938,0.000532861,0.000788457,5.72e-05,1.74e-05,6.26e-05,0.00118674,0.00144903,0.000403757,0.000737655,0.001579543,9.79e-05,0.002109363,6.87e-05,0.000165178,5.9e-05,0.00060302,0.000293896,0.000588112,0.001277544,0.0,0.000447284,0.000482186,0.000259885,0.000266584,0.000344177,0.000427573,0.769917248,1,0,0,0,0,0,0,0
ENSG00000260276,0.007996641,0.585200996,0.003464543,0.0,0.0,0.0,0.232376098,0.006857109,0.002741927,0.015612496,0.0,0.000433418,0.001235462,0.005052187,0.002213876,0.013094199,0.013291508,0.013571901,0.0,0.001759567,0.0,0.0,0.00363231,0.002836944,0.010025746,0.002329365,0.001967418,0.023906332,0.003464243,0.002190531,0.010771972,0.001446661,0.0042561,0.001848873,0.0,0.012349594,0.00058852,0.001865815,0.0,0.001208396,0.000712612,0.002092579,0.002408403,0.673440286,0,0,0,0,0,1,0,0
ENSG00000260274,0.000886635,0.596051227,0.0,0.517412935,0.52238806,0.52238806,0.216080448,0.0,0.00134148,0.001419318,0.00037464,0.000117278,6.84e-05,0.000666098,9.71e-05,0.000276387,0.001263724,0.000821761,0.000657637,0.00011955,0.000370954,0.000366103,0.000820736,0.000303606,0.0,0.00017054,0.002831961,0.000609894,0.000648217,3.69e-05,0.001368619,0.000459257,0.00015731,0.002733233,0.001504025,0.003542694,0.000655397,0.001520767,0.0,0.000514697,0.000713278,0.00111608,0.001739267,0.570007508,0,0,0,0,1,0,0,0
ENSG00000260267,0.001925599,0.690857346,0.137200931,0.417910448,0.820895522,0.830845771,0.216407713,0.002112522,0.00181321,0.004997811,0.003116567,0.000833692,0.000752545,0.001213654,0.000873748,0.002941748,0.00253641,0.001104242,0.001241024,0.000446206,0.000840443,0.000838183,0.006759979,0.001326799,0.0,0.001039484,0.00322451,0.003403358,0.002218285,0.000574297,0.004636785,0.000990684,0.005748357,0.001488183,0.003631514,0.00985793,0.002461083,0.004,0.006173122,0.000761755,0.001336175,0.001469448,0.001784422,0.626704672,0,0,0,0,1,0,0,0
ENSG00000260261,0.002239372,0.451262896,0.256188519,0.0,0.0,0.0,0.226268901,0.005684917,0.002800893,0.00379743,0.00197093,0.000616983,0.001175098,0.0,6.66e-05,0.004154022,0.001873179,0.00028248,0.005547482,0.001207282,4.64e-05,0.000510617,0.003471491,0.006870569,0.0,0.011404549,0.004631144,9.04e-05,0.00828868,0.000395854,0.000648914,9.84e-05,0.006624484,0.000211071,0.000144618,0.000697666,0.001350921,0.001380192,0.006655308,0.000105267,0.0,0.000239856,0.00027937,0.543925015,0,0,0,0,0,0,0,0
ENSG00000260236,0.001199757,0.58075418,0.282584135,0.23880597,0.243781095,0.15920398,0.21595187,0.000339206,0.001024537,0.000739857,0.0,6.63e-05,3.82e-05,0.00028789,0.000159902,0.000270914,0.000510867,0.000340261,0.000233355,5.22e-05,0.0,6.26e-05,0.000898373,0.000197147,0.000225474,0.000115047,0.000551438,0.000391537,0.000337392,0.0,0.000672511,0.000574072,0.000762515,0.000280537,0.000401716,0.0,0.000193944,0.000472843,0.0,0.000396035,0.000121859,0.000576886,0.000828688,0.738582209,1,0,0,0,0,0,0,0
ENSG00000260219,0.001038964,0.665777303,0.0,0.099502488,0.069651741,0.009950249,0.220056403,0.0,0.001031908,0.002453608,0.001987219,0.000303393,0.000237434,0.000366919,0.000192263,0.000714229,0.002124132,0.001232642,0.000197998,3.54e-05,0.000341973,0.000298663,0.00368222,0.000445552,0.0,7.85e-05,0.001757124,0.001136963,0.000642904,5.13e-05,0.00090848,0.000672484,0.000351762,0.001907653,0.001288705,0.001467817,0.000452536,0.000817891,0.0,9.76e-05,0.0,0.000121979,0.0,0.787526169,0,0,0,0,1,0,0,0
ENSG00000260193,0.001008368,0.739060832,0.0,0.0,0.0,0.0,0.217377593,0.000472312,0.00057492,0.002408311,0.00185148,0.000359482,0.000295787,7.9e-05,8.19e-05,0.0,0.0,0.0,0.000183855,0.0,0.0,1.93e-05,0.000360458,0.001174995,0.0,0.000120461,0.00061219,0.0,0.000754482,4.72e-05,0.000353953,0.000134497,0.00022941,0.000512982,0.000170328,0.002228907,0.0,0.000306709,0.0,0.000204231,0.0,0.000413518,0.000616954,0.604033368,0,1,0,0,0,0,0,0
ENSG00000260190,0.000489537,0.595339737,0.281549026,0.0,0.0,0.0,0.251985414,0.0,8.11e-05,0.000128343,0.000309485,2.04e-05,4.23e-05,0.00031047,0.000182745,0.000309226,0.0,7.7e-05,6.72e-05,4.55e-05,6.38e-05,0.0,0.000854009,0.0,0.000424731,0.0,0.00024768,0.0,0.000201904,0.0,0.00082589,0.0,6.34e-05,0.000106871,0.0,0.0,0.0,0.0,0.0,4.36e-05,0.0,9.63e-05,0.000131888,0.560131463,0,0,1,0,0,0,0,0
ENSG00000260179,0.000969961,0.616684454,0.560935714,0.0,0.0,0.0,0.216662099,6.87e-05,0.0,0.000196289,0.000309485,8.92e-05,0.000440662,9.6e-05,0.00058821,0.000355746,0.000304728,3.85e-05,0.0,0.000282878,1.74e-05,0.000154149,0.000360458,0.000376551,0.0,0.000369504,0.000182255,9.79e-05,0.000706663,0.000495331,0.000743301,0.0,0.000548399,2.14e-05,1.93e-05,0.0,0.0,0.0,0.0,5.37e-05,0.0,7.64e-05,6.32e-05,0.74653758,0,1,0,0,0,0,0,0
ENSG00000260163,0.002869521,0.368552117,0.361057062,0.0,0.0,0.0,0.221030994,0.0,0.0,0.0,0.000320344,6.37e-05,5.63e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.21e-05,7.89e-06,0.0,0.0,1.4e-05,4.52e-05,0.0,0.0,0.0,1.97e-05,2.62e-05,5.34e-06,0.0,0.0,0.000191715,0.0,0.0,2.35e-05,0.0,1.85e-05,0.0,0.896517153,0,0,0,0,0,0,0,0
ENSG00000260136,0.003112336,0.511205977,0.411300059,0.194029851,0.199004975,0.199004975,0.215996761,0.0,0.000456988,0.0,0.006607774,0.001463423,0.000412491,0.007394821,0.000489223,0.006712658,0.015989245,0.0,0.000738957,0.0,0.0,0.000611777,0.003349489,0.0,0.0,0.0,0.002163693,0.009622769,0.000626964,0.000205106,0.00851847,0.004671303,0.001332762,0.005025622,0.001118378,0.0,0.0,0.003731629,0.0,0.000568146,0.0,0.001645467,0.003032598,0.39763992,0,0,0,0,1,0,0,0
ENSG00000260115,0.014522718,0.289754536,0.109632884,0.0,0.0,0.0,0.248845496,0.0,0.0,0.0,0.0,7.65e-06,1.41e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.82e-05,0.0,0.0,0.0,2.13e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.44e-06,0.0,1.21e-06,0.0,1.0,0,0,0,0,1,0,0,0
ENSG00000260101,0.001197153,0.292600498,0.024940348,0.169154229,0.179104478,0.109452736,0.216007291,3.01e-05,0.003493746,0.001736399,3.8e-05,2.55e-05,6.04e-06,8.47e-05,0.0,0.0,0.000215102,0.00018618,5.3e-05,8.42e-05,0.0,0.000183051,0.000166365,0.000534268,5.24e-05,0.0,0.000228987,0.0,3.45e-05,0.0,9.44e-05,0.000111534,0.0,6.41e-05,0.0,0.0,0.0,0.000102236,0.0,0.0004655,4.88e-05,0.000617559,0.000205253,0.769369967,1,0,0,0,0,0,0,0
ENSG00000260088,0.016063588,0.348808253,0.137320165,0.019900498,0.0,0.0,0.216076846,0.002902571,0.0,0.000815353,0.0,7.65e-06,2.82e-05,0.0,0.0,0.0,0.0,0.0,0.00062228,0.0,0.001680887,0.000799645,0.001342014,6.11e-05,0.0,0.000105573,7.94e-05,0.0,2.13e-05,3.18e-05,0.000141581,0.000127936,0.000120167,6.41e-05,0.0,0.0,0.0,0.000638978,0.0,0.000111925,0.0,0.000100138,6.36e-05,0.871677398,0,0,0,0,1,0,0,0
ENSG00000260086,0.079040716,0.37210957,0.346981765,0.089552239,0.0,0.0,0.216859677,0.0,0.000221123,0.000468073,0.001004469,0.000178466,0.000237434,0.0,0.0,0.00018061,0.002115169,0.001983783,0.0,0.0,0.000197069,0.000110794,0.001114648,0.0,0.000388026,0.0,0.0,0.0,0.0,0.0,8.26e-05,0.000114814,0.0,6.95e-05,0.0,0.0,0.0,0.0,0.0,0.000257211,0.0,0.000211159,2.98e-05,0.889139302,1,0,0,0,0,0,0,0
ENSG00000260083,0.012974687,0.563144788,0.344480538,0.0,0.0,0.0,0.221227187,0.0,0.005469113,0.005390388,0.001856909,0.000782702,0.000394382,0.001874107,0.000205588,0.000656762,0.006372395,0.004006086,0.005006523,0.000203739,0.001362098,0.000732205,0.004103679,0.000808302,0.00386977,0.001499672,0.004925556,0.001392967,0.000629621,0.0,0.003445143,0.0030475,0.000578987,0.001196958,0.001128019,0.0,0.001067807,0.001559105,0.000323998,0.001845945,0.003081621,0.003857,0.005473229,0.588712221,0,0,0,0,1,0,0,0
ENSG00000260077,0.000979074,0.478833155,0.238260044,0.0,0.0,0.0,0.216554304,0.001859191,0.0,9.06e-05,0.005538151,0.001157481,0.001263632,0.002980508,0.002794471,0.00035301,0.000672194,0.000462241,0.0,0.000291297,0.000533247,0.000414274,0.005467875,2.37e-05,0.0,0.000818864,0.000607516,0.001370379,0.000818241,0.000389701,0.001474804,0.001397454,0.00197074,0.000400767,0.000510983,0.005191722,0.0,0.000178914,0.0,0.001050304,0.003021815,0.002388472,0.003371321,0.544984424,1,0,0,0,0,0,0,0
ENSG00000260063,0.001257694,0.532017076,0.0,0.119402985,0.114427861,0.049751244,0.216475605,0.0,0.000294831,0.000392577,0.000162887,2.55e-05,0.000134814,0.000321759,0.000142769,0.000103987,0.000134439,0.0001284,0.0,3.87e-05,8.69e-05,0.0,0.001042556,0.000561869,0.0,9.47e-05,0.000429935,0.000617423,0.000201904,0.0,0.00082589,0.000452696,0.000135461,0.000173666,0.000343869,0.000407727,4.46e-05,0.000396166,0.0,0.000331768,0.0,0.000343688,0.000275898,0.838226197,1,0,0,0,0,0,0,0
ENSG00000260060,0.000498,0.516186411,0.355662558,0.0,0.0,0.0,0.216297701,0.000163162,0.0,0.0,0.000418076,0.000165719,0.000348103,0.0,0.00089088,0.001639169,0.001218911,0.0,0.000346497,0.000121233,0.0,0.000149331,0.000249548,0.0,0.0,0.00028288,0.00059817,0.0,0.00115032,0.000594807,0.001050061,6.23e-05,0.001044361,6.68e-05,0.0,0.0,0.0,8.95e-05,0.000127693,0.0001039,0.0,0.000154373,5.71e-05,0.73168175,0,1,0,0,0,0,0,0
ENSG00000260046,0.001013576,0.25506937,0.12926902,0.199004975,0.228855721,0.0,0.248003086,0.0,2.21e-05,0.0,0.0,5.1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45e-05,0.0,0.0,0.0,0.0,0.000112157,0.0,9.56e-05,0.0,0.0,0.0,0.0,2.4e-05,3.54e-05,0.0,0.0,0.0,0.0,1.71e-05,0.0,1.12e-05,0.0,0.929232985,1,0,0,0,0,0,0,0
ENSG00000260032,0.003431317,0.364994664,0.053635197,0.422885572,0.223880597,0.149253731,0.220083559,0.044023753,0.055981013,0.027367165,0.030112338,0.009874283,0.002231478,0.047642971,0.007774265,0.018791612,0.120233027,0.068597806,0.051260293,0.019998451,0.043830567,0.042939998,0.072224749,0.003765506,0.050280794,0.002961447,0.058143991,0.035998795,0.005448744,0.0,0.10316552,0.052365175,0.006432217,0.029386933,0.028476853,0.120415338,0.03960694,0.037444089,0.022792332,0.045875514,0.122005989,0.103932939,0.142546673,0.547005486,0,0,0,0,0,0,1,0
ENSG00000260025,0.000193992,0.403415155,0.0,0.597014925,0.860696517,0.592039801,0.216173556,0.0,0.0,0.0,0.000798145,0.00084389,0.000134814,0.010143889,0.006538834,0.000692337,0.006990813,0.000500761,0.0,0.000656681,0.000817259,0.004147559,0.005218327,0.0,0.000608257,0.0,0.000803791,0.0,0.001987158,0.0,0.009356159,0.005278179,0.014730301,0.0,0.0,0.0,0.0,0.0,0.0,0.000814922,0.0,0.001563438,0.001832753,0.62919545,1,0,0,0,0,0,0,0
ENSG00000260018,0.000294894,0.793311989,0.0,0.044776119,0.0,0.0,0.215988725,0.0,0.0,0.000981443,0.004968047,0.000729162,0.000408467,0.00290148,0.000432115,0.001910084,0.00166704,0.0,0.000282854,0.0,0.0,0.0,0.00124774,0.000372608,0.0,0.0,0.0,0.0,0.006293552,0.000234846,0.0,0.0,0.0,0.016348636,0.002323526,0.0,0.0,0.001188498,0.0,0.000359415,0.000178504,0.000489425,0.000610308,0.761064553,1,0,0,0,0,0,0,0
ENSG00000260000,0.00094327,0.378512985,0.442196243,0.039800995,0.0,0.0,0.215975978,0.0,0.002660849,0.001102236,0.000754709,0.000571092,0.000142863,0.000462882,0.000114215,0.000311962,0.001891105,0.001078562,0.002665903,0.000136388,0.000208662,0.0,0.002140568,0.000808302,0.000723616,0.000797209,0.003126373,0.000564717,0.001272525,0.0,0.002359687,0.001105498,0.000393274,0.001341235,0.000581685,0.0,0.001553782,0.000817891,0.000806184,0.000125152,0.0,0.000424066,0.000822141,0.281069441,1,0,0,0,0,0,0,0
ENSG00000259985,0.000716729,0.419957311,0.160198798,0.0,0.0,0.0,0.215998978,0.0,0.003368443,0.003502997,0.003898424,0.000861737,0.000309872,0.001580573,0.000156094,6.84e-05,0.000439166,0.000359521,4.95e-05,0.000104395,0.001286748,0.000655131,0.003416035,0.0007117,0.000718372,2.17e-05,0.000626209,5.27e-05,7.17e-05,0.0,0.000294961,0.000980842,0.0,0.000187025,0.002291389,0.011516019,0.0,0.003386581,0.000508868,0.000253415,0.0,0.000448593,0.000465017,0.664323171,0,0,0,0,1,0,0,0
ENSG00000259976,0.001048729,0.252934899,0.0,0.905472637,1.0,0.915422886,0.217116003,0.0,0.000582291,0.00018119,8.69e-05,2.04e-05,2.41e-05,0.00289019,0.002181515,0.001324471,0.002760475,0.001142762,0.0,0.000348546,0.000121719,0.00020232,0.003532491,0.000408094,0.002899706,0.0,0.0,0.000436714,0.0,0.0,0.00158099,0.000849626,0.000937303,5.34e-06,0.001426896,0.000697666,0.000372283,0.001111821,0.000716608,0.005634188,0.011714971,0.019060665,0.027000505,0.282339274,0,0,0,0,0,0,0,0
ENSG00000259974,0.020117893,0.429028815,0.060144013,0.975124378,0.985074627,1.0,0.216603352,1.29e-05,0.000250606,0.000301983,0.0,2.55e-06,0.0,0.0,0.0,0.016107096,0.044597804,0.021776674,0.0,0.0,0.0,0.0,0.0,0.000210947,0.0,0.0,9.35e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013049302,0.0,0.004919498,0.0,0.994287748,0,1,0,0,0,0,1,0
ENSG00000259972,0.019628355,0.474742085,0.02190551,0.0,0.0,0.0,0.218596871,0.001099198,0.007429738,0.002302617,0.004821449,0.000716415,0.002951829,0.000908829,0.007484919,0.007681383,0.01048622,0.001463762,0.002711867,0.002288279,0.0,0.001869051,0.007924537,0.006419103,0.0,0.00379926,0.004869477,0.0003313,0.020556989,0.0,0.003374353,0.000741373,0.011708645,0.00058512,0.000385647,0.0,0.001094558,0.000332268,0.002020225,0.00730024,0.014564386,0.015479577,0.018160044,0.581376134,0,0,0,0,1,0,0,0
ENSG00000259959,0.002701568,0.292422625,0.125208149,0.0,0.0,0.0,0.216507195,0.0,0.001791098,0.000551118,0.0,0.000596587,0.000173045,0.000502396,0.000778569,0.000673181,0.001371275,0.00026322,0.001046561,0.000484933,0.0,0.0,0.001208922,0.000512582,0.000309372,0.000393867,0.000883235,0.000248475,0.00158335,0.0,0.002583857,0.000436294,0.000766885,0.00024046,0.000903058,0.00106009,0.001096787,0.001610224,0.000859549,0.000344609,0.000880921,0.000857275,0.001422796,0.494395606,0,0,0,0,0,0,0,0
ENSG00000259954,0.003682595,0.591426539,0.11064279,0.0,0.0,0.0,0.230145374,0.0,0.0,0.0,0.0,2.29e-05,6.04e-05,1.69e-05,0.000102794,6.29e-05,4.48e-05,0.0,0.0,0.0,0.0,0.0,6.1e-05,0.0,1.57e-05,0.0,2.34e-05,0.0,0.000175337,1.95e-05,0.0,0.0,0.000122352,0.0,0.0,0.0,0.000247446,0.0,0.0,0.000615587,0.0,0.000459381,8.31e-05,0.906833492,0,0,0,0,1,0,0,0
ENSG00000259953,0.003325207,0.389718961,0.035651263,0.0,0.0,0.0,0.216795111,0.0,0.000825526,0.000838001,0.000195464,5.1e-05,5.84e-05,0.00145074,0.0006891,0.00058014,0.001774591,0.001778343,0.001774912,8.76e-05,4.06e-05,5.78e-05,0.000998192,0.00026812,0.0,0.001380565,0.00059817,6.78e-05,0.000172681,0.0,0.0,0.000193544,0.000244704,6.15e-05,0.0,0.0,0.000650939,0.000383387,0.0,0.001326442,0.000909079,0.002162786,0.002418534,0.697404497,0,1,0,0,0,0,0,1
ENSG00000259952,0.000760996,0.986125934,0.0,0.875621891,1.0,1.0,0.2163994,0.0,0.0,0.0,0.0,2.55e-05,0.000136826,0.0,2.47e-05,9.85e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000642699,0.0,0.000124522,3.74e-05,0.0,0.000618994,0.0,0.0,0.0,1.31e-05,1.07e-05,0.0,0.0,0.0,0.0,0.0,0.002882734,0.007436665,0.008138403,0.013006055,0.414941185,0,0,0,0,1,0,0,0
ENSG00000259943,0.000958894,0.344895055,0.719514264,0.064676617,0.084577114,0.0,0.215987339,0.0,0.01126254,0.004280602,0.002812512,0.001287507,0.000462795,0.002766002,0.000770954,0.00163096,0.008613041,0.005649609,0.017179871,0.000739187,0.001107067,0.001835331,0.006920799,0.001723064,0.0,0.0,0.006645295,0.001799563,0.001474429,0.000169212,0.003397949,0.004520404,0.001710743,0.003243544,0.004518503,0.004484996,0.008560289,0.004523962,0.003754569,0.001675595,0.003808162,0.00369429,0.005075979,0.561400285,1,0,0,0,0,0,0,0
ENSG00000259940,0.001053286,0.501422981,0.067077169,0.497512438,0.373134328,0.472636816,0.219135016,0.0,0.000199011,0.000128343,1.09e-05,7.65e-06,4.02e-06,0.000135478,0.000203684,0.0,0.000224065,5.78e-05,1.06e-05,0.000287929,0.000162292,0.0,0.00027173,0.000226719,9.96e-05,1.08e-05,0.000163562,0.000135532,0.000348018,0.000140498,0.000141581,3.61e-05,0.000281846,4.54e-05,0.0,0.0,0.0,0.000230032,0.0,0.00037786,0.0,0.000391506,0.000346209,0.838182756,0,0,0,0,1,0,0,0
ENSG00000259921,0.002501066,0.465136962,0.263299934,0.0,0.0,0.0,0.240911322,1.72e-05,8.84e-05,3.02e-05,8.14e-05,1.27e-05,4.02e-05,0.0,0.000199877,9.03e-05,0.0,0.0,0.0,0.00013302,0.0,3.37e-05,3.88e-05,0.000108431,0.0,3.93e-05,4.67e-05,0.0,0.000278946,0.0,7.08e-05,0.0,6.77e-05,0.0,0.0,0.0,0.0,1.28e-05,0.0,4.7e-05,0.0,8.48e-05,0.000113547,0.656627706,0,0,0,1,0,0,0,0
