ID,gene_length,GC_content,Length_ExonProj,repeat_coverage,promoters_hg38_100way_phastCons_elements,promoters_hg38_20way_phastCons_elements,promoters_hg38_7way_phastCons_elements,Distance_closest_pc,K562_cytosol,A549_cell,GM12878_cytosol,H1.hESC_cell,H1.hESC_cytosol,endothelial.cell.of.umbilical.vein_cell,endothelial.cell.of.umbilical.vein_cytosol,endothelial.cell.of.umbilical.vein_nucleus,HepG2_nucleus,HepG2_cell,HepG2_cytosol,keratinocyte_nucleus,keratinocyte_cytosol,keratinocyte_cell,SK.N.SH_cell,GM12878_nucleus,HeLa.S3_cytosol,K562_nucleus,A549_cytosol,IMR.90_cytosol,IMR.90_cell,SK.N.SH_cytosol,SK.N.SH_nucleus,HT1080_nucleus,HT1080_cytosol,SK.MEL.5_nucleus,SK.N.DZ_nucleus,SK.MEL.5_cytosol,SK.N.DZ_cytosol,NCI.H460_cytosol,NCI.H460_nucleus,max_exp,min_exp,mean_exp,median_exp,Tau_exp,genomic_classification_is_2,genomic_classification_is_3,genomic_classification_is_5,genomic_classification_is_6,genomic_classification_is_7,genomic_classification_is_8,DISEASE_DB_is_1,with_repeat_Alu,with_repeat_L1,with_repeat_Simple_repeat,with_repeat_hAT-Charlie
ENSG00000254140,0.002485442,0.700106724,0.010207535,0.0,0.054726368,0.064676617,0.064676617,0.235698077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000191462,0.0,0.000210467,0.0,0.823226066,0,0,0,0,0,0,0,0,0,1,0
ENSG00000254109,0.002092901,0.644966204,0.012041616,0.0,0.527363184,0.452736318,0.666666667,0.216021147,0.0,0.00255302,0.0,0.000722131,0.000175917,0.000267534,0.000248376,3.24e-05,0.000577404,0.0,0.003376925,0.000193637,0.002092414,0.000948977,0.001153466,0.0,0.00223377,0.0,0.005197148,0.001189669,0.002312493,0.000761055,0.000255628,0.0,0.0,0.0,0.0,0.0027363,0.0,0.001073482,0.0,0.002019667,0.0,0.003903425,0.004351212,0.62583387,0,0,0,0,1,0,0,1,0,0,0
ENSG00000254101,0.295590586,0.282106012,0.028799441,0.433546686,0.0,0.0,0.0,0.458162554,0.0,0.0,0.0,0.0,0.0,0.0,3.95e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000258262,0.0,0.0,0.0,0.0,8.26e-05,0.0,0.0,0.0,0.004020375,0.0,0.0,0.001540302,0.0,0.0,0.0,0.000413619,0.0,0.000156207,0.0,0.994129736,0,1,0,0,0,0,0,0,1,0,0
ENSG00000254038,0.001243372,0.451262896,0.006233693,0.0,0.0,0.0,0.0,0.252336511,0.0,0.0,0.001464615,0.0,4.84e-05,0.0,0.0,3.62e-05,0.0,0.0,0.0,0.0,0.0,0.0,8.87e-05,0.00112768,0.0,0.0,0.0,0.0,0.000696108,0.0,0.0,0.0,0.00037922,0.0,0.000154387,0.0,0.0,0.0,0.0,3.84e-06,0.0,1.36e-06,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000254027,0.000981678,0.765741729,0.006910556,0.0,0.0,0.0,0.0,0.216035279,0.0,0.0,0.0,0.0,0.000109629,0.000668835,0.000208861,0.0,0.0,0.000107551,0.0,7.07e-05,0.0,0.000158966,0.0,9.27e-05,0.0,0.0,0.00105661,0.0,0.000353953,0.000150899,0.0,0.002001234,0.0,0.00661374,0.0,0.009830748,0.0,0.001022364,0.0,0.002600758,0.0,0.001053756,0.000123116,0.98761374,0,0,0,0,1,0,0,0,0,0,0
ENSG00000254024,0.020346387,0.377801494,0.004617954,0.0,0.950248756,1.0,1.0,0.215967388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.23e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000181887,0.0,0.000175131,0.0,0.855533407,0,0,0,0,1,0,0,0,0,0,0
ENSG00000253982,0.001591647,0.773745998,0.013690106,0.441464514,0.0,0.0,0.0,0.218032401,0.0,0.013243173,0.005586677,0.013427301,0.002192585,0.024739858,0.011351898,0.001684678,0.000883893,0.008613041,0.005585409,0.000503455,0.007169851,0.004388416,0.022858601,0.000329235,0.006349989,0.000818864,0.029250064,0.0,0.023042345,0.012242488,0.004142488,0.0,0.006250703,0.0,0.003825371,0.010754929,0.005341263,0.01400639,0.0,0.005344327,0.026895339,0.015413718,0.020415668,0.400500538,0,0,1,0,0,0,0,1,0,1,0
ENSG00000253978,0.001762203,0.43205265,0.00474896,0.0,0.0,0.0,0.0,0.478525328,0.0,0.001813728,0.0,0.000754709,0.000346734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000266185,0.0,0.000235962,0.0,0.002809037,0.0,0.00015338,7.22e-05,0.000170419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000211907,0.0,0.000190284,0.000138662,0.8709019,0,0,1,0,0,0,0,0,0,0,0
ENSG00000253956,0.009632554,0.216648879,0.007696591,0.42044221,0.0,0.0,0.0,0.315401726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0
ENSG00000253955,0.003487952,0.426894344,0.032161923,0.560522559,0.0,0.0,0.0,0.222168525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000587584,0.0,0.000359984,0.000168903,0.938474587,0,0,0,0,0,0,0,0,1,1,0
ENSG00000253948,0.010554993,0.303094984,0.003406151,0.531934956,0.114427861,0.184079602,0.064676617,0.216010062,0.00365827,0.002094659,0.0,0.002274985,0.000935673,0.0,0.001366066,0.0,0.0,0.003199641,0.002105763,0.000170063,0.000666558,0.001946125,0.002634118,9.86e-05,0.004441322,0.002143936,0.005291642,0.0,0.0,0.014059835,0.001708558,0.001211122,0.003216943,0.0,0.029204906,0.0,0.0,0.000690096,0.0,0.001499086,0.000202422,0.003071296,0.003121355,0.598343738,1,0,0,0,0,0,0,0,0,1,1
ENSG00000253931,0.002758854,0.486125934,0.005196563,0.061928702,0.0,0.0,0.0,0.216538231,0.0,0.0,0.000196289,0.000146598,9.43e-05,0.0,0.0,0.0,0.003524624,0.001873179,0.00013482,0.0,0.0,0.0,0.000238457,0.001466773,0.0,0.000442593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0
ENSG00000253802,0.029029812,0.313767343,0.016539482,0.055082509,0.0,0.0,0.0,0.255695067,0.0,0.003730957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002869169,0.0,0.0,0.0,0.0,0.00335077,0.003564026,0.0,0.0,0.0,0.0,0.000536741,0.0,0.000555155,0.0,0.000288222,0.0,0.960613681,0,0,0,0,0,0,0,1,0,0,0
ENSG00000253799,0.008589033,0.272323017,0.00731449,0.398760423,0.0,0.0,0.0,0.220362885,0.0,0.0,0.0,0.000103162,1.53e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038779,0.0,0.000136841,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000253768,0.006935543,0.450729278,0.004224937,0.0,0.0,0.0,0.0,0.225457527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.63e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000188775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1
ENSG00000253741,0.016049266,0.414087513,0.061310713,0.385953966,0.069651741,0.0,0.0,0.223392514,0.0,0.000616076,0.000120793,1.63e-05,5.1e-06,6.34e-05,5.08e-05,3.81e-05,5.47e-06,0.0,0.0,0.0,1.74e-05,9.63e-06,0.000238457,4.73e-05,0.000346077,0.0,0.000343613,5.27e-05,0.000106186,0.0,1.31e-05,0.00023069,0.000157473,0.000134227,4e-05,0.000217454,0.0,0.001456869,0.00054508,0.000364861,0.0,0.000324176,0.000182288,0.873144732,0,0,0,0,1,0,0,0,0,0,0
ENSG00000253738,0.006648461,0.255602988,0.064858787,0.348754747,0.114427861,0.0,0.184079602,0.215950484,0.0,0.007235198,0.002574401,0.0,0.000874485,0.002112111,0.005334432,0.000721461,0.000612978,0.005252073,0.002401084,0.000917669,0.00889131,0.005101353,0.006371793,0.001378057,0.002684719,0.0,0.004381067,0.0,0.010264639,0.005343787,0.000404198,0.00295283,0.006404962,0.004112233,0.006541442,0.017994346,0.007171471,0.00770607,0.002136483,0.011299927,0.02673896,0.028845107,0.042222707,0.478999959,1,0,0,0,0,0,0,0,1,1,1
ENSG00000253716,0.000951733,0.513874066,0.014596229,0.428784636,0.0,0.0,0.0,0.216843605,0.037887993,0.013184029,0.028861979,0.016837064,0.003286329,0.005857587,0.002630524,0.000401658,0.007859256,0.01458212,0.0,0.000703827,0.0,0.002013565,0.024988077,0.006058324,0.0,0.019992475,0.033253157,0.027422634,0.009179183,0.014171369,0.009563116,0.0,0.006173574,0.0,0.0,0.007692447,0.001812374,0.004153355,0.0,0.001659042,0.001836436,0.003681647,0.004908865,0.55799552,0,0,0,0,0,0,1,0,0,0,0
ENSG00000253704,0.01038704,0.349875489,0.018788415,0.086956344,0.144278607,0.104477612,0.0,0.216002026,0.000107344,4.44e-05,0.000422776,3.8e-05,1.53e-05,5.63e-05,4.52e-05,1.33e-05,6.02e-05,0.000259915,0.0,4.88e-05,0.0,0.000115611,0.000249548,0.000199118,0.0,4.06e-05,0.0,0.0,0.000129783,5.58e-05,3.28e-05,0.000155716,0.000102839,0.0,0.000348801,0.0,0.0,0.0,0.0,0.000322247,0.0,0.000301595,0.000312813,0.861913845,1,0,0,0,0,0,0,1,0,1,1
ENSG00000253696,0.003264015,0.600498043,0.008155111,0.0,0.0,0.0,0.0,0.215261038,0.0,0.000404146,0.0,0.000537526,0.000112179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.21e-05,0.0,0.000136333,0.0,0.0007989,0.0,0.0,2.3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026713,0.0,0.000350354,0.000343629,0.772948709,0,0,0,1,0,0,0,0,0,0,0
ENSG00000253671,0.007720625,0.286552828,0.010753393,0.173141594,0.069651741,0.0,0.0,0.218172064,0.0,0.003563384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00142505,0.0,0.0,0.0,0.000158966,0.000227366,0.0,0.0,0.0,0.000223349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000349217,0.0,0.000555054,0.00044962,0.707137318,1,0,0,0,0,0,0,0,1,0,1
ENSG00000253669,0.00285585,0.658662398,0.03014225,0.22976446,0.243781095,0.029850746,0.0,0.220489246,0.0,0.005446113,0.000196289,0.0,5.1e-06,0.000520987,0.000914474,0.00014848,0.00109734,0.010934349,0.010888337,0.000242467,0.001791014,0.001498131,0.002079567,4.73e-05,0.00251168,0.0,0.006640323,0.00067013,0.0,0.001535232,0.000257813,0.000674768,0.001818971,0.000207442,0.000157246,0.000697666,0.000399034,0.001252396,0.0,0.000606392,0.0,0.00103442,0.00118093,0.67956015,0,0,0,0,0,0,0,1,1,0,1
ENSG00000253636,0.007041002,0.3660619,0.038002598,0.077336717,0.0,0.0,0.0,0.216358388,0.000244743,0.0,0.000664362,0.009023928,0.001437928,0.000901167,0.000225796,0.000498741,0.000758013,0.000824557,0.00010272,0.000220577,5.22e-05,0.000173417,0.000493551,0.000690014,0.0,0.0,0.000197578,0.0,0.000365752,6.23e-05,0.00029714,0.001234191,8.36e-05,0.000449051,0.0,0.0,0.0,0.000319489,0.0,0.000203222,0.000223097,0.000344545,0.000426659,0.682035763,0,0,0,0,0,0,0,1,1,1,0
ENSG00000253633,0.006419316,0.403237282,0.0,0.0,0.0,0.0,0.0,0.219524354,0.0,0.00237559,0.015302964,0.000114021,7.65e-06,0.0,0.0,0.0,0.0,0.000681156,0.000385201,0.0,0.0,0.0,0.00156938,0.002024699,0.0,0.0,0.003530625,0.0,0.0,0.001430258,0.000329913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000220721,0.0,0.00016438,0.0,0.907190322,0,0,0,0,0,0,0,1,0,1,0
ENSG00000253596,0.001449082,0.272500889,0.005698752,0.779252007,0.024875622,0.0,0.0,0.223962803,0.0,0.0,0.0,0.000325774,0.000295744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000377095,0.0,0.0,0.0,0.0,0.0,0.0,8.86e-05,0.0,0.0,4.18e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.41e-05,0.0,8.49e-06,0.0,1.0,0,0,1,0,0,0,0,0,1,0,0
ENSG00000253559,0.00181298,0.348986126,0.008646383,0.0,0.104477612,0.0,0.0,0.21605634,0.002563365,0.001858086,0.004167359,0.000912166,0.000244754,0.000584351,0.000225796,0.000447344,0.0,0.003629845,0.001649943,0.0,0.0,0.0,0.001258831,0.0,0.003376873,0.000300476,0.004114767,0.000406596,0.00097927,0.000797139,0.000932934,0.0,0.0,0.000866376,0.002644595,0.0,0.004625677,0.000817891,0.0,0.000128408,0.0,0.00026417,0.00037005,0.596331023,0,0,0,0,1,0,0,1,0,0,0
ENSG00000253553,0.267052264,0.263607257,0.032500355,0.155869154,0.343283582,0.432835821,0.28358209,0.275410239,0.0,0.0,0.0,0.0,6.63e-05,0.0,0.0,8.76e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.15e-05,0.0,0.0,0.0,0.0,0.0,4.92e-05,0.0,0.000317199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019224,0.0,9.6e-05,0.0,0.965348116,1,0,0,0,0,0,0,1,1,1,0
ENSG00000253549,0.014970592,0.341337602,0.012980491,0.0,0.0,0.0,0.0,0.241137165,0.0,0.0,0.0,0.000222612,0.000142773,0.0,0.0,0.0,0.0,0.0,0.0,0.000141439,0.0,0.000929708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000383387,0.0,0.000550932,0.0,0.00097127,0.000999607,0.666036995,0,0,0,0,1,0,0,0,0,0,0
ENSG00000253414,0.000354133,0.517965137,0.00482538,0.0,0.074626866,0.0,0.0,0.265476171,0.0,0.0,0.0,0.0,0.0,0.003294893,0.002246671,0.000116119,0.0,0.0,0.0,0.0,0.001582352,0.001372885,0.002900303,0.0,0.0,0.0,0.0,0.001498381,0.003303562,5.58e-05,2.84e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000370128,0.0,0.000579747,0.000759566,0.712603981,1,0,0,0,0,0,0,0,0,0,0
ENSG00000253404,0.005733834,0.472963358,0.005666001,0.470953536,0.323383085,0.542288557,0.532338309,0.255393019,0.0,0.000714648,0.0,0.0,0.000239655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000185477,0.0,5.55e-05,0.0,0.0,0.0,0.000893394,0.0,0.000106186,0.000127936,1.75e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000430217,0.0,0.000214226,0.0,0.965641069,0,0,0,0,1,0,0,0,1,0,0
ENSG00000253352,0.00563163,0.328886517,0.073417832,0.117566987,0.577114428,0.472636816,0.39800995,0.216607786,0.053199483,0.071016328,0.080387746,0.099599841,0.022833483,0.082794745,0.046926069,0.057025868,0.073877552,0.136329823,0.046455192,0.039732546,0.0,0.054568577,0.123132549,0.07030061,0.059378425,0.039289253,0.037419466,0.0,0.095520134,0.027181472,0.041606219,0.116319575,0.030591487,0.086403272,0.062423879,0.045783198,0.027020641,0.045546326,0.02211003,0.013789053,0.02947181,0.041197338,0.06030678,0.375974161,1,0,0,0,0,0,1,0,1,1,1
ENSG00000253320,0.073892113,0.409107079,0.0,0.0,0.298507463,0.069651741,0.184079602,0.224090273,0.002640652,0.005796044,0.010244757,0.00542413,0.001567954,0.001858658,0.0,0.000363586,0.0,0.001398163,0.001303262,0.00018185,0.000765093,0.00047208,0.009538281,0.001827552,0.0,0.000412816,0.017043209,0.003644304,0.002017532,0.004067708,0.001426711,0.0,0.0015683,0.0,0.005094777,0.0,0.00314546,0.002811502,0.0,0.001459764,0.0,0.00285867,0.003583472,0.619770226,0,0,0,0,1,0,0,1,1,1,1
ENSG00000253284,0.004894069,0.303094984,0.058111988,0.051647458,0.0,0.0,0.0,0.22074862,0.0,5.42e-05,0.0,0.000184605,2.04e-05,5.63e-05,0.0,0.000106601,0.000134089,9.86e-05,0.0,0.000104395,0.0,0.0,0.0,0.0,1.05e-05,9.61e-05,1.72e-05,0.0,0.0,6.56e-06,0.0,3.46e-05,6.43e-06,1.22e-05,0.0,0.0,0.0,1.28e-05,0.0,0.000158565,0.0,0.000218357,0.000157036,0.757427367,0,0,0,1,0,0,0,1,1,1,0
ENSG00000253266,0.003410485,0.653326218,0.011615847,0.050768406,0.0,0.0,0.0,0.230655808,0.0,0.0,0.0,1.63e-05,2.8e-05,0.0,1.69e-05,0.0,0.0,0.0,0.0,0.0,3.48e-05,0.0,0.0,0.0,0.0,0.0,6.01e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1
ENSG00000253210,0.002506274,0.676805407,0.008067774,0.190313731,0.0,0.0,0.15920398,0.21895351,0.0,0.003622528,0.002325265,0.000135739,0.000293195,0.000605472,0.000999148,0.000670064,0.000249022,0.00107551,0.000975842,0.000220577,0.000782482,0.0005058,0.004009405,0.000520468,0.000896654,0.0,0.003891418,0.0,0.002701842,0.002735861,0.001640827,0.000813182,0.001269423,0.0,0.0,0.0,0.0,0.0,0.0,0.000496069,0.0,0.001110452,0.00101273,0.553409634,0,0,1,0,0,0,0,0,1,0,0
ENSG00000253200,0.001745929,0.608858058,0.029279796,0.0,0.0,0.0,0.0,0.219281053,0.0,0.000621005,0.000656812,0.000418076,8.41e-05,0.000781481,0.000429013,0.00101271,0.000963251,0.000681156,0.00019902,0.000779598,0.000486877,0.000626228,0.002107295,0.001498316,0.000529603,0.0,0.001219826,0.002560048,0.007716177,0.000780737,0.001863682,0.004014003,0.000957691,0.016326909,0.002281499,0.00545448,0.00067769,0.000753994,0.000398327,0.000997666,0.003709019,0.003448106,0.005105746,0.265017731,0,0,0,0,1,0,0,1,0,0,0
ENSG00000253194,0.062942626,0.295980078,0.004399611,0.288211709,0.12437811,0.0,0.0,0.216053291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000127001,0.0,7.77e-05,0.0,0.938758008,0,0,0,0,1,0,0,0,0,0,0
ENSG00000253161,0.086433898,0.413553895,0.015873536,0.081378058,0.009950249,0.0,0.0,0.25517826,0.0,0.0,0.0,0.0,0.0,9.15e-05,0.0,2.28e-05,0.0,0.0,0.0,0.00392493,0.027178197,0.017505492,0.0,1.38e-05,0.0,0.0,0.0,0.024486108,0.027124603,0.000101693,3.28e-05,0.00940061,0.012061125,0.0,0.0,0.0,0.0,0.0,0.0,6.97e-05,0.0,9.6e-05,0.0,0.757306108,1,0,0,0,0,0,0,1,0,0,0
ENSG00000253154,0.072461259,0.284062611,0.008133277,0.113345521,0.0,0.0,0.0,0.225990961,4.72e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000121934,0.0,7.4e-05,0.0,0.939746203,0,0,0,0,0,0,0,0,0,1,0
ENSG00000253138,0.003355803,0.411775169,0.021124685,0.379425378,0.0,0.0,0.0,0.219652933,0.0,1.48e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0
ENSG00000253130,0.005357567,0.424048381,0.01099357,0.0,0.089552239,0.0,0.0,0.252596162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000626643,1.97e-05,0.0,0.0,0.0,0.0,0.0,1.97e-05,0.0,0.000155716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000161538,0.0,5.7e-05,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000253125,0.070565604,0.558342227,0.023177109,0.136576672,0.512437811,1.0,1.0,0.285917921,0.0,0.0,0.01502363,0.0,2.55e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.85e-05,0.0,0.0,0.0,0.013055067,0.0,0.0,0.0,0.0,0.0,9.84e-06,4.15e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.83e-05,0.0,3.24e-05,0.0,0.812657681,0,0,1,0,0,0,0,0,0,1,0
ENSG00000253123,0.003477536,0.516186411,0.007041562,0.302955558,0.0,0.0,0.0,0.316751522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55e-05,0.0,0.000164572,0.000133723,0.567258094,1,0,0,0,0,0,0,1,0,1,0
ENSG00000253106,0.001995905,0.352721451,0.024967521,0.219209197,0.139303483,0.497512438,0.208955224,0.230066952,0.0,0.000404146,0.000332181,0.000233471,5.61e-05,0.000485785,0.000321759,0.000114215,0.000158718,0.000806632,0.0,8.42e-05,0.000110127,0.000158966,0.000743099,0.00013406,0.00048241,0.0,0.0002663,7.53e-05,0.000200573,0.00016402,0.0,0.000253759,0.000212106,0.000283097,0.0,0.000851696,0.000370054,0.000268371,0.000112446,0.000558598,0.002175452,0.001336748,0.001989627,0.51680904,0,0,0,0,1,0,0,1,0,1,1
ENSG00000253102,0.000900306,0.697082889,0.007063396,0.073448307,0.089552239,0.228855721,0.094527363,0.216257797,0.0,0.0,0.0,0.0,0.0,0.0,7.34e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000429185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000332268,0.0,0.000585029,0.002082948,0.001410717,0.002000764,0.51247012,0,0,0,0,1,0,0,0,0,0,0
ENSG00000252690,0.002771223,0.303984347,0.046474306,0.079726939,0.0,0.373134328,0.0,0.230687121,0.0,0.001153295,0.00121548,0.000141169,7.65e-05,0.00018305,9.03e-05,0.0,0.000536356,0.000761819,0.00017334,0.000267724,0.0,0.00047208,0.000964919,0.000887161,0.0,0.000874358,0.000283481,1.51e-05,0.0,0.000134497,0.0,0.004856021,0.000279594,0.003548479,0.001995597,6.34e-05,0.00094074,0.000805112,0.002010696,0.001059469,0.0,0.001138189,0.001342171,0.829137993,0,0,0,0,1,0,0,1,0,1,0
ENSG00000251867,0.000645121,0.221985059,0.010818895,0.229235611,0.701492537,0.592039801,0.592039801,0.215948821,0.0,0.000276002,4.53e-05,0.000141169,5.1e-05,0.00075332,0.000485462,0.000226527,0.0,0.001541564,0.0,0.000129652,0.000115923,0.000158966,0.001114648,0.0,0.0,0.000154298,0.000120265,0.0,0.0,0.000954599,0.0,0.001182285,0.0,0.000998162,0.0,0.002201725,0.001123538,0.000536741,0.0,0.000743004,0.001275408,0.00167511,0.002303038,0.549618912,0,0,0,0,1,0,0,0,0,0,0
ENSG00000251666,0.000769459,0.415510494,0.00739091,0.206151921,0.0,0.0,0.0,0.223989683,0.0,0.000448503,0.001072038,0.000456083,0.000196313,0.0,0.0,0.00056727,0.000259968,0.000708044,0.00010272,9.26e-05,0.0,0.0,0.000366004,0.00046921,0.000152064,0.000522449,0.000214758,0.0,0.0,3.61e-05,0.000244704,0.000507518,0.00026674,0.0,0.0,0.000244636,0.00014713,0.0,0.0,0.000276498,0.0,0.000498902,0.000576187,0.656231921,0,0,0,1,0,0,0,1,0,0,1
ENSG00000251661,0.004507387,0.615617218,0.019858295,0.0,0.0,0.0,0.0,0.218405389,0.00080293,0.000364717,0.0,0.0,0.000163169,0.000401301,0.000180637,0.000291249,0.000454261,0.000448129,0.00030174,7.24e-05,0.0,4.82e-05,0.006216519,0.000721558,0.000393269,0.000932558,0.000128855,0.000564717,0.001238836,0.002496392,0.003583164,0.000703604,0.0,0.001793764,0.0,0.0,0.0,0.000127796,0.0,0.001325654,0.000380025,0.002105938,0.002188683,0.707331168,0,0,1,0,0,0,0,0,0,0,0
ENSG00000251615,0.002070768,0.425649235,0.034727453,0.035071964,0.0,0.0,0.0,0.218149895,0.0,0.000448503,0.000490722,0.00234557,0.0002626,0.001210944,0.000406433,0.000679582,0.000377638,0.000430204,0.00024396,0.000506823,0.000295604,0.000385371,0.00189102,0.000674242,0.000304128,2.84e-05,0.00025771,0.0,0.000849487,0.000134497,0.000782179,0.000484449,9.96e-05,0.0,0.000197272,0.0,0.0,5.11e-05,9.53e-06,0.000919629,0.001678345,0.001878809,0.002179866,0.59971052,0,1,0,0,0,0,0,0,1,0,0
ENSG00000251602,0.001814933,0.683920313,0.024137818,0.287388307,0.089552239,0.432835821,0.517412935,0.22181244,0.000266212,0.000409075,0.000430325,0.000716702,0.000232006,0.000626593,0.000784641,6.66e-05,0.000317435,0.0013892,0.001142762,0.0,0.000197069,0.000120429,0.002800484,0.0,0.00156259,3.65e-05,0.001425994,0.001739327,0.002371486,0.000715129,0.00029714,0.000784345,0.001873604,0.0,0.0,0.002518846,0.00082259,0.002824281,0.0,0.000380562,0.000516431,0.000651782,0.000867443,0.677944128,0,0,1,0,0,0,0,1,1,1,0
ENSG00000251580,0.001977678,0.57808609,0.003864671,0.340461111,0.0,0.0,0.0,0.221279837,0.002696471,0.002237589,0.001162633,0.001894916,0.000448715,0.002323322,0.002647459,0.000161805,0.00087021,0.011705131,0.008634913,0.000345178,0.004370305,0.0,0.007591806,0.000155746,0.0,0.000343788,0.004501332,0.0,0.006583527,0.005730875,0.0,0.0,0.000777722,0.0,0.0,0.0,0.0,0.003194888,0.0,0.001267381,0.003198089,0.003067041,0.004127897,0.510428195,1,0,0,0,0,0,0,0,0,0,0
