ID,GC_content,Length_ExonProj,hg38_phastCons7way_exons_merged_mean_score,promoters_hg38_100way_phastCons_elements,promoters_hg38_20way_phastCons_elements,Distance_closest_pc,GM12878_cell,H1.hESC_nucleus,endothelial.cell.of.umbilical.vein_cytosol,endothelial.cell.of.umbilical.vein_nucleus,HepG2_nucleus,HepG2_cytosol,keratinocyte_nucleus,keratinocyte_cytosol,GM12878_nucleus,HeLa.S3_nucleus,K562_nucleus,A549_cytosol,A549_nucleus,IMR.90_cytosol,MCF.7_nucleus,IMR.90_cell,SK.N.SH_cytosol,SK.N.SH_nucleus,MCF.7_cytosol,SK.MEL.5_nucleus,SK.N.DZ_nucleus,SK.MEL.5_cytosol,NCI.H460_cytosol,NCI.H460_nucleus,max_exp,mean_exp,Tau_exp,genomic_classification_is_2,genomic_classification_is_3,genomic_classification_is_6,genomic_classification_is_7,genomic_classification_is_8,with_repeat_Alu,with_repeat_L1,with_repeat_L2,with_repeat_TcMar-Tigger
ENSG00000258701,0.677516898,0.026747017,0.134010604,0.0,0.0,0.220517789,0.000257977,0.000138839,0.000400788,8.38e-05,0.000402267,0.000481501,0.0,0.000104331,0.000183347,0.00030061,0.000125875,0.00027489,0.000524782,0.000594835,0.000366615,0.000660712,0.000232909,0.000161679,0.000673289,0.000370955,0.0,0.001159756,0.000370607,4.96e-05,9.21e-05,0.000199725,0.569822455,0,1,0,0,0,1,0,0,0
ENSG00000258655,0.443970117,0.014268715,0.342117247,0.875621891,0.796019901,0.216136978,0.000589662,0.000305847,0.00057578,7.61e-05,0.000246286,0.001521542,0.001047321,0.003779097,0.000189261,0.0,0.0,0.007774246,0.006780738,0.001189669,0.0,0.001875951,0.00288676,0.000795288,0.000470234,0.002618651,0.000303056,0.010899899,0.002249201,0.0,0.000632183,0.00163922,0.469461969,0,0,0,1,0,0,0,0,0
ENSG00000258634,0.570793312,0.045284337,0.235987498,0.925373134,0.995024876,0.219373884,0.001422559,0.002229466,0.002032165,0.002625052,0.003259183,0.001438082,0.002146841,0.001982287,0.001859095,0.003679751,0.003301174,0.001383043,0.009390838,0.001295083,0.003969002,0.003173779,0.00127936,0.003611568,0.000566418,0.003380085,0.012462475,0.002527907,0.002236422,0.00299222,0.001097464,0.002879844,0.462087751,0,0,0,1,0,0,0,1,0
ENSG00000258441,0.359658485,0.061649145,0.044430451,0.0,0.0,0.216568159,0.004864709,0.001861242,0.004482052,0.010776227,0.011080128,0.001958103,0.006782332,0.0,0.002929603,0.000854745,0.001040838,0.006339662,0.033254616,0.00219863,0.014353762,0.013320434,0.003982417,0.008475058,0.000416798,0.005205575,0.005835263,0.00167621,0.006517572,0.004555036,0.012905559,0.011750578,0.867931296,0,1,0,0,0,1,1,1,0
ENSG00000258376,0.593383138,0.017631197,0.147816837,0.054726368,0.059701493,0.218299257,0.000449617,0.000114693,0.002952284,0.000441633,8.21e-06,0.0,0.000148174,0.00137369,0.000145889,0.0,0.0,0.0,0.0,0.001039078,2.13e-05,0.001286029,0.0,0.0,5.61e-05,0.0,0.0,0.0,0.0,0.0,0.000172163,0.00032723,0.633415157,0,0,0,1,0,1,0,0,0
ENSG00000258354,0.60832444,0.015185755,0.089323145,0.0,0.0,0.260433625,0.0,0.000227373,0.0,5.9e-05,0.0,0.0,0.0,0.0,0.0,0.000120727,1.62e-05,0.000283481,0.002126749,0.0,0.000531326,0.000448341,1.97e-05,0.000218486,9.62e-05,0.0,0.0,0.0,0.000115016,0.0,4.72e-05,4.98e-05,0.833806462,0,0,0,0,0,1,0,0,0
ENSG00000258301,0.532194948,0.019301521,0.117990215,0.184079602,0.393034826,0.226900432,0.002881972,0.002611775,0.003539353,0.003285598,0.003179824,0.005386388,0.002872557,0.002254706,0.003459928,0.001958188,0.001499672,0.008057727,0.021226057,0.003064528,0.007345577,0.005026134,0.001830468,0.008322118,0.003620265,0.006872433,0.002916202,0.007067266,0.005610224,0.004097626,0.005211414,0.014888309,0.406957132,0,0,0,0,1,1,0,0,0
ENSG00000258297,0.334578442,0.024792847,0.269367564,0.15920398,0.189054726,0.223546586,0.015110082,0.001983983,0.00404175,0.004383969,0.002016808,0.003807066,0.002227663,0.001188213,0.003152379,0.004058833,0.003688274,0.001932824,0.0,0.00152097,0.025001528,0.0,0.003221362,0.008464133,0.003844695,0.002865141,0.014003488,0.0,0.00141853,0.005052469,0.002686948,0.007111898,0.456701397,0,0,0,0,1,1,0,0,0
ENSG00000258210,0.441302028,0.009585257,0.986950177,0.547263682,0.527363184,0.204360415,0.004046554,0.000366212,0.0,0.002082528,0.000845581,0.0,0.000995124,0.0,0.000812245,0.000712288,0.00119649,0.001718065,0.004267307,0.0,0.003953063,0.003905282,0.00023947,0.0,0.000136261,0.00478581,0.000834834,0.0,0.000715655,0.0,0.000817696,0.001167969,0.745281664,0,0,0,0,1,0,0,0,0
ENSG00000258168,0.342760583,0.025535213,0.170115473,0.0,0.0,0.248435375,0.014218219,0.0,0.0,0.0,0.002996478,0.003319145,0.0,2.32e-05,0.006141126,0.0,4.47e-05,0.0,0.0,0.0,0.0,0.0,9.84e-06,6.55e-06,0.0,0.0,1.72e-05,0.0,0.0,0.0,0.000394902,0.000260726,0.92720614,0,0,0,1,0,1,1,1,0
ENSG00000258077,0.326218428,0.014377886,0.237856994,0.0,0.0,0.227429709,0.0,3.02e-05,0.0,0.0,0.0,0.0,0.004226329,0.006010619,7.1e-05,0.0,0.0,0.000197578,0.001118615,0.0,0.0,0.0,0.0,6.55e-05,8.28e-05,0.0,0.0,5.44e-05,0.0,0.0,3.6e-05,1.84e-05,0.962874646,0,1,0,0,0,0,0,1,0
ENSG00000258057,0.402703664,0.038406533,0.323177133,0.567164179,0.686567164,0.215956303,0.000243235,4.43e-05,6.21e-05,0.0,9.03e-05,0.0,0.0,0.000202866,0.0,0.0,7.85e-05,0.00130573,0.0,0.00017318,0.000249723,0.000672511,0.000744653,0.000388904,0.0,0.001215366,0.000220145,0.003370542,0.000932907,0.0,0.000788892,0.001684339,0.577906499,0,0,0,1,0,1,1,0,0
ENSG00000258056,0.638740662,0.013166083,0.05577036,0.273631841,0.626865672,0.216115918,0.002078558,0.000527184,0.001998295,0.000426404,0.000448788,0.001322522,0.000165012,0.001066494,0.00096602,0.000836636,0.000510268,0.00736191,0.005068291,0.002853701,0.000765109,0.005639652,0.002112584,0.001171083,0.001624444,0.0,0.002595992,0.016444984,0.004664537,0.002104084,0.00094811,0.003161264,0.293886831,0,0,0,1,0,0,1,1,0
ENSG00000258017,0.448416933,0.017074422,0.201831242,0.019900498,0.293532338,0.216011448,0.006633695,6.84e-05,0.0005532,0.0,0.000249022,0.000449401,0.0,0.000295604,0.0,0.000166603,0.0,0.014259943,0.003618235,0.000858369,0.0,0.0,0.003273849,0.0,0.006246627,0.0,0.000177259,0.0,0.003335463,0.0,0.499406221,0.776589682,0.715283583,0,0,0,1,0,0,0,0,0
ENSG00000257702,0.705442903,0.022008974,0.033425176,0.0,0.0,0.216148617,0.0,0.000106644,0.001874107,0.000363586,0.007599287,0.00649063,6.4e-05,0.000104331,0.000345007,0.001556168,0.0,0.002757495,0.010716604,0.001746856,0.000549922,0.001144448,0.0,0.0,0.000833596,0.003873065,0.0,0.012947594,0.002543131,0.000474562,0.002012238,0.003637542,0.655438277,0,0,0,1,0,0,0,0,0
ENSG00000257698,0.342582711,0.013580934,0.170080755,0.114427861,0.0,0.217435509,0.015095341,0.000142863,0.007061772,0.000574884,0.000459734,0.00649705,0.0,0.001831587,0.001482545,0.000598805,0.003021001,0.020805773,0.0,0.0,0.000215187,0.012848496,0.017642042,0.001913934,0.001138179,0.0,0.020779369,0.018066831,0.019974441,0.007228975,0.030167369,0.024786477,0.888979913,1,0,0,0,0,0,0,1,0
ENSG00000257681,0.454108858,0.010862564,0.262951109,0.0,0.0,0.265726677,0.001223548,0.000287738,0.0,0.000131348,0.000793588,0.0,0.003637,0.0,0.000715643,0.0,0.0,0.001692294,0.006297386,0.0,0.002337833,0.001262433,0.000515024,0.005654408,0.000179009,0.010372102,0.0,0.0,0.00057508,0.0,0.000606557,0.000692431,0.813204672,0,0,0,1,0,0,1,0,0
ENSG00000257621,0.311810744,0.080142796,0.230468764,0.60199005,0.706467662,0.21594993,0.039315698,0.001800877,0.012813927,0.015967319,0.014656746,0.010329796,0.006795803,0.004851386,0.010985025,0.009253704,0.005542562,0.024095868,0.065390617,0.010277841,0.054636215,0.024646932,0.01097625,0.035683073,0.010981025,0.037720285,0.024081539,0.017695346,0.016728435,0.012138504,0.01192463,0.033097198,0.426220007,0,0,0,0,1,1,1,1,0
ENSG00000257527,0.457844184,0.005185646,0.143617898,0.059701493,0.0,0.217465437,0.000324314,0.000245483,0.002128128,0.000601535,0.001472242,0.001367462,0.000405795,0.0,0.000256291,0.000497394,9.47e-05,0.003564986,0.010026101,0.0,0.001110471,0.001793362,0.00039693,0.0,0.000288552,0.0002953,0.0,0.0,0.000881789,0.0,0.000105698,0.00022676,0.575471525,0,1,0,0,0,0,0,0,0
ENSG00000257497,0.368552117,0.008122359,0.049087498,0.0,0.0,0.218481594,0.004319272,5.43e-05,7.34e-05,0.0,0.000432369,0.0,0.001581085,0.0,0.000705786,0.000121934,0.000437179,0.000962117,0.001615777,0.0,0.000499446,0.000200573,4.59e-05,0.0,0.00022443,0.0,0.0,0.0,0.00999361,0.0,0.000429899,0.000570124,0.769483269,0,0,0,0,0,0,0,1,0
ENSG00000257354,0.345784418,0.005316652,0.146562326,0.592039801,0.537313433,0.216578412,0.001267773,0.000175057,0.0002766,0.001591402,0.000328381,3.85e-05,0.000324973,2.9e-05,0.00077873,0.000204028,0.000351909,0.000609913,0.00490257,9.04e-05,0.001934025,0.000932076,0.000183703,0.001162344,3.74e-05,0.001046972,0.001095005,0.000199333,0.000971246,0.002260365,0.000585758,0.000359872,0.938067772,0,1,0,0,0,1,0,1,0
ENSG00000257337,0.465136962,0.053734211,0.691525152,0.55721393,0.577114428,0.215971267,0.001105616,0.000680108,0.0002766,0.0,0.0,0.000539281,0.000601115,0.001037513,0.000356836,0.001037043,0.000996172,0.001752427,0.003148693,0.000271064,0.015384534,0.001628184,0.001489306,0.001857128,0.003895459,0.001469178,0.0,0.002962815,0.003309904,0.001128277,0.004752729,0.015099632,0.33112633,0,0,0,1,0,1,0,0,0
ENSG00000257298,0.40715048,0.050710161,0.41937044,0.0,0.0,0.24149325,0.000324314,3.22e-05,2.26e-05,0.000454958,4.38e-05,0.0,0.000599432,0.0,0.000205033,4.35e-05,9.34e-05,0.0,0.0,0.0,2.92e-05,0.000330356,6.56e-06,0.000294956,0.0,6.1e-05,0.0,0.0,0.0,0.0,0.000498881,0.000510442,0.841247061,0,0,1,0,0,1,0,0,0
ENSG00000257219,0.376556386,0.012369131,0.080588229,0.0,0.0,0.226850829,0.0,0.0,0.052762897,0.014497747,0.0,0.0,0.004758409,0.027276732,0.0,0.0,0.0,0.0,0.0,0.013914615,0.0,0.02292436,0.008315838,0.008549343,0.0,0.0,0.0,0.0,0.0,0.0,0.000342094,0.000182598,0.957158199,0,0,0,0,0,0,0,0,0
ENSG00000257176,0.287797937,0.02524045,0.100359153,0.0,0.129353234,0.262709518,0.000700223,2.41e-05,6.77e-05,0.000232238,0.000383111,7.06e-05,0.000348546,0.000156496,0.000414008,4.35e-05,0.000323485,1.72e-05,0.0,0.0,0.00046491,0.000861286,0.000219787,0.000517811,4.54e-05,0.000942031,0.0,0.0,1.28e-05,0.0,0.000214553,0.000334473,0.714358223,0,0,0,1,0,1,0,0,0
ENSG00000257167,0.507470651,0.035906506,0.319730283,0.019900498,0.004975124,0.216142243,0.004606732,0.000527184,0.001145915,0.00027031,0.000374902,0.000911641,3.2e-05,6.96e-05,0.001354399,0.003445541,0.000521096,0.005755519,0.007871732,0.0,0.001052025,0.001557393,0.000662643,0.00031025,0.00188895,0.0,0.001626783,0.00560851,0.005686901,0.002369,0.002911881,0.004135155,0.747239897,0,0,0,1,0,0,0,1,0
ENSG00000257151,0.238527215,0.049673031,0.156228978,0.0,0.0,0.224704346,0.00534381,0.007046561,0.000812866,0.003847157,0.004400308,0.0,0.001911109,0.000701335,0.002245503,0.0,0.0,0.000309252,0.0,0.0,0.0,0.001982137,0.000511744,0.0,0.0,0.002460019,0.012165137,0.000896999,0.001878594,0.006352274,0.016714588,0.013678442,0.889756395,0,1,0,0,0,0,1,0,0
ENSG00000257135,0.58946994,0.018395397,0.054400021,0.0,0.0,0.216001195,0.0,9.26e-05,0.000186282,0.0,0.0003448,0.000475081,2.19e-05,4.64e-05,0.000364722,0.0,0.000572528,0.000463878,0.0,0.0,0.0,0.000365752,0.0,0.00038672,2.4e-05,0.0,0.000586099,0.0,0.000753994,0.0,0.00021601,0.0002553,0.803657578,1,0,0,0,0,1,0,1,0
ENSG00000257086,0.693881181,0.008569963,0.019041446,0.029850746,0.0,0.215241086,0.001186694,0.010620146,0.00112898,0.003019095,0.004742371,0.001245482,0.0,0.000898405,0.002860601,0.004447573,0.004924015,0.002327979,0.012429051,0.0,0.006269642,0.005651451,0.001217032,0.012309481,0.000793519,0.001212926,0.005512194,0.0,0.000830671,0.00146371,0.000638819,0.000649577,0.842746996,0,0,0,0,1,0,0,1,0
ENSG00000257069,0.640163643,0.029094204,0.201399104,0.114427861,0.616915423,0.213531048,0.000147415,0.000217313,0.0,0.0,0.0,0.0,0.0,0.000156496,7.29e-05,0.0,0.000175954,0.008418521,0.0,0.0,0.000188621,9.44e-05,0.000213227,0.0,0.0,0.0,0.0,0.0,0.00172524,0.0,9.58e-05,3.38e-05,1.0,0,0,0,0,1,0,0,0,0
ENSG00000257038,0.865172536,0.017762203,0.732933228,0.631840796,0.905472637,0.216245882,0.0,2.01e-05,0.0,0.000536813,0.0,0.0,0.0,1.74e-05,0.0,0.0,0.0,0.0,0.0,0.00219863,0.000172681,0.001191642,0.000186983,0.000469744,0.000112215,0.0,0.0,0.0,0.000166134,0.0,0.000265741,0.000573241,0.572677953,0,0,0,1,0,0,0,0,0
ENSG00000256806,0.526147279,0.0,0.231098071,0.069651741,0.0,0.215894231,0.001253031,0.000283714,0.000801576,0.000146576,0.002627049,0.010625116,0.000106079,0.000486877,0.000449495,0.000538441,0.000101512,0.003453312,0.002858682,0.004434907,0.00048085,0.003551329,0.001449941,0.000242519,0.001132836,0.002843176,0.00154959,0.007638084,0.001546326,0.0,0.000615822,0.001540526,0.491103051,0,0,0,0,1,0,0,1,1
ENSG00000256802,0.579153326,0.029126956,0.236420324,0.0,0.0,0.221050114,0.0,0.000132802,0.000242731,8.38e-05,2.46e-05,3.21e-05,0.0,1.16e-05,0.0,0.0,5.41e-06,0.027334421,0.02448523,0.0,7.7e-05,0.000672511,9.84e-05,0.0,0.000133589,0.0,0.0,0.0,0.000178914,0.0,0.000194447,0.000246537,0.78328844,0,0,0,0,0,1,0,1,0
ENSG00000256628,0.553717538,0.029694647,0.229592164,0.373134328,0.373134328,0.216231472,0.000648628,9.05e-05,0.001010437,0.000173227,0.00039953,0.000738301,0.000210475,0.000886813,0.00033515,0.000606048,0.000109633,0.002869169,0.003190123,0.001822152,0.000247066,0.00233609,0.00103989,0.00052655,0.000983216,0.000785839,0.000348801,0.007076326,0.003028754,0.000979619,0.001179703,0.00309113,0.462993986,0,0,0,1,0,1,0,0,0
ENSG00000256546,0.532017076,0.019246935,0.278760234,0.0,0.0,0.216298255,0.000221123,0.00089742,0.004899775,0.001878844,0.001384674,0.001771923,0.0,0.0,6.51e-05,0.000159359,0.003127927,0.00368525,0.002140559,0.000783074,0.000114235,0.001097255,0.00151883,0.002237293,0.0,0.008114645,0.0,0.021147434,0.005904153,0.0,0.001255371,0.001172903,0.862293799,0,1,0,0,0,1,1,0,0
ENSG00000256433,0.4414799,0.00716165,0.260107342,0.0,0.0,0.216595316,0.0,1.41e-05,0.0,0.000205588,0.000569194,0.00010272,0.000436103,0.0,0.0,0.000782309,0.000450714,0.000764539,0.0,0.0,0.001445206,0.000176977,0.0,0.0,9.62e-05,0.007275115,0.0,0.0,0.000613419,0.001189265,0.000172426,0.00036254,0.585602409,0,1,0,0,0,0,1,0,1
ENSG00000256268,0.327997154,0.009028483,0.017385866,0.248756219,0.07960199,0.247712122,0.0,0.0,0.003347427,0.001125022,0.0,0.0,0.001899322,0.007679913,0.0,0.0,0.0,0.000223349,0.000138101,0.0,0.0,0.015845299,0.003063902,0.001581836,2.67e-05,0.00335324,0.0,0.005055813,0.0,0.0,4.84e-05,3.8e-05,0.897387037,0,1,0,0,0,0,0,1,0
ENSG00000256092,0.6924582,0.023777552,0.24736078,0.711442786,0.482587065,0.216219002,0.001761614,0.001004065,0.000937054,0.00138391,0.002788503,0.000905221,0.00037717,0.000579616,0.001571261,0.003058008,0.001620134,0.010858174,0.017538772,0.000888487,0.004131057,0.003185578,0.001971526,0.005315755,0.001514901,0.002579603,0.003119193,0.000244636,0.000894569,0.001031077,0.001053128,0.000880248,0.885614665,0,0,0,1,0,0,0,0,0
ENSG00000256073,0.597474208,0.0,0.039007814,0.169154229,0.0,0.215977364,0.003854914,0.000426577,0.008552026,0.001090757,0.00208522,0.014772443,0.0,0.0,0.001780236,0.002726009,0.002853167,0.029567907,0.021750839,0.013312251,0.001461145,0.015951485,0.010582601,0.004129378,0.008047408,0.002064658,0.0,0.007339084,0.005226837,0.0,0.00128126,0.002441071,0.632345911,1,0,0,0,0,0,0,0,0
ENSG00000255874,0.502845962,0.0,0.123950234,0.0,0.0,0.218245498,0.0,1.81e-05,0.000349984,7.04e-05,3.28e-05,8.35e-05,6.74e-06,0.0,0.0,0.000538441,0.000258518,0.000103084,0.000207151,0.001031549,0.000366615,0.001781564,7.22e-05,3.5e-05,0.000157635,0.0,0.0,0.0,0.000830671,0.000253481,0.000871368,0.000643978,0.908540257,0,1,0,0,0,1,1,0,1
ENSG00000255857,0.504091071,0.024716427,0.33491231,0.179104478,0.164179105,0.230758615,0.01031171,0.004754718,0.005328787,0.001220202,0.005215787,0.01310966,0.0,0.001333117,0.00434906,0.005901122,0.005722577,0.063284941,0.050724337,0.0,0.007353547,0.008754439,0.004641779,0.004291058,0.013644792,0.0,0.015478743,0.0,0.012613419,0.011681094,0.027794929,0.052667189,0.63480028,0,0,0,1,0,1,0,0,0
ENSG00000255737,0.80078264,0.0,0.607300933,0.184079602,0.114427861,0.220350969,0.0,0.000195179,0.029934914,0.002415657,0.000957778,0.0,0.00132178,0.0,0.000118288,0.001617738,0.0,0.115840564,0.113670575,0.066297719,0.002189062,0.07066083,0.014919302,0.006366671,0.016311231,0.0,0.0,0.024354885,0.024255591,0.008563086,0.001017954,0.002535138,0.493744528,0,0,0,1,0,0,0,0,0
ENSG00000255717,0.369085735,0.040655466,0.162937319,0.278606965,0.109452736,0.216000641,0.416397019,0.195605457,0.093146525,0.172111253,0.27328975,0.105114822,0.073307448,0.0,0.30615532,0.584593821,0.899833249,0.247092174,1.0,0.045177321,0.423129136,0.264922071,0.037130954,0.159981735,0.053232589,0.531151694,1.0,0.032101696,0.155284345,0.346483855,0.021125039,0.043193311,0.599321517,1,0,0,0,0,1,0,0,0
ENSG00000255517,0.645855567,0.021714211,0.073740676,0.104477612,0.0,0.215998424,0.00114247,0.000412491,0.004013525,0.000475898,0.000476153,0.005232308,0.00016838,0.0,0.000437666,0.000907865,0.000255811,0.011708616,0.004225877,0.003772306,0.0020642,0.006123388,0.004238289,0.001763179,0.006145099,0.0,0.0,0.000181212,0.003769968,0.0,0.000945348,0.002316267,0.503277581,0,0,0,1,0,1,0,0,0
ENSG00000255495,0.592671647,0.014115875,0.115570625,0.0,0.0,0.216041099,0.0,0.000555354,0.000925764,0.000571077,0.002520325,0.003787806,0.000330024,0.00122299,1.58e-05,7.36e-05,0.000234155,0.001176875,0.001463866,0.002130864,0.000294886,0.003716507,0.003874163,0.002584685,0.000189697,0.000861495,0.00058324,0.001440635,0.001022364,0.0,0.00051205,0.000910593,0.662396939,1,0,0,0,0,0,0,1,0
ENSG00000255465,0.537531128,0.011888776,0.543308627,0.407960199,0.402985075,0.223793213,0.0,8.05e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,1.21e-05,0.914806058,0,0,0,0,0,0,0,0,0
ENSG00000255455,0.375311277,0.04286073,0.038065708,0.0,0.0,0.217386461,0.001326739,0.000384321,0.001586217,0.003765302,8.21e-06,0.0,0.002236082,0.001327321,0.001421429,0.0,0.000410109,0.000575552,0.003052022,0.001106844,0.001299091,0.003704709,0.001239995,0.002381493,0.000112215,0.001927991,0.0,0.00197521,0.001060703,0.001111124,0.001156377,0.002642513,0.542358133,0,1,0,0,0,0,0,1,0
ENSG00000255389,0.344361437,0.025688053,0.192658635,0.0,0.0,0.217723148,0.000604403,3.62e-05,8.47e-05,0.000119926,0.0,0.0,5.05e-06,0.0,0.000240519,6.64e-05,7.99e-05,0.0,6.91e-05,0.0,0.000278946,0.0,0.000183703,0.000181343,0.0,0.0,0.0,2.72e-05,0.000677316,0.0,0.001192186,0.001454578,0.79460859,0,0,0,1,0,0,0,0,0
ENSG00000255345,0.498932764,0.025447876,0.152300007,0.029850746,0.0,0.312285362,0.0,4.02e-06,1.69e-05,0.0,0.0,0.0,0.0,0.000243439,9.86e-06,0.0,0.0,0.0,0.0,0.000248475,0.0,0.000519131,8.53e-05,0.0,4.01e-05,0.0,0.0,0.0,0.0,0.0,8.98e-06,6.07e-06,0.923440932,0,0,0,0,0,0,0,0,0
ENSG00000255314,0.386517254,0.009530672,0.060700917,0.552238806,0.746268657,0.216612219,0.000154786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.71e-05,2.58e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000489272,0.0,0.0,1.08e-05,5.72e-06,0.957953169,1,0,0,0,0,0,0,0,0
ENSG00000255310,0.374244041,0.020425987,0.088485515,0.587064677,0.736318408,0.24134278,0.00572709,0.00091553,0.000846735,0.001612341,0.0,0.0,0.001121408,0.000741909,0.002142987,0.0,0.0,0.0,0.0,0.0,0.001057338,0.002159114,0.001259677,0.002189226,0.00016565,0.0,0.004151299,0.0,0.001009585,0.002327071,0.001490163,0.003182333,0.577790434,0,0,1,0,0,0,0,0,0
ENSG00000255248,0.302027748,0.076954989,0.140320595,0.0,0.0,0.218556691,0.0,5.63e-05,0.003234529,0.003595883,8.21e-06,0.0,0.001786508,0.002938653,0.0,0.0,0.0,0.0005326,0.0,0.009095701,0.0,0.067616834,0.011570004,0.0,0.0,0.0,0.00727621,0.000525515,0.000115016,0.0,0.0282155,0.038859173,0.757393132,0,1,0,0,0,0,0,0,0
ENSG00000255121,0.543400925,0.015698861,0.004417616,0.07960199,0.074626866,0.215986785,0.000633886,0.000577488,0.000519331,0.000230334,0.000582877,0.000674101,0.000227313,0.000370954,0.000277977,0.001337652,0.000632082,0.002267846,0.001822927,0.00135532,0.001400043,0.002395082,0.000702008,0.000592096,0.001015277,0.0,0.0,0.0,0.005699681,0.000964372,0.000309899,0.000679421,0.56433016,1,0,0,0,0,1,0,0,0
ENSG00000255036,0.402881537,0.076944071,0.074079697,0.552238806,0.0,0.19688153,0.000235865,0.000814922,0.00028789,0.000622474,0.001280687,0.000436561,0.000111131,3.48e-05,0.000331207,0.000917523,0.000675394,0.000360794,0.001629587,0.00016565,0.000754482,0.0,0.0003182,0.001048731,0.000219086,0.0,0.001975584,1.81e-05,1.28e-05,0.000282069,0.000486429,0.00038119,0.897975193,0,0,0,0,1,0,0,1,1
ENSG00000255031,0.637139808,0.012456468,0.078786525,0.452736318,0.437810945,0.234964293,0.005476484,0.001287778,0.001241878,0.011396798,0.011485131,0.000642001,0.002549268,0.000237643,0.016674684,0.01315197,0.005223137,0.012189674,0.129124028,0.00083578,0.006365281,0.007102658,0.0,6.34e-05,0.00016565,0.0,0.006953141,0.0,0.003335463,0.004614118,0.005369397,0.011543715,0.574392101,0,0,0,1,0,0,0,0,0
ENSG00000254929,0.363749555,0.016998002,0.020279567,0.059701493,0.0,0.207669647,0.004658328,0.000360175,0.001405581,0.003268465,0.00197576,0.001084982,0.004032693,0.001773625,0.001699406,0.000906658,0.00265285,0.00368525,0.011089475,0.000865899,0.003969002,0.007067263,0.001312164,0.002018807,0.000940467,0.0,0.006555737,0.0,0.002543131,0.00338483,0.000240754,0.000367287,0.722259808,0,0,0,0,1,0,0,0,0
ENSG00000254876,0.349519744,0.039662005,0.105950664,0.467661692,0.0,0.21871686,0.001076133,0.001330033,0.000445947,0.002206262,0.000976934,0.0002568,0.000356965,0.000133312,0.001291312,0.000765407,0.001283113,0.000455287,0.001933408,0.0,0.002731014,0.000648914,0.000387088,0.001966371,0.000243132,0.0,0.002358693,0.0,0.000140575,0.0,0.000390244,0.000793607,0.601934851,0,0,0,0,0,0,0,1,0
ENSG00000254873,0.397189612,0.0,0.25177611,0.0,0.0,0.215991773,5.16e-05,0.0,0.0,0.0,0.0,0.0,6.74e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.31e-05,2.36e-05,2.62e-05,0.0,0.0,0.0,0.0,0.0,0.0005623,0.0,0.007016001,0.032099269,0.0,0,0,0,1,0,0,0,0,0
ENSG00000254860,0.404838136,0.011943362,0.101014405,0.0,0.0,0.215958797,0.001407817,0.000221337,0.001315262,0.000628185,0.0,0.0,0.002020556,0.003187888,0.000364722,0.001937664,0.0,0.006751997,0.010896135,0.0,0.000483506,0.0,0.002312689,0.005630375,0.000320614,0.0,0.0,0.002618513,0.001380192,0.0,0.000514734,0.001334549,0.469523097,1,0,0,0,0,1,0,0,0
ENSG00000254703,0.689256492,0.013428094,0.422602763,0.711442786,0.621890547,0.218578028,0.0,0.0,0.00373128,0.000515873,0.0,0.0,0.0,5.22e-05,0.0,0.0,0.0,0.0,0.0,0.000624953,0.0,0.000389348,0.000347723,0.000107058,0.0,0.0,0.0,0.0,0.0,0.0,0.000479694,0.000770952,0.702933003,0,0,0,1,0,0,0,0,0
ENSG00000254682,0.426360726,0.006681296,0.143093984,0.0,0.0,0.217111015,0.04087093,0.002963902,0.01894429,0.001265888,0.002856916,0.018341968,0.000564072,0.004265974,0.004839956,0.001781926,0.011403195,0.023400052,0.011282816,0.0,0.006221823,0.006323961,0.009926519,0.001844019,0.019154007,0.0,0.008102467,0.007465932,0.006964856,0.005161103,0.00195499,0.003596538,0.647868644,0,0,0,0,0,0,0,1,0
ENSG00000254639,0.645677695,0.006386533,0.543106487,0.631840796,0.835820896,0.226587853,0.0,9.26e-05,0.000174992,0.0,3.01e-05,0.0,6.06e-05,0.0,0.0,0.002099438,0.001201904,0.001194055,0.002762011,0.0,0.0,0.001050061,0.000180423,0.001199486,0.0,0.0,0.0,0.0,0.0,0.0,1.2e-05,9.8e-06,0.88956531,0,0,0,0,0,0,0,0,0
ENSG00000254635,0.396122376,0.031386806,0.03909711,0.248756219,0.537313433,0.216018099,0.005329068,0.001126806,0.004916709,0.000523487,0.000465207,0.001932423,0.000887361,0.00404572,0.000447523,0.000526369,0.000291001,0.004441199,0.002762011,0.003056999,0.003676773,0.007031868,0.003956174,0.00151629,0.004309585,0.002528352,0.001074992,0.011262322,0.003028754,0.001013924,0.005084532,0.015387787,0.366806718,0,0,0,1,0,1,1,1,0
