ID,repeat_coverage,promoters_hg38_100way_phastCons_elements,Distance_closest_pc,K562_cytosol,A549_cell,GM12878_cell,GM12878_cytosol,H1.hESC_cell,H1.hESC_cytosol,endothelial.cell.of.umbilical.vein_cell,endothelial.cell.of.umbilical.vein_cytosol,endothelial.cell.of.umbilical.vein_nucleus,K562_cell,keratinocyte_nucleus,keratinocyte_cytosol,keratinocyte_cell,SK.N.SH_cell,GM12878_nucleus,HeLa.S3_cytosol,HeLa.S3_cell,MCF.7_cell,A549_cytosol,IMR.90_cytosol,MCF.7_nucleus,IMR.90_cell,SK.N.SH_cytosol,SK.N.SH_nucleus,MCF.7_cytosol,HT1080_cytosol,SK.MEL.5_nucleus,SK.MEL.5_cytosol,SK.N.DZ_cytosol,NCI.H460_cytosol,max_exp,min_exp,mean_exp,median_exp,Tau_exp,genomic_classification_is_2,genomic_classification_is_3,genomic_classification_is_5,genomic_classification_is_6,genomic_classification_is_7,genomic_classification_is_8,DISEASE_DB_is_1,with_repeat_ERV1,with_repeat_L1,with_repeat_L2
ENSG00000254815,0.0,0.0,0.216309894,0.00111208,0.000783649,0.0,0.0,0.0,0.001980975,0.0,0.0,0.000146576,0.000615208,0.0,0.000139108,0.0,0.015239067,0.00149043,0.0,0.000498927,0.001640294,0.001700885,0.0,0.028832385,0.00015338,0.000144338,0.0136051,0.000283209,0.0,0.0,0.0,0.0,0.000102236,0.001757394,0.0,0.002071403,0.001274366,0.804417415,0,0,0,0,1,0,0,0,0,0
ENSG00000254682,0.681944295,0.0,0.217111015,0.080769611,0.006619122,0.04087093,0.072143623,0.041997644,0.008028432,0.02057196,0.01894429,0.001265888,0.037852993,0.000564072,0.004265974,0.001743805,0.008412542,0.004839956,0.002936411,0.002179929,0.019800361,0.023400052,0.0,0.006221823,0.006323961,0.009926519,0.001844019,0.019154007,0.002860219,0.0,0.007465932,0.008101065,0.006964856,0.00195499,0.002834712,0.003596538,0.004268449,0.647868644,0,0,1,0,0,0,0,1,0,1
ENSG00000254676,0.100728231,0.0,0.222365272,0.0,0.000207002,0.00123829,0.000120793,0.0,4.08e-05,0.0,0.0,0.000264599,0.000212141,0.0,0.0,0.000163783,0.000299458,0.000747187,0.0,0.0,0.000514052,2.58e-05,0.0,0.001745405,0.0,0.0,0.0,2.4e-05,0.0,0.0,0.0,0.0,0.0,0.00039162,0.0,0.000560065,0.000582003,0.744865548,0,0,0,0,0,1,0,0,1,0
ENSG00000254635,0.466306503,0.248756219,0.216018099,0.001073436,0.003597885,0.005329068,0.00277069,0.002828801,0.001116689,0.002541573,0.004916709,0.000523487,0.001446093,0.000887361,0.00404572,0.002712051,0.006122245,0.000447523,0.0,0.00204944,0.010430589,0.004441199,0.003056999,0.003676773,0.007031868,0.003956174,0.00151629,0.004309585,0.006208925,0.002528352,0.011262322,0.002951516,0.003028754,0.005084532,0.014978662,0.015387787,0.025062444,0.366806718,0,0,0,0,1,0,0,0,1,1
ENSG00000254614,0.0,0.12437811,0.216036942,0.0,0.000438646,0.00105402,0.001238128,0.001292235,0.000346734,0.0,0.001021727,0.000135155,0.001941088,0.000469779,0.005407818,0.002244788,0.000937192,0.000394294,0.000870436,0.000633254,0.001177647,0.001503307,0.001264965,0.000735886,0.001757967,0.000741373,0.0,0.001167569,0.002789517,0.000407563,0.0,4.68e-05,0.001316294,0.003702496,0.001153148,0.003116729,0.001915835,0.884205384,0,0,0,0,1,0,0,0,1,0
ENSG00000254539,0.0,0.0,0.216028906,0.002125403,0.000162644,0.000250606,0.000105694,0.0,8.67e-05,0.000549149,0.000186282,0.000376911,0.001110204,0.000478198,0.000115923,0.000356468,0.000793008,0.0,0.0,0.0,0.000158889,0.0,0.000956253,0.0,0.0,0.000141058,0.000745036,0.0,0.000311732,0.0,0.000135909,0.0,7.67e-05,0.000926392,5.99e-05,0.001083797,0.001105233,0.806493573,0,1,0,0,0,0,0,0,1,0
ENSG00000254531,0.0,0.208955224,0.216083496,0.0,0.004278033,0.0,0.004763774,0.009045646,0.001384388,0.024915868,0.014354985,0.002366163,0.000321747,0.002020556,0.0,0.006055147,0.009704646,0.000755073,0.0,0.0,0.0,0.042333133,0.050237181,0.00297808,0.028387036,0.006321349,0.006668182,0.011713093,0.012025774,0.0,0.006994781,0.004532049,0.001507987,0.002445071,0.004555137,0.00674047,0.011854153,0.430666534,0,0,1,0,0,0,0,0,0,0
ENSG00000254485,0.312460158,0.0,0.215879267,0.001524279,0.0,0.0,0.0,0.0,0.000298294,0.0,0.0,0.0,0.0,0.0,0.000620189,0.000751474,0.002179386,0.0,0.0,0.0,0.001705719,0.00237093,0.000368948,0.001405356,0.000424744,0.001581157,0.000227225,0.001795438,0.000626677,0.0,0.0,0.0,0.001776358,0.000760099,0.0,0.000801773,0.000705922,0.833750321,0,0,0,0,0,1,0,1,0,0
ENSG00000254473,0.769794518,0.815920398,0.216117581,0.000755699,0.001513083,0.001599458,0.001540111,0.000325774,6.12e-05,0.001562962,0.001337842,0.000359779,0.000431353,0.000269407,0.003413939,0.001474045,0.001946475,0.000252348,0.001337116,0.0,0.001715065,0.001649343,0.001121903,0.000223157,0.003232771,0.00160084,0.0,0.00105001,0.001754696,0.0,0.00394136,0.0,0.000536741,0.001733221,0.001920348,0.002993204,0.004312205,0.674562796,0,0,0,0,1,0,0,0,0,0
ENSG00000254400,0.0,0.358208955,0.216146123,0.0,0.000167573,0.0,0.000709659,0.0,0.0,0.000450584,0.000790286,0.000651028,0.0,3.7e-05,0.0,0.00010116,0.0,0.001585061,0.000194013,0.0,0.0,0.000146036,0.0,0.000355988,0.0,0.0,0.0,4.81e-05,0.0,0.0,0.0,0.0,0.0,0.000313014,0.000261586,0.00058278,0.000638202,0.642619319,0,0,0,0,1,0,0,0,0,0
ENSG00000254389,0.075941766,0.0,0.216033617,0.001189367,0.000256288,0.0,3.77e-05,0.001449692,0.000101981,0.000654754,0.000333049,2.09e-05,0.0,0.0,1.74e-05,0.0,0.000942737,2.56e-05,0.000739346,0.000149678,0.001626275,0.000670046,0.0,0.000122205,0.000176977,9.51e-05,4.81e-05,0.001143523,0.0,0.0,0.005572267,0.0,0.000932907,0.000113902,9.7e-05,0.000245442,0.000282968,0.573221624,1,0,0,0,0,0,0,0,0,1
ENSG00000254363,0.459603761,0.189054726,0.216389424,1.29e-05,0.0,5.9e-05,0.0,0.0,0.0,0.0,0.0,0.000102794,1.06e-05,4.38e-05,0.0,0.0,0.000133092,0.000118288,0.0,3.45e-05,0.0,0.0,0.0,0.001025458,7.08e-05,0.0,0.000115797,0.0,0.0,0.000268454,0.0,0.0,0.0,0.000801742,0.0,0.000544832,0.000257957,0.922627929,0,0,0,0,0,0,0,0,1,1
ENSG00000254338,0.0,0.0,0.215957412,0.0,0.000276002,0.001393076,0.000619064,0.000646118,0.000203961,0.0,0.0,0.0,0.000240426,0.0,0.0,0.0,0.000471369,0.003773391,0.0,0.0,0.000514052,0.0,0.0,0.004285141,0.0,0.0,0.001302174,7.48e-05,0.0,0.0,0.0,0.0,0.0,2.45e-05,0.0,1.3e-05,0.0,0.95739565,0,0,0,0,0,0,1,0,0,1
ENSG00000254290,0.0,0.850746269,0.242521323,0.0,0.00060129,0.0,0.0,0.0,0.0,0.0,0.0,3.81e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000191895,0.001201013,0.000231939,0.0,0.000353332,0.0,0.0,0.0,0.000261835,0.0,0.0,0.0,0.0,0.0,0.000188407,0.0,0.000200012,0.0,0.832147949,1,0,0,0,0,0,1,0,0,0
ENSG00000254231,0.723747748,0.024875622,0.216074629,0.0,0.000251359,9.58e-05,0.0,0.000347492,4.33e-05,0.0,0.0,7.04e-05,0.0,5.56e-05,0.0,0.0,0.0,0.0,0.000576795,0.000341573,0.001948726,7.73e-05,0.0,0.004848346,0.0,0.0,1.75e-05,0.001311845,0.0,0.0,0.000126848,0.0,0.0,0.000431069,0.0,0.000523827,0.0005373,0.795772108,0,0,1,0,0,0,0,0,1,0
ENSG00000254166,0.515678783,0.149253731,0.27443731,0.0,0.0,0.004341385,0.00553383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.23e-05,0.0,0.00110008,0.021131672,0.024416735,0.0,0.000128855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0
ENSG00000254154,0.048904798,0.029850746,0.201066702,0.0,0.000586504,0.000228494,9.81e-05,0.0,6.88e-05,0.000352018,0.000124188,0.000473994,0.0,0.000271091,0.000173885,0.000197503,0.000360458,0.000254319,0.0,1.92e-05,9.35e-06,0.000635684,0.000323771,9.56e-05,0.001864153,3.28e-05,0.000159495,2.67e-05,0.0,0.0,0.0,0.0,0.0,0.000332853,0.0,0.000656294,0.00086722,0.616593843,0,0,0,0,0,1,1,0,0,0
ENSG00000254109,0.0,0.527363184,0.216021147,0.0,0.00255302,0.0,0.0,0.000722131,0.000175917,0.000267534,0.000248376,3.24e-05,0.0,0.000193637,0.002092414,0.000948977,0.001153466,0.0,0.00223377,0.001086126,0.00192536,0.005197148,0.001189669,0.001028115,0.002312493,0.000761055,0.000255628,0.001402686,0.0,0.0,0.0027363,0.0,0.001073482,0.002019667,0.0,0.003903425,0.004351212,0.62583387,0,0,0,0,1,0,0,0,0,0
ENSG00000253982,0.441464514,0.0,0.218032401,0.0,0.013243173,0.004673069,0.005586677,0.013427301,0.002192585,0.024739858,0.011351898,0.001684678,0.003305861,0.000503455,0.007169851,0.004388416,0.022858601,0.000329235,0.006349989,0.001892086,0.005392876,0.029250064,0.0,0.002242194,0.023042345,0.012242488,0.004142488,0.003144688,0.006250703,0.0,0.010754929,0.005341263,0.01400639,0.005344327,0.026895339,0.015413718,0.020415668,0.400500538,0,0,1,0,0,0,0,1,0,1
ENSG00000253931,0.061928702,0.0,0.216538231,0.0,0.0,0.000434876,0.000196289,0.000146598,9.43e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000238457,0.001466773,0.0,0.0,0.0,0.0,0.0,0.000863404,0.0,0.0,0.0,3.21e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0
ENSG00000253893,0.143874762,0.059701493,0.241199238,0.0,6.9e-05,0.0,0.0,0.000157457,5.61e-05,0.0,0.0,0.0,3.54e-05,0.0,5.8e-05,2.89e-05,0.000671007,0.0,0.0,0.0,0.0,2.58e-05,0.0,0.0,0.000235969,7.22e-05,0.000246889,5.34e-06,0.0,0.0,0.0,0.0,0.0,5.38e-05,0.0,1.9e-05,0.0,1.0,0,1,0,0,0,0,0,1,0,0
ENSG00000253878,0.753276624,0.0,0.23098723,0.0,0.000364717,0.001835322,0.00121548,0.000809004,0.000288096,0.000295696,0.0,0.000197973,0.0,8.76e-05,0.000278216,0.00023604,0.001990839,0.000721558,0.0,0.0,0.000462647,0.000549781,0.0,0.000475536,0.000578123,0.000570791,0.000782179,0.0,0.000318159,0.0,0.0,0.0,0.0,0.000316275,0.0,0.000337902,0.000282774,0.830540548,0,0,0,1,0,0,0,0,0,0
ENSG00000253819,0.201295396,0.243781095,0.240136803,0.0,0.000202073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000645497,0.0,0.0,3.67e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.31e-05,0.0,4.98e-05,0.0,0.922354787,1,0,0,0,0,0,0,0,1,0
ENSG00000253738,0.348754747,0.114427861,0.215950484,0.0,0.007235198,0.011019304,0.002574401,0.0,0.000874485,0.002112111,0.005334432,0.000721461,0.007166824,0.000917669,0.00889131,0.005101353,0.006371793,0.001378057,0.002684719,0.007422503,0.015613171,0.004381067,0.0,0.00319061,0.010264639,0.005343787,0.000404198,0.00910009,0.006404962,0.004112233,0.017994346,0.007171471,0.00770607,0.011299927,0.02673896,0.028845107,0.042222707,0.478999959,1,0,0,0,0,0,0,1,1,1
ENSG00000253686,0.105245794,0.0,0.241152683,3.43e-05,0.0,0.0,0.0,0.0,0.000114728,0.0,0.0,0.0,3.54e-05,0.0,0.0,0.0,0.0,0.0,0.003403091,0.007050227,0.0,1.72e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00066637,0.0,0.000273265,0.0,0.986451654,0,0,0,0,0,0,0,1,1,1
ENSG00000253669,0.22976446,0.243781095,0.220489246,0.0,0.005446113,0.000449617,0.000196289,0.0,5.1e-06,0.000520987,0.000914474,0.00014848,0.000251033,0.000242467,0.001791014,0.001498131,0.002079567,4.73e-05,0.00251168,0.0,0.002215098,0.006640323,0.00067013,0.000284259,0.0,0.001535232,0.000257813,0.000822909,0.001818971,0.000207442,0.000697666,0.000399034,0.001252396,0.000606392,0.0,0.00103442,0.00118093,0.67956015,0,0,0,0,0,0,0,0,1,1
ENSG00000253636,0.077336717,0.0,0.216358388,0.000244743,0.0,0.000972942,0.000664362,0.009023928,0.001437928,0.000901167,0.000225796,0.000498741,0.000212141,0.000220577,5.22e-05,0.000173417,0.000493551,0.000690014,0.0,0.000345411,0.000500033,0.000197578,0.0,0.000746513,0.000365752,6.23e-05,0.00029714,3.74e-05,8.36e-05,0.000449051,0.0,0.0,0.000319489,0.000203222,0.000223097,0.000344545,0.000426659,0.682035763,0,0,0,0,0,0,0,0,1,0
ENSG00000253616,0.065232503,0.0,0.216557629,0.0,0.002617091,0.001938513,0.004816621,0.000466942,6.12e-05,0.000802602,0.00059836,0.0,0.00026164,0.0,0.000568024,0.000366103,0.001236649,0.0,0.0,0.0,0.000420588,0.004235031,0.002002861,0.0,0.002454075,0.000534707,0.000786548,0.00016565,0.002423152,0.0,0.0,0.0,0.0,0.000862381,0.0,0.000370061,0.0,0.981943025,0,0,0,0,0,0,0,0,0,0
ENSG00000253582,0.385334146,0.228855721,0.323292394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.63e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.03e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52e-05,0.0,1.64e-05,0.0,0.829135681,0,0,1,0,0,0,0,0,0,0
ENSG00000253552,0.011070005,0.587064677,0.218227486,0.0,0.004578678,0.0,0.0,0.0,0.0,0.004125657,0.006463413,0.002965794,0.0,0.000365384,0.000794074,0.0,0.0,1.18e-05,0.0,0.000207247,0.0,0.010454428,0.005074919,0.000263006,0.011751242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001853035,0.002110522,0.0,0.003655285,0.004712926,0.67338478,0,0,0,0,1,0,1,0,0,0
ENSG00000253522,0.372917903,0.388059702,0.226900986,0.0,0.0,0.270323061,0.138911957,0.000135739,5.86e-05,0.002062828,0.000677388,0.002421367,0.0,0.0,0.0,0.0,0.000171911,0.087897941,3.15e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.61e-05,0.00015731,0.0,0.000398502,0.180455055,0.010383444,0.0,0.0,0.000159568,0.0,0.000146828,7.53e-05,0.865644299,0,1,0,0,0,0,0,0,1,0
ENSG00000253428,0.0,0.23880597,0.236121776,0.0,0.002419947,0.0,0.0,0.0,4.59e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003384589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48e-05,0.0,1.05e-05,0.0,0.915312915,1,0,0,0,0,0,0,0,0,0
ENSG00000253352,0.117566987,0.577114428,0.216607786,0.053199483,0.071016328,0.116060175,0.080387746,0.099599841,0.022833483,0.082794745,0.046926069,0.057025868,0.057207308,0.039732546,0.0,0.054568577,0.123132549,0.07030061,0.059378425,0.083447511,0.133588179,0.037419466,0.0,0.087442916,0.095520134,0.027181472,0.041606219,0.023241834,0.030591487,0.086403272,0.045783198,0.027020641,0.045546326,0.013789053,0.02947181,0.041197338,0.06030678,0.375974161,1,0,0,0,0,0,1,0,1,1
ENSG00000253210,0.190313731,0.0,0.21895351,0.0,0.003622528,0.002299681,0.002325265,0.000135739,0.000293195,0.000605472,0.000999148,0.000670064,0.000219212,0.000220577,0.000782482,0.0005058,0.004009405,0.000520468,0.000896654,0.0,0.002233791,0.003891418,0.0,0.001976531,0.002701842,0.002735861,0.001640827,0.001774063,0.001269423,0.0,0.0,0.0,0.0,0.000496069,0.0,0.001110452,0.00101273,0.553409634,0,0,1,0,0,0,0,0,1,0
ENSG00000253200,0.0,0.0,0.219281053,0.0,0.000621005,0.000552808,0.000656812,0.000418076,8.41e-05,0.000781481,0.000429013,0.00101271,0.000381853,0.000779598,0.000486877,0.000626228,0.002107295,0.001498316,0.000529603,0.000406818,0.000644902,0.001219826,0.002560048,0.000749169,0.007716177,0.000780737,0.001863682,0.000125574,0.000957691,0.016326909,0.00545448,0.00067769,0.000753994,0.000997666,0.003709019,0.003448106,0.005105746,0.265017731,0,0,0,0,1,0,0,0,0,0
ENSG00000253196,0.428879369,0.0,0.220135379,0.0,0.0,0.0,0.0,0.0,1.02e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000658922,0.0,0.0,0.0,0.0,0.0,0.0,0.000243132,0.0,0.0,0.0,0.0,0.0,2.7e-05,0.0,3.87e-05,0.0,0.744237216,0,0,1,0,0,0,0,1,0,0
ENSG00000252690,0.079726939,0.0,0.230687121,0.0,0.001153295,0.004451946,0.00121548,0.000141169,7.65e-05,0.00018305,9.03e-05,0.0,0.001849161,0.000267724,0.0,0.00047208,0.000964919,0.000887161,0.0,0.0,0.002719804,0.000283481,1.51e-05,0.00410449,0.0,0.000134497,0.0,0.000112215,0.000279594,0.003548479,6.34e-05,0.00094074,0.000805112,0.001059469,0.0,0.001138189,0.001342171,0.829137993,0,0,0,0,1,0,0,0,0,1
ENSG00000251666,0.206151921,0.0,0.223989683,0.0,0.000448503,0.00257977,0.001072038,0.000456083,0.000196313,0.0,0.0,0.00056727,0.001449629,9.26e-05,0.0,0.0,0.000366004,0.00046921,0.000152064,0.00093261,0.00072902,0.000214758,0.0,0.000828868,0.0,3.61e-05,0.000244704,5.34e-06,0.00026674,0.0,0.000244636,0.00014713,0.0,0.000276498,0.0,0.000498902,0.000576187,0.656231921,0,0,0,1,0,0,0,0,0,0
ENSG00000251661,0.0,0.0,0.218405389,0.00080293,0.000364717,0.000324314,0.0,0.0,0.000163169,0.000401301,0.000180637,0.000291249,0.000852099,7.24e-05,0.0,4.82e-05,0.006216519,0.000721558,0.000393269,0.0,0.000528072,0.000128855,0.000564717,0.0006615,0.001238836,0.002496392,0.003583164,0.000312599,0.0,0.001793764,0.0,0.0,0.000127796,0.001325654,0.000380025,0.002105938,0.002188683,0.707331168,0,0,1,0,0,0,0,1,0,0
ENSG00000251615,0.035071964,0.0,0.218149895,0.0,0.000448503,0.000552808,0.000490722,0.00234557,0.0002626,0.001210944,0.000406433,0.000679582,1.41e-05,0.000506823,0.000295604,0.000385371,0.00189102,0.000674242,0.000304128,0.000326222,0.0,0.00025771,0.0,0.000919193,0.000849487,0.000134497,0.000782179,0.000152292,9.96e-05,0.0,0.0,0.0,5.11e-05,0.000919629,0.001678345,0.001878809,0.002179866,0.59971052,0,1,0,0,0,0,0,1,1,0
ENSG00000251602,0.287388307,0.089552239,0.22181244,0.000266212,0.000409075,0.000213752,0.000430325,0.000716702,0.000232006,0.000626593,0.000784641,6.66e-05,0.000134356,0.0,0.000197069,0.000120429,0.002800484,0.0,0.00156259,0.0,0.000210294,0.001425994,0.001739327,7.44e-05,0.002371486,0.000715129,0.00029714,0.000272522,0.001873604,0.0,0.002518846,0.00082259,0.002824281,0.000380562,0.000516431,0.000651782,0.000867443,0.677944128,0,0,1,0,0,0,0,0,1,0
ENSG00000251580,0.340461111,0.0,0.221279837,0.002696471,0.002237589,0.00086238,0.001162633,0.001894916,0.000448715,0.002323322,0.002647459,0.000161805,0.00117031,0.000345178,0.004370305,0.0,0.007591806,0.000155746,0.0,0.00045671,0.003850719,0.004501332,0.0,0.000778392,0.006583527,0.005730875,0.0,0.00458745,0.000777722,0.0,0.0,0.0,0.003194888,0.001267381,0.003198089,0.003067041,0.004127897,0.510428195,1,0,0,0,0,0,0,1,0,0
ENSG00000251562,0.049042298,0.0,0.215964339,0.0,0.602970966,0.591872987,0.336408522,0.103758884,0.037480464,0.440966502,0.053790269,1.0,0.472267891,1.0,0.0,1.0,1.0,0.843349053,0.0,0.672749742,1.0,0.038304269,0.0,1.0,0.816392746,0.010690854,0.497126914,0.007953896,0.007060563,0.378140001,0.017831255,0.007182617,0.01914377,0.579378584,0.453641017,1.0,1.0,0.674793316,1,0,0,0,0,0,1,0,1,0
ENSG00000251417,0.085224162,0.0,0.217391449,0.000214687,0.000280931,0.000235865,0.000324631,0.000298626,7.14e-05,0.000704037,0.000259665,0.000228431,9.55e-05,0.0,4.64e-05,2.89e-05,0.000549006,0.000124203,0.0,0.000391466,0.000154216,0.000867623,0.0,0.000162054,0.000436542,0.000173862,0.000251258,9.89e-05,0.000401716,0.0,0.0,0.0,0.000753994,8.41e-05,0.0,0.000250308,0.000421499,0.378884967,0,0,0,0,0,0,0,0,1,0
ENSG00000251393,0.069943005,0.368159204,0.216265834,0.0,0.00053229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000737553,0.0,0.0,0.0,0.0,0.000429516,0.0,0.0,0.0,0.000190264,5.24e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000862543,0.0,0.00042654,0.0,0.966454125,0,0,0,0,1,0,0,0,0,0
ENSG00000251364,0.060860517,0.059701493,0.221348006,0.0,0.000872364,0.007953063,0.005843362,0.0,9.69e-05,0.000549149,0.0,0.0,0.0,0.00105574,0.000637578,0.000693668,0.00427559,0.00524805,0.0,0.00014584,0.0,0.000163216,0.0,0.0002205,0.0,0.0,4.37e-05,4.01e-05,9.64e-06,0.011170144,0.0,8.69e-05,0.0,0.000524598,0.00023009,0.001223886,0.001578885,0.531029392,0,0,1,0,0,0,0,0,0,1
ENSG00000251359,0.0,0.701492537,0.215974592,2.15e-05,0.000172501,0.0,0.0,0.000401787,0.000152971,0.000253453,0.000293535,8.57e-05,0.0,3.54e-05,0.000110127,7.71e-05,0.000371549,0.0,0.0,0.0,5.61e-05,0.000455287,0.000662601,6.64e-05,0.000684309,0.000288676,0.000190083,5.61e-05,0.000462777,0.0,0.0,0.0,0.000217252,0.000266282,0.0,0.000316285,0.000439745,0.802260674,1,0,0,0,0,0,0,0,0,0
ENSG00000251314,0.099219103,0.611940299,0.215967942,0.0,0.0,0.000567549,0.0,0.0,1.27e-05,0.000133767,0.0,0.000291249,0.0,0.000681938,0.0,0.001059771,3.88e-05,0.000321349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.59e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.36e-05,0.0,1.54e-05,0.0,1.0,0,0,0,0,1,0,0,0,1,0
ENSG00000251259,0.0,0.0,0.217405027,0.0,0.000113358,0.0,0.000498271,0.0,0.0,0.0,4.52e-05,0.0,0.000353568,0.000114498,0.0,0.0,0.000404822,0.000368665,0.0,0.000126651,0.001682353,7.73e-05,0.0,0.005055563,0.000176977,0.000295237,0.000753775,0.0006439,0.0,0.0,0.0,0.0,0.00171246,0.001401539,0.001143851,0.002441821,0.002608151,0.670943265,1,0,0,0,0,0,0,0,0,0
ENSG00000251191,0.178679534,0.0,0.303210885,0.0,0.000108429,5.9e-05,3.02e-05,0.0,0.0,2.11e-05,6.21e-05,3.05e-05,0.0,0.000439471,0.001315728,0.00070812,0.002855939,0.0,3.67e-05,0.0,0.0,0.0,0.0,0.000106265,0.0,0.000537987,0.0,0.00016565,0.000176755,0.0,0.0,0.0,0.0,0.000133011,0.0,6.2e-05,0.0,0.973179691,0,1,0,0,0,0,0,0,0,1
ENSG00000251169,0.680264694,0.0,0.220128174,0.0,0.001409582,0.0,0.0,0.0,2.04e-05,0.0,0.0,0.0,0.000137892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000429935,0.004424019,0.0,0.000334735,0.000141581,3.28e-05,1.75e-05,0.001616428,0.0,0.0,0.0,0.0,0.000370607,0.000183207,0.0,0.000194227,9.2e-05,0.832489804,0,0,0,0,0,0,0,0,0,1
ENSG00000251164,0.529289914,0.0,0.275985239,0.0,0.0,6.63e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.76e-05,0.0,0.0,0.0,0.00011683,0.0,0.0,0.000276289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003766215,0.0,0.001337216,0.0,0.999483412,1,0,0,0,0,0,1,0,0,0
ENSG00000251143,0.106038089,0.208955224,0.234349389,0.0,0.000276002,0.000154786,8.3e-05,0.0,2.55e-06,0.000267534,6.21e-05,0.000414983,1.77e-05,5.22e-05,0.0,1.93e-05,0.000415913,0.000412037,3.15e-05,0.0,0.000551438,0.000403745,0.0,0.000820898,0.000129783,1.64e-05,0.000423862,4.54e-05,9.64e-06,0.000468575,0.0,0.0,0.0,0.00415178,0.004324062,0.010569369,0.015364991,0.480642847,0,0,0,0,1,0,0,0,0,1
ENSG00000251136,0.177228738,0.0,0.215954086,0.0,0.007683702,0.028053158,0.01174712,0.005087497,0.000938223,0.002633098,0.00141687,0.003390295,0.003677108,0.003576384,0.001466429,0.003670662,0.00600579,0.010910109,0.002286206,0.00422553,0.013701831,0.003582166,0.001054137,0.017137908,0.004955343,0.00232253,0.004437443,0.002775982,0.001340125,0.036624503,0.005699116,0.001272897,0.002300319,0.00087351,0.0,0.002247906,0.00420658,0.474088652,1,0,0,0,0,0,0,1,0,1
ENSG00000251095,0.362760372,0.0,0.21703675,0.0,0.000261216,0.002321793,0.000354829,0.008741591,0.003747791,0.000626593,0.0,0.000972735,0.0,0.004361033,0.006254057,0.011590042,0.0,0.000573697,0.000639718,0.002556043,0.00237866,0.0,0.0,0.00088997,2.36e-05,2.95e-05,5.03e-05,0.000162979,0.0,0.0,0.0,0.0,0.001099042,0.000312344,0.0,0.000234569,7.88e-05,0.905709463,0,0,0,0,0,0,0,1,1,0
ENSG00000251026,0.075954366,0.0,0.359246409,0.002142578,0.000571719,0.000427505,6.04e-05,0.0,1.27e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000943987,0.000472468,0.0,0.000154084,0.0,0.0,0.0,0.0,0.00113766,0.002694306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,1,0
ENSG00000251023,0.178273058,0.114427861,0.284636571,0.0,0.000216859,0.000434876,4.53e-05,0.0,1.53e-05,7.04e-05,3.95e-05,0.00010089,0.000123749,3.37e-05,4.06e-05,5.3e-05,0.000105365,0.000167575,2.62e-05,0.0,4.67e-05,7.73e-05,0.0,9.03e-05,5.9e-05,3.28e-05,0.0,1.07e-05,2.57e-05,0.000241609,0.000280879,0.0,6.39e-05,0.000118929,0.0,0.000287717,0.000451565,0.510603262,0,0,0,1,0,0,0,0,0,0
ENSG00000251022,0.347262697,0.263681592,0.216005629,0.0,0.01888643,0.064243648,0.025275937,0.018856861,0.012502836,0.014122981,0.012243792,0.02058543,0.031386234,0.00893254,0.012913846,0.015279972,0.024084159,0.015600233,0.0,0.029674661,0.032338564,0.014500472,0.006452827,0.032897026,0.050992838,0.017022044,0.016596169,0.008341304,0.025198849,0.055362621,0.062789939,0.041084927,0.022198083,0.010760861,0.011434868,0.031136636,0.049530843,0.398278858,0,0,0,0,0,1,0,0,0,0
