ID,gene_length,repeat_coverage,hg38_phastCons100way_exons_merged_mean_score,hg38_phastCons20way_exons_merged_mean_score,phastcons_elements_100way_exons_merged_percentage,phastcons_elements_20way_exons_merged_percentage,phastcons_elements_7way_exons_merged_percentage,promoters_hg38_100way_phastCons_elements,Distance_closest_pc,K562_cytosol,A549_cell,H1.hESC_cell,H1.hESC_cytosol,endothelial.cell.of.umbilical.vein_cell,endothelial.cell.of.umbilical.vein_cytosol,endothelial.cell.of.umbilical.vein_nucleus,HepG2_nucleus,HepG2_cell,HepG2_cytosol,K562_cell,keratinocyte_nucleus,keratinocyte_cytosol,keratinocyte_cell,SK.N.SH_cell,HeLa.S3_cytosol,MCF.7_cell,A549_cytosol,IMR.90_cytosol,MCF.7_nucleus,IMR.90_cell,SK.N.SH_cytosol,MCF.7_cytosol,HT1080_nucleus,HT1080_cytosol,SK.MEL.5_nucleus,SK.MEL.5_cytosol,SK.N.DZ_cytosol,NCI.H460_cytosol,max_exp,min_exp,mean_exp,median_exp,Tau_exp,genomic_classification_is_2,genomic_classification_is_5,genomic_classification_is_6,genomic_classification_is_8,DISEASE_DB_is_1,with_repeat_Alu,with_repeat_ERV1,with_repeat_ERVL-MaLR,with_repeat_Simple_repeat
ENSG00000264456,0.001037011,0.0,0.147890361,0.193539759,0.0,0.0,0.0,0.0,0.216743015,0.0,0.001039937,0.002025226,0.000438517,0.000873006,0.000225796,0.000491126,0.0,0.0,0.0,0.0,0.000791384,0.000556431,0.000785194,0.0,0.000623987,0.001275784,0.003264324,9.79e-05,0.000882001,0.000471937,6.56e-06,0.000259163,0.002001234,0.000176755,0.001315427,0.0,0.0,0.004140575,0.000375135,0.000336722,0.000884815,0.0012575,0.524952609,0,0,1,0,0,1,0,0,0
ENSG00000264448,0.000573514,0.070999397,0.008580169,0.054794304,0.0,0.0,0.0,0.218905473,0.232263592,3.01e-05,0.0,0.0,4.33e-05,0.000330897,0.000270955,0.000256985,0.0,0.0,0.0,3.18e-05,0.0,0.0,0.0,0.000404822,8.91e-05,0.0,0.0,0.0,0.000100952,0.000106186,0.000114814,0.0,0.0,0.0,0.0,0.000289939,0.0,0.0,6.58e-05,0.0,5.66e-05,0.0,0.879809886,0,1,0,0,0,0,0,0,0
ENSG00000264278,0.017899352,0.0,0.009250896,0.014634409,0.0,0.0,0.0,0.0,0.216035002,1.29e-05,0.0,0.0,2.04e-05,0.0,0.000152412,4.19e-05,0.0,0.000125476,0.0,1.06e-05,0.0,0.0,5.3e-05,0.000443641,0.0,8.41e-05,0.000575552,0.0,8.24e-05,0.0,0.0,0.000208399,0.0,0.0,0.0,0.0,0.0,0.0,0.00011727,0.000120895,0.000220275,0.000276094,0.638705308,1,0,0,0,0,1,0,0,1
ENSG00000264247,0.004340085,0.194623607,0.005715827,0.009366906,0.010430596,0.008825889,0.007756085,0.034825871,0.215961291,0.000558187,0.003085309,0.001569143,0.000698568,0.001309509,0.002455532,0.000485416,0.00093315,0.004579879,0.002889004,0.0,0.001086049,0.004097886,0.00304925,0.007552987,0.00325627,0.004514314,0.00235375,0.003862661,0.001426609,0.005391885,0.005796483,0.002126739,0.003154683,0.003200874,0.001830371,0.010573717,0.004685866,0.006479233,0.003264803,0.009994897,0.009254404,0.012396146,0.412231033,1,0,0,0,0,1,0,1,0
ENSG00000264235,0.004131771,0.05313168,0.044442907,0.056704152,0.126415094,0.118867925,0.096226415,0.074626866,0.219922836,3.01e-05,0.000236573,5.43e-05,5.1e-06,0.0,0.0,0.0,7.94e-05,4.48e-05,3.85e-05,0.000113142,0.0,0.0,9.63e-05,0.0,0.000461436,0.001588889,0.000472468,0.0,0.000592428,0.0,0.0,0.000673289,0.0,0.0,0.0,0.0,0.0,0.000217252,0.004396636,0.0,0.002311249,0.000770806,0.959071562,0,0,0,0,0,0,0,0,1
ENSG00000264222,0.004848501,0.099786177,0.00616092,0.013821839,0.067736185,0.0,0.0,0.194029851,0.247022121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.81e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000200372,0.0,7.07e-05,0.0,1.0,1,0,0,0,0,0,0,0,0
ENSG00000264207,0.000759043,0.047374955,0.027703163,0.005662612,0.0,0.0,0.0,0.074626866,0.222982116,0.004027531,0.00145394,0.00418619,0.001103941,0.000739239,0.000626584,0.000159902,0.000183346,0.001254761,0.001007942,0.003178577,0.0,0.000104331,0.0,0.001896565,0.003036039,0.010865197,0.004088996,0.000353889,0.005135262,0.000943875,0.000810261,0.008867645,0.002543355,0.002031077,0.001498464,0.001793998,0.009886688,0.006210863,0.000333991,0.000226457,0.000657004,0.000962533,0.617681082,0,1,0,0,0,0,0,0,0
ENSG00000264112,0.00373923,0.0,0.23669248,0.328203407,0.217174325,0.284116331,0.179315092,0.0,0.218831305,0.0,0.005746758,0.002291274,0.000943322,0.003337135,0.000829801,0.007088972,0.012240408,0.014716558,0.000442981,0.0,0.003709404,0.0,0.004075302,0.004530683,0.0,0.007738824,0.001511898,0.0,0.01656939,0.005144118,0.000137777,0.000117558,0.023040146,0.000392075,0.032778284,0.0,0.000867175,0.004204473,0.004497159,0.004677798,0.008807888,0.009551695,0.619714608,0,0,0,1,0,1,0,0,0
ENSG00000264083,0.001176321,0.05103893,0.199960334,0.233789144,0.0,0.0,0.0,0.0,0.219113125,0.0,0.0,0.0,2.55e-05,0.000288655,0.0,0.000152287,9.3e-05,0.00024199,0.0,0.0,4.38e-05,0.0,9.15e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.85e-05,0.0,8.01e-05,4.53e-05,0.692899566,0,0,0,0,0,1,0,1,1
ENSG00000264067,0.013669934,0.0,0.04865736,0.031058376,0.156739812,0.167711599,0.188087774,0.631840796,0.230562977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00552333,0.0,0.0,0.0,0.0,0.0,0.0,0.00520929,0.0,0.009781248,0.020333264,0.0,0.006568933,0.0,0.0,9.35e-05,0.0,6.07e-05,0.0,0.929912047,0,0,0,0,0,1,0,0,0
ENSG00000263884,0.001342972,0.605860901,0.040412676,0.055228169,0.0,0.0,0.0,0.208955224,0.215975701,0.0,0.000157715,0.000238901,0.000170818,0.0,0.000146767,0.000138962,0.000246286,0.000448129,0.00019902,0.000700065,4.71e-05,0.0,7.23e-05,0.000404822,0.000388026,0.000420588,0.000206168,0.0,0.000377241,0.0,6.89e-05,7.48e-05,0.000905458,0.000170328,0.0,0.000362424,0.0,0.000204473,2.03e-05,0.0,3.69e-05,3.24e-05,0.654638417,1,0,0,0,0,1,1,0,0
ENSG00000263874,0.001837066,0.272748144,0.11702439,0.104193293,0.135421075,0.10325857,0.177740161,0.0,0.216890159,2.58e-05,0.000305574,0.000559245,0.000170818,0.0,0.000208861,0.000913724,7.11e-05,0.0,1.28e-05,7.78e-05,0.000555653,3.48e-05,0.0005058,0.004796868,0.0,0.000359837,0.00027489,0.004367141,0.000815585,0.006701511,0.003395224,2.14e-05,0.000645931,0.0,0.0,0.0,0.002501209,2.56e-05,0.001145842,0.0,0.000879437,0.000361563,0.901799886,0,0,0,0,0,1,0,0,1
ENSG00000263862,0.001978329,0.07266301,0.022227273,0.015654545,0.00780379,0.0,0.0,0.034825871,0.223931767,0.0,0.0,0.0,1.78e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.02e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.25e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000212571,0.0,8.87e-05,0.0,0.984736701,0,0,0,0,0,0,0,0,1
ENSG00000263843,0.00160076,0.027839733,0.060454869,0.061300079,0.064924782,0.041171813,0.038400633,0.024875622,0.220967813,0.001228011,0.000793506,0.001031616,0.000298294,0.00019009,0.000191927,6.47e-05,0.000848318,0.00142505,0.000866701,0.000890991,4.21e-05,0.000104331,4.82e-05,0.002478844,0.000655449,0.0,0.00314406,0.000662601,0.000510073,0.000932076,0.000885711,0.000812222,0.001874355,0.001651857,0.001417927,0.004539359,0.002681778,0.003846645,0.001477837,0.001179565,0.002395428,0.003093065,0.699681806,0,0,0,0,0,1,0,0,0
ENSG00000263826,0.001518086,0.0,0.145952897,0.177855773,0.135473114,0.127136307,0.13130471,0.323383085,0.216218725,0.000128812,6.41e-05,0.0,3.06e-05,5.63e-05,8.47e-05,3.05e-05,4.1e-05,0.000206139,7.06e-05,0.0,1.52e-05,0.0,2.89e-05,0.00011091,0.000167795,0.000345817,0.0,0.0,0.000231127,0.0,1.97e-05,0.000117558,0.000259526,0.000160686,4.64e-05,2.72e-05,0.000131525,0.000115016,0.000827975,0.0,0.000540964,0.000177273,0.928833615,0,0,0,0,0,0,0,0,1
ENSG00000263823,0.000985584,0.046974995,0.256368121,0.227478811,0.275142315,0.209361164,0.20113852,0.373134328,0.218875366,0.001318179,7.89e-05,0.003073131,0.000808197,0.000689956,0.000366919,7.23e-05,0.000347537,0.000958996,0.000821761,0.000954634,0.0,7.54e-05,8.67e-05,0.000510187,0.000634475,0.000182255,0.000566962,0.0,0.0,0.0007551,0.000262433,0.000187025,5.19e-05,0.0,0.0,0.000208394,0.0,0.000638978,0.00019839,0.000737058,0.000470346,0.000650263,0.522071898,0,0,0,0,0,0,0,0,1
ENSG00000263786,0.000792894,0.001381952,0.009946809,0.038712766,0.064335664,0.0,0.0,0.0,0.2219715,0.0,0.001158223,0.000803575,0.000443616,0.000739239,0.000237086,0.000671968,0.000714229,0.000672194,0.0,0.001177382,0.0,8.11e-05,0.00080928,0.0,0.0,0.004065687,0.000395155,0.0,0.002430815,0.0,0.000183703,5.34e-05,0.006159418,0.0,0.001117747,0.0,0.0,0.000945687,0.000200404,0.0,0.000306564,9.75e-05,0.721275613,0,0,1,0,0,1,0,0,0
ENSG00000263766,0.029615043,0.071801394,0.177375,0.091833333,0.341956346,0.324171382,0.282942603,0.447761194,0.247430579,0.000678411,0.000384432,0.0,0.000152971,0.0,0.0,0.00012183,0.000292807,0.001120323,0.000398041,0.000639958,0.0,0.0,0.000197503,0.001164558,0.0,0.000785098,0.000386565,0.000429185,0.00090591,0.000212372,0.000295237,0.000748099,0.000553656,0.0,0.0,0.00014497,0.0,0.0,0.0024064,0.001682985,0.004896911,0.004014032,0.601618189,0,0,0,0,0,1,0,0,0
ENSG00000263753,0.005608195,0.161854066,0.096244338,0.156982841,0.014287863,0.004361558,0.01248308,0.0,0.227122396,0.036114677,0.007151412,0.021370747,0.004183759,0.020804292,0.011950257,0.002891554,0.01586902,0.029388304,0.026964042,0.01309616,0.005019397,0.013221042,0.011985048,0.014202056,0.0,0.001696373,0.025169659,0.068677057,0.000696037,0.029743856,0.006921664,0.001632459,0.024222431,0.016332171,0.014103619,0.037030661,0.011538556,0.025610224,0.00630294,0.039190996,0.020992071,0.031400383,0.294777183,1,0,0,0,1,1,1,1,1
ENSG00000263731,0.001701662,0.045072642,0.069471093,0.089616188,0.007459903,0.008205893,0.016784782,0.0,0.217815702,0.007067502,0.004992681,0.009919805,0.001486369,0.007420549,0.004707848,0.001121215,0.001606331,0.004561954,0.003004565,0.002984114,0.001717472,0.003784893,0.001878685,0.003848585,0.0,0.006061144,0.008753544,0.00303441,0.004258575,0.005297498,0.002821152,0.001095431,0.007330169,0.003364774,0.003873065,0.016753044,0.003535578,0.011399361,0.000526428,0.000925497,0.001202922,0.001541054,0.542382485,0,0,0,0,0,1,0,0,0
ENSG00000263711,0.073672733,0.0,0.008408333,0.010516667,0.003943909,0.003797838,0.010078878,0.0,0.294396614,0.044569058,0.067226228,0.0,0.0,0.0,0.000191927,0.0,0.0,0.0,0.0,0.03437742,0.0,0.0,0.0,0.0,0.0,0.0,0.079039601,0.0,0.0,0.0,0.0,0.0,0.010853956,0.004749892,0.0,0.013835532,0.0,0.01058147,0.000618402,0.0,0.000255367,0.0,0.985772537,0,0,0,0,0,1,0,1,0
ENSG00000263680,0.00185269,0.097539564,0.027171769,0.066136054,0.019253911,0.024067389,0.0,0.024875622,0.276107998,0.0,0.000133072,0.0,0.0,0.0,0.0,0.0,0.000413213,0.000233027,0.0,0.0,0.0,0.0,0.0,0.000171911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001972398,0.0,0.0,0.0,0.0,0.0005623,2.76e-05,0.0,2.75e-05,0.0,0.848194251,0,0,0,0,0,0,0,0,0
ENSG00000263394,0.000448525,0.607343043,0.054854497,0.181462963,0.03042328,0.0,0.0,0.0,0.225825805,0.0,0.0,0.0,1.53e-05,0.00781481,0.002935349,0.00520061,0.0,0.000215102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000182929,0.0,0.00014842,8.11e-05,0.891414494,1,0,0,0,0,0,0,0,0
ENSG00000263335,0.004069928,0.400610551,0.30584252,0.328413386,0.376498801,0.368105516,0.372901679,0.029850746,0.252072426,0.000867336,0.000773792,0.001943782,0.00020906,0.001858658,0.001591862,0.000854712,0.000459734,0.001174098,0.000327421,0.0,0.00044789,0.000776686,0.000510617,0.001319832,0.001719898,0.000570131,0.00157203,0.002401928,0.000496789,0.001604587,0.000380527,0.000363362,0.0,0.000800219,0.0,0.007973326,0.0,0.0,0.02987956,0.000278554,0.028552081,0.008600764,0.857257621,0,0,0,0,0,0,0,0,0
ENSG00000263327,0.06079374,0.241096474,0.035653333,0.049973333,0.096084119,0.042059463,0.090282814,0.054726368,0.216049966,0.000163162,0.00060129,0.000944743,0.00020906,0.000851885,0.000214506,0.000845194,0.001368255,0.002115169,0.001380302,9.19e-05,0.000356965,0.000510062,0.000592508,0.003377217,0.001494423,0.00129915,0.0005326,0.0,0.001718838,0.000625317,0.000806981,0.000253819,0.0,6.75e-05,0.004453903,0.002410119,0.0,0.001789137,0.002066215,0.003039916,0.003716319,0.004942604,0.657592925,0,1,0,0,0,0,0,1,1
ENSG00000263244,0.005381002,0.106407708,0.120694828,0.158181927,0.108364335,0.120484819,0.099123965,0.104477612,0.219606378,0.0,0.0,0.0,0.000471661,0.002238837,0.0,0.0,0.00150508,0.003047278,0.002747764,0.001021812,6.74e-05,0.0,0.0,0.0,0.0,0.00011683,0.000816081,0.001844741,0.001384103,0.0,0.0,0.000750771,0.0,0.0,0.001823049,0.000616121,0.001785623,0.002785942,0.006684212,0.029688017,0.022674387,0.028810233,0.280161865,0,0,0,1,0,1,0,0,1
ENSG00000263235,0.00065098,0.377602722,0.013453608,0.010865979,0.009372071,0.0,0.0,0.0,0.234208341,0.0,0.000261216,0.00036921,0.000101981,0.000105606,0.000141123,0.000456862,0.000949569,0.000779745,0.00030816,0.0,0.000213842,2.32e-05,0.0,0.000232912,0.001882449,0.002247811,0.001142514,0.0,0.004558774,0.000637116,0.000167301,0.000550387,0.001164984,0.000147832,0.0,0.0,0.0,0.001277955,0.000769816,0.000279359,0.00108982,0.001350855,0.748284233,0,0,0,1,0,0,0,0,0
ENSG00000263126,0.002499113,0.0,0.395079365,0.423056836,0.416794675,0.413466462,0.351766513,0.671641791,0.215299002,0.000691293,0.000443575,0.0,0.000186115,0.001823456,0.00031047,0.001524776,0.004928454,0.001810441,0.00027606,0.0,0.00024415,0.000179681,0.000274577,0.001014829,0.000419487,0.001070163,0.001228417,0.000655071,0.004843033,0.0022653,8.53e-05,0.000197712,0.002168484,0.0,0.001498464,8.15e-05,0.0,0.000651757,0.000364616,0.0,0.000365296,0.000335644,0.846293673,0,0,0,1,0,0,0,0,1
ENSG00000263120,0.001489443,0.120703141,0.013841189,0.025432696,0.005095541,0.0,0.0,0.0,0.217235437,0.0,3.45e-05,8.14e-05,1.27e-05,0.0,1.13e-05,8.38e-05,3.28e-05,0.0,0.0,1.41e-05,2.19e-05,0.0,0.0,0.000266185,0.0,0.000107484,0.0,0.0,0.0,2.36e-05,0.0,0.0,8.07e-05,0.0,0.000129346,0.0,0.0,5.11e-05,7.3e-05,0.0,0.000142623,0.000165191,0.620729898,0,0,1,0,0,1,0,0,0
ENSG00000263072,0.015854623,0.233196724,0.000392857,0.007059524,0.01987142,0.041885837,0.023378141,0.029850746,0.216576472,0.01392461,0.006466335,0.019714731,0.004895075,0.014615807,0.009376182,0.003898554,0.006956208,0.016016133,0.009880395,0.007453214,0.001789876,0.002069229,0.002952908,0.016481262,0.011006298,0.010472648,0.018847178,0.009502297,0.01749921,0.011704048,0.005009185,0.006527164,0.008616265,0.00327479,0.005012776,0.002210786,0.009797518,0.007782748,0.002379317,0.003756317,0.005668176,0.008613913,0.519359896,0,1,0,0,0,1,0,1,1
ENSG00000263033,0.018699407,0.215618869,0.151929724,0.116026498,0.13973384,0.066539924,0.019961977,0.0,0.21982474,3.43e-05,0.0,1.63e-05,5.1e-06,0.0,0.0,0.0,2.19e-05,0.0,5.78e-05,0.0,1.85e-05,0.0,1.45e-05,0.0,0.0,3.74e-05,0.0,0.0,0.000151428,5.9e-05,0.0,2.14e-05,0.0,0.0,0.0,0.0,0.0,0.0,5.08e-05,0.0,6.55e-05,1.89e-05,0.778709425,0,0,0,0,0,0,0,1,1
ENSG00000263013,0.000710219,0.075233488,0.094250432,0.117043178,0.078583765,0.090673575,0.077720207,0.0,0.216618039,0.000794343,0.000680148,0.000483231,0.000175917,0.000584351,0.000649164,0.000717654,0.001480452,0.002357159,0.000950161,0.001329416,0.000420949,0.000353566,0.000631046,0.000554551,0.000498141,0.002654379,0.000695817,0.00017318,0.000977639,0.001675378,0.000236189,0.000328629,0.002670235,0.000877348,0.002081742,0.002473543,0.00276426,0.00113738,0.000616263,0.001227618,0.001309706,0.00205141,0.58023506,0,0,1,0,0,0,0,0,1
ENSG00000263004,0.004334877,0.62928253,0.03886413,0.044157609,0.009389671,0.01056338,0.050469484,0.184079602,0.215967388,0.000450843,0.00116808,0.000847011,0.000573642,0.0,0.000807221,2.28e-05,0.0,0.0,0.000873121,0.0,0.0,0.001234582,0.000428726,0.001968657,0.0,0.00405634,0.001975775,0.0,0.001503652,0.0,0.001584438,0.006163802,0.00023069,0.000337442,0.0,0.0,0.00179231,0.000447284,0.00086747,0.001879381,0.001979841,0.002728946,0.54303298,1,0,0,0,0,1,0,1,0
ENSG00000262880,0.015565588,0.0,0.401568258,0.5016039,0.460132047,0.449974606,0.344337227,0.0,0.215877327,0.000476606,9.36e-05,0.004137324,0.000548146,0.0,0.0,0.000112312,0.000727912,0.001747703,0.000969421,0.0,0.002601466,0.001170824,0.0,0.002207114,0.0,0.000542092,0.0,0.0,0.001235332,0.0,9.51e-05,0.0,0.0,5.46e-05,0.0,0.0,0.000283114,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0
ENSG00000262879,0.075651062,0.186452006,0.990205882,0.150941176,0.117081957,0.013209246,0.043830681,0.796019901,0.243241251,0.027114991,0.016643913,0.010663655,0.003576974,0.039602078,0.028004358,0.008657531,0.013991774,0.034407349,0.023702677,0.014068472,0.004231381,0.012925438,0.010568808,0.047364218,0.020979608,0.013103661,0.027454686,0.0171975,0.004920075,0.036362778,0.014804488,0.010192849,0.008748911,0.003978597,0.00409515,0.026438823,0.0,0.001341853,0.004457197,0.004833053,0.00659528,0.008466482,0.733125582,0,1,0,0,0,1,1,1,0
ENSG00000262801,0.206058022,0.542213527,0.018739336,0.012274882,0.0,0.0,0.0,0.0,0.217584317,0.0,0.0,0.000977321,0.000234556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.54e-05,0.0,0.0,0.000183307,0.0,0.0,0.000181681,0.0,0.0,0.0,0.0,0.0,0.0,0.000353327,0.0,0.000149739,0.0,0.983202527,0,0,0,0,0,0,0,1,1
ENSG00000262772,0.002724352,0.127459521,0.119148765,0.180401235,0.11092437,0.156862745,0.206722689,0.0,0.217459341,0.000970386,0.000808292,0.000190035,4.33e-05,9.86e-05,0.0,8.76e-05,0.001152071,0.001505714,0.001810443,0.000403068,1.52e-05,0.0,0.0,0.000842918,0.0,0.002710458,0.001331501,0.0,0.009702006,0.0,3.28e-05,0.000518326,0.0,0.0,0.0,0.0,0.0,5.11e-05,0.000112707,0.0,6.7e-05,2.17e-05,0.942768799,0,0,0,0,0,1,1,0,1
ENSG00000262766,0.00039189,0.374081294,0.178209302,0.232046512,0.01663586,0.0,0.0,0.0,0.216592545,0.001580098,0.00311981,0.002236979,0.000708766,0.003689154,0.0,0.002777339,0.003872161,0.00691015,0.000674101,0.002934615,0.001003543,0.0,0.001575205,0.003454854,0.0,0.006458366,0.001915643,0.0,0.012122194,0.0,0.000305078,0.000355347,0.00362183,0.0,0.0,0.0,0.0,0.001175719,0.000988633,0.0,0.001259094,0.001765488,0.781943263,0,0,1,0,0,0,0,0,0
ENSG00000262728,0.018869312,0.108727825,0.033596394,0.048235784,0.045602606,0.0,0.01465798,0.084577114,0.215952701,0.0,0.000492861,0.000401787,0.000249853,0.0,0.0,0.00017513,0.000467943,0.0,0.0,0.000848563,0.000153225,0.0,0.000110794,0.001902111,0.000361808,0.000654248,0.0,0.0,0.000379898,0.0,0.000455977,0.000184353,0.001182285,0.0,0.000419765,0.0,0.0,0.000127796,0.000328461,0.0,0.000645121,0.000705276,0.618405581,0,0,0,0,0,0,0,0,0
ENSG00000262714,0.001350133,0.065224627,0.084951425,0.140865016,0.0,0.0,0.0,0.0,0.228388505,0.0,0.0,1.63e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.36e-05,0.0,0.0,0.0,0.0,0.000981373,0.0,0.0,0.000135488,0.0,0.0,0.000162979,0.0,0.0,0.0,0.0,0.0,0.0,0.000807059,0.0,0.000375418,5.96e-05,0.973404368,0,0,0,0,0,1,0,0,0
ENSG00000262712,0.001224494,0.219117665,0.29276078,0.380201232,0.328542095,0.40349076,0.411190965,0.0,0.222338115,0.0,0.000325288,0.000141169,4.84e-05,0.00037314,0.000327404,0.000150384,0.000853791,0.001290612,0.0,0.000247498,0.000161644,0.000231846,0.000240857,0.0,0.001169321,0.0,0.002121811,0.0,0.000576488,0.000731503,0.0,0.000336645,0.0,0.000453136,0.0,0.001005726,0.0,0.000664537,0.004560188,0.001442651,0.005899058,0.008284577,0.77719954,0,0,0,0,0,1,0,0,1
ENSG00000262691,0.001698407,0.118073999,0.208235052,0.274177877,0.181240658,0.211509716,0.107249626,0.104477612,0.222439814,0.0,0.000118287,0.00036378,0.00021416,0.0,3.95e-05,0.000306478,0.000142299,7.17e-05,0.0,0.000183855,7.07e-05,0.0,8.67e-05,0.00054346,0.0,0.0,6.01e-05,0.0,0.000358645,0.0007551,2.62e-05,8.02e-06,0.000784345,0.0,0.0,0.0,9.14e-05,0.000140575,0.000401927,0.0,0.000689193,0.000871017,0.677460933,0,0,0,1,0,1,0,0,1
ENSG00000262663,0.000283827,0.0,0.006974155,0.013075547,0.0,0.0,0.0,0.0,0.262008988,0.0,0.0,0.002019796,0.000359482,0.002766865,0.000316115,0.00426214,0.003976149,0.000663231,0.0,0.0,0.001141614,0.0,0.000298663,0.001281013,0.0,0.00178049,0.000833262,0.0,0.001655079,0.0,0.0,0.0,0.001182285,0.0,0.0,0.0,0.0,0.000587859,0.000413315,0.0,0.000574989,0.000681658,0.754092079,0,0,1,0,0,0,0,0,0
ENSG00000262652,0.000342416,0.0,0.001571669,0.034006745,0.0,0.035413153,0.0,0.0,0.232106749,0.0,0.000266145,0.00024976,5.61e-05,0.00038722,0.0,0.001067914,0.000610242,0.0,0.0,0.000212141,0.0,0.0,0.0,0.00022182,0.0,0.001523464,0.000231939,0.0,0.001283151,0.0,1.64e-05,3.21e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000295675,0.0,0.000537348,0.000683852,0.653152622,0,0,1,0,0,1,0,0,0
ENSG00000262601,0.009126743,0.0,0.014463115,0.002922131,0.597419355,0.529032258,0.575483871,0.736318408,0.232233665,0.0,0.000202073,0.0,0.0002626,0.000964531,0.000925764,0.000405465,0.002323297,0.001971768,0.001649943,0.000926348,0.0,0.0,0.00026976,0.003038941,0.0,0.0,0.0,0.009283939,0.000613681,0.012187784,0.000524866,0.000523669,0.0,0.0,0.0,0.0,0.0,0.0,0.000350773,0.0,0.000332374,0.000362743,0.85915866,1,0,0,0,0,0,0,0,0
ENSG00000262585,0.00742508,0.081960657,0.0469375,0.13480957,0.027350427,0.062867996,0.037037037,0.059701493,0.217505341,0.0,0.0,0.0,5.1e-06,0.0,0.0,7.61e-06,0.000112197,0.000116514,9.63e-05,0.0,0.0,0.0,0.0,4.44e-05,2.1e-05,0.0,1.72e-05,0.0,2.92e-05,0.0,0.0,1.07e-05,0.0,0.0,2.44e-05,0.0,0.0,0.0,8.71e-06,0.0,1.25e-05,1.33e-05,0.743745849,0,0,0,0,0,0,0,0,1
ENSG00000262580,0.003390956,0.138511365,0.110409091,0.163199675,0.113867188,0.082617188,0.098046875,0.0,0.225465563,0.000231862,0.0,0.005749904,0.001346146,0.003492023,0.0,0.002674545,0.008622742,0.00444544,0.000770401,0.0,0.003377696,0.000405731,0.0,0.006360702,0.001525885,0.001107549,0.006786359,0.00033883,0.014029653,0.000884883,0.0,0.000227101,0.003944796,0.0,0.019748483,0.004131632,0.000726733,0.002785942,0.000926574,0.0,0.001677567,0.002090688,0.654776468,0,0,0,0,0,1,0,0,1
ENSG00000262528,0.000986886,0.0,0.246283721,0.101724031,0.257243816,0.088339223,0.109540636,0.0,0.21785616,3.86e-05,0.0,0.00011945,5.86e-05,0.001302468,0.0,0.001467668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002811575,0.0,1.87e-05,0.000360794,0.0,0.00048085,0.000117984,0.000295237,2.4e-05,0.0,0.0,0.000749232,0.0,0.0,2.56e-05,0.000112916,0.0,0.00018542,0.000218448,0.694662158,0,0,0,0,0,1,0,0,0
ENSG00000262514,0.000728447,0.0,0.102312816,0.10967285,0.072512648,0.0,0.0,0.0,0.24782823,4.29e-05,0.000133072,0.0,2.04e-05,0.000112646,0.0,0.000150384,0.0,0.0,5.78e-05,0.000289926,3.87e-05,0.0,0.0,0.000166365,0.0,0.0,0.0,0.0,0.0,3.54e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000345046,0.0,0.000437945,0.000442116,0.78296936,0,0,1,0,0,1,0,0,1
ENSG00000262454,0.016461988,0.159125842,0.181956224,0.307433653,0.138528139,0.213564214,0.042568543,0.0,0.225540937,0.0,0.005682686,0.000114021,0.000382428,0.000126727,0.0,0.0,0.0,0.006560609,0.004654507,0.000251033,0.001589504,0.003767504,0.00429689,0.00070428,0.0,0.007832288,0.003951551,0.000911076,0.004210756,0.0,0.001302323,0.002920258,0.000594026,0.000244243,0.0,0.0,0.000615271,0.000907348,0.002167843,0.0,0.002812815,0.002984682,0.776271596,0,0,0,0,0,0,0,0,0
ENSG00000262420,0.001646329,0.20183463,0.132016564,0.152392912,0.131355932,0.137134052,0.132896764,0.0,0.216217063,0.000356381,8.38e-05,6.52e-05,2.04e-05,5.63e-05,3.39e-05,1.33e-05,0.000103987,0.00024199,0.00026964,0.000134356,0.0,1.74e-05,1.93e-05,5.55e-05,0.000388026,0.000112157,0.00025771,0.0,0.000124862,0.00015338,4.59e-05,8.02e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000270496,0.000147479,0.000367316,0.000371638,0.761961809,0,0,0,0,0,1,0,0,1
