ID,gene_length,GC_content,Length_ExonProj,repeat_coverage,hg38_phastCons100way_exons_merged_mean_score,hg38_phastCons20way_exons_merged_mean_score,hg38_phastCons7way_exons_merged_mean_score,phastcons_elements_100way_exons_merged_percentage,phastcons_elements_20way_exons_merged_percentage,phastcons_elements_7way_exons_merged_percentage,promoters_hg38_100way_phastCons_elements,promoters_hg38_20way_phastCons_elements,promoters_hg38_7way_phastCons_elements,Distance_closest_pc,K562_cytosol,A549_cell,GM12878_cell,GM12878_cytosol,H1.hESC_cell,H1.hESC_cytosol,H1.hESC_nucleus,endothelial.cell.of.umbilical.vein_cell,endothelial.cell.of.umbilical.vein_cytosol,endothelial.cell.of.umbilical.vein_nucleus,HepG2_nucleus,HepG2_cell,HepG2_cytosol,K562_cell,keratinocyte_nucleus,keratinocyte_cytosol,keratinocyte_cell,SK.N.SH_cell,GM12878_nucleus,HeLa.S3_cytosol,HeLa.S3_nucleus,HeLa.S3_cell,K562_nucleus,MCF.7_cell,A549_cytosol,A549_nucleus,IMR.90_cytosol,MCF.7_nucleus,IMR.90_nucleus,IMR.90_cell,SK.N.SH_cytosol,SK.N.SH_nucleus,MCF.7_cytosol,SK.MEL.5_nucleus,SK.N.DZ_nucleus,SK.MEL.5_cytosol,SK.N.DZ_cytosol,NCI.H460_cytosol,NCI.H460_nucleus,max_exp,min_exp,mean_exp,median_exp,Tau_exp,genomic_classification_is_1,genomic_classification_is_2,genomic_classification_is_3,genomic_classification_is_4,genomic_classification_is_5,genomic_classification_is_6,genomic_classification_is_7,genomic_classification_is_8,CRISPR_candidate_is_1,lncRNA_DB_is_1,DISEASE_DB_is_1,GWAS_SNP_is_1,with_repeat_Alu,with_repeat_CR1,with_repeat_ERV1,with_repeat_ERVK,with_repeat_ERVL,with_repeat_ERVL-MaLR,with_repeat_Gypsy,with_repeat_L1,with_repeat_L2,with_repeat_Low_complexity,with_repeat_MIR,with_repeat_SVA,with_repeat_Satellite,with_repeat_Simple_repeat,with_repeat_TcMar-Mariner,with_repeat_TcMar-Tigger,with_repeat_centr,with_repeat_hAT-Blackjack,with_repeat_hAT-Charlie,with_repeat_hAT-Tip100
ENSG00000254635,0.006525426,0.396122376,0.031386806,0.466306503,0.015803987,0.037541528,0.03909711,0.046274243,0.002722014,0,0.248756219,0.537313433,0,0.216018099,0.001073436,0.003597885,0.005329068,0.00277069,0.002828801,0.001116689,0.001126806,0.002541573,0.004916709,0.000523487,0.000465207,0.002401972,0.001932423,0.001446093,0.000887361,0.00404572,0.002712051,0.006122245,0.000447523,0,0.000526369,0.00204944,0.000291001,0.010430589,0.004441199,0.002762011,0.003056999,0.003676773,0,0.007031868,0.003956174,0.00151629,0.004309585,0.002528352,0.001074992,0.011262322,0.002951516,0.003028754,0.001013924,0.005084532,0.014978662,0.015387787,0.025062444,0.366806718,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000254615,0.001749835,0.642298115,0.014749069,0.046784756,0.04928057,0.113159966,0.053163671,0.184191955,0.194777699,0.157374735,0.656716418,0.796019901,0.582089552,0.215939123,0.000201806,0.000975865,0.004171857,0.004174908,0.002084951,0.000986663,0.000412491,0.002316282,0.004403023,0.003017191,0,2.69E-05,5.78E-05,0,0.001564247,0.00259668,0.001820879,0.00032164,0.001399743,0.001945372,0,0.001101478,0,0.000252353,0.00289494,0.002610101,0.009509826,6.11E-05,0.002983265,0.012754109,0.000498622,0.001841834,0,0.004568606,0,0,0.001397735,0.004306709,0,0.002577787,0.001016721,0.004296602,0.003649821,0.688816039,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000254614,0.002708729,0.48719317,0,0,0.075302135,0.100494253,0.135155695,0.027404922,0.025167785,0.046979866,0.12437811,0.233830846,0.144278607,0.216036942,0,0.000438646,0.00105402,0.001238128,0.001292235,0.000346734,0.000384321,0,0.001021727,0.000135155,0.000651289,0.002276496,0.002401084,0.001941088,0.000469779,0.005407818,0.002244788,0.000937192,0.000394294,0.000870436,0,0.000633254,0.000660506,0.001177647,0.001503307,0.001090994,0.001264965,0.000735886,0.000107681,0.001757967,0.000741373,0,0.001167569,0.000407563,0,0,4.68E-05,0.001316294,0,0.003702496,0.001153148,0.003116729,0.001915835,0.884205384,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
ENSG00000254539,0.001712078,0.342404838,0.008744637,0,0.074571744,0.078637969,0.273126278,0,0,0,0,0,0,0.216028906,0.002125403,0.000162644,0.000250606,0.000105694,0,8.67E-05,0.000275665,0.000549149,0.000186282,0.000376911,0.000103987,0,5.14E-05,0.001110204,0.000478198,0.000115923,0.000356468,0.000793008,0,0,3.86E-05,0,0.001067908,0.000158889,0,0,0.000956253,0,0.001564958,0,0.000141058,0.000745036,0,0,0,0.000135909,0,7.67E-05,0,0.000926392,5.99E-05,0.001083797,0.001105233,0.806493573,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000254531,0.000674416,0.734258271,0,0,0.025400716,0.022799642,0.089899881,0.05964467,0.081218274,0.058375635,0.208955224,0,0,0.216083496,0,0.004278033,0,0.004763774,0.009045646,0.001384388,0.001128818,0.024915868,0.014354985,0.002366163,0.001480452,0.004848756,0.008313913,0.000321747,0.002020556,0,0.006055147,0.009704646,0.000755073,0,0.000987545,0,0.00022468,0,0.042333133,0,0.050237181,0.00297808,0.002196684,0.028387036,0.006321349,0.006668182,0.011713093,0,0,0.006994781,0.004532049,0.001507987,0.001450369,0.002445071,0.004555137,0.00674047,0.011854153,0.430666534,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000254485,0.04599045,0.392209178,0.017260014,0.312460158,0.092714903,0.075900648,0.088825764,0.231425091,0.147381242,0.219853837,0,0,0,0.215879267,0.001524279,0,0,0,0,0.000298294,0.000124754,0,0,0,0.00023534,0,0.000956581,0,0,0.000620189,0.000751474,0.002179386,0,0,0.000164188,0,0,0.001705719,0.00237093,0,0.000368948,0.001405356,1.95E-05,0.000424744,0.001581157,0.000227225,0.001795438,0,0,0,0,0.001776358,0,0.000760099,0,0.000801773,0.000705922,0.833750321,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
ENSG00000254473,0.003721654,0.430985414,0.011637682,0.769794518,0.067606818,0.085970455,0.122542498,0.079575597,0.102564103,0.102564103,0.815920398,1,1,0.216117581,0.000755699,0.001513083,0.001599458,0.001540111,0.000325774,6.12E-05,3.62E-05,0.001562962,0.001337842,0.000359779,0.000155981,0.000770782,0.000686941,0.000431353,0.000269407,0.003413939,0.001474045,0.001946475,0.000252348,0.001337116,8.69E-05,0,0.00016648,0.001715065,0.001649343,0,0.001121903,0.000223157,0,0.003232771,0.00160084,0,0.00105001,0,0.000325928,0.00394136,0,0.000536741,0.000158187,0.001733221,0.001920348,0.002993204,0.004312205,0.674562796,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
ENSG00000254165,0.000460894,0.194236926,0.006986976,0,0.00427551,0.013479592,0.013893888,0.016997167,0,0,0,0,0,0.216952232,0.000283387,0.000877292,0.001348851,0.000785155,0.000233471,9.18E-05,4.43E-05,0,0.000118543,0.000512066,0,0.000914183,0.00016692,0.000845028,0,0,0,0.00065437,0.000504696,0,0.000336828,0,0.000362737,0.000462647,0,0,0,0.001299091,0,0.000790495,8.53E-05,0.000845539,2.94E-05,0.004312354,0.00090631,0,0,0,0.00030494,0.000543958,0.000313013,0.001055906,0.001509213,0.623833271,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
ENSG00000253948,0.010554993,0.303094984,0.003406151,0.531934956,0.08896,0.143857143,0.081871884,0.060846561,0.068783069,0.034391534,0.114427861,0.184079602,0.064676617,0.216010062,0.00365827,0.002094659,0.002314422,0,0.002274985,0.000935673,0.000414504,0,0.001366066,0,0,0.003199641,0.002105763,0,0.000170063,0.000666558,0.001946125,0.002634118,9.86E-05,0.004441322,0.001429404,0.001220453,0.002143936,0,0.005291642,0.002775821,0,0.001360194,0,0,0.014059835,0.001708558,0.005629445,0,0.029204906,0,0,0.000690096,0,0.001499086,0.000202422,0.003071296,0.003121355,0.598343738,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
ENSG00000253802,0.029029812,0.313767343,0.016539482,0.055082509,0.000516129,0.002798387,0.003966189,0.058972733,0.027266963,0.083069119,0,0,0,0.255695067,0,0.003730957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.10E-05,0.000126651,0,0,0.002869169,0,0,0.000188621,0,0,0,0,4.81E-05,0,0,0,0,0.000536741,0,0.000555155,0,0.000288222,0,0.960613681,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000253746,0.000792894,0.381003202,0.005567746,0.049714391,0.000571429,0.163571429,0.019351381,0,0,0,0,0,0,0.296040422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001855544,0.008711629,0,0,0,0,0,0,0,0,0,0,0.000293653,4.25E-05,0,0.003350756,1.97E-05,0,0,0,0,0,0,0,0,2.95E-05,0,2.38E-05,0,0.892401361,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000253741,0.016049266,0.414087513,0.061310713,0.385953966,0.001083665,0.010828685,0.026279871,0.005984862,0,0,0.069651741,0,0,0.223392514,0,0.000616076,0.000154786,0.000120793,1.63E-05,5.10E-06,6.04E-06,6.34E-05,5.08E-05,3.81E-05,5.47E-06,0,0,0,0,1.74E-05,9.63E-06,0.000238457,4.73E-05,0.000346077,0,0.000345411,0,0.000958007,0.000343613,0.001298145,5.27E-05,0.000977639,0,0.000106186,0,1.31E-05,0.000251148,0.000134227,4.00E-05,0.000217454,0,0.001456869,0.00054508,0.000364861,0,0.000324176,0.000182288,0.873144732,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
ENSG00000253738,0.006648461,0.255602988,0.064858787,0.348754747,0.048748062,0.030631783,0.021047069,0.008824509,0,0,0.114427861,0,0.184079602,0.215950484,0,0.007235198,0.011019304,0.002574401,0,0.000874485,0.000273653,0.002112111,0.005334432,0.000721461,0.000612978,0.005252073,0.002401084,0.007166824,0.000917669,0.00889131,0.005101353,0.006371793,0.001378057,0.002684719,0.000501016,0.007422503,0,0.015613171,0.004381067,0,0,0.00319061,0,0.010264639,0.005343787,0.000404198,0.00910009,0.004112233,0.006541442,0.017994346,0.007171471,0.00770607,0.002136483,0.011299927,0.02673896,0.028845107,0.042222707,0.478999959,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0
ENSG00000253704,0.01038704,0.349875489,0.018788415,0.086956344,0.08644819,0.105217853,0.203648347,0.059317292,0.021264689,0,0.144278607,0.104477612,0,0.216002026,0.000107344,4.44E-05,0.00114247,0.000422776,3.80E-05,1.53E-05,1.21E-05,5.63E-05,4.52E-05,1.33E-05,6.02E-05,0.000259915,0,0.000141427,4.88E-05,0,0.000115611,0.000249548,0.000199118,0,1.93E-05,6.91E-05,4.06E-05,0.00011683,0,2.76E-05,0,0.000130175,0,0.000129783,5.58E-05,3.28E-05,5.88E-05,0,0.000348801,0,0,0,0,0.000322247,0,0.000301595,0.000312813,0.861913845,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
ENSG00000253669,0.00285585,0.658662398,0.03014225,0.22976446,0.029898746,0.070969142,0.08885773,0.079263977,0.062278839,0.050955414,0.243781095,0.029850746,0,0.220489246,0,0.005446113,0.000449617,0.000196289,0,5.10E-06,2.01E-06,0.000520987,0.000914474,0.00014848,0.00109734,0.010934349,0.010888337,0.000251033,0.000242467,0.001791014,0.001498131,0.002079567,4.73E-05,0.00251168,0,0,0,0.002215098,0.006640323,0.002043888,0.00067013,0.000284259,0,0,0.001535232,0.000257813,0.000822909,0.000207442,0.000157246,0.000697666,0.000399034,0.001252396,0,0.000606392,0,0.00103442,0.00118093,0.67956015,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
ENSG00000253642,0.282580746,0.350942725,0.014738152,0.227101023,0.262635659,0.276930233,0.212163416,0.036853296,0.205527994,0.048192771,0,0,0,0.21726481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.85E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000161232,0,0.000112005,0,0.91904611,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000253636,0.007041002,0.3660619,0.038002598,0.077336717,0.073188525,0.178770492,0.181693476,0.019453059,0.019453059,0,0,0,0,0.216358388,0.000244743,0,0.000972942,0.000664362,0.009023928,0.001437928,0.003955894,0.000901167,0.000225796,0.000498741,0.000758013,0.000824557,0.00010272,0.000212141,0.000220577,5.22E-05,0.000173417,0.000493551,0.000690014,0,0.000223344,0.000345411,0,0.000500033,0.000197578,0,0,0.000746513,0,0.000365752,6.23E-05,0.00029714,3.74E-05,0.000449051,0,0,0,0.000319489,0,0.000203222,0.000223097,0.000344545,0.000426659,0.682035763,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
ENSG00000253616,0.001981584,0.522589826,0.008875643,0.065232503,0.022519231,0.081692308,0.036166835,0,0,0,0,0,0,0.216557629,0,0.002617091,0.001938513,0.004816621,0.000466942,6.12E-05,0.000160972,0.000802602,0.00059836,0,0.001529709,0.00635447,0.005578989,0.00026164,0,0.000568024,0.000366103,0.001236649,0,0,0,0,0,0.000420588,0.004235031,0.008120313,0.002002861,0,0.000132293,0.002454075,0.000534707,0.000786548,0.00016565,0,0,0,0,0,0,0.000862381,0,0.000370061,0,0.981943025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000253522,0.012427863,0.383671291,0.024377995,0.372917903,0.102124118,0.19761307,0.205527432,0.107438017,0.145280557,0.0830796,0.388059702,0.462686567,0.15920398,0.226900986,0,0,0.270323061,0.138911957,0.000135739,5.86E-05,8.05E-06,0.002062828,0.000677388,0.002421367,0.008149326,0.015155725,0.005591829,0,0,0,0,0.000171911,0.087897941,3.15E-05,0,0,6.77E-06,0,0,0,0,0,0,0,3.61E-05,0.00015731,0,0.180455055,0,0.010383444,0,0,0,0.000159568,0,0.000146828,7.53E-05,0.865644299,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000253500,0.139840966,0.263963002,0.0184609,0.608936231,0.151287879,0.221606061,0.171057669,0.011371468,0,0,0,0,0,0.456313131,0,9.86E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001919154,0.000353729,0.001999547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000253363,0.157345823,0.302917111,0.006604876,0.12661797,0.016515873,0.036071429,0.067528316,0,0,0,0,0,0,0.217378425,0,0,0.0004791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
ENSG00000253352,0.00563163,0.328886517,0.073417832,0.117566987,0.329259172,0.369280473,0.389289312,0.420975107,0.470761526,0.407718368,0.577114428,0.472636816,0.39800995,0.216607786,0.053199483,0.071016328,0.116060175,0.080387746,0.099599841,0.022833483,0.022821844,0.082794745,0.046926069,0.057025868,0.073877552,0.136329823,0.046455192,0.057207308,0.039732546,0,0.054568577,0.123132549,0.07030061,0.059378425,0.030260154,0.083447511,0.039289253,0.133588179,0.037419466,0.08073359,0,0.087442916,0,0.095520134,0.027181472,0.041606219,0.023241834,0.086403272,0.062423879,0.045783198,0.027020641,0.045546326,0.02211003,0.013789053,0.02947181,0.041197338,0.06030678,0.375974161,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0
ENSG00000253284,0.004894069,0.303094984,0.058111988,0.051647458,0.06509782,0.10496585,0.11903091,0.037483763,0.048246428,0.006680275,0,0,0,0.22074862,0,5.42E-05,0,0,0.000184605,2.04E-05,0.000156948,5.63E-05,0,0.000106601,0.000134089,9.86E-05,0,7.42E-05,0.000104395,0,0,0,0,1.05E-05,0,5.37E-05,9.61E-05,0.00010281,1.72E-05,0,0,0.000151428,0,0,6.56E-06,0,1.07E-05,1.22E-05,0,0,0,1.28E-05,0,0.000158565,0,0.000218357,0.000157036,0.757427367,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
ENSG00000253210,0.002506274,0.676805407,0.008067774,0.190313731,0.005340557,0.004696594,0.008395727,0,0,0,0,0,0.15920398,0.21895351,0,0.003622528,0.002299681,0.002325265,0.000135739,0.000293195,0,0.000605472,0.000999148,0.000670064,0.000249022,0.00107551,0.000975842,0.000219212,0.000220577,0.000782482,0.0005058,0.004009405,0.000520468,0.000896654,0,0,0,0.002233791,0.003891418,0.001298145,0,0.001976531,0,0.002701842,0.002735861,0.001640827,0.001774063,0,0,0,0,0,0,0.000496069,0,0.001110452,0.00101273,0.553409634,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000253200,0.001745929,0.608858058,0.029279796,0,0.349325209,0.357659876,0.405212107,0.374681702,0.356129502,0.398326664,0,0,0,0.219281053,0,0.000621005,0.000552808,0.000656812,0.000418076,8.41E-05,0.000533221,0.000781481,0.000429013,0.00101271,0.000963251,0.000681156,0.00019902,0.000381853,0.000779598,0.000486877,0.000626228,0.002107295,0.001498316,0.000529603,0.001017726,0.000406818,0,0.000644902,0.001219826,0.007015509,0.002560048,0.000749169,0.001546499,0.007716177,0.000780737,0.001863682,0.000125574,0.016326909,0.002281499,0.00545448,0.00067769,0.000753994,0.000398327,0.000997666,0.003709019,0.003448106,0.005105746,0.265017731,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000253187,0.002102015,0.564567769,0.0173146,0.105436049,0.55937397,0.869204283,0.623613193,0.44397335,0.530587523,0.398546336,0.333333333,0.253731343,0.233830846,0.217635305,0,0.00021193,0,0,0,0,0,0.004097495,0.004600595,0.000616763,0,0,0,0,0.000434419,0,0.002321862,0,0,0,0.00022093,0,0,0,0.001443175,0.000897654,0,0,0,3.54E-05,0,0,0,0,0,0,0,0.015731629,0.002260365,0.004921147,0,0.006550682,0.0015521,0.76831111,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
ENSG00000253161,0.086433898,0.413553895,0.015873536,0.081378058,0.033695652,0.017024845,0.036671212,0.113095238,0.078042328,0.105820106,0.009950249,0,0,0.25517826,0,0,5.90E-05,0,0,0,0,9.15E-05,0,2.28E-05,0,0,0,0,0.00392493,0.027178197,0.017505492,0,1.38E-05,0,0,0,0,4.21E-05,0,0,0.024486108,0.000154084,0.001456252,0.027124603,0.000101693,3.28E-05,7.48E-05,0,0,0,0,0,0,6.97E-05,0,9.60E-05,0,0.757306108,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000253106,0.001995905,0.352721451,0.024967521,0.219209197,0.04764716,0.029228916,0.108189607,0.064598385,0.082022949,0.057373566,0.139303483,0.497512438,0.208955224,0.230066952,0,0.000404146,0.000545437,0.000332181,0.000233471,5.61E-05,2.82E-05,0.000485785,0.000321759,0.000114215,0.000158718,0.000806632,0,0.000176784,8.42E-05,0.000110127,0.000158966,0.000743099,0.00013406,0.00048241,0.000105032,0.00076758,0,0.001373922,0.0002663,0.000207151,7.53E-05,0.000387868,0,0.000200573,0.00016402,0,0.00024046,0.000283097,0,0.000851696,0.000370054,0.000268371,0.000112446,0.000558598,0.002175452,0.001336748,0.001989627,0.51680904,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
ENSG00000252690,0.002771223,0.303984347,0.046474306,0.079726939,0.112811748,0.169661887,0.162115776,0.075624422,0.109620722,0.070767808,0,0.373134328,0,0.230687121,0,0.001153295,0.004451946,0.00121548,0.000141169,7.65E-05,2.01E-06,0.00018305,9.03E-05,0,0.000536356,0.000761819,0.00017334,0.001849161,0.000267724,0,0.00047208,0.000964919,0.000887161,0,0.000580696,0,0.000874358,0.002719804,0.000283481,0,1.51E-05,0.00410449,0,0,0.000134497,0,0.000112215,0.003548479,0.001995597,6.34E-05,0.00094074,0.000805112,0.002010696,0.001059469,0,0.001138189,0.001342171,0.829137993,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
ENSG00000251666,0.000769459,0.415510494,0.00739091,0.206151921,0.048657293,0.102458699,0.246671525,0.009421265,0.083445491,0,0,0,0,0.223989683,0,0.000448503,0.00257977,0.001072038,0.000456083,0.000196313,4.23E-05,0,0,0.00056727,0.000259968,0.000708044,0.00010272,0.001449629,9.26E-05,0,0,0.000366004,0.00046921,0.000152064,0,0.00093261,0.000522449,0.00072902,0.000214758,0.000359061,0,0.000828868,0,0,3.61E-05,0.000244704,5.34E-06,0,0,0.000244636,0.00014713,0,0,0.000276498,0,0.000498902,0.000576187,0.656231921,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
ENSG00000251615,0.002070768,0.425649235,0.034727453,0.035071964,0.036615764,0.021569889,0.03874928,0.01046798,0,0,0,0,0,0.218149895,0,0.000448503,0.000552808,0.000490722,0.00234557,0.0002626,0.000358163,0.001210944,0.000406433,0.000679582,0.000377638,0.000430204,0.00024396,1.41E-05,0.000506823,0.000295604,0.000385371,0.00189102,0.000674242,0.000304128,0,0.000326222,2.84E-05,0,0.00025771,0.00238914,0,0.000919193,0.000607113,0.000849487,0.000134497,0.000782179,0.000152292,0,0.000197272,0,0,5.11E-05,9.53E-06,0.000919629,0.001678345,0.001878809,0.002179866,0.59971052,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000251602,0.001814933,0.683920313,0.024137818,0.287388307,0.002794979,0.033061367,0.086448556,0,0,0.001757469,0.089552239,0.432835821,0.517412935,0.22181244,0.000266212,0.000409075,0.000213752,0.000430325,0.000716702,0.000232006,0.000513099,0.000626593,0.000784641,6.66E-05,0.000317435,0.0013892,0.001142762,0.000134356,0,0.000197069,0.000120429,0.002800484,0,0.00156259,0.000206443,0,3.65E-05,0.000210294,0.001425994,0.001063374,0.001739327,7.44E-05,8.20E-05,0.002371486,0.000715129,0.00029714,0.000272522,0,0,0.002518846,0.00082259,0.002824281,0,0.000380562,0.000516431,0.000651782,0.000867443,0.677944128,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
ENSG00000251562,0.005655065,0.342049093,0.094324174,0.049042298,0.424556774,0.503998172,0.45892045,0.438542381,0.493260224,0.450194197,0,0,0,0.215964339,0,0.602970966,0.591872987,0.336408522,0.103758884,0.037480464,0.074417482,0.440966502,0.053790269,1,0.414737199,0.195213982,0.013674621,0.472267891,1,0,1,1,0.843349053,0,1,0.672749742,1,1,0.038304269,0,0,1,0,0.816392746,0.010690854,0.497126914,0.007953896,0.378140001,0,0.017831255,0.007182617,0.01914377,0,0.579378584,0.453641017,1,1,0.674793316,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
ENSG00000251442,0.023909852,0.333511206,0.031474143,0.150761029,0.057017028,0.036602167,0.076958703,0.075721562,0.049575552,0.0475382,0,0,0,0.2257726,0.000326325,0.000517504,0,0,0,0,0,0.001731931,0.002218446,0.000388333,0,2.69E-05,5.14E-05,0.000452567,9.93E-05,0,0.000915257,0.000232912,0,0.000655449,6.76E-05,0.000460548,0.000109633,0,0.000300661,4.14E-05,0.000180709,0,0,0.001168045,0.000249311,0.000107058,0,0,0,0,0,0.00057508,0,0.001932398,0.000311238,0.001584647,0.001396387,0.889356599,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251432,0.147496493,0.341337602,0.035098636,0.140042243,0.071523511,0.052910658,0.038667192,0.041628405,0.04775023,0.027854301,0.119402985,0.049751244,0,0.217035364,0,0.009857218,0.001400447,0,0.000656977,0.000300843,0.000394382,0.000549149,0.000118543,0.001427693,0.000279124,0.000358503,0,0.000746029,0.003099869,0.001309932,0.00392597,0.001685836,0.000967991,0,0,0.000433683,0.001134229,0.001177647,0.003040976,0.032301722,6.02E-05,0.00463316,0,0.001333223,0.000180423,0.003832238,0.000216414,0.004802893,0.001149327,0,0,0.00029393,0,0.000266242,0,0.000515767,0.000387658,0.624767274,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0
ENSG00000251417,0.009776421,0.477588047,0.020327733,0.085224162,0.136769504,0.117689716,0.223529051,0,0,0,0,0,0,0.217391449,0.000214687,0.000280931,0.000235865,0.000324631,0.000298626,7.14E-05,5.84E-05,0.000704037,0.000259665,0.000228431,0.0001724,0.000537755,0.000365941,9.55E-05,0,4.64E-05,2.89E-05,0.000549006,0.000124203,0,0.000195577,0.000391466,5.01E-05,0.000154216,0.000867623,0.002126749,0,0.000162054,5.33E-05,0.000436542,0.000173862,0.000251258,9.89E-05,0,8.29E-05,0,0,0.000753994,0.000657526,8.41E-05,0,0.000250308,0.000421499,0.378884967,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
