ID,gene_length,GC_content,Length_ExonProj,repeat_coverage,hg38_phastCons100way_exons_merged_mean_score,hg38_phastCons20way_exons_merged_mean_score,hg38_phastCons7way_exons_merged_mean_score,phastcons_elements_100way_exons_merged_percentage,phastcons_elements_20way_exons_merged_percentage,phastcons_elements_7way_exons_merged_percentage,promoters_hg38_100way_phastCons_elements,promoters_hg38_20way_phastCons_elements,promoters_hg38_7way_phastCons_elements,Distance_closest_pc,K562_cytosol,A549_cell,GM12878_cell,GM12878_cytosol,H1.hESC_cell,H1.hESC_cytosol,H1.hESC_nucleus,endothelial.cell.of.umbilical.vein_cell,endothelial.cell.of.umbilical.vein_cytosol,endothelial.cell.of.umbilical.vein_nucleus,HepG2_nucleus,HepG2_cell,HepG2_cytosol,K562_cell,keratinocyte_nucleus,keratinocyte_cytosol,keratinocyte_cell,SK.N.SH_cell,GM12878_nucleus,HeLa.S3_cytosol,HeLa.S3_nucleus,HeLa.S3_cell,K562_nucleus,MCF.7_cell,A549_cytosol,A549_nucleus,MCF.7_nucleus,SK.N.SH_cytosol,SK.N.SH_nucleus,MCF.7_cytosol,HT1080_nucleus,HT1080_cytosol,SK.MEL.5_nucleus,SK.N.DZ_nucleus,SK.MEL.5_cytosol,SK.N.DZ_cytosol,NCI.H460_cytosol,NCI.H460_nucleus,max_exp,min_exp,mean_exp,median_exp,Tau_exp,genomic_classification_is_1,genomic_classification_is_2,genomic_classification_is_3,genomic_classification_is_4,genomic_classification_is_5,genomic_classification_is_6,genomic_classification_is_7,genomic_classification_is_8,CRISPR_candidate_is_1,lncRNA_DB_is_1,DISEASE_DB_is_1,GWAS_SNP_is_1,with_repeat_Alu,with_repeat_CR1,with_repeat_ERV1,with_repeat_ERVK,with_repeat_ERVL,with_repeat_ERVL-MaLR,with_repeat_Gypsy,with_repeat_L1,with_repeat_L2,with_repeat_Low_complexity,with_repeat_MIR,with_repeat_SVA,with_repeat_Satellite,with_repeat_Simple_repeat,with_repeat_TcMar-Mariner,with_repeat_TcMar-Tigger,with_repeat_centr,with_repeat_hAT-Blackjack,with_repeat_hAT-Charlie,with_repeat_hAT-Tip100
ENSG00000255153,0.000567004,0.699750978,0.009508837,0.460079473,0.016832623,0.051232409,0.109105238,0,0,0,0.014925373,0,0,0.215980412,0.000566774,0.000438646,0.000442246,0.00068701,0.001824332,0.00036968,0.000295787,0.000978611,0.000818511,0,0.000333854,0.001577414,0.001174862,0.000201534,5.05E-05,0,9.15E-05,0.000549006,0.000238548,0,0.000654339,0.000314708,0,0.001336536,0.002164762,0.003645855,0.000711976,0.000393649,0.000192267,0.002407276,0,0.000931981,0,0,0,0.001165893,0.001316294,0,0.000814297,0.000252945,0.001248113,0.001552586,0.720559912,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000255121,0.002026501,0.543400925,0.015698861,0.330944352,0.008347826,0.002818841,0.004417616,0.037258816,0,0,0.07960199,0.074626866,0.07960199,0.215986785,0,0.000808292,0.000633886,0.001743949,0.003550932,0.000667974,0.000577488,0.000936369,0.000519331,0.000230334,0.000582877,0.001129285,0.000674101,0.001343559,0.000227313,0.000370954,0,0.002423389,0.000277977,0.003618078,0.001337652,0.003269893,0.000632082,0.003766602,0.002267846,0.001822927,0.001400043,0.000702008,0.000592096,0.001015277,0.001326466,0.001034821,0,0,0,0.000296489,0.005699681,0.000964372,0.000309899,0.000204694,0.000679421,0.000747054,0.56433016,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
ENSG00000255052,0.04016613,0.395410886,0.014366969,0,0.026732143,0.011107143,0.040114357,0,0,0.095185996,0,0,0,0.221120223,0,0,0,0,0.000179175,4.59E-05,3.82E-05,0,0,1.71E-05,0,0,0,0,0,0,0,0.000576733,0,0,0,0,0,0,4.30E-05,0,4.52E-05,0.000111534,0,0,0,0,0,0,0,0,0,0,0.000157428,0,0.000274157,0.000334983,0.67112354,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000255031,0.001923647,0.637139808,0.012456468,0,0.055759305,0.045352357,0.078786525,0.12780083,0.170954357,0.185062241,0.452736318,0.437810945,0.517412935,0.234964293,0.000790049,0.004662464,0.005476484,0.003344456,0.000624399,0.00021161,0.001287778,0.004357989,0.001241878,0.011396798,0.011485131,0.006381358,0.000642001,0.001994124,0.002549268,0.000237643,0.001613742,7.76E-05,0.016674684,0.002469731,0.01315197,0.004340668,0.005223137,0.002070229,0.012189674,0.129124028,0.006365281,0,6.34E-05,0.00016565,0.019499057,0.00037922,0,0.006953141,0,0,0.003335463,0.004614118,0.005369397,0.011206908,0.011543715,0.013955098,0.574392101,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000254615,0.001749835,0.642298115,0.014749069,0.046784756,0.04928057,0.113159966,0.053163671,0.184191955,0.194777699,0.157374735,0.656716418,0.796019901,0.582089552,0.215939123,0.000201806,0.000975865,0.004171857,0.004174908,0.002084951,0.000986663,0.000412491,0.002316282,0.004403023,0.003017191,0,2.69E-05,5.78E-05,0,0.001564247,0.00259668,0.001820879,0.00032164,0.001399743,0.001945372,0,0.001101478,0,0.000252353,0.00289494,0.002610101,6.11E-05,0.000498622,0.001841834,0,0.006984134,0.005951826,0.004568606,0,0,0.001397735,0.004306709,0,0.002577787,0.001016721,0.004296602,0.003649821,0.688816039,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000254614,0.002708729,0.48719317,0,0,0.075302135,0.100494253,0.135155695,0.027404922,0.025167785,0.046979866,0.12437811,0.233830846,0.144278607,0.216036942,0,0.000438646,0.00105402,0.001238128,0.001292235,0.000346734,0.000384321,0,0.001021727,0.000135155,0.000651289,0.002276496,0.002401084,0.001941088,0.000469779,0.005407818,0.002244788,0.000937192,0.000394294,0.000870436,0,0.000633254,0.000660506,0.001177647,0.001503307,0.001090994,0.000735886,0.000741373,0,0.001167569,0.001770544,0.002789517,0.000407563,0,0,4.68E-05,0.001316294,0,0.003702496,0.001153148,0.003116729,0.001915835,0.884205384,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
ENSG00000254539,0.001712078,0.342404838,0.008744637,0,0.074571744,0.078637969,0.273126278,0,0,0,0,0,0,0.216028906,0.002125403,0.000162644,0.000250606,0.000105694,0,8.67E-05,0.000275665,0.000549149,0.000186282,0.000376911,0.000103987,0,5.14E-05,0.001110204,0.000478198,0.000115923,0.000356468,0.000793008,0,0,3.86E-05,0,0.001067908,0.000158889,0,0,0,0.000141058,0.000745036,0,0.003010502,0.000311732,0,0,0.000135909,0,7.67E-05,0,0.000926392,5.99E-05,0.001083797,0.001105233,0.806493573,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000254531,0.000674416,0.734258271,0,0,0.025400716,0.022799642,0.089899881,0.05964467,0.081218274,0.058375635,0.208955224,0,0,0.216083496,0,0.004278033,0,0.004763774,0.009045646,0.001384388,0.001128818,0.024915868,0.014354985,0.002366163,0.001480452,0.004848756,0.008313913,0.000321747,0.002020556,0,0.006055147,0.009704646,0.000755073,0,0.000987545,0,0.00022468,0,0.042333133,0,0.00297808,0.006321349,0.006668182,0.011713093,0.010767447,0.012025774,0,0,0.006994781,0.004532049,0.001507987,0.001450369,0.002445071,0.004555137,0.00674047,0.011854153,0.430666534,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000254485,0.04599045,0.392209178,0.017260014,0.312460158,0.092714903,0.075900648,0.088825764,0.231425091,0.147381242,0.219853837,0,0,0,0.215879267,0.001524279,0,0,0,0,0.000298294,0.000124754,0,0,0,0.00023534,0,0.000956581,0,0,0.000620189,0.000751474,0.002179386,0,0,0.000164188,0,0,0.001705719,0.00237093,0,0.001405356,0.001581157,0.000227225,0.001795438,0.000801647,0.000626677,0,0,0,0,0.001776358,0,0.000760099,0,0.000801773,0.000705922,0.833750321,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
ENSG00000254477,0.001232306,0.526503024,0.008853808,0.170215864,0.038082014,0.029679137,0.067481924,0.030786773,0,0,0,0,0,0.227454095,0,0,0,0,0.000266048,4.08E-05,9.26E-05,0.000450584,0.000203216,0.000491126,7.11E-05,0.000152364,0,0,2.86E-05,0,3.85E-05,0,0,0,6.04E-05,3.84E-05,0,4.21E-05,0,0,0.000100952,0.000104973,0.000284031,1.07E-05,0,0,0,0,0.000108727,0,3.83E-05,0,6.57E-05,0,0.000133121,0.000203311,0.603993577,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000254369,0.016849972,0.536641764,0.064345681,0.051853083,0.464903687,0.46341497,0.422569761,0.463512833,0.469887603,0.376614662,0.55721393,0.626865672,0.706467662,0.216101508,0,4.44E-05,0,0,0,0,0,0.000429463,0.000519331,0.000102794,0,0,1.93E-05,0,5.56E-05,0,0.00010116,0,0,4.72E-05,0,0,0,3.74E-05,0,0.000372872,3.98E-05,0,0,3.74E-05,0,0,0,0,0,0,0.000370607,0,0.001699259,0,0.003039775,0.004501509,0.659897221,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000254154,0.071055792,0.383671291,0.084859005,0.048904798,0.104227273,0.196709091,0.236577406,0.378233035,0.324711908,0.337387964,0.029850746,0.074626866,0.074626866,0.201066702,0,0.000586504,0.000228494,9.81E-05,0,6.88E-05,0.000173045,0.000352018,0.000124188,0.000473994,0.001713055,0.001729778,0.000423721,0,0.000271091,0.000173885,0.000197503,0.000360458,0.000254319,0,3.50E-05,1.92E-05,0,9.35E-06,0.000635684,0.001519106,9.56E-05,3.28E-05,0.000159495,2.67E-05,0.00050175,0,0,0,0,0,0,0,0.000332853,0,0.000656294,0.00086722,0.616593843,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
ENSG00000253837,0.019455846,0.504624689,0.051638118,0.179255068,0.059990997,0.078678226,0.098190954,0.07632951,0.06923879,0.067361835,0,0,0,0.240644743,0,0,0.000810785,0.001064488,1.09E-05,0,2.01E-06,0.000739239,0.000508041,0.000477801,0,0,1.28E-05,0,0,0,0,0.001708018,0.000768873,0,0,0,4.06E-06,0,0,0,0,0.000383808,0.000779994,0,7.50E-05,0,0,0.001269406,0,0.000450307,0,0,0.000207913,0,0.000336785,0.000447459,0.699934445,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
ENSG00000253616,0.001981584,0.522589826,0.008875643,0.065232503,0.022519231,0.081692308,0.036166835,0,0,0,0,0,0,0.216557629,0,0.002617091,0.001938513,0.004816621,0.000466942,6.12E-05,0.000160972,0.000802602,0.00059836,0,0.001529709,0.00635447,0.005578989,0.00026164,0,0.000568024,0.000366103,0.001236649,0,0,0,0,0,0.000420588,0.004235031,0.008120313,0,0.000534707,0.000786548,0.00016565,0.0049829,0.002423152,0,0,0,0,0,0,0.000862381,0,0.000370061,0,0.981943025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000253559,0.00181298,0.348986126,0.008646383,0,0.366154639,0.083216495,0.240236488,0.074679113,0,0,0.104477612,0,0,0.21605634,0.002563365,0.001858086,0.001982738,0.004167359,0.000912166,0.000244754,0.000126766,0.000584351,0.000225796,0.000447344,0,0.003629845,0.001649943,0.000890991,0,0,0,0.001258831,0,0.003376873,0.000463591,0,0.000300476,0.000719673,0.004114767,0,0.000491476,0.000797139,0.000932934,0.000451531,0,0,0.000866376,0.002644595,0,0.004625677,0.000817891,0,0.000128408,0,0.00026417,0.00037005,0.596331023,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
ENSG00000253320,0.073892113,0.409107079,0,0,0.28633218,0.386806228,0.412165475,0.075061191,0.120750612,0.04215393,0.298507463,0.069651741,0.184079602,0.224090273,0.002640652,0.005796044,0.019215602,0.010244757,0.00542413,0.001567954,0.000826995,0.001858658,0,0.000363586,0,0.001398163,0.001303262,0.001654698,0.00018185,0.000765093,0.00047208,0.009538281,0.001827552,0,0,0,0.000412816,0.006804183,0.017043209,0.012843353,0.003464243,0.004067708,0.001426711,0.005990136,0,0.0015683,0,0.005094777,0,0.00314546,0.002811502,0,0.001459764,0,0.00285867,0.003583472,0.619770226,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0
ENSG00000253200,0.001745929,0.608858058,0.029279796,0,0.349325209,0.357659876,0.405212107,0.374681702,0.356129502,0.398326664,0,0,0,0.219281053,0,0.000621005,0.000552808,0.000656812,0.000418076,8.41E-05,0.000533221,0.000781481,0.000429013,0.00101271,0.000963251,0.000681156,0.00019902,0.000381853,0.000779598,0.000486877,0.000626228,0.002107295,0.001498316,0.000529603,0.001017726,0.000406818,0,0.000644902,0.001219826,0.007015509,0.000749169,0.000780737,0.001863682,0.000125574,0.004014003,0.000957691,0.016326909,0.002281499,0.00545448,0.00067769,0.000753994,0.000398327,0.000997666,0.003709019,0.003448106,0.005105746,0.265017731,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000253161,0.086433898,0.413553895,0.015873536,0.081378058,0.033695652,0.017024845,0.036671212,0.113095238,0.078042328,0.105820106,0.009950249,0,0,0.25517826,0,0,5.90E-05,0,0,0,0,9.15E-05,0,2.28E-05,0,0,0,0,0.00392493,0.027178197,0.017505492,0,1.38E-05,0,0,0,0,4.21E-05,0,0,0.000154084,0.000101693,3.28E-05,7.48E-05,0.00940061,0.012061125,0,0,0,0,0,0,6.97E-05,0,9.60E-05,0,0.757306108,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000253102,0.000900306,0.697082889,0.007063396,0.073448307,0.284677469,0.330524691,0.321713417,0.267882188,0.272089762,0.279102384,0.089552239,0.228855721,0.094527363,0.216257797,0,0,0,0,0,0,0,0,7.34E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13E-05,0,0,3.47E-05,0,0,0,0,0,0,0.000332268,0,0.000585029,0.002082948,0.001410717,0.002000764,0.51247012,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251602,0.001814933,0.683920313,0.024137818,0.287388307,0.002794979,0.033061367,0.086448556,0,0,0.001757469,0.089552239,0.432835821,0.517412935,0.22181244,0.000266212,0.000409075,0.000213752,0.000430325,0.000716702,0.000232006,0.000513099,0.000626593,0.000784641,6.66E-05,0.000317435,0.0013892,0.001142762,0.000134356,0,0.000197069,0.000120429,0.002800484,0,0.00156259,0.000206443,0,3.65E-05,0.000210294,0.001425994,0.001063374,7.44E-05,0.000715129,0.00029714,0.000272522,0.000784345,0.001873604,0,0,0.002518846,0.00082259,0.002824281,0,0.000380562,0.000516431,0.000651782,0.000867443,0.677944128,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
ENSG00000251396,0.086020525,0.37210957,0.047598773,0.124640604,0.001538071,0.003187817,0.030256855,0.166855332,0.163912158,0.197419063,0.039800995,0.049751244,0,0.215965725,0.000360674,0.000138001,0,0,0,0.000109629,8.25E-05,9.86E-05,9.60E-05,0,0,0,1.93E-05,0.000307604,0.000136388,0,0.00030348,0,0,0,0,0,7.44E-05,0.000172909,0.000171807,0,0,0,0.000417308,0.000162979,0,0,0.002125671,0,0,0,0,0,0.000329986,0,0.000472656,0.000343936,0.744337276,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000251359,0.001376823,0.744574884,0.023089772,0,0.084799725,0.13543538,0.123873136,0.091659028,0.098991751,0.110907424,0.701492537,0.796019901,1,0.215974592,2.15E-05,0.000172501,0,0,0.000401787,0.000152971,0.000138839,0.000253453,0.000293535,8.57E-05,0.000388584,0.00079767,0.000693361,0,3.54E-05,0.000110127,7.71E-05,0.000371549,0,0,0.000129178,0,0,5.61E-05,0.000455287,0.000566212,6.64E-05,0.000288676,0.000190083,5.61E-05,0.000680535,0.000462777,0,0,0,0,0.000217252,0,0.000266282,0,0.000316285,0.000439745,0.802260674,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ENSG00000251161,0.002251741,0.625755959,0.005687835,0.252341061,0.111492042,0.138156499,0.133848575,0.116940582,0.097345133,0.084702908,0.298507463,0.293532338,0.378109453,0.216734424,0,0.000128144,5.16E-05,0,0.000352921,6.88E-05,8.85E-05,0.000422422,0.000254021,0.000245563,4.10E-05,5.38E-05,0,2.12E-05,0,0.000133312,0,0.00027173,5.52E-05,8.39E-05,0,0,1.89E-05,0.000434608,0.000146036,0.001546726,0.000278946,2.62E-05,0.000122352,6.68E-05,5.19E-05,3.21E-05,0,0,0.001567483,0,3.83E-05,0,0.000177566,0,0.000152655,0.000152474,0.879961517,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000250988,0.004280195,0.352721451,0.010753393,0,0.296850993,0.472735099,0.353493284,0.104861773,0.146806482,0.092469018,0.044776119,0,0,0.231324471,0,0.015534976,0.020424409,0.016367452,0.006086536,0.002044713,0.000994004,0.006906602,0.005644902,0.001726557,0.00541008,0.016240197,0.010400416,0.017003087,0.001527203,0.001843179,0.00510617,0.011806395,0.006635964,0.020607313,0.016550427,0.022206103,0.016959292,0.011267092,0.040254274,0.023642817,0.01907459,0.013912216,0.021807051,0.00677564,0.015508123,0.007111982,0.016187801,0.018626526,0.003216512,0,0.015782748,0,0.003615049,0.001881958,0.005304446,0.006851164,0.736054991,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250903,0.153766083,0.374421914,0.143112916,0.204007065,0.000142857,0.002257143,0.002862503,0.08100304,0.084194529,0.087158055,0.034825871,0,0,0.215964062,0.003194545,0.003203596,0.007363401,0.008712196,0.003800692,0.001101392,0.001668075,0.007040369,0.005345722,0.002813507,0.022959316,0.030159086,0.021436413,0.002372441,0,0.000533247,0.000616594,0.009172277,0.004494949,0,0.001264009,0,0.002430877,0.00180853,0.004415428,0.006573587,0.00482178,0.004356384,0.004896263,0.002693156,0.003414209,0.001886459,0.004529558,0.00274752,0.007846477,0,0.000753994,0.00252147,0.001175823,0.00558816,0.003331706,0.004723572,0.412488586,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0
ENSG00000250899,0.002243278,0.598719317,0.037620498,0.186949252,0.017902932,0.013235411,0.035331326,0.015371477,0.007970396,0,0,0,0,0.216160255,0,0.001527869,0,0,0.009594032,0.002039614,0.001426617,0.002928794,0.003324847,0.000845194,0.001412039,0.002948689,0.001637103,0.000565709,0.000121233,0.000370954,0,0.00113683,0,0.002401565,0.00059639,0.001136019,0.000140763,0.001476732,0.004613006,0.010081341,0.000340048,0.000974282,0.000797473,0.000261835,0.004135115,0.002911639,0.000478337,0.00067187,0.004276602,0.001310794,0.002888179,0.00060035,0.001743696,0,0.001890198,0.001687037,0.826836618,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
ENSG00000250770,0.002574627,0.655104945,0.02439983,0,0.007613169,0.014769547,0.004254202,0.020860495,0,0,0,0,0,0.218619317,0,0,0,0,0,2.55E-06,2.01E-06,0,1.13E-05,0,0,0,0,0,5.05E-06,0,0,2.77E-05,0,0,0,0,0,0,0,0,7.97E-06,6.23E-05,4.37E-05,0,0,0.000633105,0,0,0,0,0,0,4.93E-05,0,2.57E-05,0,0.960106026,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250303,0.059706603,0.426894344,0.054039891,0.116896904,0.020355781,0.039913996,0.064123799,0.046298144,0.061664338,0.024346438,0.149253731,0.099502488,0,0.216168569,0.000360674,0.000941364,0.000449617,0.000143442,0.000597252,0.000150422,5.43E-05,0.012046072,0.004933644,0.000660546,0,0,7.70E-05,0,0.000486617,0.00591788,0.002808393,0.001480652,0.000427809,0,0,0.000253302,0.000350555,0,0.001692294,0.001643397,0.000533982,0.004517124,0.001116462,0.001036652,0.000680535,0,0,0.000305915,0,0,0.000830671,0,0.013478561,0.004524194,0.012402219,0.008631724,0.865648405,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0
ENSG00000250240,0.020166716,0.340981857,0.009181323,0.219100886,0.41240113,0.412079096,0.385980645,0.165929204,0.164823009,0.163716814,0.154228856,0,0.248756219,0.221148765,0,8.87E-05,0.000722336,0.001336273,0,0,0,0,0.000457237,0.00017513,2.74E-05,0,0,0.000201534,0,0,0,0.000343822,0.000238548,0.002679475,0,0,0.000115047,0.001285131,0.000403745,0,0.001710869,7.54E-05,0.000249074,0.001325204,0,0,0,0.000425994,0,0,0.001022364,0,0.000255599,0,0.000366044,0.000493511,0.744397025,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249859,0.199625035,0.454642476,0.059225537,0.092177147,0.083677656,0.07821978,0.265266066,0.049707602,0.024488304,0.028143275,0.572139304,0.427860697,0.696517413,0.230662736,0.01956659,0.042942971,0.07017712,0.072906129,0.022630404,0.005297898,0.0068212,0.031012828,0.027874525,0.025591874,0.021046496,0.03170065,0.0129299,0.034380955,0.008235449,0.014849764,0.013916721,0.017152269,0.050317801,0.042588446,0.065602903,0.044907295,0.008554088,0.091421869,0.101022249,0.270028034,0.085530143,0.010520273,0.011590663,0.027126605,0.036725819,0.013060595,0.029381115,0.006635789,0.05340316,0.003448637,0.033303514,0.0139872,0.004844968,0,0.008201544,0.010080774,0.682654176,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000249673,0.017428042,0.525080043,0.077806526,0.093646182,0.009502604,0.007997396,0.012492183,0.02573376,0.01391014,0.030880512,0,0,0.114427861,0.223186622,0,0.002493876,0.003773835,0.008183726,0.008122621,0.001652088,0.001903497,0.004639603,0.004002235,0.000970831,0.00145035,0.003791172,0.003800646,0.001654698,0.006422,0.026459473,0.014933138,0.023657154,0.003714247,0,0.002253968,0.002037926,0.001478017,0.006570523,0.00892535,0.014238168,0.005528443,0.005002624,0.005868524,0.005664178,0.005928728,0.007327302,0.004268425,0.001412357,0.009604233,0.000958574,0.015463259,0.003371489,0.001752027,0.004554623,0.005492444,0.008479752,0.341105664,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
ENSG00000249348,0.043368953,0.377090004,0.02968373,0.790340895,0.273564897,0.286127827,0.332027945,0.010783609,0.005751258,0.01581596,0.054726368,0,0,0.216029737,0.000317737,0.000468218,0.000272719,0.000445424,0.000635258,0.000112179,0.000164997,0.000330897,0.0002766,7.23E-05,0.000287334,0.001326462,0.001110662,0,3.87E-05,0.000173885,0.000130063,0.001630381,8.67E-05,0,8.21E-05,6.91E-05,0.000125875,0.000397222,0.000506829,0.000359061,0.000156741,0.000301798,0.000279662,0.000285881,0,0.000125335,0,0.00035166,0.000407727,0,2.56E-05,0,0.00014394,0.000166846,0.000304481,0.000396845,0.582583084,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248932,0.12592366,0.377801494,0.022401991,0.218269463,0.961547368,0.788021053,0.979524045,0.107531975,0.084320227,0.114637613,0.074626866,0.074626866,0.139303483,0.215971544,0.001451285,0.001675727,0.002255456,0.0025895,0.001694023,0.000706216,0.000609682,0.000281615,0.000242731,0.000302671,0.000968724,0.001102397,0.001932423,0.001198596,0.000222261,0.001895345,0.000992331,0.004896687,0.000670299,0,0.000661582,0,0.000692989,0.002425392,0.002809037,0.002817252,0.001105157,0.001853431,0.002023177,0.001856889,0,0.002297816,0.001779121,0,0,0,0.001610224,0,0.00068458,0,0.001084722,0.000861981,0.70830147,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0
ENSG00000248690,0.003471677,0.464247599,0.018864835,0.013792584,0.021751756,0.058852459,0.294036525,0.231155779,0.172529313,0.163595757,0.472636816,0.323383085,0.353233831,0.216361159,0,0.00205523,0,0,6.52E-05,1.27E-05,3.02E-05,0,0,0,0,0,0,0,0,0,0,0.001003738,0,0,0,0,0,0.000172909,0.000833262,0.000897654,0,0.000616717,0.000135461,0,0,0,0.001847454,0,0.003071542,0,8.95E-05,0,0.000219351,0,0.000233203,0,0.831779257,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
ENSG00000248275,0.00717901,0.498043401,0.013624603,0.211574046,0.695194373,0.447299233,0.150355228,0.237042683,0,0,0.029850746,0,0,0.215968773,0.026067317,0.011005584,0.009228206,0.024294493,0.019334662,0.00412767,0.001871303,0.028738788,0.02156917,0.001856001,0.003412428,0.035545597,0.026566001,0.010695433,0.000340127,0.003802281,0.002215885,0.015882346,0.002594453,0.008594246,0.002235859,0,0.003684213,0.009729608,0.051155399,0.018836917,0.004816467,0.006685474,0.004212403,0.012474551,0,0.003856475,0,0.002138548,0,0.009576823,0.006415335,0,0.005081261,0.008515929,0.012779134,0.020786121,0.487935262,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ENSG00000248092,0.020550794,0.35663465,0.071092479,0.848103221,0.197238938,0.171920354,0.189325186,0.049277567,0.21095057,0.023878327,0.23880597,0.218905473,0.15920398,0.216016713,0.004529899,0.002094659,0.011424697,0.008100681,0.000885018,0.000384977,0.000480905,0.002802067,0.002997443,0.001048878,0.001888192,0.005888416,0.003800646,0.003146755,0.000218894,0.000828851,0.000582874,0.006161064,0.002239589,0,0.001354554,0.008777283,0.00070111,0.002962811,0.001383043,0.001643397,0.001113127,0.001558194,0.000710078,0.001058026,0.001609061,0.001892886,0.003384966,0.003873974,0.020685344,0.004300208,0.003744409,0.00063275,0.003487648,0.013937044,0.009460819,0.012709641,0.441109622,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0
