ID,gene_length,GC_content,Length_ExonProj,repeat_coverage,hg38_phastCons100way_exons_merged_mean_score,hg38_phastCons20way_exons_merged_mean_score,hg38_phastCons7way_exons_merged_mean_score,phastcons_elements_100way_exons_merged_percentage,phastcons_elements_20way_exons_merged_percentage,phastcons_elements_7way_exons_merged_percentage,promoters_hg38_100way_phastCons_elements,promoters_hg38_20way_phastCons_elements,promoters_hg38_7way_phastCons_elements,Distance_closest_pc,K562_cytosol,A549_cell,GM12878_cell,GM12878_cytosol,H1.hESC_cell,H1.hESC_cytosol,H1.hESC_nucleus,endothelial.cell.of.umbilical.vein_cell,endothelial.cell.of.umbilical.vein_cytosol,endothelial.cell.of.umbilical.vein_nucleus,HepG2_nucleus,HepG2_cell,HepG2_cytosol,K562_cell,keratinocyte_nucleus,keratinocyte_cytosol,keratinocyte_cell,SK.N.SH_cell,GM12878_nucleus,HeLa.S3_cytosol,HeLa.S3_nucleus,HeLa.S3_cell,K562_nucleus,MCF.7_cell,A549_cytosol,A549_nucleus,IMR.90_cytosol,MCF.7_nucleus,IMR.90_nucleus,IMR.90_cell,SK.N.SH_cytosol,SK.N.SH_nucleus,MCF.7_cytosol,HT1080_nucleus,HT1080_cytosol,SK.MEL.5_nucleus,SK.MEL.5_cytosol,NCI.H460_cytosol,NCI.H460_nucleus,max_exp,min_exp,mean_exp,median_exp,Tau_exp,genomic_classification_is_1,genomic_classification_is_2,genomic_classification_is_3,genomic_classification_is_4,genomic_classification_is_5,genomic_classification_is_6,genomic_classification_is_7,genomic_classification_is_8,CRISPR_candidate_is_1,lncRNA_DB_is_1,DISEASE_DB_is_1,GWAS_SNP_is_1,with_repeat_Alu,with_repeat_CR1,with_repeat_ERV1,with_repeat_ERVK,with_repeat_ERVL,with_repeat_ERVL-MaLR,with_repeat_Gypsy,with_repeat_L1,with_repeat_L2,with_repeat_Low_complexity,with_repeat_MIR,with_repeat_SVA,with_repeat_Satellite,with_repeat_Simple_repeat,with_repeat_TcMar-Mariner,with_repeat_TcMar-Tigger,with_repeat_centr,with_repeat_hAT-Blackjack,with_repeat_hAT-Charlie,with_repeat_hAT-Tip100
ENSG00000260293,0.003611638,0.54909285,0.004759877,0.271306695,0.047820659,0.0587065,0.147207679,0.042920748,0.017631345,0.0539626,0.084577114,0,0,0.216347581,0.000197512,5.42E-05,0.000132674,0.000135892,0.000347492,7.39E-05,0.000217313,0,4.52E-05,0.000106601,0.00039953,0.000295765,0.00013482,0.000166177,2.69E-05,0,1.45E-05,0.004558411,0.000287834,0.000141577,0.000422544,0.000345411,0.000235508,0.000271046,0.000163216,0.000925274,0.000399066,0.000510073,0.000167161,0.000719705,0.000177142,0.000513441,2.14E-05,0.000265293,6.43E-06,0.000431968,3.62E-05,0.000102236,0,0.000155921,0,0.000139107,4.79E-05,0.872274964,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260280,0.006373747,0.625044468,0.023231695,0.137619338,0.187034,0.131638,0.270772233,0.221947603,0.126791893,0.226149283,0,0,0,0.214622857,0.002825283,0.001478583,0.002144895,0.003903124,0.003751826,0.000586389,0.002247575,0.005083147,0.001258813,0.005541353,0.0120899,0.007833296,0.001759083,0.001919874,0.002857403,0.000144904,0.001666731,0.008734181,0.003385012,0,0,0.002099333,0.005200128,0.009720262,0,0.039897253,0.000609894,0.022002194,0.003807791,0.006040799,0,0.017850276,0.000537028,0.01853016,0.000411357,0.009193343,0.00106915,0.005904153,0.008467793,0.000234065,0,0.000120385,0,0.961762626,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
ENSG00000260274,0.000886635,0.596051227,0.014869158,0,0.204814556,0.249680896,0.293038905,0.205038489,0.228831351,0.248425472,0.517412935,0.52238806,0.52238806,0.216080448,0,0.000606219,0.00134148,0.001419318,0.00037464,0.000117278,6.84E-05,0.000528028,0.000666098,9.71E-05,0.000276387,0.001263724,0.000821761,0.000657637,0.00011955,0.000370954,0.000366103,0.000820736,0.000303606,0,0.000478078,0,0.00017054,0.002831961,0.001812559,0.001491486,0.000609894,0.000648217,3.69E-05,0.001368619,0.000459257,0.00015731,0.002733233,0.000507518,0.001504025,0.001571679,0.003542694,0.001520767,0,0.000514697,0.000713278,0.00111608,0.001739267,0.570007508,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260267,0.001925599,0.690857346,0.032292929,0.137200931,0.102505455,0.13597157,0.247955757,0.100165289,0.09785124,0.204297521,0.417910448,0.820895522,0.830845771,0.216407713,0.002112522,0.00166587,0.00181321,0.004997811,0.003116567,0.000833692,0.000752545,0.002513412,0.001213654,0.000873748,0.002941748,0.00253641,0.001104242,0.001241024,0.000446206,0.000840443,0.000838183,0.006759979,0.001326799,0,0.002887783,0,0.001039484,0.00322451,0.003470492,0.006255956,0.003403358,0.002218285,0.000574297,0.004636785,0.000990684,0.005748357,0.001488183,0.010357973,0.003631514,0.006345286,0.00985793,0.004,0.006173122,0.000761755,0.001336175,0.001469448,0.001784422,0.626704672,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
ENSG00000260261,0.002239372,0.451262896,0.037554995,0.256188519,0.008459367,0.0569213,0.073545802,0.00142572,0,0,0,0,0,0.226268901,0.005684917,0.001813728,0.002800893,0.00379743,0.00197093,0.000616983,0.001175098,4.93E-05,0,6.66E-05,0.004154022,0.001873179,0.00028248,0.005547482,0.001207282,4.64E-05,0.000510617,0.003471491,0.006870569,0,0.002538883,0.001531323,0.011404549,0.004631144,0.001417404,0.01226333,9.04E-05,0.00828868,0.000395854,0.000648914,9.84E-05,0.006624484,0.000211071,0.009746645,0.000144618,0.012097532,0.000697666,0.001380192,0.006655308,0.000105267,0,0.000239856,0.00027937,0.543925015,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
ENSG00000260257,0.001342972,0.344361437,0.01792596,0,0.034405164,0.110844131,0.120265189,0.012206573,0.025821596,0.01314554,0,0,0,0.215996207,0,0.001197652,0.002071187,0.002174274,0,0.001358893,0.000390358,0.00551965,0.004154648,0.001939759,0.001871773,0.006166256,0.003646566,0.002001195,0.001547409,0.001651906,0.00155112,0.003044486,0.000291777,0,0.00030061,0,0.00055764,0.001121569,0.001529078,0,0,0.001506308,0,0.003350756,0.000852906,0.001321838,0.000272522,0.006228625,0.00197323,0.001866978,0.002618513,0.004894569,0.001467522,0.001791702,0.003486273,0.00478655,0.006707682,0.450856511,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000260236,0.001199757,0.58075418,0.020120307,0.282584135,0.040042932,0.094891623,0.082850866,0.020418848,0.02513089,0.019895288,0.23880597,0.243781095,0.15920398,0.21595187,0.000339206,0,0.001024537,0.000739857,0,6.63E-05,3.82E-05,0.000176009,0.00028789,0.000159902,0.000270914,0.000510867,0.000340261,0.000233355,5.22E-05,0,6.26E-05,0.000898373,0.000197147,0.000225474,0.000199199,0.000268653,0.000115047,0.000551438,0.00052401,0.000690503,0.000391537,0.000337392,0,0.000672511,0.000574072,0.000762515,0.000280537,0.000663233,0.000401716,0,0,0.000472843,0,0.000396035,0.000121859,0.000576886,0.000828688,0.738582209,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260231,0.001505066,0.507648524,0.02524045,0.263118922,0.024823876,0.057456494,0.110948757,0.01261034,0.017234132,0,0.114427861,0.089552239,0.019900498,0.216011171,0.00352087,0.001128651,0,3.02E-05,0.001444263,0.00047421,7.44E-05,0.000232332,0,0,0.001992179,0.011212189,0.011941218,0.002931079,0.000294664,0.000683947,0.000785194,0.000709826,0,0.000623987,9.66E-05,0.000594875,0.000372211,0.004645164,0.000850442,0,0.000323771,0.001137037,0,0.000920278,0.000351004,8.74E-05,0.001496198,0.000605561,0.001144088,0.000934709,0.003551754,0.000932907,0,0.001204576,0.002171667,0.002358203,0.003401196,0.619913663,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
ENSG00000260196,0.001832509,0.487015297,0.030731777,0.281826074,0.038530881,0.055032616,0.125617286,0.003816794,0.016308119,0,0,0,0,0.216593653,0,0.000694934,0,0,0,7.14E-05,5.23E-05,0.001647446,0.00112898,0.000921338,0.004085609,0.008254537,0.003723606,0.003779642,0.000996808,0.000631782,0.00080928,0.000915009,2.37E-05,0.002973116,0,0.003599952,0.001441472,0.000177582,0.000206168,0,0.000218357,0.000265663,0,0.001191642,0.000137777,0.000666381,3.21E-05,0.000472914,0,0.001112866,0.00136815,0.002555911,0.001509451,0.000355689,1.61E-05,0.000652836,0.000777712,0.648877056,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
ENSG00000260163,0.002869521,0.368552117,0.048122796,0.361057062,0.065294972,0.097307263,0.100879614,0.016759777,0.021452514,0,0,0,0,0.221030994,0,2.96E-05,0,0,0.000320344,6.37E-05,5.63E-05,0,0,0,0,0,0,0,0,0,0,7.21E-05,7.89E-06,0,0,0,0,1.40E-05,9.45E-05,0.000138101,4.52E-05,0,0,0,1.97E-05,2.62E-05,5.34E-06,0,0,0,0,0,0,2.35E-05,0,1.85E-05,0,0.896517153,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
ENSG00000260083,0.012974687,0.563144788,0.019072261,0.344480538,0.029354167,0.216309524,0.102342238,0.07615894,0.114238411,0.040286976,0,0,0,0.221227187,0,0.00113358,0.005469113,0.005390388,0.001856909,0.000782702,0.000394382,0.001344711,0.001874107,0.000205588,0.000656762,0.006372395,0.004006086,0.005006523,0.000203739,0.001362098,0.000732205,0.004103679,0.000808302,0.00386977,0.000800418,0.004102718,0.001499672,0.004925556,0.002250666,0.001215285,0.001392967,0.000629621,0,0.003445143,0.0030475,0.000578987,0.001196958,0.000242224,0.001128019,0,0,0.001559105,0.000323998,0.001845945,0.003081621,0.003857,0.005473229,0.588712221,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSG00000260032,0.003431317,0.364994664,0.057544296,0.053635197,0.342609592,0.33544586,0.295215185,0.334769577,0.299925066,0.26002248,0.422885572,0.223880597,0.149253731,0.220083559,0.044023753,0.048334869,0.055981013,0.027367165,0.030112338,0.009874283,0.002231478,0.046452358,0.047642971,0.007774265,0.018791612,0.120233027,0.068597806,0.051260293,0.019998451,0.043830567,0.042939998,0.072224749,0.003765506,0.050280794,0.005832308,0.073280908,0.002961447,0.058143991,0.045425651,0.034870393,0.035998795,0.005448744,0,0.10316552,0.052365175,0.006432217,0.029386933,0.052020554,0.028476853,0.010745498,0.120415338,0.037444089,0.022792332,0.045875514,0.122005989,0.103932939,0.142546673,0.547005486,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000260000,0.00094327,0.378512985,0.01581895,0.442196243,0.040736807,0.07546372,0.094351516,0.025065963,0,0,0.039800995,0,0,0.215975978,0,0.000926579,0.002660849,0.001102236,0.000754709,0.000571092,0.000142863,0,0.000462882,0.000114215,0.000311962,0.001891105,0.001078562,0.002665903,0.000136388,0.000208662,0,0.002140568,0.000808302,0.000723616,0.000590354,0.002391013,0.000797209,0.003126373,0.000944936,0.000455732,0.000564717,0.001272525,0,0.002359687,0.001105498,0.000393274,0.001341235,0.000570957,0.000581685,0.001561917,0,0.000817891,0.000806184,0.000125152,0,0.000424066,0.000822141,0.281069441,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000259994,0.00206556,0.280505158,0.034640116,0.008866065,0.142012654,0.18397963,0.227502374,0.121604938,0.125,0.083024691,0,0,0,0.216983545,0,0.000271074,0.000471729,0.000392577,0.000445224,8.67E-05,3.82E-05,0.000506907,0.000220151,8.38E-05,7.11E-05,0.000322653,0,0.000243962,0.000165012,0.000197069,0.000221589,0.000571188,8.87E-05,0.00013109,4.23E-05,0,0.000128582,0.00036451,0.000283481,0,9.04E-05,0.000223157,0,0.000283162,0.000216507,0.00015731,0.000112215,0.001712872,0.000626677,0.00034411,0,0.00172524,0,0.000317524,0.000849418,0.000794313,0.001106429,0.491102055,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0
ENSG00000259976,0.001048729,0.252934899,0.017587528,0,0.808718713,0.857538737,0.845242967,0.835518474,0.866507747,0.962455304,0.905472637,1,0.915422886,0.217116003,0,0.003750672,0.000582291,0.00018119,8.69E-05,2.04E-05,2.41E-05,0.002428927,0.00289019,0.002181515,0.001324471,0.002760475,0.001142762,0,0.000348546,0.000121719,0.00020232,0.003532491,0.000408094,0.002899706,0,0.005311657,0,0,0.001408814,0.007664581,0.000436714,0,0,0.00158099,0.000849626,0.000937303,5.34E-06,0.003443046,0.001426896,0,0.000697666,0.001111821,0.000716608,0.005634188,0.011714971,0.019060665,0.027000505,0.282339274,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
ENSG00000259972,0.019628355,0.474742085,0.014072206,0.02190551,0.249240088,0.269363436,0.279362376,0.205650061,0.211421628,0.187727825,0,0,0,0.218596871,0.001099198,0.002720592,0.007429738,0.002302617,0.004821449,0.000716415,0.002951829,0.006336333,0.000908829,0.007484919,0.007681383,0.01048622,0.001463762,0.002711867,0.002288279,0,0.001869051,0.007924537,0.006419103,0,0.002722388,0.003987581,0.00379926,0.004869477,0.001194055,0.026667219,0.0003313,0.020556989,0,0.003374353,0.000741373,0.011708645,0.00058512,0.006390108,0.000385647,0,0,0.000332268,0.002020225,0.00730024,0.014564386,0.015479577,0.018160044,0.581376134,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
ENSG00000259959,0.002701568,0.292422625,0.045306171,0.125208149,0.025055727,0.067215319,0.08333294,0,0.018970832,0,0,0,0,0.216507195,0,0.000606219,0.001791098,0.000551118,0,0.000596587,0.000173045,0.000746279,0.000502396,0.000778569,0.000673181,0.001371275,0.00026322,0.001046561,0.000484933,0,0,0.001208922,0.000512582,0.000309372,0.000129178,0.000852014,0.000393867,0.000883235,0.00027489,0.001422436,0.000248475,0.00158335,0,0.002583857,0.000436294,0.000766885,0.00024046,0.00374871,0.000903058,0.0008859,0.00106009,0.001610224,0.000859549,0.000344609,0.000880921,0.000857275,0.001422796,0.494395606,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
ENSG00000259943,0.000958894,0.344895055,0.016080962,0.719514264,0.080966883,0.160581818,0.132557849,0.040909091,0.118181818,0.038961039,0.064676617,0.084577114,0,0.215987339,0,0.002242517,0.01126254,0.004280602,0.002812512,0.001287507,0.000462795,0.002210676,0.002766002,0.000770954,0.00163096,0.008613041,0.005649609,0.017179871,0.000739187,0.001107067,0.001835331,0.006920799,0.001723064,0,0.002834664,0.006509082,0,0.006645295,0.002508376,0.002071508,0.001799563,0.001474429,0.000169212,0.003397949,0.004520404,0.001710743,0.003243544,0.004977133,0.004518503,0.004126876,0.004484996,0.004523962,0.003754569,0.001675595,0.003808162,0.00369429,0.005075979,0.561400285,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000259895,0.002080533,0.686232657,0.034891211,0.095928774,0.018910818,0.029183573,0.062765439,0.009193993,0,0,0,0,0,0.218202546,0,0,0.000103191,0.000105694,7.60E-05,1.02E-05,3.82E-05,6.34E-05,0,6.28E-05,5.75E-05,0,0,0,1.35E-05,0,0,0.000249548,0,4.72E-05,0.000367009,0.00014584,0,3.27E-05,2.58E-05,0.000497162,0,0.000217844,4.00E-05,4.72E-05,0,0.000150755,0,0.000328733,0,0.000231847,0,5.11E-05,0,1.41E-05,0,1.66E-05,1.43E-05,0.804439694,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000259877,0.001546078,0.477588047,0.025720805,0.172501071,0.025257166,0.033299345,0.128405704,0,0,0,0,0,0,0.2159624,0.003692619,0.000995579,0.001584716,0.001872292,0.001840621,0.000560894,0.000177069,0.00133063,0.000959633,0.000220817,0.000779905,0.003791172,0.003235685,0.002068373,0.000223945,0.000295604,0.000462446,0.006937436,0.000289806,0.002065975,0.001123966,0.002133874,0.000446653,0.004846111,0.002396701,0,0.00202545,0.000789019,0.000139472,0.002300695,0.00400866,0.001195116,0.002268343,0.002474148,0.003123745,0.002069539,0.00501051,0.001277955,0.000737573,0.00076714,0.001152833,0.00134699,0.001737931,0.667718579,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000259865,0.000766855,0.12113127,0.012860402,0,0.183179116,0.243996787,0.279579456,0.104417671,0.058634538,0.144578313,0.089552239,0,0,0.220178608,0,0.002952237,0.041659603,0.006032101,0,0.000968817,5.23E-05,0.003548346,0.001467674,0,0.000741594,0.003226529,0.000391621,0.006689507,0,0.000741909,0.006652472,0.002661846,0.002935517,0,0.000510674,0,0.001012414,0.006491079,0.001194055,0,0,0.023829955,0,0.002701842,0.000662643,0,0.000825581,0.025750751,0.001873604,0.016444053,0,0.016051118,0.02663076,0.002666601,0.003999571,0.005219662,0.00778808,0.619980563,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000259834,0.002221795,0.177694771,0.037260232,0.04269718,0.30729023,0.419172414,0.262928123,0.310057471,0.400287356,0.234482759,0.174129353,0.373134328,0.253731343,0.220222945,0,0,0.000309572,9.06E-05,0,2.80E-05,1.21E-05,0,0,0,0,0,0,0,0,0,0,0.000188547,3.35E-05,0,0,0,0,0,0,0,0,0,0,0,6.56E-06,0,0,0,0,0,0,0,0,0.004522621,0,0.003952243,0.00059579,0.876604769,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
ENSG00000259820,0.004026313,0.2698328,0.067522571,0.2685921,0.050663148,0.103745042,0.132132887,0.013755598,0.047024952,0.029430582,0,0,0,0.23783209,0,0.00127651,0.003958105,0.00086065,0.001389967,0.000356933,0.000688156,0.000422422,0,0.001071722,0.001321734,0.00163119,0.00010914,0.00579498,0.000417582,0,0.000611777,0.001197831,0,0,0.002188776,0.003573087,0.00901563,0.002205752,0.000352203,0.004695419,0,0.003453617,0,0.000660712,2.62E-05,0.000327728,4.81E-05,0.008085678,0.000128549,0.033217573,0.000842636,0.000268371,0.00140844,0.0003501,0.00045362,0.000800197,0.000990912,0.542250023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
ENSG00000259780,0.000753184,0.806296692,0.012631142,0,0.064535131,0.081825163,0.105878266,0.067810458,0.057189542,0.060457516,0.243781095,0.23880597,0.134328358,0.21625281,0,0.000133072,0,0,9.23E-05,1.53E-05,1.81E-05,0,0,0,0.000388584,0.000143401,0,7.78E-05,0,0,9.63E-06,0.00022182,0.000250377,0.000393269,0.000938047,0.000111299,0,6.08E-05,0,0.003632045,0,0.000334735,0,0,0,8.96E-05,4.01E-05,0,2.25E-05,0,0,0,0.001235006,0.000219518,0,0.000270112,0.000157621,0.792149164,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000259768,0.082275436,0.308786909,0.004301357,0,0.417579018,0.466536651,0.417605068,0.40583006,0.388257184,0.34794294,0.169154229,0,0.154228856,0.325275938,0.001562923,0.001616584,0.001901659,0.001940238,0.000749279,0.000191214,0.000356151,0.000443543,0.000366919,0.000255081,0.000946832,0.000958996,0.000430141,0.001594592,0.000383906,0.00092159,0.000563606,0.001774564,0.000829988,0.001536372,0,0,0.001134229,0.002149673,0.001675114,0.003369654,0.000647542,0.001524905,0,0.001274231,0.00080042,0.000585541,0.001055354,0.002514519,0.001295133,0.000695541,0.002047695,0.00171246,0.000463127,0.000191706,0,0.000133892,0,0.918160043,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
ENSG00000259673,0.07691852,0.367129136,0.072751886,0.14291805,0.248526154,0.184424615,0.273102612,0.196160143,0.2119363,0.198987945,0,0,0,0.216106219,0.000536718,0.001646155,0.00296305,0.002045932,8.69E-05,3.06E-05,4.23E-05,0.000161928,0.000152412,0.000152287,0.001067239,0.003235492,0.001232642,0,0.000228996,0.000886813,0.000905623,0.001214467,0.001056707,0.000854705,0.000318719,0.001796138,0,0.001472059,0.001013659,0,3.76E-05,0.00204826,5.64E-05,0.000318558,0.000150899,0.000159495,0.00169391,0,9.64E-05,0,0.000163091,0.00029393,0.000133411,0.000506744,0.002592872,0.0015619,0.002199594,0.353582157,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0
ENSG00000259663,0.006854171,0.369085735,0.077337089,0.057079699,0.583167598,0.534835196,0.424576114,0.131486921,0.196530983,0.157644426,0.930348259,0.955223881,0.930348259,0.215964894,0,0,0,0,3.26E-05,2.55E-06,6.04E-06,0,5.08E-05,5.71E-05,0,0,0,0,0.000127969,0.000382547,0.00047208,0.020490667,0,0,0,7.68E-06,0,0.000266373,0,0,0,1.86E-05,0,0,0.002112584,0.002621828,0,0,0,0,0.000634242,0,0,0.000380289,0,0.00038991,4.73E-05,0.840743589,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
ENSG00000259623,0.001863105,0.23959445,0.031244883,0,0.214257767,0.444851485,0.404158156,0.197678389,0.39467395,0.327074087,0,0,0,0.215985677,0.001816254,0.006525478,0.009582004,0.003533195,0,0.000864287,7.65E-05,0.002745744,0.002619234,0.000475898,0.000883893,0.007922922,0.003652986,0,0.001239274,0.003413939,0.003068519,0.003782039,0.000443581,0.004346937,0.000269221,0.010204982,0.000223327,0.004972288,0.002980844,0,0.000685189,0.001291121,0,0.003445143,0.001541792,0.00038672,0.001629787,0.007185988,0.005154821,0.001818169,0.009124021,0.013265176,0.004429248,0.002953106,0.001376649,0.006003096,0.008626888,0.602126231,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ENSG00000259495,0.038183244,0.349163999,0,0,0.000260274,0.00560274,0.011245042,0.019597019,0.013386696,0.006210323,0,0,0,0.216163303,0,0.002873379,0,0,0.001379108,0.00037223,0.000229385,0,0,0,5.75E-05,0.000179252,8.35E-05,0,0,0,0,0.002794938,0,0,0,0,0,0.000308431,0.001159694,0.001284335,3.76E-05,0,0,9.44E-05,0.000728251,0.00030151,2.40E-05,0,6.11E-05,0.000934709,0.001232241,1.28E-05,0,0.000349215,0,0.000432439,0,0.790292914,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0
ENSG00000259488,0.012652451,0.399324084,0.011255581,0.051391243,0.042572377,0.022877822,0.080671103,0.033786655,0.017424564,0,0,0,0,0.216165243,0.000811518,0.000448503,0.002012221,0.000890848,0.001330242,0.000382428,0.000344078,0,0.000152412,0.000178938,0.000218921,0.000331616,9.63E-05,0.000951098,0,0,7.23E-05,0.000388186,0.000668328,0.000477167,0.001291776,0.002490799,0.000556286,0.000630882,0.000343613,0.000939084,0,0.000759796,0,0,6.56E-05,0.000426047,0.0001042,0,8.68E-05,0.001422808,7.25E-05,0.00086901,0.0011035,0.000492935,0,0.000493545,7.95E-05,0.846442526,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSG00000259439,0.011753448,0.559587335,0.051179598,0.066251732,0.090143617,0.057476064,0.050542227,0.280837859,0.295577967,0.216964055,0.149253731,0.467661692,0.199004975,0.21669646,0,0.004233675,0,0,0,0.000127476,5.84E-05,0,0,0,0,0,0,0,0,0,0,0.005440147,0,0,0,0,0,0.000126176,0.003006615,0.005013051,0,4.52E-05,0,0,0.000472379,0,1.87E-05,0,0,0,0,0.00028115,0,0.000133893,0,8.79E-05,0,0.928046345,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000259436,0.00318134,0.64265386,0.020600662,0.15357051,0.02272467,0.066662445,0.063426205,0.068612391,0.096262161,0.08141321,0.791044776,0.915422886,1,0.228146035,0,1.48E-05,0,0.000437875,0.000233471,7.39E-05,5.03E-05,6.34E-05,3.95E-05,0,0,0,0,0,4.04E-05,0.000168089,3.85E-05,0,5.32E-05,0,0,0,0,0,0,0,0,0,5.13E-06,3.54E-05,0,0,0,0,9.64E-06,0,0,0,0,0.000513982,0,0.000413601,9.87E-05,0.892990306,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
ENSG00000259264,0.012228663,0.574528637,0.024257907,0.252690739,0.020957655,0.020596091,0.026316529,0.168126095,0.111208406,0.186077058,0.273631841,0,0.144278607,0.218502932,0,0.00244459,0.000309572,0.00069456,0.002030655,0.000749558,0.00034609,0,0,0,0,0,0,0.000420746,0,0,0,0.008429178,0.000138003,0,5.07E-05,0,0.000123168,0.000177582,0.007825788,0.008645095,0,0.001046711,0,0,0.001085816,0.000672936,0.000363362,0,0,0,0,0,0,0.000372499,0,0.000271833,0,0.910740235,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000259129,0.019575626,0.25435788,0.032478521,0.33864397,0.107108333,0.110766667,0.110435689,0.004935834,0.012175058,0.012175058,0,0,0,0.240888322,0,0,4.42E-05,0,0,7.90E-05,6.84E-05,0,0,0,0,0,0,0,0,0,0,0,1.97E-05,0,0,1.15E-05,4.06E-06,0.000532745,0,0,0,0.000201904,0,0,0,0,0,0.000807414,0.000173541,0.001718108,0.000788272,0,0,4.01E-05,0,4.74E-05,0,0.803578818,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
