ID,gene_length,GC_content,Length_ExonProj,repeat_coverage,hg38_phastCons100way_exons_merged_mean_score,hg38_phastCons20way_exons_merged_mean_score,hg38_phastCons7way_exons_merged_mean_score,phastcons_elements_100way_exons_merged_percentage,phastcons_elements_20way_exons_merged_percentage,phastcons_elements_7way_exons_merged_percentage,promoters_hg38_100way_phastCons_elements,promoters_hg38_20way_phastCons_elements,promoters_hg38_7way_phastCons_elements,Distance_closest_pc,K562_cytosol,A549_cell,GM12878_cell,GM12878_cytosol,H1.hESC_cell,H1.hESC_cytosol,H1.hESC_nucleus,endothelial.cell.of.umbilical.vein_cell,endothelial.cell.of.umbilical.vein_cytosol,endothelial.cell.of.umbilical.vein_nucleus,HepG2_nucleus,HepG2_cell,HepG2_cytosol,K562_cell,keratinocyte_nucleus,keratinocyte_cytosol,keratinocyte_cell,SK.N.SH_cell,GM12878_nucleus,HeLa.S3_cytosol,HeLa.S3_nucleus,HeLa.S3_cell,K562_nucleus,MCF.7_cell,A549_cytosol,A549_nucleus,IMR.90_cytosol,MCF.7_nucleus,IMR.90_nucleus,IMR.90_cell,SK.N.SH_cytosol,SK.N.SH_nucleus,MCF.7_cytosol,HT1080_nucleus,HT1080_cytosol,SK.MEL.5_nucleus,SK.N.DZ_nucleus,SK.MEL.5_cytosol,SK.N.DZ_cytosol,max_exp,min_exp,mean_exp,median_exp,Tau_exp,genomic_classification_is_1,genomic_classification_is_2,genomic_classification_is_3,genomic_classification_is_4,genomic_classification_is_5,genomic_classification_is_6,genomic_classification_is_7,genomic_classification_is_8,CRISPR_candidate_is_1,lncRNA_DB_is_1,DISEASE_DB_is_1,GWAS_SNP_is_1,with_repeat_Alu,with_repeat_CR1,with_repeat_ERV1,with_repeat_ERVK,with_repeat_ERVL,with_repeat_ERVL-MaLR,with_repeat_Gypsy,with_repeat_L1,with_repeat_L2,with_repeat_Low_complexity,with_repeat_MIR,with_repeat_SVA,with_repeat_Satellite,with_repeat_Simple_repeat,with_repeat_TcMar-Mariner,with_repeat_TcMar-Tigger,with_repeat_centr,with_repeat_hAT-Blackjack,with_repeat_hAT-Charlie,with_repeat_hAT-Tip100
ENSG00000259976,0.001048729,0.252934899,0.017587528,0.0,0.808718713,0.857538737,0.845242967,0.835518474,0.866507747,0.962455304,0.905472637,1.0,0.915422886,0.217116003,0.0,0.003750672,0.000582291,0.00018119,8.69e-05,2.04e-05,2.41e-05,0.002428927,0.00289019,0.002181515,0.001324471,0.002760475,0.001142762,0.0,0.000348546,0.000121719,0.00020232,0.003532491,0.000408094,0.002899706,0.0,0.005311657,0.0,0.0,0.001408814,0.007664581,0.000436714,0.0,0.0,0.00158099,0.000849626,0.000937303,5.34e-06,0.003443046,0.001426896,0.0,0.001967007,0.000697666,0.000372283,0.005634188,0.011714971,0.019060665,0.027000505,0.282339274,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
ENSG00000259972,0.019628355,0.474742085,0.014072206,0.02190551,0.249240088,0.269363436,0.279362376,0.205650061,0.211421628,0.187727825,0.0,0.0,0.0,0.218596871,0.001099198,0.002720592,0.007429738,0.002302617,0.004821449,0.000716415,0.002951829,0.006336333,0.000908829,0.007484919,0.007681383,0.01048622,0.001463762,0.002711867,0.002288279,0.0,0.001869051,0.007924537,0.006419103,0.0,0.002722388,0.003987581,0.00379926,0.004869477,0.001194055,0.026667219,0.0003313,0.020556989,0.0,0.003374353,0.000741373,0.011708645,0.00058512,0.006390108,0.000385647,0.0,0.024644767,0.0,0.001094558,0.00730024,0.014564386,0.015479577,0.018160044,0.581376134,0,0,0,0,0,0,1,0,1,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
ENSG00000259959,0.002701568,0.292422625,0.045306171,0.125208149,0.025055727,0.067215319,0.08333294,0.0,0.018970832,0.0,0.0,0.0,0.0,0.216507195,0.0,0.000606219,0.001791098,0.000551118,0.0,0.000596587,0.000173045,0.000746279,0.000502396,0.000778569,0.000673181,0.001371275,0.00026322,0.001046561,0.000484933,0.0,0.0,0.001208922,0.000512582,0.000309372,0.000129178,0.000852014,0.000393867,0.000883235,0.00027489,0.001422436,0.000248475,0.00158335,0.0,0.002583857,0.000436294,0.000766885,0.00024046,0.00374871,0.000903058,0.0008859,0.002372988,0.00106009,0.001096787,0.000344609,0.000880921,0.000857275,0.001422796,0.494395606,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
ENSG00000259943,0.000958894,0.344895055,0.016080962,0.719514264,0.080966883,0.160581818,0.132557849,0.040909091,0.118181818,0.038961039,0.064676617,0.084577114,0.0,0.215987339,0.0,0.002242517,0.01126254,0.004280602,0.002812512,0.001287507,0.000462795,0.002210676,0.002766002,0.000770954,0.00163096,0.008613041,0.005649609,0.017179871,0.000739187,0.001107067,0.001835331,0.006920799,0.001723064,0.0,0.002834664,0.006509082,0.0,0.006645295,0.002508376,0.002071508,0.001799563,0.001474429,0.000169212,0.003397949,0.004520404,0.001710743,0.003243544,0.004977133,0.004518503,0.004126876,0.009074535,0.004484996,0.008560289,0.001675595,0.003808162,0.00369429,0.005075979,0.561400285,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000259877,0.001546078,0.477588047,0.025720805,0.172501071,0.025257166,0.033299345,0.128405704,0.0,0.0,0.0,0.0,0.0,0.0,0.2159624,0.003692619,0.000995579,0.001584716,0.001872292,0.001840621,0.000560894,0.000177069,0.00133063,0.000959633,0.000220817,0.000779905,0.003791172,0.003235685,0.002068373,0.000223945,0.000295604,0.000462446,0.006937436,0.000289806,0.002065975,0.001123966,0.002133874,0.000446653,0.004846111,0.002396701,0.0,0.00202545,0.000789019,0.000139472,0.002300695,0.00400866,0.001195116,0.002268343,0.002474148,0.003123745,0.002069539,0.001217943,0.00501051,0.002648339,0.00076714,0.001152833,0.00134699,0.001737931,0.667718579,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000259865,0.000766855,0.12113127,0.012860402,0.0,0.183179116,0.243996787,0.279579456,0.104417671,0.058634538,0.144578313,0.089552239,0.0,0.0,0.220178608,0.0,0.002952237,0.041659603,0.006032101,0.0,0.000968817,5.23e-05,0.003548346,0.001467674,0.0,0.000741594,0.003226529,0.000391621,0.006689507,0.0,0.000741909,0.006652472,0.002661846,0.002935517,0.0,0.000510674,0.0,0.001012414,0.006491079,0.001194055,0.0,0.0,0.023829955,0.0,0.002701842,0.000662643,0.0,0.000825581,0.025750751,0.001873604,0.016444053,0.010215284,0.0,0.005370244,0.002666601,0.003999571,0.005219662,0.00778808,0.619980563,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000259826,0.001410023,0.464959089,0.023646546,0.07052221,0.119626064,0.152386028,0.106696948,0.113748321,0.083296014,0.02283923,0.542288557,0.875621891,0.378109453,0.216026689,0.000334912,0.000167573,0.000589662,0.000566217,0.000287767,8.92e-05,8.25e-05,0.000260494,0.000254021,0.000127541,0.00018061,0.000259915,0.00018618,0.000314676,3.87e-05,3.48e-05,5.3e-05,0.000615552,0.000378522,0.000194013,0.000259562,0.000203409,0.000201671,0.000448627,0.000566962,0.000800983,0.0,0.000462253,0.0,0.0,0.000367406,0.000637978,0.000203055,0.0,8.03e-05,0.0,0.000280184,0.000561757,0.0,0.000231671,0.000124521,0.000445841,0.000487263,0.627787792,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000259820,0.004026313,0.2698328,0.067522571,0.2685921,0.050663148,0.103745042,0.132132887,0.013755598,0.047024952,0.029430582,0.0,0.0,0.0,0.23783209,0.0,0.00127651,0.003958105,0.00086065,0.001389967,0.000356933,0.000688156,0.000422422,0.0,0.001071722,0.001321734,0.00163119,0.00010914,0.00579498,0.000417582,0.0,0.000611777,0.001197831,0.0,0.0,0.002188776,0.003573087,0.00901563,0.002205752,0.000352203,0.004695419,0.0,0.003453617,0.0,0.000660712,2.62e-05,0.000327728,4.81e-05,0.008085678,0.000128549,0.033217573,0.005400692,0.000842636,0.000597437,0.0003501,0.00045362,0.000800197,0.000990912,0.542250023,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
ENSG00000259712,0.028500565,0.383849164,0.006190024,0.084262045,0.000773585,0.002773585,0.017687942,0.0,0.04107425,0.0,0.0,0.0,0.0,0.257076454,0.0,0.0,0.037959475,0.006001902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001535774,0.0,4.47e-05,0.000472062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000135123,0.0,0.000200399,0.000174226,0.732321866,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000259673,0.07691852,0.367129136,0.072751886,0.14291805,0.248526154,0.184424615,0.273102612,0.196160143,0.2119363,0.198987945,0.0,0.0,0.0,0.216106219,0.000536718,0.001646155,0.00296305,0.002045932,8.69e-05,3.06e-05,4.23e-05,0.000161928,0.000152412,0.000152287,0.001067239,0.003235492,0.001232642,0.0,0.000228996,0.000886813,0.000905623,0.001214467,0.001056707,0.000854705,0.000318719,0.001796138,0.0,0.001472059,0.001013659,0.0,3.76e-05,0.00204826,5.64e-05,0.000318558,0.000150899,0.000159495,0.00169391,0.0,9.64e-05,0.0,0.000711896,0.000163091,0.000428014,0.000506744,0.002592872,0.0015619,0.002199594,0.353582157,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0
ENSG00000259623,0.001863105,0.23959445,0.031244883,0.0,0.214257767,0.444851485,0.404158156,0.197678389,0.39467395,0.327074087,0.0,0.0,0.0,0.215985677,0.001816254,0.006525478,0.009582004,0.003533195,0.0,0.000864287,7.65e-05,0.002745744,0.002619234,0.000475898,0.000883893,0.007922922,0.003652986,0.0,0.001239274,0.003413939,0.003068519,0.003782039,0.000443581,0.004346937,0.000269221,0.010204982,0.000223327,0.004972288,0.002980844,0.0,0.000685189,0.001291121,0.0,0.003445143,0.001541792,0.00038672,0.001629787,0.007185988,0.005154821,0.001818169,0.005929611,0.009124021,0.008127816,0.002953106,0.001376649,0.006003096,0.008626888,0.602126231,0,0,0,1,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ENSG00000259488,0.012652451,0.399324084,0.011255581,0.051391243,0.042572377,0.022877822,0.080671103,0.033786655,0.017424564,0.0,0.0,0.0,0.0,0.216165243,0.000811518,0.000448503,0.002012221,0.000890848,0.001330242,0.000382428,0.000344078,0.0,0.000152412,0.000178938,0.000218921,0.000331616,9.63e-05,0.000951098,0.0,0.0,7.23e-05,0.000388186,0.000668328,0.000477167,0.001291776,0.002490799,0.000556286,0.000630882,0.000343613,0.000939084,0.0,0.000759796,0.0,0.0,6.56e-05,0.000426047,0.0001042,0.0,8.68e-05,0.001422808,0.001415216,7.25e-05,0.000552852,0.000492935,0.0,0.000493545,7.95e-05,0.846442526,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSG00000259080,0.033890681,0.358946994,0.018264392,0.0,0.919176471,0.998,0.994555421,0.973882763,0.99245502,0.8972722,0.736318408,0.830845771,0.71641791,0.215969882,0.0,0.000788577,0.0,0.000241586,3.8e-05,5.1e-06,0.0,0.0,0.0,0.000283635,0.000254495,0.000457092,0.00014766,0.0,5.39e-05,0.0,0.0,0.000305003,0.00013406,0.0,0.000143665,0.0,0.00022062,3.74e-05,0.000352203,0.000220961,5.27e-05,0.000100952,0.0,0.000212372,0.000127936,0.0,0.0,0.000444078,5.14e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000259065,0.01031348,0.446282462,0.006768633,0.216030356,0.033101299,0.043966234,0.079889866,0.02919708,0.033576642,0.024817518,0.039800995,0.233830846,0.293532338,0.216314605,0.0,0.001537726,0.000729706,0.00137402,0.000135739,5.35e-05,0.0,7.04e-05,0.0,0.0,0.0,0.0013892,0.000937321,0.000219212,0.0,0.000202866,0.0,0.003615674,0.000218833,0.0,0.000695386,0.0,0.000128582,0.000743039,0.003908599,0.002817252,0.001227317,0.001152977,0.00016511,0.001722572,0.000816822,0.001005034,0.00158971,0.001684036,0.000960905,0.001144592,0.0,0.005137359,0.000905072,0.001019936,0.001059546,0.00251874,0.002824539,0.498698789,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
ENSG00000258768,0.002448337,0.324439701,0.0410594,0.108945348,0.086172414,0.086119122,0.124612496,0.058777429,0.024817137,0.037095089,0.0,0.0,0.0,0.227500095,0.000141694,0.00053229,0.000339056,0.00018119,0.0,0.000114728,5.43e-05,0.000323857,0.000208861,0.000192263,0.000134089,0.00051983,0.00021186,0.000134356,0.000362016,0.00034777,0.000264943,0.000743099,0.000106459,0.000146821,6.28e-05,0.000437521,3.93e-05,0.00023366,0.000214758,0.000704313,0.000128002,0.000316139,0.0,0.0,0.000268994,0.000268737,7.75e-05,0.000680535,0.000369579,8.54e-05,0.000323069,0.000289939,0.0,0.000563778,0.00052587,0.001065308,0.001054799,0.636046592,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
ENSG00000258738,0.001333858,0.55585201,0.02236924,0.046804876,0.392300567,0.565278828,0.369087249,0.382325142,0.550567108,0.294423441,0.184079602,0.378109453,0.313432836,0.216310171,0.0,0.000670291,0.001665794,0.000709659,0.000358351,0.000114728,7.04e-05,0.000506907,0.000468527,8.76e-05,0.000402267,0.001720816,0.001059302,0.000399532,2.69e-05,0.000173885,0.000115611,0.000887282,0.000285863,0.000629231,0.0,0.000537306,6.63e-05,0.001154281,0.000987888,0.001187665,0.000858369,0.000146115,3.08e-05,0.000790495,0.000423173,0.00015731,0.000708022,0.000374871,0.000504555,0.000453932,0.001775452,0.001775877,0.0,0.000732611,0.001577544,0.001662256,0.002230752,0.546199237,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
ENSG00000258727,0.004497622,0.621487015,0.03466195,0.007943984,0.327515625,0.391507813,0.360863561,0.347329423,0.388700216,0.336214881,0.024875622,0.0,0.0,0.2178811,0.000128812,0.001015293,0.00076656,0.000845551,0.0,6.88e-05,0.00028975,0.005005703,0.000519331,0.010692469,0.003130567,0.001281649,0.00011556,0.000159106,0.001047321,0.000115923,0.00043836,0.002057385,0.002515594,0.000587282,0.006624275,0.002153063,0.000354616,0.001345882,0.001185465,0.039261991,0.000195768,0.007077257,0.005018942,0.00504973,0.000209946,0.017063728,0.0001042,0.013766415,0.000141404,0.007289757,0.002656031,0.000815454,0.000258592,0.001218286,1.43e-05,0.001654376,0.001984708,0.761958113,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258634,0.002700266,0.570793312,0.045284337,0.07638265,0.193450771,0.245589561,0.235987498,0.203558719,0.214946619,0.199288256,0.925373134,0.995024876,1.0,0.219373884,0.003164489,0.001315939,0.001422559,0.001494813,0.006770661,0.001060599,0.002229466,0.004034132,0.002032165,0.002625052,0.003259183,0.00361192,0.001438082,0.002188586,0.002146841,0.001982287,0.002254422,0.012460766,0.001859095,0.003439796,0.003679751,0.00298205,0.003301174,0.002163693,0.001383043,0.009390838,0.001295083,0.003969002,0.001189614,0.003173779,0.00127936,0.003611568,0.000566418,0.006880324,0.001269423,0.003380085,0.012462475,0.002527907,0.002070966,0.001097464,0.002809567,0.002879844,0.004494812,0.462087751,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
ENSG00000258559,0.003405277,0.558875845,0.014181378,0.43635498,0.021540395,0.052364452,0.105551383,0.008791209,0.0,0.0,0.014925373,0.0,0.0,0.218340269,0.0,0.000552004,0.001311997,0.000626614,0.001004469,0.000308492,0.000891384,0.001260226,0.00028789,0.002988637,0.00355199,0.003172754,0.0,0.000533888,0.001022064,0.0,0.00047208,0.002168295,0.001372142,0.0,0.000513089,0.000525793,0.00070111,0.000925294,0.000429516,0.003203933,0.0,0.001647109,0.0,0.0,5.9e-05,0.002440485,6.15e-05,0.003448813,0.0,0.004654023,0.005329216,0.0,0.0,0.001894352,0.0,0.002498934,0.002761363,0.77114835,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
ENSG00000258512,0.001313678,0.529526859,0.0,0.0,0.094482517,0.163097902,0.200591279,0.033070866,0.047244094,0.067716535,0.0,0.0,0.0,0.224061177,0.002035234,0.000468218,0.000633886,0.000890848,0.000200894,3.82e-05,3.42e-05,0.0,0.0,0.0,0.000946832,0.007071477,0.00665113,0.000738957,0.0,0.000712928,0.000462446,0.0,0.0,0.0,0.0,0.0,8.66e-05,0.0,0.001657933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.82e-05,0.0,0.000199251,0.0,0.0,0.0,0.0,0.000165904,0.0,0.000251082,0.000160227,0.725136595,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
ENSG00000258461,0.041758428,0.445926716,0.050240723,0.055589961,0.175949123,0.191954386,0.208691397,0.535214301,0.557398234,0.539521861,0.467661692,0.457711443,0.348258707,0.236695668,0.0,0.000226716,0.000722336,0.000649262,0.000190035,0.000101981,0.00039237,0.000492826,0.0,0.001224009,0.001800623,0.0,0.00020544,0.0,0.004490685,0.000863628,0.002924005,0.00038264,0.002123272,0.000267423,0.001220547,0.000422169,0.000115047,0.0,0.0,0.001242905,0.0,9.56e-05,0.000265612,0.000294961,2.95e-05,0.000609575,0.0,0.0,0.0,0.003475264,0.0,0.000471151,0.0,0.000370767,0.0,0.001349234,0.002249551,0.221709735,0,0,0,0,0,0,0,1,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
ENSG00000258441,0.00439672,0.359658485,0.061649145,0.191583456,0.004093426,0.004287197,0.044430451,0.03990898,0.033257483,0.0,0.0,0.0,0.0,0.216568159,0.001313886,0.010443723,0.004864709,0.003321808,0.010408466,0.001986075,0.001861242,0.012602261,0.004482052,0.010776227,0.011080128,0.012870267,0.001958103,0.001269309,0.006782332,0.0,0.005404833,0.012543948,0.002929603,0.0,0.000854745,0.0,0.001040838,0.007140654,0.006339662,0.033254616,0.00219863,0.014353762,0.0,0.013320434,0.003982417,0.008475058,0.000416798,0.008350971,0.00168078,0.005205575,0.005835263,0.00167621,0.005091588,0.012905559,0.001873384,0.011750578,0.010539625,0.867931296,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
ENSG00000258365,0.00326727,0.435610103,0.0,0.0,0.162605263,0.039763158,0.197445772,0.117805755,0.098920863,0.035071942,0.104477612,0.0,0.0,0.252376692,0.000150281,0.0,0.001967996,0.001306074,0.000293196,8.41e-05,0.00020524,0.000161928,0.0,0.000230334,0.000883893,0.001935918,0.00021828,0.000696529,0.000186901,0.000139108,0.000192686,0.0,0.00174475,0.000943846,0.0,0.001466079,0.000832399,0.000387876,0.0002663,0.001712447,0.0,0.001237989,0.0,0.000542728,0.0,0.000498147,0.000173666,0.0,0.0,0.0,0.001718272,0.0,0.0,0.00051593,0.0,0.000654817,0.00081396,0.782979015,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000258301,0.003205427,0.532194948,0.019301521,0.203460746,0.026809077,0.047486698,0.117990215,0.090217391,0.111413044,0.082608696,0.184079602,0.393034826,0.31840796,0.226900432,0.003881544,0.003144453,0.002881972,0.005798064,0.009197674,0.002554617,0.002611775,0.005702699,0.003539353,0.003285598,0.003179824,0.007582344,0.005386388,0.002124944,0.002872557,0.002254706,0.002895102,0.006393975,0.003459928,0.004095245,0.001958188,0.001830679,0.001499672,0.005009674,0.008057727,0.021226057,0.003064528,0.007345577,0.001462405,0.005026134,0.001830468,0.008322118,0.003620265,0.00368527,0.000639532,0.006872433,0.002916202,0.007067266,0.001547094,0.005211414,0.009068315,0.014888309,0.023972723,0.406957132,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000258297,0.001478376,0.334578442,0.024792847,0.071169026,0.209223268,0.288482464,0.269367564,0.19974337,0.236526946,0.243370402,0.15920398,0.189054726,0.0,0.223546586,0.004620068,0.003450026,0.015110082,0.01104501,0.013378435,0.004165912,0.001983983,0.009420014,0.00404175,0.004383969,0.002016808,0.008460677,0.003807066,0.007969423,0.002227663,0.001188213,0.003810359,0.013392412,0.003152379,0.0,0.004058833,0.010930346,0.003688274,0.014141112,0.001932824,0.0,0.00152097,0.025001528,0.0,0.0,0.003221362,0.008464133,0.003844695,0.00986199,0.000938409,0.002865141,0.014003488,0.0,0.006246336,0.002686948,0.00451976,0.007111898,0.010718666,0.456701397,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000258056,0.001094298,0.638740662,0.013166083,0.055220569,0.015852941,0.05514958,0.05577036,0.027064539,0.046495489,0.0,0.273631841,0.626865672,0.0,0.216115918,0.0,0.002814236,0.002078558,0.0,0.002052374,0.001093743,0.000527184,0.001541841,0.001998295,0.000426404,0.000448788,0.001541564,0.001322522,0.001513271,0.000165012,0.001066494,0.000929708,0.006133336,0.00096602,0.0,0.000836636,0.001730894,0.000510268,0.002252484,0.00736191,0.005068291,0.002853701,0.000765109,0.000237923,0.005639652,0.002112584,0.001171083,0.001624444,0.002018536,0.002828082,0.0,0.002595992,0.016444984,0.002708529,0.00094811,0.003619206,0.003161264,0.00561463,0.293886831,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
ENSG00000257913,0.013541039,0.469939523,0.0233627,0.029618075,0.247083515,0.290930677,0.285440956,0.290827741,0.305592841,0.279194631,0.298507463,0.731343284,0.268656716,0.216201267,0.0,0.001271581,0.001835322,0.005684821,0.000879589,0.000308492,0.000108656,0.000851885,0.000683033,8.76e-05,0.002629786,0.009123908,0.009931755,0.0,1.18e-05,3.48e-05,3.85e-05,0.001203376,0.000695929,7.87e-05,6.88e-05,3.45e-05,6.9e-05,7.48e-05,0.010145177,0.007015509,0.000256005,0.000135488,3.18e-05,0.00053093,0.000173862,0.0,0.000184353,0.0,0.0,0.0,0.00473454,0.0,0.005608773,0.000691191,0.0,0.000743734,0.000563647,0.828731708,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000257839,0.000762949,0.327285663,0.007762093,0.0,0.206769352,0.167557662,0.132195379,0.127413127,0.054054054,0.0,0.0,0.0,0.0,0.216301858,0.0,0.000138001,0.0,0.000135892,0.0,3.57e-05,2.01e-05,0.0,0.0,0.0,0.000191556,0.0,0.00020544,0.0,7.07e-05,0.000185477,0.000178234,0.000421459,0.0,0.0,0.0,0.0,0.0,0.000210294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000205727,0.0,0.0003278,0.000109822,0.0,0.000443969,0.0,0.000180284,0.0,0.000119243,0.00010175,0.926925098,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257698,0.002981489,0.342582711,0.013580934,0.161618808,0.106786558,0.173760218,0.170080755,0.085496183,0.081679389,0.076335878,0.114427861,0.0,0.0,0.217435509,0.016865825,0.024480401,0.015095341,0.011996255,0.003778973,0.001160031,0.000142863,0.009483378,0.007061772,0.000574884,0.000459734,0.004535066,0.00649705,0.024650763,0.0,0.001831587,0.00128136,0.012311037,0.001482545,0.013004106,0.000598805,0.006651085,0.003021001,0.001411307,0.020805773,0.0,0.0,0.000215187,0.0,0.012848496,0.017642042,0.001913934,0.001138179,0.009037274,0.020432889,0.0,0.020779369,0.018066831,0.019508095,0.030167369,0.003752057,0.024786477,0.020188189,0.888979913,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
ENSG00000257621,0.021288355,0.311810744,0.080142796,0.344105926,0.253206704,0.20573743,0.230468764,0.047573996,0.039870253,0.056629274,0.60199005,0.706467662,0.776119403,0.21594993,0.007166258,0.015894764,0.039315698,0.027004786,0.009403997,0.003905862,0.001800877,0.020290345,0.012813927,0.015967319,0.014656746,0.025364105,0.010329796,0.011402569,0.006795803,0.004851386,0.009826968,0.01727427,0.010985025,0.016344273,0.009253704,0.026853803,0.005542562,0.042217715,0.024095868,0.065390617,0.010277841,0.054636215,0.0,0.024646932,0.01097625,0.035683073,0.010981025,0.039292244,0.009480501,0.037720285,0.024081539,0.017695346,0.01123315,0.01192463,0.015371398,0.033097198,0.047757598,0.426220007,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0
ENSG00000257379,0.016743211,0.434898613,0.016408476,0.0,0.879410423,0.996612378,0.989886187,0.853658537,0.86521181,0.84338896,0.243781095,0.0,0.0,0.215986231,0.002249922,0.0,0.0,0.0,0.004153613,0.00074191,0.003022254,0.006913643,0.0,0.006375125,0.003067627,0.005404436,0.0,0.0,0.001774722,0.000695539,0.00111276,0.006493795,0.010541444,0.000849462,0.005666913,0.002168415,0.004909126,0.005182582,0.012937033,0.0,0.002951585,0.013878225,0.005178924,0.014877827,0.0,0.009456058,0.001269097,0.009942731,0.0,0.0,0.001832633,0.001594665,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
