ID,gene_length,GC_content,Length_ExonProj,repeat_coverage,hg38_phastCons100way_exons_merged_mean_score,hg38_phastCons20way_exons_merged_mean_score,hg38_phastCons7way_exons_merged_mean_score,phastcons_elements_100way_exons_merged_percentage,phastcons_elements_20way_exons_merged_percentage,phastcons_elements_7way_exons_merged_percentage,promoters_hg38_100way_phastCons_elements,promoters_hg38_20way_phastCons_elements,promoters_hg38_7way_phastCons_elements,Distance_closest_pc,K562_cytosol,A549_cell,GM12878_cell,GM12878_cytosol,H1.hESC_cell,H1.hESC_cytosol,H1.hESC_nucleus,endothelial.cell.of.umbilical.vein_cell,endothelial.cell.of.umbilical.vein_cytosol,endothelial.cell.of.umbilical.vein_nucleus,HepG2_nucleus,HepG2_cell,HepG2_cytosol,K562_cell,keratinocyte_nucleus,keratinocyte_cytosol,keratinocyte_cell,SK.N.SH_cell,GM12878_nucleus,HeLa.S3_cytosol,HeLa.S3_nucleus,HeLa.S3_cell,K562_nucleus,MCF.7_cell,A549_cytosol,A549_nucleus,MCF.7_nucleus,SK.N.SH_cytosol,SK.N.SH_nucleus,MCF.7_cytosol,HT1080_nucleus,HT1080_cytosol,SK.MEL.5_nucleus,SK.N.DZ_nucleus,SK.MEL.5_cytosol,SK.N.DZ_cytosol,NCI.H460_cytosol,NCI.H460_nucleus,max_exp,min_exp,mean_exp,median_exp,Tau_exp,genomic_classification_is_1,genomic_classification_is_2,genomic_classification_is_3,genomic_classification_is_4,genomic_classification_is_5,genomic_classification_is_6,genomic_classification_is_7,genomic_classification_is_8,CRISPR_candidate_is_1,lncRNA_DB_is_1,DISEASE_DB_is_1,GWAS_SNP_is_1,with_repeat_Alu,with_repeat_CR1,with_repeat_ERV1,with_repeat_ERVK,with_repeat_ERVL,with_repeat_ERVL-MaLR,with_repeat_Gypsy,with_repeat_L1,with_repeat_L2,with_repeat_Low_complexity,with_repeat_MIR,with_repeat_SVA,with_repeat_Satellite,with_repeat_Simple_repeat,with_repeat_TcMar-Mariner,with_repeat_TcMar-Tigger,with_repeat_centr,with_repeat_hAT-Blackjack,with_repeat_hAT-Charlie,with_repeat_hAT-Tip100
ENSG00000260293,0.003611638,0.54909285,0.004759877,0.271306695,0.047820659,0.0587065,0.147207679,0.042920748,0.017631345,0.0539626,0.084577114,0.0,0.0,0.216347581,0.000197512,5.42e-05,0.000132674,0.000135892,0.000347492,7.39e-05,0.000217313,0.0,4.52e-05,0.000106601,0.00039953,0.000295765,0.00013482,0.000166177,2.69e-05,0.0,1.45e-05,0.004558411,0.000287834,0.000141577,0.000422544,0.000345411,0.000235508,0.000271046,0.000163216,0.000925274,0.000510073,0.000177142,0.000513441,2.14e-05,0.000265293,6.43e-06,0.000431968,0.004680218,3.62e-05,0.002075424,0.000102236,0.0,0.000155921,0.0,0.000139107,4.79e-05,0.872274964,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260285,0.002600666,0.63660619,0.043614013,0.291185312,0.030422206,0.039371,0.073966773,0.005908419,0.0,0.0,0.039800995,0.034825871,0.0,0.21597958,0.001279536,0.000271074,0.001216177,0.001804346,0.001417115,0.000275348,0.000442674,0.00018305,0.000112898,9.71e-05,0.00174863,0.001451938,0.000532861,0.000788457,5.72e-05,1.74e-05,6.26e-05,0.00118674,0.00144903,0.000403757,0.000909072,0.0,0.000737655,0.001579543,0.000481058,0.001477676,0.002109363,5.9e-05,0.00060302,0.000293896,0.003102778,0.000588112,0.002867581,0.001646796,0.001277544,0.0,0.000447284,0.000482186,0.000259885,0.000266584,0.000344177,0.000427573,0.769917248,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
ENSG00000260280,0.006373747,0.625044468,0.023231695,0.137619338,0.187034,0.131638,0.270772233,0.221947603,0.126791893,0.226149283,0.0,0.0,0.0,0.214622857,0.002825283,0.001478583,0.002144895,0.003903124,0.003751826,0.000586389,0.002247575,0.005083147,0.001258813,0.005541353,0.0120899,0.007833296,0.001759083,0.001919874,0.002857403,0.000144904,0.001666731,0.008734181,0.003385012,0.0,0.0,0.002099333,0.005200128,0.009720262,0.0,0.039897253,0.022002194,0.0,0.017850276,0.000537028,0.01853016,0.000411357,0.009193343,0.014140721,0.00106915,0.0016162,0.005904153,0.008467793,0.000234065,0.0,0.000120385,0.0,0.961762626,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
ENSG00000260267,0.001925599,0.690857346,0.032292929,0.137200931,0.102505455,0.13597157,0.247955757,0.100165289,0.09785124,0.204297521,0.417910448,0.820895522,0.830845771,0.216407713,0.002112522,0.00166587,0.00181321,0.004997811,0.003116567,0.000833692,0.000752545,0.002513412,0.001213654,0.000873748,0.002941748,0.00253641,0.001104242,0.001241024,0.000446206,0.000840443,0.000838183,0.006759979,0.001326799,0.0,0.002887783,0.0,0.001039484,0.00322451,0.003470492,0.006255956,0.002218285,0.000990684,0.005748357,0.001488183,0.010357973,0.003631514,0.006345286,0.001918404,0.00985793,0.002461083,0.004,0.006173122,0.000761755,0.001336175,0.001469448,0.001784422,0.626704672,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
ENSG00000260261,0.002239372,0.451262896,0.037554995,0.256188519,0.008459367,0.0569213,0.073545802,0.00142572,0.0,0.0,0.0,0.0,0.0,0.226268901,0.005684917,0.001813728,0.002800893,0.00379743,0.00197093,0.000616983,0.001175098,4.93e-05,0.0,6.66e-05,0.004154022,0.001873179,0.00028248,0.005547482,0.001207282,4.64e-05,0.000510617,0.003471491,0.006870569,0.0,0.002538883,0.001531323,0.011404549,0.004631144,0.001417404,0.01226333,0.00828868,9.84e-05,0.006624484,0.000211071,0.009746645,0.000144618,0.012097532,0.006115447,0.000697666,0.001350921,0.001380192,0.006655308,0.000105267,0.0,0.000239856,0.00027937,0.543925015,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
ENSG00000260179,0.000969961,0.616684454,0.016266553,0.560935714,0.07311368,0.021192678,0.056216939,0.026332691,0.0,0.0,0.0,0.0,0.0,0.216662099,6.87e-05,0.0,0.0,0.000196289,0.000309485,8.92e-05,0.000440662,0.000464664,9.6e-05,0.00058821,0.000355746,0.000304728,3.85e-05,0.0,0.000282878,1.74e-05,0.000154149,0.000360458,0.000376551,0.0,0.00016781,6.91e-05,0.000369504,0.000182255,0.000154626,0.002057698,0.000706663,0.0,0.000548399,2.14e-05,0.000559423,1.93e-05,0.0,0.0,0.0,0.0,0.0,0.0,5.37e-05,0.0,7.64e-05,6.32e-05,0.74653758,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260077,0.000979074,0.478833155,0.016419393,0.238260044,0.00721133,0.024885423,0.060422949,0.0,0.0,0.0,0.0,0.0,0.0,0.216554304,0.001859191,0.000813221,0.0,9.06e-05,0.005538151,0.001157481,0.001263632,0.00628001,0.002980508,0.002794471,0.00035301,0.000672194,0.000462241,0.0,0.000291297,0.000533247,0.000414274,0.005467875,2.37e-05,0.0,0.0,0.0,0.000818864,0.000607516,0.001503307,0.003010592,0.000818241,0.001397454,0.00197074,0.000400767,0.001199587,0.000510983,0.003853541,0.0,0.005191722,0.0,0.000178914,0.0,0.001050304,0.003021815,0.002388472,0.003371321,0.544984424,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0
ENSG00000259940,0.001053286,0.501422981,0.017642114,0.067077169,0.115196439,0.118034421,0.124769301,0.132937685,0.113946588,0.102077151,0.497512438,0.373134328,0.472636816,0.219135016,0.0,0.000187287,0.000199011,0.000128343,1.09e-05,7.65e-06,4.02e-06,0.0,0.000135478,0.000203684,0.0,0.000224065,5.78e-05,1.06e-05,0.000287929,0.000162292,0.0,0.00027173,0.000226719,9.96e-05,0.000182297,0.0,1.08e-05,0.000163562,0.000180397,0.001629587,0.000348018,3.61e-05,0.000281846,4.54e-05,1.15e-05,0.0,0.0,0.000288761,0.0,0.0,0.000230032,0.0,0.00037786,0.0,0.000391506,0.000346209,0.838182756,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000259891,0.00140807,0.486837424,0.023613795,0.709723466,0.052381614,0.05953139,0.18790051,0.0,0.0,0.0,0.0,0.0,0.0,0.216850533,0.001786197,0.000527361,0.000700223,0.001147534,0.000624399,0.000293195,0.000142863,0.000464664,0.000547555,0.000304575,0.000960515,0.003047278,0.002189223,0.001212738,6.4e-05,1.74e-05,0.000158966,0.001447379,0.000262205,0.000749834,0.000708666,0.001347104,0.000285587,0.001579543,0.001709475,0.004073967,0.001647109,0.000433014,0.000956967,0.000462218,0.001055406,0.000314945,0.001320308,0.0,0.001023847,0.000630875,0.000996805,0.0,0.000466004,0.00048015,0.000926264,0.001168933,0.612815009,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
ENSG00000259673,0.07691852,0.367129136,0.072751886,0.14291805,0.248526154,0.184424615,0.273102612,0.196160143,0.2119363,0.198987945,0.0,0.0,0.0,0.216106219,0.000536718,0.001646155,0.00296305,0.002045932,8.69e-05,3.06e-05,4.23e-05,0.000161928,0.000152412,0.000152287,0.001067239,0.003235492,0.001232642,0.0,0.000228996,0.000886813,0.000905623,0.001214467,0.001056707,0.000854705,0.000318719,0.001796138,0.0,0.001472059,0.001013659,0.0,0.00204826,0.000150899,0.000159495,0.00169391,0.0,9.64e-05,0.0,0.000711896,0.000163091,0.000428014,0.00029393,0.000133411,0.000506744,0.002592872,0.0015619,0.002199594,0.353582157,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0
ENSG00000259426,0.011755401,0.43205265,0.023984978,0.04899613,0.107484607,0.088372862,0.11674443,0.102609465,0.053958425,0.081822203,0.059701493,0.0,0.0,0.216165797,8.59e-06,0.000256288,0.0,0.0,0.0,2.55e-05,3.02e-05,0.000556189,0.000327404,0.00081664,5.47e-05,0.000107551,0.0,6.36e-05,0.00041253,0.000394139,0.000385371,0.000471369,0.0,0.0,0.000253526,0.000579523,0.0,0.000724346,0.000446697,0.001298145,0.001384103,0.001161265,0.001697633,0.000350003,0.0,0.0003278,0.0,0.0,0.000353363,0.000682148,0.00171246,0.0,0.003075375,0.0,0.002220974,0.001649901,0.912534065,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000259363,0.045606372,0.270366418,0.0,0.0,0.008138462,0.008328205,0.019823287,0.0,0.0,0.0,0.0,0.0,0.0,0.236305499,0.0,0.001163152,0.011601595,0.01830014,0.00246502,0.00021416,0.000410479,0.0072375,0.00488284,0.002550812,0.005568797,0.009150795,0.008018592,0.0,0.0,0.0,0.0,0.004375409,0.008291998,0.0,0.0,0.0,0.0,0.000327124,0.002869169,0.0,0.000201904,0.003647815,0.002914598,0.000101528,0.003944796,0.001028393,0.0,0.003193527,0.0,0.0,0.001853035,0.0,0.001022481,0.0,0.00166194,0.002042353,0.698616574,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000259291,0.004965677,0.571682675,0.012008865,0.196814505,0.538270833,0.718783854,0.614350115,0.17,0.205517241,0.15862069,0.527363184,0.482587065,0.482587065,0.236801801,0.002679296,0.001306081,0.004341385,0.00518655,0.001922064,0.000379878,0.000541269,0.002914713,0.002370859,0.000970831,0.000755277,0.001684965,0.000738301,0.0,7.24e-05,0.0,0.00010116,0.005162872,0.001993155,0.000325103,9.05e-05,0.000188057,0.000776906,0.002986177,0.000859033,0.002831062,0.005788793,0.000298517,0.00037361,0.000801535,0.00062863,0.000234602,0.000136668,0.0,0.000933242,0.000771318,0.000383387,0.0,0.002521733,0.003653839,0.005702218,0.007174624,0.548027024,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
ENSG00000258938,0.004865426,0.476165066,0.030557102,0.379132396,0.381065457,0.433723186,0.387038092,0.286910995,0.176265271,0.258638744,0.412935323,0.472636816,0.427860697,0.216072689,0.000120225,9.86e-05,0.0,0.000203838,0.0,2.55e-05,2.21e-05,0.00019009,7.9e-05,7.61e-05,0.000473416,0.000358503,0.00015408,4.24e-05,9.43e-05,0.000127516,9.15e-05,0.000526824,0.000122231,0.0,0.000200406,0.000134327,4.6e-05,0.000616863,0.000326432,0.000649073,0.000366615,0.00024275,0.000471929,0.000277865,0.000409474,0.00018961,0.0,0.0,0.000516454,0.0,0.000153355,5.72e-06,7.03e-05,6.56e-05,0.000113505,0.000127546,0.701428542,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
ENSG00000258727,0.004497622,0.621487015,0.03466195,0.007943984,0.327515625,0.391507813,0.360863561,0.347329423,0.388700216,0.336214881,0.024875622,0.0,0.0,0.2178811,0.000128812,0.001015293,0.00076656,0.000845551,0.0,6.88e-05,0.00028975,0.005005703,0.000519331,0.010692469,0.003130567,0.001281649,0.00011556,0.000159106,0.001047321,0.000115923,0.00043836,0.002057385,0.002515594,0.000587282,0.006624275,0.002153063,0.000354616,0.001345882,0.001185465,0.039261991,0.007077257,0.000209946,0.017063728,0.0001042,0.013766415,0.000141404,0.007289757,0.002656031,0.000815454,0.000258592,0.001022364,0.008088524,0.001218286,1.43e-05,0.001654376,0.001984708,0.761958113,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258711,0.003694964,0.437744575,0.050721078,0.451288666,0.041963483,0.105235955,0.070104208,0.007003396,0.0,0.0,0.0,0.0,0.0,0.219141667,0.0,0.000231645,0.0,0.0,0.0,0.0,2.01e-06,2.11e-05,1.13e-05,1.9e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000282821,0.0,0.000146821,0.0,0.000245626,0.0,8.41e-05,0.000644275,0.00234771,0.000108922,0.000134497,0.000646717,2.4e-05,0.0,0.0,3.42e-05,0.0,0.0,0.0,2.56e-05,0.0,2.3e-05,0.0,2.03e-05,5.23e-06,0.874123943,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
ENSG00000258634,0.002700266,0.570793312,0.045284337,0.07638265,0.193450771,0.245589561,0.235987498,0.203558719,0.214946619,0.199288256,0.925373134,0.995024876,1.0,0.219373884,0.003164489,0.001315939,0.001422559,0.001494813,0.006770661,0.001060599,0.002229466,0.004034132,0.002032165,0.002625052,0.003259183,0.00361192,0.001438082,0.002188586,0.002146841,0.001982287,0.002254422,0.012460766,0.001859095,0.003439796,0.003679751,0.00298205,0.003301174,0.002163693,0.001383043,0.009390838,0.003969002,0.00127936,0.003611568,0.000566418,0.006880324,0.001269423,0.003380085,0.012462475,0.002527907,0.002070966,0.002236422,0.00299222,0.001097464,0.002809567,0.002879844,0.004494812,0.462087751,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
ENSG00000258430,0.000556588,0.593205265,0.006495704,0.0,0.093001603,0.064326923,0.108963935,0.148260212,0.081694402,0.075642965,0.47761194,0.452736318,0.47761194,0.223265044,0.0,0.0,0.0,0.000234036,0.00086873,6.37e-05,0.000124754,0.0,0.0,1.71e-05,0.001518763,0.003190679,0.002600104,6.36e-05,0.0,0.0,0.0,3.33e-05,0.000116317,0.0,0.0,3.84e-05,6.63e-05,4.21e-05,8.59e-05,0.000165721,7.17e-05,0.0,8.08e-05,1.34e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00701633,0.029438347,0.02699685,0.042354345,0.17228488,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258399,0.026795648,0.371931697,0.023777552,0.24925889,0.053515419,0.143969163,0.10004105,0.083862194,0.150951949,0.155031732,0.129353234,0.228855721,0.0,0.218698293,0.0,0.000537218,0.0,0.0,0.0,0.0,0.0,0.004724088,0.00172734,0.005383355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000661455,0.001574346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019341281,0.0,0.003143231,0.0,0.0,0.000390748,0.0,0.000371158,0.0,0.858608959,0,1,0,0,0,0,0,0,0,1,1,0.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000258301,0.003205427,0.532194948,0.019301521,0.203460746,0.026809077,0.047486698,0.117990215,0.090217391,0.111413044,0.082608696,0.184079602,0.393034826,0.31840796,0.226900432,0.003881544,0.003144453,0.002881972,0.005798064,0.009197674,0.002554617,0.002611775,0.005702699,0.003539353,0.003285598,0.003179824,0.007582344,0.005386388,0.002124944,0.002872557,0.002254706,0.002895102,0.006393975,0.003459928,0.004095245,0.001958188,0.001830679,0.001499672,0.005009674,0.008057727,0.021226057,0.007345577,0.001830468,0.008322118,0.003620265,0.00368527,0.000639532,0.006872433,0.002916202,0.007067266,0.001547094,0.005610224,0.004097626,0.005211414,0.009068315,0.014888309,0.023972723,0.406957132,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000257556,0.003468423,0.641408751,0.012107119,0.0,0.053070175,0.039796491,0.176095586,0.009377664,0.0,0.0,0.0,0.0,0.0,0.223753032,0.0,0.005993189,0.000523325,0.0,0.0,3.06e-05,6.84e-05,0.0,9.6e-05,0.000279828,0.0,0.0,0.0,0.0,0.000414214,0.000405731,0.000669583,0.004857869,0.0,0.0,0.000119519,0.0,8.26e-05,0.0,0.01365003,0.047534214,0.000209874,0.000360845,0.003816944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000447284,0.0,0.000321835,0.0,0.000701281,0.000801482,0.567499688,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257524,0.012274883,0.635538954,0.011921528,0.0,0.833119205,0.991827815,0.952546501,0.743055556,0.702256944,0.7421875,0.537313433,0.547263682,0.562189055,0.221108584,0.0,0.000842792,0.002255456,0.0,0.000629829,0.000624632,0.000913518,0.007554316,0.0,0.01454153,0.017877618,0.0,0.001605002,0.001294059,0.003094818,0.0,0.0,0.005706332,0.00852266,0.001127372,0.0,0.001066937,0.004957852,0.000443954,0.002723134,0.033503197,0.006357311,0.00104317,0.028084143,0.000320614,0.009204524,0.0,0.007133566,0.0,0.0,0.0,0.002888179,0.0,0.000396929,0.0,0.000752332,0.001131679,0.634673468,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257379,0.016743211,0.434898613,0.016408476,0.0,0.879410423,0.996612378,0.989886187,0.853658537,0.86521181,0.84338896,0.243781095,0.0,0.0,0.215986231,0.002249922,0.0,0.0,0.0,0.004153613,0.00074191,0.003022254,0.006913643,0.0,0.006375125,0.003067627,0.005404436,0.0,0.0,0.001774722,0.000695539,0.00111276,0.006493795,0.010541444,0.000849462,0.005666913,0.002168415,0.004909126,0.005182582,0.012937033,0.0,0.013878225,0.0,0.009456058,0.001269097,0.009942731,0.0,0.0,0.001832633,0.001594665,0.0,0.002364217,0.000914819,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000256508,0.003969026,0.657417289,0.022587583,0.02503809,0.024596794,0.023803946,0.171521805,0.083568075,0.117840376,0.062441315,0.0,0.0,0.0,0.216219834,0.0,0.0,0.0,0.0,0.000320344,4.33e-05,0.000327981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.97e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000431975,0.0,0.000377143,0.000517212,0.87679834,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0
ENSG00000256116,0.003301121,0.666844539,0.010731558,0.0,0.051462025,0.085746835,0.097752551,0.288167939,0.289122137,0.279580153,0.074626866,0.174129353,0.373134328,0.217061135,0.000506662,0.0,0.000508583,0.000709659,0.0,3.82e-05,0.000154936,0.001049015,0.00029918,0.000580595,0.0,0.0,0.001271162,0.000325283,0.000107763,0.0,0.0,0.008329359,0.0,0.0,0.000474456,0.0,0.000165126,0.000308431,0.000240529,0.0,0.00043303,0.000249311,0.001618979,0.00012023,0.0,0.000144618,0.000993281,0.000285902,0.0,0.0,0.0,0.0,0.001591181,0.004466639,0.00332617,0.004308076,0.588491184,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000256092,0.001417835,0.6924582,0.023777552,0.074557084,0.326096659,0.251704677,0.24736078,0.331403118,0.223608018,0.218708241,0.711442786,0.482587065,0.527363184,0.216219002,0.001090611,0.001281438,0.001761614,0.003480348,0.0,0.000390076,0.001004065,0.001316549,0.000937054,0.00138391,0.002788503,0.002357159,0.000905221,0.00114556,0.00037717,0.000579616,0.000467263,0.001081375,0.001571261,0.001531129,0.003058008,0.0,0.001620134,0.000883235,0.010858174,0.017538772,0.004131057,0.001971526,0.005315755,0.001514901,0.002012769,0.000514197,0.002579603,0.003119193,0.000244636,0.0,0.000894569,0.001031077,0.001053128,0.0,0.000880248,0.000452236,0.885614665,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000256028,0.004895371,0.720384205,0.060590181,0.118345772,0.2925,0.336091324,0.342305836,0.249153449,0.248084121,0.24273748,0.626865672,0.55721393,0.572139304,0.214635049,0.001756141,0.000552004,0.001039279,0.00189494,0.0,0.000331437,0.001750573,0.001084217,0.000361274,0.002413753,0.008173954,0.002088281,0.0,0.001983517,0.000803171,8.69e-05,0.0,0.001508379,0.006127325,0.000209744,0.004096258,0.000698498,0.008767941,0.001056144,0.001975775,0.020590794,0.008360409,0.000186983,0.00615911,0.000179009,0.008512454,0.0,0.00710672,0.014998428,0.000933242,0.00070667,0.000984026,0.006033993,0.001195605,0.0,0.001136272,0.001175796,0.858488915,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
ENSG00000255495,0.001136611,0.592671647,0.014115875,0.0,0.06207455,0.14111054,0.115570625,0.011037528,0.0,0.011037528,0.0,0.0,0.0,0.216041099,0.000330618,0.00099065,0.0,0.0,0.001259658,0.000451265,0.000555354,0.001351751,0.000925764,0.000571077,0.002520325,0.005646426,0.003787806,0.000325283,0.000330024,0.00122299,0.000920074,0.006765525,1.58e-05,0.0,7.36e-05,0.00040298,0.000234155,0.000387876,0.001176875,0.001463866,0.000294886,0.003874163,0.002584685,0.000189697,0.000726673,0.000806646,0.000861495,0.00058324,0.001440635,0.0,0.001022364,0.0,0.00051205,0.00041065,0.000910593,0.001314039,0.662396939,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000255031,0.001923647,0.637139808,0.012456468,0.0,0.055759305,0.045352357,0.078786525,0.12780083,0.170954357,0.185062241,0.452736318,0.437810945,0.517412935,0.234964293,0.000790049,0.004662464,0.005476484,0.003344456,0.000624399,0.00021161,0.001287778,0.004357989,0.001241878,0.011396798,0.011485131,0.006381358,0.000642001,0.001994124,0.002549268,0.000237643,0.001613742,7.76e-05,0.016674684,0.002469731,0.01315197,0.004340668,0.005223137,0.002070229,0.012189674,0.129124028,0.006365281,0.0,6.34e-05,0.00016565,0.019499057,0.00037922,0.0,0.006953141,0.0,0.0,0.003335463,0.004614118,0.005369397,0.011206908,0.011543715,0.013955098,0.574392101,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000254615,0.001749835,0.642298115,0.014749069,0.046784756,0.04928057,0.113159966,0.053163671,0.184191955,0.194777699,0.157374735,0.656716418,0.796019901,0.582089552,0.215939123,0.000201806,0.000975865,0.004171857,0.004174908,0.002084951,0.000986663,0.000412491,0.002316282,0.004403023,0.003017191,0.0,2.69e-05,5.78e-05,0.0,0.001564247,0.00259668,0.001820879,0.00032164,0.001399743,0.001945372,0.0,0.001101478,0.0,0.000252353,0.00289494,0.002610101,6.11e-05,0.000498622,0.001841834,0.0,0.006984134,0.005951826,0.004568606,0.0,0.0,0.001397735,0.004306709,0.0,0.002577787,0.001016721,0.004296602,0.003649821,0.688816039,0,0,0,0,0,0,0,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000254539,0.001712078,0.342404838,0.008744637,0.0,0.074571744,0.078637969,0.273126278,0.0,0.0,0.0,0.0,0.0,0.0,0.216028906,0.002125403,0.000162644,0.000250606,0.000105694,0.0,8.67e-05,0.000275665,0.000549149,0.000186282,0.000376911,0.000103987,0.0,5.14e-05,0.001110204,0.000478198,0.000115923,0.000356468,0.000793008,0.0,0.0,3.86e-05,0.0,0.001067908,0.000158889,0.0,0.0,0.0,0.000141058,0.000745036,0.0,0.003010502,0.000311732,0.0,0.0,0.000135909,0.0,7.67e-05,0.0,0.000926392,5.99e-05,0.001083797,0.001105233,0.806493573,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000254477,0.001232306,0.526503024,0.008853808,0.170215864,0.038082014,0.029679137,0.067481924,0.030786773,0.0,0.0,0.0,0.0,0.0,0.227454095,0.0,0.0,0.0,0.0,0.000266048,4.08e-05,9.26e-05,0.000450584,0.000203216,0.000491126,7.11e-05,0.000152364,0.0,0.0,2.86e-05,0.0,3.85e-05,0.0,0.0,0.0,6.04e-05,3.84e-05,0.0,4.21e-05,0.0,0.0,0.000100952,0.000104973,0.000284031,1.07e-05,0.0,0.0,0.0,0.0,0.000108727,0.0,3.83e-05,0.0,6.57e-05,0.0,0.000133121,0.000203311,0.603993577,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
