ID,gene_length,GC_content,Length_ExonProj,repeat_coverage,hg38_phastCons100way_exons_merged_mean_score,hg38_phastCons20way_exons_merged_mean_score,hg38_phastCons7way_exons_merged_mean_score,phastcons_elements_100way_exons_merged_percentage,phastcons_elements_20way_exons_merged_percentage,phastcons_elements_7way_exons_merged_percentage,promoters_hg38_100way_phastCons_elements,promoters_hg38_20way_phastCons_elements,promoters_hg38_7way_phastCons_elements,Distance_closest_pc,K562_cytosol,A549_cell,GM12878_cell,GM12878_cytosol,H1.hESC_cell,H1.hESC_cytosol,H1.hESC_nucleus,endothelial.cell.of.umbilical.vein_cell,endothelial.cell.of.umbilical.vein_cytosol,endothelial.cell.of.umbilical.vein_nucleus,HepG2_nucleus,HepG2_cell,HepG2_cytosol,K562_cell,keratinocyte_nucleus,keratinocyte_cytosol,keratinocyte_cell,SK.N.SH_cell,GM12878_nucleus,HeLa.S3_cytosol,HeLa.S3_nucleus,HeLa.S3_cell,K562_nucleus,MCF.7_cell,A549_cytosol,A549_nucleus,IMR.90_cytosol,MCF.7_nucleus,IMR.90_nucleus,IMR.90_cell,SK.N.SH_cytosol,SK.N.SH_nucleus,MCF.7_cytosol,SK.MEL.5_nucleus,SK.N.DZ_nucleus,SK.MEL.5_cytosol,SK.N.DZ_cytosol,NCI.H460_cytosol,NCI.H460_nucleus,max_exp,min_exp,mean_exp,median_exp,Tau_exp,genomic_classification_is_1,genomic_classification_is_2,genomic_classification_is_3,genomic_classification_is_4,genomic_classification_is_5,genomic_classification_is_6,genomic_classification_is_7,genomic_classification_is_8,CRISPR_candidate_is_1,lncRNA_DB_is_1,DISEASE_DB_is_1,GWAS_SNP_is_1,with_repeat_Alu,with_repeat_CR1,with_repeat_ERV1,with_repeat_ERVK,with_repeat_ERVL,with_repeat_ERVL-MaLR,with_repeat_Gypsy,with_repeat_L1,with_repeat_L2,with_repeat_Low_complexity,with_repeat_MIR,with_repeat_SVA,with_repeat_Satellite,with_repeat_Simple_repeat,with_repeat_TcMar-Mariner,with_repeat_TcMar-Tigger,with_repeat_centr,with_repeat_hAT-Blackjack,with_repeat_hAT-Charlie,with_repeat_hAT-Tip100
ENSG00000255465,0.003822556,0.537531128,0.011888776,0.106194075,0.360465347,0.507534653,0.543308627,0.175909879,0.105719237,0.170710572,0.407960199,0.402985075,0.572139304,0.223793213,0.0,0.0,0.0,0.0,0.0,0.0,8.05e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.0,1.21e-05,0.0,0.914806058,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000255455,0.002555748,0.375311277,0.04286073,0.108413992,0.044632858,0.030849987,0.038065708,0.038317055,0.0,0.0,0.0,0.0,0.0,0.217386461,0.000364968,0.001867943,0.001326739,0.000724758,0.00148227,0.000232006,0.000384321,0.003717315,0.001586217,0.003765302,8.21e-06,0.0,0.0,0.000395996,0.002236082,0.001327321,0.001970211,0.006222064,0.001421429,0.0,0.0,0.000947962,0.000410109,0.000864543,0.000575552,0.003052022,0.001106844,0.001299091,0.0,0.003704709,0.001239995,0.002381493,0.000112215,0.001927991,0.0,0.00197521,0.000597437,0.001060703,0.001111124,0.001156377,0.002413847,0.002642513,0.003382986,0.542358133,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
ENSG00000255389,0.001531756,0.344361437,0.025688053,0.103547041,0.197185537,0.187368595,0.192658635,0.188842975,0.161570248,0.145454546,0.0,0.0,0.0,0.217723148,5.15e-05,9.86e-05,0.000604403,0.000271784,0.000173746,6.37e-05,3.62e-05,8.45e-05,8.47e-05,0.000119926,0.0,0.000958996,0.0,0.000123749,5.05e-06,0.0,0.0,0.000931646,0.000240519,0.0,6.64e-05,0.000115137,7.99e-05,0.00023366,0.0,6.91e-05,0.0,0.000278946,0.0,0.0,0.000183703,0.000181343,0.0,0.0,0.0,2.72e-05,0.0,0.000677316,0.0,0.001192186,0.000288564,0.001454578,0.001809978,0.79460859,0,0,0,0,0,0,1,0,0,0,1,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
ENSG00000255310,0.001217984,0.374244041,0.020425987,0.0,0.079008256,0.088120227,0.088485515,0.062435501,0.083075335,0.024767802,0.587064677,0.736318408,0.402985075,0.24134278,0.0,9.86e-06,0.00572709,0.001676003,0.002660484,0.001050401,0.00091553,0.00114758,0.000846735,0.001612341,0.0,0.0,0.0,0.0,0.001121408,0.000741909,0.001074223,0.004375409,0.002142987,0.0,0.0,0.0,0.0,0.002229118,0.0,0.0,0.0,0.001057338,0.0,0.002159114,0.001259677,0.002189226,0.00016565,0.0,0.004151299,0.0,0.002672861,0.001009585,0.002327071,0.001490163,0.0,0.003182333,0.004756422,0.577790434,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000255248,0.057221812,0.302027748,0.076954989,0.052487555,0.020210526,0.025863158,0.140320595,0.265653581,0.339946532,0.297031096,0.0,0.0,0.0,0.218556691,0.0,0.003775315,0.0,0.0,0.000238901,4.33e-05,5.63e-05,0.004167899,0.003234529,0.003595883,8.21e-06,0.0,0.0,0.0,0.001786508,0.002938653,0.0,0.022048956,0.0,0.001069693,0.0,0.004202503,0.0,0.0,0.0005326,0.0,0.009095701,0.0,0.0,0.067616834,0.011570004,0.0,0.0,0.0,0.00727621,0.000525515,0.002077653,0.000115016,0.0,0.0282155,0.0,0.038859173,0.046751475,0.757393132,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0
ENSG00000255036,0.090305928,0.402881537,0.076944071,0.025481624,0.13353626,0.160564885,0.074079697,0.553432413,0.446142958,0.378485492,0.552238806,0.0,0.258706468,0.19688153,0.0,0.00053229,0.000235865,0.000241586,0.001335672,0.000407923,0.000814922,0.000302736,0.00028789,0.000622474,0.001280687,0.001174098,0.000436561,0.000608137,0.000111131,3.48e-05,0.0,0.001480652,0.000331207,0.000655449,0.000917523,0.000544982,0.000675394,0.000486013,0.000360794,0.001629587,0.00016565,0.000754482,0.0,0.0,0.0003182,0.001048731,0.000219086,0.0,0.001975584,1.81e-05,0.000526101,1.28e-05,0.000282069,0.000486429,0.0,0.00038119,0.0,0.897975193,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
ENSG00000255031,0.001923647,0.637139808,0.012456468,0.0,0.055759305,0.045352357,0.078786525,0.12780083,0.170954357,0.185062241,0.452736318,0.437810945,0.517412935,0.234964293,0.000790049,0.004662464,0.005476484,0.003344456,0.000624399,0.00021161,0.001287778,0.004357989,0.001241878,0.011396798,0.011485131,0.006381358,0.000642001,0.001994124,0.002549268,0.000237643,0.001613742,7.76e-05,0.016674684,0.002469731,0.01315197,0.004340668,0.005223137,0.002070229,0.012189674,0.129124028,0.00083578,0.006365281,0.007731467,0.007102658,0.0,6.34e-05,0.00016565,0.0,0.006953141,0.0,0.0,0.003335463,0.004614118,0.005369397,0.011206908,0.011543715,0.013955098,0.574392101,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000254929,0.023195076,0.363749555,0.016998002,0.0,0.004562162,0.002664865,0.020279567,0.78983261,0.033477991,0.662740236,0.059701493,0.0,0.0,0.207669647,0.001223717,0.006313548,0.004658328,0.001925139,0.001335672,0.000489507,0.000360175,0.001344711,0.001405581,0.003268465,0.00197576,0.004042124,0.001084982,0.003730143,0.004032693,0.001773625,0.004711164,0.004508501,0.001699406,0.001814282,0.000906658,0.002210632,0.00265285,0.003215164,0.00368525,0.011089475,0.000865899,0.003969002,0.0,0.007067263,0.001312164,0.002018807,0.000940467,0.0,0.006555737,0.0,0.003629206,0.002543131,0.00338483,0.000240754,0.0,0.000367287,0.000505225,0.722259808,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000254876,0.038276335,0.349519744,0.039662005,0.134131444,0.076249115,0.124181228,0.105950664,0.351424695,0.292537313,0.29687924,0.467661692,0.0,0.258706468,0.21871686,0.000266212,0.00056679,0.001076133,0.00051337,0.001270517,0.000430869,0.001330033,0.001182782,0.000445947,0.002206262,0.000976934,0.000941071,0.0002568,0.000647029,0.000356965,0.000133312,0.000308297,0.001436288,0.001291312,0.0,0.000765407,0.0,0.001283113,0.00143,0.000455287,0.001933408,0.0,0.002731014,0.0,0.000648914,0.000387088,0.001966371,0.000243132,0.0,0.002358693,0.0,0.0,0.000140575,0.0,0.000390244,0.0,0.000793607,0.001229007,0.601934851,1,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
ENSG00000254860,0.008322782,0.404838136,0.011943362,0.097209942,0.038432203,0.076110169,0.101014405,0.006055363,0.0,0.0,0.0,0.0,0.0,0.215958797,0.001155017,0.005322898,0.001407817,0.001328723,0.0,0.000224358,0.000221337,0.001203903,0.001315262,0.000628185,0.0,0.004544029,0.0,0.000809671,0.002020556,0.003187888,0.001319897,0.006726706,0.000364722,0.003104206,0.001937664,0.001485268,0.0,0.000883235,0.006751997,0.010896135,0.0,0.000483506,0.000353808,0.0,0.002312689,0.005630375,0.000320614,0.0,0.0,0.002618513,0.000633105,0.001380192,0.0,0.000514734,0.0,0.001334549,0.001992798,0.469523097,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ENSG00000254639,0.000532502,0.645677695,0.006386533,0.0,0.562577652,0.620473485,0.543106487,0.623655914,0.674347158,0.57296467,0.631840796,0.835820896,0.47761194,0.226587853,0.0,0.000231645,0.0,0.0,0.000200894,1.02e-05,9.26e-05,0.0,0.000174992,0.0,3.01e-05,0.0,0.0,0.000657637,6.06e-05,0.0,0.0,0.000133092,0.0,0.0,0.002099438,0.0,0.001201904,0.0,0.001194055,0.002762011,0.0,0.0,0.00025228,0.001050061,0.000180423,0.001199486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2e-05,0.0,9.8e-06,0.0,0.88956531,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000254539,0.001712078,0.342404838,0.008744637,0.0,0.074571744,0.078637969,0.273126278,0.0,0.0,0.0,0.0,0.0,0.0,0.216028906,0.002125403,0.000162644,0.000250606,0.000105694,0.0,8.67e-05,0.000275665,0.000549149,0.000186282,0.000376911,0.000103987,0.0,5.14e-05,0.001110204,0.000478198,0.000115923,0.000356468,0.000793008,0.0,0.0,3.86e-05,0.0,0.001067908,0.000158889,0.0,0.0,0.000956253,0.0,0.001564958,0.0,0.000141058,0.000745036,0.0,0.0,0.0,0.000135909,0.0,7.67e-05,0.0,0.000926392,5.99e-05,0.001083797,0.001105233,0.806493573,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000254165,0.000460894,0.194236926,0.006986976,0.0,0.00427551,0.013479592,0.013893888,0.016997167,0.0,0.0,0.0,0.0,0.0,0.216952232,0.000283387,0.000877292,0.001348851,0.000785155,0.000233471,9.18e-05,4.43e-05,0.0,0.000118543,0.000512066,0.0,0.000914183,0.00016692,0.000845028,0.0,0.0,0.0,0.00065437,0.000504696,0.0,0.000336828,0.0,0.000362737,0.000462647,0.0,0.0,0.0,0.001299091,0.0,0.000790495,8.53e-05,0.000845539,2.94e-05,0.004312354,0.00090631,0.0,0.0,0.0,0.00030494,0.000543958,0.000313013,0.001055906,0.001509213,0.623833271,0,0,0,0,0,1,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
ENSG00000253636,0.007041002,0.3660619,0.038002598,0.077336717,0.073188525,0.178770492,0.181693476,0.019453059,0.019453059,0.0,0.0,0.0,0.0,0.216358388,0.000244743,0.0,0.000972942,0.000664362,0.009023928,0.001437928,0.003955894,0.000901167,0.000225796,0.000498741,0.000758013,0.000824557,0.00010272,0.000212141,0.000220577,5.22e-05,0.000173417,0.000493551,0.000690014,0.0,0.000223344,0.000345411,0.0,0.000500033,0.000197578,0.0,0.0,0.000746513,0.0,0.000365752,6.23e-05,0.00029714,3.74e-05,0.000449051,0.0,0.0,0.0,0.000319489,0.0,0.000203222,0.000223097,0.000344545,0.000426659,0.682035763,0,0,0,1,0,0,0,0,0,0,0,0.0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
ENSG00000253616,0.001981584,0.522589826,0.008875643,0.065232503,0.022519231,0.081692308,0.036166835,0.0,0.0,0.0,0.0,0.0,0.0,0.216557629,0.0,0.002617091,0.001938513,0.004816621,0.000466942,6.12e-05,0.000160972,0.000802602,0.00059836,0.0,0.001529709,0.00635447,0.005578989,0.00026164,0.0,0.000568024,0.000366103,0.001236649,0.0,0.0,0.0,0.0,0.0,0.000420588,0.004235031,0.008120313,0.002002861,0.0,0.000132293,0.002454075,0.000534707,0.000786548,0.00016565,0.0,0.0,0.0,0.0,0.0,0.0,0.000862381,0.0,0.000370061,0.0,0.981943025,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000253522,0.012427863,0.383671291,0.024377995,0.372917903,0.102124118,0.19761307,0.205527432,0.107438017,0.145280557,0.0830796,0.388059702,0.462686567,0.15920398,0.226900986,0.0,0.0,0.270323061,0.138911957,0.000135739,5.86e-05,8.05e-06,0.002062828,0.000677388,0.002421367,0.008149326,0.015155725,0.005591829,0.0,0.0,0.0,0.0,0.000171911,0.087897941,3.15e-05,0.0,0.0,6.77e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.61e-05,0.00015731,0.0,0.180455055,0.0,0.010383444,0.0,0.0,0.0,0.000159568,0.0,0.000146828,7.53e-05,0.865644299,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000253352,0.00563163,0.328886517,0.073417832,0.117566987,0.329259172,0.369280473,0.389289312,0.420975107,0.470761526,0.407718368,0.577114428,0.472636816,0.39800995,0.216607786,0.053199483,0.071016328,0.116060175,0.080387746,0.099599841,0.022833483,0.022821844,0.082794745,0.046926069,0.057025868,0.073877552,0.136329823,0.046455192,0.057207308,0.039732546,0.0,0.054568577,0.123132549,0.07030061,0.059378425,0.030260154,0.083447511,0.039289253,0.133588179,0.037419466,0.08073359,0.0,0.087442916,0.0,0.095520134,0.027181472,0.041606219,0.023241834,0.086403272,0.062423879,0.045783198,0.027020641,0.045546326,0.02211003,0.013789053,0.02947181,0.041197338,0.06030678,0.375974161,0,1,0,0,0,0,0,0,1,1,1,0.0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0
ENSG00000253284,0.004894069,0.303094984,0.058111988,0.051647458,0.06509782,0.10496585,0.11903091,0.037483763,0.048246428,0.006680275,0.0,0.0,0.0,0.22074862,0.0,5.42e-05,0.0,0.0,0.000184605,2.04e-05,0.000156948,5.63e-05,0.0,0.000106601,0.000134089,9.86e-05,0.0,7.42e-05,0.000104395,0.0,0.0,0.0,0.0,1.05e-05,0.0,5.37e-05,9.61e-05,0.00010281,1.72e-05,0.0,0.0,0.000151428,0.0,0.0,6.56e-06,0.0,1.07e-05,1.22e-05,0.0,0.0,0.0,1.28e-05,0.0,0.000158565,0.0,0.000218357,0.000157036,0.757427367,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
ENSG00000253200,0.001745929,0.608858058,0.029279796,0.0,0.349325209,0.357659876,0.405212107,0.374681702,0.356129502,0.398326664,0.0,0.0,0.0,0.219281053,0.0,0.000621005,0.000552808,0.000656812,0.000418076,8.41e-05,0.000533221,0.000781481,0.000429013,0.00101271,0.000963251,0.000681156,0.00019902,0.000381853,0.000779598,0.000486877,0.000626228,0.002107295,0.001498316,0.000529603,0.001017726,0.000406818,0.0,0.000644902,0.001219826,0.007015509,0.002560048,0.000749169,0.001546499,0.007716177,0.000780737,0.001863682,0.000125574,0.016326909,0.002281499,0.00545448,0.00067769,0.000753994,0.000398327,0.000997666,0.003709019,0.003448106,0.005105746,0.265017731,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252690,0.002771223,0.303984347,0.046474306,0.079726939,0.112811748,0.169661887,0.162115776,0.075624422,0.109620722,0.070767808,0.0,0.373134328,0.0,0.230687121,0.0,0.001153295,0.004451946,0.00121548,0.000141169,7.65e-05,2.01e-06,0.00018305,9.03e-05,0.0,0.000536356,0.000761819,0.00017334,0.001849161,0.000267724,0.0,0.00047208,0.000964919,0.000887161,0.0,0.000580696,0.0,0.000874358,0.002719804,0.000283481,0.0,1.51e-05,0.00410449,0.0,0.0,0.000134497,0.0,0.000112215,0.003548479,0.001995597,6.34e-05,0.00094074,0.000805112,0.002010696,0.001059469,0.0,0.001138189,0.001342171,0.829137993,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
ENSG00000251666,0.000769459,0.415510494,0.00739091,0.206151921,0.048657293,0.102458699,0.246671525,0.009421265,0.083445491,0.0,0.0,0.0,0.0,0.223989683,0.0,0.000448503,0.00257977,0.001072038,0.000456083,0.000196313,4.23e-05,0.0,0.0,0.00056727,0.000259968,0.000708044,0.00010272,0.001449629,9.26e-05,0.0,0.0,0.000366004,0.00046921,0.000152064,0.0,0.00093261,0.000522449,0.00072902,0.000214758,0.000359061,0.0,0.000828868,0.0,0.0,3.61e-05,0.000244704,5.34e-06,0.0,0.0,0.000244636,0.00014713,0.0,0.0,0.000276498,0.0,0.000498902,0.000576187,0.656231921,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
ENSG00000251615,0.002070768,0.425649235,0.034727453,0.035071964,0.036615764,0.021569889,0.03874928,0.01046798,0.0,0.0,0.0,0.0,0.0,0.218149895,0.0,0.000448503,0.000552808,0.000490722,0.00234557,0.0002626,0.000358163,0.001210944,0.000406433,0.000679582,0.000377638,0.000430204,0.00024396,1.41e-05,0.000506823,0.000295604,0.000385371,0.00189102,0.000674242,0.000304128,0.0,0.000326222,2.84e-05,0.0,0.00025771,0.00238914,0.0,0.000919193,0.000607113,0.000849487,0.000134497,0.000782179,0.000152292,0.0,0.000197272,0.0,0.0,5.11e-05,9.53e-06,0.000919629,0.001678345,0.001878809,0.002179866,0.59971052,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000251562,0.005655065,0.342049093,0.094324174,0.049042298,0.424556774,0.503998172,0.45892045,0.438542381,0.493260224,0.450194197,0.0,0.0,0.0,0.215964339,0.0,0.602970966,0.591872987,0.336408522,0.103758884,0.037480464,0.074417482,0.440966502,0.053790269,1.0,0.414737199,0.195213982,0.013674621,0.472267891,1.0,0.0,1.0,1.0,0.843349053,0.0,1.0,0.672749742,1.0,1.0,0.038304269,0.0,0.0,1.0,0.0,0.816392746,0.010690854,0.497126914,0.007953896,0.378140001,0.0,0.017831255,0.007182617,0.01914377,0.0,0.579378584,0.453641017,1.0,1.0,0.674793316,0,1,0,0,0,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
ENSG00000251432,0.147496493,0.341337602,0.035098636,0.140042243,0.071523511,0.052910658,0.038667192,0.041628405,0.04775023,0.027854301,0.119402985,0.049751244,0.0,0.217035364,0.0,0.009857218,0.001400447,0.0,0.000656977,0.000300843,0.000394382,0.000549149,0.000118543,0.001427693,0.000279124,0.000358503,0.0,0.000746029,0.003099869,0.001309932,0.00392597,0.001685836,0.000967991,0.0,0.0,0.000433683,0.001134229,0.001177647,0.003040976,0.032301722,6.02e-05,0.00463316,0.0,0.001333223,0.000180423,0.003832238,0.000216414,0.004802893,0.001149327,0.0,0.0,0.00029393,0.0,0.000266242,0.0,0.000515767,0.000387658,0.624767274,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0
ENSG00000251417,0.009776421,0.477588047,0.020327733,0.085224162,0.136769504,0.117689716,0.223529051,0.0,0.0,0.0,0.0,0.0,0.0,0.217391449,0.000214687,0.000280931,0.000235865,0.000324631,0.000298626,7.14e-05,5.84e-05,0.000704037,0.000259665,0.000228431,0.0001724,0.000537755,0.000365941,9.55e-05,0.0,4.64e-05,2.89e-05,0.000549006,0.000124203,0.0,0.000195577,0.000391466,5.01e-05,0.000154216,0.000867623,0.002126749,0.0,0.000162054,5.33e-05,0.000436542,0.000173862,0.000251258,9.89e-05,0.0,8.29e-05,0.0,0.0,0.000753994,0.000657526,8.41e-05,0.0,0.000250308,0.000421499,0.378884967,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000251136,0.096508468,0.31020989,0.045950283,0.177228738,0.016750733,0.021642229,0.011961655,0.031070042,0.05731887,0.032275345,0.0,0.064676617,0.0,0.215954086,0.0,0.007683702,0.028053158,0.01174712,0.005087497,0.000938223,0.001328021,0.002633098,0.00141687,0.003390295,0.003409691,0.005942191,0.001759083,0.003677108,0.003576384,0.001466429,0.003670662,0.00600579,0.010910109,0.002286206,0.001958188,0.00422553,0.002845046,0.013701831,0.003582166,0.009128447,0.001054137,0.017137908,0.0,0.004955343,0.00232253,0.004437443,0.002775982,0.036624503,0.003485147,0.005699116,0.001272897,0.002300319,0.001677168,0.00087351,0.0,0.002247906,0.00420658,0.474088652,0,1,0,0,0,0,0,0,0,0,0,0.0,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0
ENSG00000251022,0.005132328,0.324973319,0.047260341,0.347262697,0.128530343,0.114681618,0.045108558,0.0541771,0.060778511,0.0,0.263681592,0.139303483,0.0,0.216005629,0.0,0.01888643,0.064243648,0.025275937,0.018856861,0.012502836,0.005801038,0.014122981,0.012243792,0.02058543,0.008187637,0.016159534,0.008390953,0.031386234,0.00893254,0.012913846,0.015279972,0.024084159,0.015600233,0.0,0.004008127,0.029674661,0.012255897,0.032338564,0.014500472,0.032605543,0.006452827,0.032897026,0.0,0.050992838,0.017022044,0.016596169,0.008341304,0.055362621,0.05502759,0.062789939,0.041084927,0.022198083,0.012757912,0.010760861,0.011434868,0.031136636,0.049530843,0.398278858,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0
ENSG00000250999,0.004298422,0.504802561,0.008220614,0.047068831,0.007247706,0.03106422,0.212158975,0.018359853,0.0,0.0,0.0,0.0,0.0,0.219869909,0.0,0.0,0.000368539,0.000739857,0.000765568,0.000142773,9.05e-05,0.002034667,0.0,0.000468283,0.000558248,0.0,0.0,0.000159106,0.0,0.0,0.0,0.0,0.0,0.0,0.00023421,0.0,8.8e-05,0.000186928,0.000936346,0.0,0.0,0.000967013,0.0,0.003834492,0.000111534,0.000882682,0.000422142,0.0,0.0,0.001377211,0.0,0.0,0.0,0.000122272,0.0,0.000174349,0.0,0.745863801,0,0,0,1,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250988,0.004280195,0.352721451,0.010753393,0.0,0.296850993,0.472735099,0.353493284,0.104861773,0.146806482,0.092469018,0.044776119,0.0,0.0,0.231324471,0.0,0.015534976,0.020424409,0.016367452,0.006086536,0.002044713,0.000994004,0.006906602,0.005644902,0.001726557,0.00541008,0.016240197,0.010400416,0.017003087,0.001527203,0.001843179,0.00510617,0.011806395,0.006635964,0.020607313,0.016550427,0.022206103,0.016959292,0.011267092,0.040254274,0.023642817,0.005579399,0.01907459,0.001811085,0.006453744,0.013912216,0.021807051,0.00677564,0.016187801,0.018626526,0.003216512,0.0,0.015782748,0.0,0.003615049,0.001881958,0.005304446,0.006851164,0.736054991,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250903,0.153766083,0.374421914,0.143112916,0.204007065,0.000142857,0.002257143,0.002862503,0.08100304,0.084194529,0.087158055,0.034825871,0.0,0.0,0.215964062,0.003194545,0.003203596,0.007363401,0.008712196,0.003800692,0.001101392,0.001668075,0.007040369,0.005345722,0.002813507,0.022959316,0.030159086,0.021436413,0.002372441,0.0,0.000533247,0.000616594,0.009172277,0.004494949,0.0,0.001264009,0.0,0.002430877,0.00180853,0.004415428,0.006573587,0.010014306,0.00482178,0.001410103,0.0082943,0.004356384,0.004896263,0.002693156,0.004529558,0.00274752,0.007846477,0.0,0.000753994,0.00252147,0.001175823,0.00558816,0.003331706,0.004723572,0.412488586,0,1,0,0,0,0,0,0,0,0,0,0.0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0
ENSG00000250829,0.000865804,0.429918179,0.00467254,0.761123725,0.001473684,0.008431579,0.007642935,0.0,0.0,0.0,0.0,0.0,0.0,0.261462807,0.0,0.0,0.0,0.0,0.001254228,0.00100706,0.002100688,0.0,0.0,0.0,0.000618451,0.001774591,0.001720563,0.004309994,0.0,6.38e-05,0.0,0.0,0.000567783,0.0,0.0,0.000122813,0.012596978,0.0,0.0,0.0,0.0,0.0,0.0,0.000165178,0.0,2.84e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.26e-05,0.0,5.78e-05,0.0,0.93561577,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
ENSG00000250802,0.052144817,0.355923159,0.066758371,0.257690708,0.013680498,0.019688797,0.010564176,0.133333333,0.071046229,0.128629359,0.0,0.0,0.0,0.215980135,0.0,0.002740307,0.000773931,0.000294433,0.002774505,0.00121612,0.002209344,0.000661795,0.000558845,0.000812833,0.00116849,0.001819404,0.000847441,0.0,0.0,0.0,0.0,0.0017912,0.000540182,0.0,0.0,0.0,2.44e-05,0.002266503,0.001159694,0.002610101,0.0,0.001655079,0.0,0.000412945,0.000387088,0.000681675,0.000590464,0.003877946,0.003153501,0.001132575,0.001420027,0.000434505,0.000333528,0.000857815,0.0,0.001796572,0.001837712,0.587548698,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0
