ID,gene_length,GC_content,Length_ExonProj,repeat_coverage,hg38_phastCons100way_exons_merged_mean_score,hg38_phastCons20way_exons_merged_mean_score,hg38_phastCons7way_exons_merged_mean_score,phastcons_elements_100way_exons_merged_percentage,phastcons_elements_20way_exons_merged_percentage,phastcons_elements_7way_exons_merged_percentage,promoters_hg38_100way_phastCons_elements,promoters_hg38_20way_phastCons_elements,promoters_hg38_7way_phastCons_elements,Distance_closest_pc,K562_cytosol,A549_cell,GM12878_cell,GM12878_cytosol,H1.hESC_cell,H1.hESC_cytosol,H1.hESC_nucleus,endothelial.cell.of.umbilical.vein_cell,endothelial.cell.of.umbilical.vein_cytosol,endothelial.cell.of.umbilical.vein_nucleus,HepG2_nucleus,HepG2_cell,HepG2_cytosol,K562_cell,keratinocyte_nucleus,keratinocyte_cytosol,keratinocyte_cell,SK.N.SH_cell,GM12878_nucleus,HeLa.S3_cytosol,HeLa.S3_nucleus,HeLa.S3_cell,K562_nucleus,MCF.7_cell,A549_cytosol,A549_nucleus,IMR.90_cytosol,MCF.7_nucleus,IMR.90_nucleus,IMR.90_cell,SK.N.SH_cytosol,SK.N.SH_nucleus,MCF.7_cytosol,HT1080_nucleus,HT1080_cytosol,SK.N.DZ_nucleus,SK.N.DZ_cytosol,NCI.H460_cytosol,NCI.H460_nucleus,max_exp,min_exp,mean_exp,median_exp,Tau_exp,genomic_classification_is_1,genomic_classification_is_2,genomic_classification_is_3,genomic_classification_is_4,genomic_classification_is_5,genomic_classification_is_6,genomic_classification_is_7,genomic_classification_is_8,CRISPR_candidate_is_1,lncRNA_DB_is_1,DISEASE_DB_is_1,GWAS_SNP_is_1,with_repeat_Alu,with_repeat_CR1,with_repeat_ERV1,with_repeat_ERVK,with_repeat_ERVL,with_repeat_ERVL-MaLR,with_repeat_Gypsy,with_repeat_L1,with_repeat_L2,with_repeat_Low_complexity,with_repeat_MIR,with_repeat_SVA,with_repeat_Satellite,with_repeat_Simple_repeat,with_repeat_TcMar-Mariner,with_repeat_TcMar-Tigger,with_repeat_centr,with_repeat_hAT-Blackjack,with_repeat_hAT-Charlie,with_repeat_hAT-Tip100
ENSG00000257557,0.005041191,0.333155461,0.012249042,0.228980075,0.098599574,0.115429362,0.108672707,0.177963479,0.159393377,0.089445992,1.0,1.0,0.945273632,0.216103725,0.0002748,0.000561861,0.000309572,0.000188739,0.000233471,8.41e-05,5.84e-05,0.00018305,0.000208861,9.71e-05,6.84e-05,0.0,0.00013482,0.000431353,8.42e-05,0.000197069,0.000231223,0.00027173,6.51e-05,6.29e-05,8.69e-05,0.000180381,0.000123168,0.000677614,0.000807491,0.000400492,7.53e-05,0.000698693,0.0,0.000542728,0.000364125,0.000393274,0.000416798,0.0,0.000257098,0.000142951,8.69e-05,0.000536741,0.0,0.000150535,3.91e-05,0.000281131,0.000366622,0.64126728,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1
ENSG00000257495,0.008964649,0.485770189,0.043952445,0.045017054,0.098719626,0.179859813,0.159195681,0.128606357,0.192176039,0.1400978,0.243781095,0.248756219,0.0,0.215968496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000125964,0.0,4.44e-05,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
ENSG00000257354,0.01262511,0.345784418,0.005316652,0.053559959,0.073661594,0.121475372,0.146562326,0.049246347,0.061903118,0.027269589,0.592039801,0.537313433,0.537313433,0.216578412,0.0,0.001246938,0.001267773,0.000551118,0.000586392,0.000193763,0.000175057,0.000809642,0.0002766,0.001591402,0.000328381,0.000331616,3.85e-05,0.000378318,0.000324973,2.9e-05,0.000250491,0.002024112,0.00077873,0.0,0.000204028,0.000537306,0.000351909,0.001355229,0.000609913,0.00490257,9.04e-05,0.001934025,0.0,0.000932076,0.000183703,0.001162344,3.74e-05,0.002774045,0.00024103,0.001095005,0.000318782,0.000971246,0.002260365,0.000585758,0.0,0.000359872,0.000181533,0.938067772,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
ENSG00000257337,0.025892738,0.465136962,0.053734211,0.0,0.872504274,0.970957265,0.691525152,0.181186531,0.228398361,0.165864956,0.55721393,0.577114428,0.592039801,0.215971267,0.000978974,0.001749656,0.001105616,0.000671911,0.00147684,0.000415571,0.000680108,0.000323857,0.0002766,0.0,0.0,0.001084472,0.000539281,0.001191524,0.000601115,0.001037513,0.000891171,0.005600967,0.000356836,0.001536372,0.001037043,0.001945816,0.000996172,0.008851046,0.001752427,0.003148693,0.000271064,0.015384534,0.0,0.001628184,0.001489306,0.001857128,0.003895459,0.001574458,0.000629891,0.0,0.0,0.003309904,0.001128277,0.004752729,0.011526802,0.015099632,0.022714906,0.33112633,0,0,0,0,0,0,1,0,1,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000257151,0.00296196,0.238527215,0.049673031,0.122301811,0.016812865,0.045082954,0.156228978,0.009746589,0.015377951,0.0,0.0,0.0,0.0,0.224704346,0.0,0.001567298,0.00534381,0.000717208,0.0,0.00894116,0.007046561,0.001795294,0.000812866,0.003847157,0.004400308,0.009885727,0.0,0.0,0.001911109,0.000701335,0.001734171,0.002151659,0.002245503,0.0,0.0,0.0,0.0,0.0,0.000309252,0.0,0.0,0.0,0.0,0.001982137,0.000511744,0.0,0.0,0.002872088,0.000273167,0.012165137,0.004155307,0.001878594,0.006352274,0.016714588,0.003095377,0.013678442,0.006721815,0.889756395,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
ENSG00000257027,0.002246533,0.362682319,0.026637845,0.367028799,0.230150573,0.181138707,0.231308848,0.0,0.0,0.0,0.0,0.0,0.0,0.216747726,0.0,0.002109445,0.0,0.000188739,0.001585431,0.000402824,0.000323957,0.0007674,0.000344339,0.000491126,0.002739246,0.004552991,0.001264742,0.001562771,0.000292981,0.000591208,0.000703303,0.001064738,0.000136031,0.001190295,0.0,0.003081836,0.0,0.003425458,0.000506829,0.000952894,0.000135532,0.00252911,0.0,0.0,0.000173862,0.000137646,0.000742755,0.0,0.000234602,0.0,0.000905072,8.95e-05,9.34e-05,0.001167642,0.000111421,0.001417733,0.001075353,0.796008006,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000256806,0.026961648,0.526147279,0.0,0.0,0.32662908,0.371854599,0.231098071,0.128288143,0.100364225,0.123836503,0.069651741,0.0,0.169154229,0.215894231,0.0,0.002272089,0.001253031,0.00155521,0.001824332,0.000410472,0.000283714,0.001225024,0.000801576,0.000146576,0.002627049,0.010235268,0.010625116,0.0,0.000106079,0.000486877,0.0003372,0.004780231,0.000449495,0.000393269,0.000538441,0.0,0.000101512,0.001130915,0.003453312,0.002858682,0.004434907,0.00048085,0.000184595,0.003551329,0.001449941,0.000242519,0.001132836,0.000957363,0.002011794,0.00154959,0.001946128,0.001546326,0.0,0.000615822,0.001081667,0.001540526,0.00202164,0.491103051,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
ENSG00000256576,0.001883286,0.7509783,0.015382264,0.0,0.002527132,0.007988372,0.068896742,0.060728745,0.0,0.044534413,0.0,0.0,0.0,0.217798799,0.0,0.00035486,0.0,0.0,0.002079521,0.000535399,0.000305847,0.000704037,0.00031047,7.61e-05,0.0,0.0,0.0,7.07e-06,0.000158277,0.0,0.000361286,0.0,1.77e-05,0.0,0.0,0.0,0.0,0.000243007,0.001803969,0.002955352,0.0,0.001115784,0.000203055,0.001156247,1.97e-05,3.28e-05,0.000697335,0.0,0.0,0.0,0.0,0.000626198,0.000668961,0.000258762,0.0,0.000365075,0.000297914,0.7494293,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000256546,0.003413089,0.532017076,0.019246935,0.323612136,0.055779817,0.151269113,0.278760234,0.083789704,0.099671413,0.17415115,0.0,0.0,0.0,0.216298255,0.009055505,0.002143945,0.000221123,0.0,0.003143715,0.000961168,0.00089742,0.003977809,0.004899775,0.001878844,0.001384674,0.002715662,0.001771923,0.007417857,0.0,0.0,9.63e-05,0.004835686,6.51e-05,0.000256936,0.000159359,0.0,0.003127927,0.0,0.00368525,0.002140559,0.000783074,0.000114235,0.0,0.001097255,0.00151883,0.002237293,0.0,0.010836654,0.007651889,0.0,0.005845072,0.005904153,0.0,0.001255371,0.0,0.001172903,0.001022724,0.862293799,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
ENSG00000256268,0.006549512,0.327997154,0.009028483,0.074176054,0.003262295,0.016911475,0.017385866,0.320627803,0.174887892,0.27690583,0.248756219,0.07960199,0.388059702,0.247712122,0.0,0.00042386,0.0,0.0,0.0,0.0,0.0,0.002126192,0.003347427,0.001125022,0.0,0.0,0.0,0.0,0.001899322,0.007679913,0.006560946,0.000266185,0.0,0.0,0.0,0.0,0.0,0.000219641,0.000223349,0.000138101,0.0,0.0,0.0,0.015845299,0.003063902,0.001581836,2.67e-05,0.005698039,0.004467083,0.0,0.0,0.0,0.0,4.84e-05,0.0,3.8e-05,0.0,0.897387037,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000256139,0.009314876,0.437210957,0.00919224,0.004355425,0.074051051,0.096237237,0.320271867,0.0,0.0,0.0,0.0,0.0,0.0,0.214458531,6.01e-05,0.000586504,0.0,0.0,0.0,2.29e-05,6.04e-06,0.0,0.0,4.95e-05,0.000363956,0.000905221,0.000417301,0.0,2.36e-05,5.8e-05,9.63e-05,0.001170103,0.0,0.0,7.36e-05,0.0,0.0,0.0,0.0,0.000262391,0.0,0.0,0.0,8.26e-05,0.000154179,0.000185713,0.0,0.0,0.0,0.0,0.0,0.000485623,0.0,0.000376845,0.0,0.000474635,0.000347698,0.785275957,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
ENSG00000256092,0.001417835,0.6924582,0.023777552,0.074557084,0.326096659,0.251704677,0.24736078,0.331403118,0.223608018,0.218708241,0.711442786,0.482587065,0.527363184,0.216219002,0.001090611,0.001281438,0.001761614,0.003480348,0.0,0.000390076,0.001004065,0.001316549,0.000937054,0.00138391,0.002788503,0.002357159,0.000905221,0.00114556,0.00037717,0.000579616,0.000467263,0.001081375,0.001571261,0.001531129,0.003058008,0.0,0.001620134,0.000883235,0.010858174,0.017538772,0.000888487,0.004131057,0.00044508,0.003185578,0.001971526,0.005315755,0.001514901,0.002012769,0.000514197,0.003119193,0.0,0.000894569,0.001031077,0.001053128,0.0,0.000880248,0.000452236,0.885614665,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000256073,0.000496698,0.597474208,0.0,0.0,0.015768675,0.030444578,0.039007814,0.0,0.025301205,0.0,0.169154229,0.0,0.0,0.215977364,0.0,0.005820687,0.003854914,0.011528183,0.003274024,0.000588939,0.000426577,0.012707867,0.008552026,0.001090757,0.00208522,0.013408022,0.014772443,0.006866291,0.0,0.0,0.001343982,0.021743953,0.001780236,0.0,0.002726009,0.0,0.002853167,0.006612582,0.029567907,0.021750839,0.013312251,0.001461145,0.000531224,0.015951485,0.010582601,0.004129378,0.008047408,0.003379606,0.006090017,0.0,0.002173511,0.005226837,0.0,0.00128126,0.002794291,0.002441071,0.003281894,0.632345911,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000256028,0.004895371,0.720384205,0.060590181,0.118345772,0.2925,0.336091324,0.342305836,0.249153449,0.248084121,0.24273748,0.626865672,0.55721393,0.572139304,0.214635049,0.001756141,0.000552004,0.001039279,0.00189494,0.0,0.000331437,0.001750573,0.001084217,0.000361274,0.002413753,0.008173954,0.002088281,0.0,0.001983517,0.000803171,8.69e-05,0.0,0.001508379,0.006127325,0.000209744,0.004096258,0.000698498,0.008767941,0.001056144,0.001975775,0.020590794,0.000519539,0.008360409,0.001865438,0.001946742,0.000186983,0.00615911,0.000179009,0.008512454,0.0,0.014998428,0.00070667,0.000984026,0.006033993,0.001195605,0.0,0.001136272,0.001175796,0.858488915,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
ENSG00000255717,0.002512133,0.369085735,0.040655466,0.0,0.164454804,0.14830194,0.162937319,0.175059952,0.138555822,0.131894484,0.278606965,0.109452736,0.144278607,0.216000641,0.491938496,0.281674939,0.416397019,0.321437739,0.630795376,0.130206434,0.195605457,0.192870922,0.093146525,0.172111253,0.27328975,0.381581896,0.105114822,0.604650834,0.073307448,0.0,0.142413966,0.083709504,0.30615532,0.0,0.584593821,0.0,0.899833249,0.302309497,0.247092174,1.0,0.045177321,0.423129136,0.0,0.264922071,0.037130954,0.159981735,0.053232589,0.697190775,0.068674176,1.0,0.191447291,0.155284345,0.346483855,0.021125039,0.022062016,0.043193311,0.04813104,0.599321517,0,1,0,0,0,0,0,0,0,1,1,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ENSG00000255495,0.001136611,0.592671647,0.014115875,0.0,0.06207455,0.14111054,0.115570625,0.011037528,0.0,0.011037528,0.0,0.0,0.0,0.216041099,0.000330618,0.00099065,0.0,0.0,0.001259658,0.000451265,0.000555354,0.001351751,0.000925764,0.000571077,0.002520325,0.005646426,0.003787806,0.000325283,0.000330024,0.00122299,0.000920074,0.006765525,1.58e-05,0.0,7.36e-05,0.00040298,0.000234155,0.000387876,0.001176875,0.001463866,0.002130864,0.000294886,0.000338425,0.003716507,0.003874163,0.002584685,0.000189697,0.000726673,0.000806646,0.00058324,0.0,0.001022364,0.0,0.00051205,0.00041065,0.000910593,0.001314039,0.662396939,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000255455,0.002555748,0.375311277,0.04286073,0.108413992,0.044632858,0.030849987,0.038065708,0.038317055,0.0,0.0,0.0,0.0,0.0,0.217386461,0.000364968,0.001867943,0.001326739,0.000724758,0.00148227,0.000232006,0.000384321,0.003717315,0.001586217,0.003765302,8.21e-06,0.0,0.0,0.000395996,0.002236082,0.001327321,0.001970211,0.006222064,0.001421429,0.0,0.0,0.000947962,0.000410109,0.000864543,0.000575552,0.003052022,0.001106844,0.001299091,0.0,0.003704709,0.001239995,0.002381493,0.000112215,0.00355839,0.001330484,0.0,0.000597437,0.001060703,0.001111124,0.001156377,0.002413847,0.002642513,0.003382986,0.542358133,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
ENSG00000255284,0.00433032,0.677161153,0.0,0.0,0.008344198,0.017194263,0.046086985,0.0,0.0,0.0,0.0,0.0,0.0,0.215973484,0.0,0.004238604,0.002410242,0.0,0.00369753,0.001045302,0.00171033,0.003717315,0.002562785,0.003041938,0.005738461,0.006121443,0.002645044,0.002160301,0.000985021,0.001553371,0.001811245,0.007059437,0.003741848,0.004635334,0.001798828,0.001673325,0.0,0.002916079,0.014517653,0.027620113,0.0,0.002932917,0.001543422,0.004896351,0.005261777,0.011304447,0.002914914,0.0,0.001099095,0.0,0.0,0.002172524,0.001903967,0.000656468,0.001721404,0.002257435,0.003556556,0.269142684,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000255182,0.006457073,0.802739239,0.037402155,0.033463477,0.376069444,0.201555556,0.404878049,0.127607362,0.150920245,0.174846626,0.502487562,0.253731343,0.47761194,0.216537677,3.43e-05,0.000606219,0.00019164,0.0,0.0,0.000124926,0.000577488,0.000499866,0.000197572,0.001088854,0.000394057,0.000188214,0.00011556,0.0,4.55e-05,0.0,0.0,0.001885474,0.00112768,0.0,0.0,0.0,0.0,0.000901928,0.001597801,0.014100068,0.0,0.009733886,0.001140389,0.00120344,0.000177142,0.004955254,0.000496951,0.005974866,0.0,0.0,0.0,0.0,0.000754726,0.000384993,0.0,0.000903482,0.001200348,0.527772217,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
ENSG00000254813,0.02965996,0.356278904,0.013002325,0.006296167,0.002142857,0.01594898,0.150877461,0.0,0.0,0.014354067,0.0,0.0,0.0,0.218657558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000254027,0.000981678,0.765741729,0.006910556,0.0,0.019238938,0.075761062,0.015127818,0.095988539,0.083094556,0.071633238,0.0,0.0,0.0,0.216035279,0.0,0.0,5.9e-05,0.0,0.0,0.000109629,0.000114693,0.000668835,0.000208861,0.0,0.0,0.000107551,0.0,0.0,7.07e-05,0.0,0.000158966,0.0,9.27e-05,0.0,0.000875269,0.0,0.0,0.0,0.00105661,0.001173855,0.0,0.000111578,4e-05,0.000353953,0.000150899,0.0,7.21e-05,0.002001234,0.0,0.0,0.0,0.001022364,0.0,0.002600758,0.0,0.001053756,0.000123116,0.98761374,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000253898,0.003303725,0.210245464,0.015862619,0.831253373,0.020086921,0.052360927,0.097648778,0.0,0.0,0.020408163,0.0,0.0,0.0,0.430399316,0.0,0.0,4.42e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.94e-06,1.57e-05,6.04e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.02e-06,0.0,0.000507769,0.0,0.0,0.0,0.0,3.02e-05,0.0,1.07e-05,0.0,1.0,1,0,0,0,0,0,0,0,0,0,1,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000253741,0.016049266,0.414087513,0.061310713,0.385953966,0.001083665,0.010828685,0.026279871,0.005984862,0.0,0.0,0.069651741,0.0,0.0,0.223392514,0.0,0.000616076,0.000154786,0.000120793,1.63e-05,5.1e-06,6.04e-06,6.34e-05,5.08e-05,3.81e-05,5.47e-06,0.0,0.0,0.0,0.0,1.74e-05,9.63e-06,0.000238457,4.73e-05,0.000346077,0.0,0.000345411,0.0,0.000958007,0.000343613,0.001298145,5.27e-05,0.000977639,0.0,0.000106186,0.0,1.31e-05,0.000251148,0.00023069,0.000157473,4e-05,0.0,0.001456869,0.00054508,0.000364861,0.0,0.000324176,0.000182288,0.873144732,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
ENSG00000253669,0.00285585,0.658662398,0.03014225,0.22976446,0.029898746,0.070969142,0.08885773,0.079263977,0.062278839,0.050955414,0.243781095,0.029850746,0.0,0.220489246,0.0,0.005446113,0.000449617,0.000196289,0.0,5.1e-06,2.01e-06,0.000520987,0.000914474,0.00014848,0.00109734,0.010934349,0.010888337,0.000251033,0.000242467,0.001791014,0.001498131,0.002079567,4.73e-05,0.00251168,0.0,0.0,0.0,0.002215098,0.006640323,0.002043888,0.00067013,0.000284259,0.0,0.0,0.001535232,0.000257813,0.000822909,0.000674768,0.001818971,0.000157246,0.000399034,0.001252396,0.0,0.000606392,0.0,0.00103442,0.00118093,0.67956015,0,0,0,1,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
ENSG00000253522,0.012427863,0.383671291,0.024377995,0.372917903,0.102124118,0.19761307,0.205527432,0.107438017,0.145280557,0.0830796,0.388059702,0.462686567,0.15920398,0.226900986,0.0,0.0,0.270323061,0.138911957,0.000135739,5.86e-05,8.05e-06,0.002062828,0.000677388,0.002421367,0.008149326,0.015155725,0.005591829,0.0,0.0,0.0,0.0,0.000171911,0.087897941,3.15e-05,0.0,0.0,6.77e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.61e-05,0.00015731,0.0,0.00644778,0.000398502,0.0,0.0,0.0,0.0,0.000159568,0.0,0.000146828,7.53e-05,0.865644299,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000253352,0.00563163,0.328886517,0.073417832,0.117566987,0.329259172,0.369280473,0.389289312,0.420975107,0.470761526,0.407718368,0.577114428,0.472636816,0.39800995,0.216607786,0.053199483,0.071016328,0.116060175,0.080387746,0.099599841,0.022833483,0.022821844,0.082794745,0.046926069,0.057025868,0.073877552,0.136329823,0.046455192,0.057207308,0.039732546,0.0,0.054568577,0.123132549,0.07030061,0.059378425,0.030260154,0.083447511,0.039289253,0.133588179,0.037419466,0.08073359,0.0,0.087442916,0.0,0.095520134,0.027181472,0.041606219,0.023241834,0.116319575,0.030591487,0.062423879,0.027020641,0.045546326,0.02211003,0.013789053,0.02947181,0.041197338,0.06030678,0.375974161,0,1,0,0,0,0,0,0,1,1,1,0.0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0
ENSG00000253301,0.063497912,0.373888296,0.045306171,0.026779979,0.331507389,0.037857143,0.076881179,0.04478323,0.0,0.01619819,0.213930348,0.0,0.0,0.257194779,0.001129255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002924008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001599831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001875565,0.0,0.000849307,0.0,0.976327236,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
ENSG00000253200,0.001745929,0.608858058,0.029279796,0.0,0.349325209,0.357659876,0.405212107,0.374681702,0.356129502,0.398326664,0.0,0.0,0.0,0.219281053,0.0,0.000621005,0.000552808,0.000656812,0.000418076,8.41e-05,0.000533221,0.000781481,0.000429013,0.00101271,0.000963251,0.000681156,0.00019902,0.000381853,0.000779598,0.000486877,0.000626228,0.002107295,0.001498316,0.000529603,0.001017726,0.000406818,0.0,0.000644902,0.001219826,0.007015509,0.002560048,0.000749169,0.001546499,0.007716177,0.000780737,0.001863682,0.000125574,0.004014003,0.000957691,0.002281499,0.00067769,0.000753994,0.000398327,0.000997666,0.003709019,0.003448106,0.005105746,0.265017731,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000253106,0.001995905,0.352721451,0.024967521,0.219209197,0.04764716,0.029228916,0.108189607,0.064598385,0.082022949,0.057373566,0.139303483,0.497512438,0.208955224,0.230066952,0.0,0.000404146,0.000545437,0.000332181,0.000233471,5.61e-05,2.82e-05,0.000485785,0.000321759,0.000114215,0.000158718,0.000806632,0.0,0.000176784,8.42e-05,0.000110127,0.000158966,0.000743099,0.00013406,0.00048241,0.000105032,0.00076758,0.0,0.001373922,0.0002663,0.000207151,7.53e-05,0.000387868,0.0,0.000200573,0.00016402,0.0,0.00024046,0.000253759,0.000212106,0.0,0.000370054,0.000268371,0.000112446,0.000558598,0.002175452,0.001336748,0.001989627,0.51680904,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
ENSG00000252690,0.002771223,0.303984347,0.046474306,0.079726939,0.112811748,0.169661887,0.162115776,0.075624422,0.109620722,0.070767808,0.0,0.373134328,0.0,0.230687121,0.0,0.001153295,0.004451946,0.00121548,0.000141169,7.65e-05,2.01e-06,0.00018305,9.03e-05,0.0,0.000536356,0.000761819,0.00017334,0.001849161,0.000267724,0.0,0.00047208,0.000964919,0.000887161,0.0,0.000580696,0.0,0.000874358,0.002719804,0.000283481,0.0,1.51e-05,0.00410449,0.0,0.0,0.000134497,0.0,0.000112215,0.004856021,0.000279594,0.001995597,0.00094074,0.000805112,0.002010696,0.001059469,0.0,0.001138189,0.001342171,0.829137993,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
ENSG00000251867,0.000645121,0.221985059,0.010818895,0.229235611,0.228689981,0.293693762,0.304815036,0.228733459,0.241965974,0.223062382,0.701492537,0.592039801,0.592039801,0.215948821,0.0,0.000276002,0.000420134,4.53e-05,0.000141169,5.1e-05,8.05e-06,0.00075332,0.000485462,0.000226527,0.0,0.001541564,0.0,0.000530352,0.000129652,0.000115923,0.000158966,0.001114648,0.0,0.0,0.0,0.0,0.000154298,0.002145,0.000120265,4.14e-05,0.0,0.001580694,0.0,0.0,0.000954599,0.0,0.000718709,0.001182285,0.0,0.0,0.001123538,0.000536741,0.0,0.000743004,0.001275408,0.00167511,0.002303038,0.549618912,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251562,0.005655065,0.342049093,0.094324174,0.049042298,0.424556774,0.503998172,0.45892045,0.438542381,0.493260224,0.450194197,0.0,0.0,0.0,0.215964339,0.0,0.602970966,0.591872987,0.336408522,0.103758884,0.037480464,0.074417482,0.440966502,0.053790269,1.0,0.414737199,0.195213982,0.013674621,0.472267891,1.0,0.0,1.0,1.0,0.843349053,0.0,1.0,0.672749742,1.0,1.0,0.038304269,0.0,0.0,1.0,0.0,0.816392746,0.010690854,0.497126914,0.007953896,0.411550639,0.007060563,0.0,0.007182617,0.01914377,0.0,0.579378584,0.453641017,1.0,1.0,0.674793316,0,1,0,0,0,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
