ID,gene_length,GC_content,Length_ExonProj,repeat_coverage,hg38_phastCons100way_exons_merged_mean_score,hg38_phastCons20way_exons_merged_mean_score,hg38_phastCons7way_exons_merged_mean_score,phastcons_elements_100way_exons_merged_percentage,phastcons_elements_20way_exons_merged_percentage,phastcons_elements_7way_exons_merged_percentage,promoters_hg38_100way_phastCons_elements,promoters_hg38_20way_phastCons_elements,promoters_hg38_7way_phastCons_elements,Distance_closest_pc,K562_cytosol,A549_cell,GM12878_cell,GM12878_cytosol,H1.hESC_cell,H1.hESC_cytosol,H1.hESC_nucleus,endothelial.cell.of.umbilical.vein_cell,endothelial.cell.of.umbilical.vein_cytosol,endothelial.cell.of.umbilical.vein_nucleus,HepG2_nucleus,HepG2_cell,HepG2_cytosol,K562_cell,keratinocyte_nucleus,keratinocyte_cytosol,keratinocyte_cell,GM12878_nucleus,HeLa.S3_cytosol,HeLa.S3_nucleus,HeLa.S3_cell,K562_nucleus,MCF.7_cell,A549_cytosol,A549_nucleus,IMR.90_cytosol,MCF.7_nucleus,IMR.90_nucleus,IMR.90_cell,MCF.7_cytosol,HT1080_nucleus,HT1080_cytosol,SK.MEL.5_nucleus,SK.N.DZ_nucleus,SK.MEL.5_cytosol,SK.N.DZ_cytosol,NCI.H460_cytosol,NCI.H460_nucleus,max_exp,min_exp,mean_exp,median_exp,Tau_exp,genomic_classification_is_1,genomic_classification_is_2,genomic_classification_is_3,genomic_classification_is_4,genomic_classification_is_5,genomic_classification_is_6,genomic_classification_is_7,genomic_classification_is_8,CRISPR_candidate_is_1,lncRNA_DB_is_1,DISEASE_DB_is_1,GWAS_SNP_is_1,with_repeat_Alu,with_repeat_CR1,with_repeat_ERV1,with_repeat_ERVK,with_repeat_ERVL,with_repeat_ERVL-MaLR,with_repeat_Gypsy,with_repeat_L1,with_repeat_L2,with_repeat_Low_complexity,with_repeat_MIR,with_repeat_SVA,with_repeat_Satellite,with_repeat_Simple_repeat,with_repeat_TcMar-Mariner,with_repeat_TcMar-Tigger,with_repeat_centr,with_repeat_hAT-Blackjack,with_repeat_hAT-Charlie,with_repeat_hAT-Tip100
ENSG00000250432,0.026555436,0.484169335,0.01152851,0.158678525,0.299047414,0.35200431,0.234098898,0.111706881,0.104557641,0.102770331,0.746268657,0.800995025,0.343283582,0.233410822,0.0,8.38e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000446697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002825883,0.0,0.001168435,0.0,0.985647174,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000250337,0.015650866,0.246887229,0.028057075,0.276073365,0.013539823,0.01,0.050875824,0.103802281,0.054752852,0.051330798,0.0,0.0,0.0,0.313253025,0.000875924,0.022957461,0.036264198,0.013838349,0.012992936,0.004520295,0.002909574,0.0,0.0,9.52e-06,0.015756823,0.034075734,0.010310536,0.002163836,0.0,0.0,0.0,0.011241316,0.0,0.006848827,0.022125507,0.001641789,0.0,0.007258827,0.02442999,0.000323771,0.000613681,0.0,0.001651781,8.02e-05,0.055844238,0.007892919,0.065556567,0.005300626,0.007411569,0.0,0.002402556,0.0,7.94e-05,0.0,9.01e-05,3.05e-05,0.814880718,0,1,0,0,0,0,0,0,0,0,1,0.0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
ENSG00000250320,0.069180318,0.248488083,0.014214129,0.283515926,0.000485981,0.020570093,0.033311708,0.068332109,0.08376194,0.02277737,0.323383085,0.0,0.0,0.216014496,0.0,0.0,0.0,0.0,0.0,0.000331437,9.66e-05,0.0,6.21e-05,5.9e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000218357,0.0,0.0,0.001816959,0.0,0.000438311,0.00024103,0.0,0.0,0.0,0.0,0.0,0.0,0.000514599,0.0,0.000549062,0.0,0.830874033,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
ENSG00000250240,0.020166716,0.340981857,0.009181323,0.219100886,0.41240113,0.412079096,0.385980645,0.165929204,0.164823009,0.163716814,0.154228856,0.0,0.248756219,0.221148765,0.0,8.87e-05,0.000722336,0.001336273,0.0,0.0,0.0,0.0,0.000457237,0.00017513,2.74e-05,0.0,0.0,0.000201534,0.0,0.0,0.0,0.000238548,0.002679475,0.0,0.0,0.000115047,0.001285131,0.000403745,0.0,0.001573677,0.001710869,0.000258433,0.002725439,0.001325204,0.0,0.0,0.0,0.000425994,0.0,0.0,0.001022364,0.0,0.000255599,0.0,0.000366044,0.000493511,0.744397025,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249859,0.199625035,0.454642476,0.059225537,0.092177147,0.083677656,0.07821978,0.265266066,0.049707602,0.024488304,0.028143275,0.572139304,0.427860697,0.696517413,0.230662736,0.01956659,0.042942971,0.07017712,0.072906129,0.022630404,0.005297898,0.0068212,0.031012828,0.027874525,0.025591874,0.021046496,0.03170065,0.0129299,0.034380955,0.008235449,0.014849764,0.013916721,0.050317801,0.042588446,0.065602903,0.044907295,0.008554088,0.091421869,0.101022249,0.270028034,0.034274528,0.085530143,0.008304738,0.040940571,0.027126605,0.036725819,0.013060595,0.029381115,0.006635789,0.05340316,0.003448637,0.033303514,0.0139872,0.004844968,0.0,0.008201544,0.010080774,0.682654176,0,0,1,0,0,0,0,0,0,1,1,0.0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000249846,0.005183104,0.429028815,0.020808087,0.205801563,0.099054534,0.092123522,0.1580901,0.050228311,0.0,0.062912227,0.0,0.0,0.0,0.224461044,0.000541012,3.94e-05,0.000427505,0.0,0.001960071,0.000479309,0.000529196,0.00018305,0.0,0.000213202,0.00039953,0.00055568,0.000365941,0.000601066,8.92e-05,0.0,0.000125246,0.000242491,0.0,0.0,0.0,0.000732241,0.000953333,0.0,0.0,0.0,0.002186405,0.000180493,0.000743301,0.000232445,0.001049639,0.0,0.0,0.001375189,0.000190273,0.000601895,0.0,0.0,0.000367852,0.0,0.000501328,0.000372895,0.760797689,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
ENSG00000249786,0.012825612,0.467449306,0.0410594,0.139222321,0.618121951,0.57204878,0.927637701,0.168252495,0.159201671,0.177071246,0.616915423,0.547263682,0.611940299,0.211688276,2.15e-05,0.000315431,0.000692853,0.000430325,0.0,2.8e-05,0.000199203,8.45e-05,0.0,0.00012183,0.0,0.000483979,7.7e-05,4.24e-05,8.08e-05,2.9e-05,0.0,0.000494839,4.72e-05,0.0,0.000168868,8.12e-06,0.0,0.0,0.000497162,0.0,0.000302856,1.95e-05,0.0,0.0,0.0,0.0,0.000114703,0.0,0.0,0.0,0.0,0.0,0.004378209,0.01142997,0.008300619,0.011206424,0.634552835,0,0,0,0,0,0,0,1,1,0,0,0.0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
ENSG00000249743,0.052677319,0.392209178,0.015567856,0.167132883,0.679312834,0.688368984,0.727573049,0.232996633,0.21010101,0.24040404,0.07960199,0.119402985,0.054726368,0.226701468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000155776,0.0,9.71e-05,0.0,0.935931053,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249740,0.071417086,0.352721451,0.013657354,0.209590391,0.008534161,0.15342236,0.122321016,0.083713851,0.123287671,0.070015221,0.174129353,0.343283582,0.203980099,0.21595658,0.0,0.000970936,0.0,0.0,0.0,1.27e-05,6.04e-06,0.0,0.0,0.0,0.00064308,0.001012772,0.000487921,0.0,0.000249202,0.0,0.0,0.0,0.0,0.0,0.001120667,0.0,0.000486013,0.0,0.000828603,0.000391537,0.000324109,0.0,0.0,0.0001042,0.001534087,0.00037922,0.00123489,0.0,0.001649029,0.0,0.000383387,0.0,0.000232226,0.0,0.000411224,0.000522515,0.664181936,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249738,0.091787559,0.37886873,0.020982762,0.068214932,0.059572581,0.105043988,0.128208796,0.084695792,0.116590726,0.069418386,0.810945274,0.656716418,0.696517413,0.2161234,0.0,0.000236573,0.000515954,0.00034728,4.89e-05,5.1e-06,4.83e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.36e-05,0.0,2.89e-05,0.000406123,0.0,0.0,7.68e-06,0.0,0.0,0.000180397,0.000621453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000244636,0.0,0.0,0.0,2.19e-05,0.0,7.73e-06,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0
ENSG00000249700,0.02070703,0.393987905,0.049389185,0.111989534,0.298538462,0.253519231,0.675585703,0.050867277,0.028454492,0.046774508,0.348258707,0.323383085,0.31840796,0.224006863,0.0,0.0,5.9e-05,0.0,0.0,2.04e-05,6.04e-05,0.000464664,0.000592715,0.000976542,0.0,0.000206139,3.85e-05,0.000162641,2.53e-05,0.0,9.63e-05,5.32e-05,0.000115359,9.66e-05,0.000157354,0.0,6.54e-05,0.0,0.0,0.0,0.000108922,0.0,0.00097927,0.0,0.000455612,1.29e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000956029,0.0,0.001374449,0.001245919,0.743079316,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
ENSG00000249685,0.001059796,0.368374244,0.004224937,0.0,0.066398754,0.032093458,0.0170118,0.041942605,0.0,0.0,0.0,0.0,0.0,0.217903823,0.0,0.000335145,0.002343905,0.003238762,0.0,0.000119827,9.66e-05,0.0,0.000620939,0.000395947,0.0,0.000896258,0.000821761,0.000321747,0.000481566,0.000730316,0.000616594,0.00119471,0.0,0.000444274,0.0,0.0,0.001028105,0.0,0.0,0.0,0.0,0.0,0.000672511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000166134,0.0,0.000206593,0.0,0.000316679,0.000353793,0.720532868,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249684,0.00882599,0.536819637,0.014770904,0.0,0.00537594,0.085593985,0.096860538,0.02970297,0.0,0.0,0.0,0.0,0.0,0.223783791,0.0,0.000675219,0.000449617,0.00051337,0.001894916,0.000196313,0.000824983,0.0,0.00058707,0.000159902,0.000158718,0.000403316,0.00014766,0.000116677,0.000131336,0.000168089,0.000351651,0.000427809,3.67e-05,1.81e-05,0.0,0.000281527,0.0,0.001726656,0.003065833,0.0,0.001099844,0.0,0.001616386,0.001568336,0.0,0.0,0.0,0.0,0.0,0.0,0.001124601,0.0,0.000881871,0.0,0.00058167,0.000214347,0.927358606,0,0,0,1,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249679,0.000442667,0.738705087,0.0,0.0,0.023452703,0.009831081,0.096800365,0.051020408,0.0,0.0,0.0,0.0,0.0,0.216016159,0.0,0.0,0.000221123,0.000294433,0.0,0.000336536,0.000444686,0.00037314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000162981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000436542,0.000245804,0.0,0.0,0.0,0.0,0.0,0.0,0.0005623,0.0,0.000190377,0.0,0.000312108,0.000286639,0.695295249,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000249673,0.017428042,0.525080043,0.077806526,0.093646182,0.009502604,0.007997396,0.012492183,0.02573376,0.01391014,0.030880512,0.0,0.0,0.114427861,0.223186622,0.0,0.002493876,0.003773835,0.008183726,0.008122621,0.001652088,0.001903497,0.004639603,0.004002235,0.000970831,0.00145035,0.003791172,0.003800646,0.001654698,0.006422,0.026459473,0.014933138,0.003714247,0.0,0.002253968,0.002037926,0.001478017,0.006570523,0.00892535,0.014238168,0.017272796,0.005528443,0.00108501,0.016128461,0.005664178,0.005928728,0.007327302,0.004268425,0.001412357,0.009604233,0.000958574,0.015463259,0.003371489,0.001752027,0.004554623,0.005492444,0.008479752,0.341105664,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
ENSG00000249669,0.014270788,0.553895411,0.096049084,0.12472354,0.059114432,0.05487105,0.07638309,0.048160956,0.024772084,0.020370953,0.925373134,0.875621891,0.950248756,0.216637713,0.0,2.46e-05,8.11e-05,0.0,1.09e-05,5.1e-06,8.05e-06,0.0,0.0,0.0,0.000142299,0.000116514,7.7e-05,0.0,0.0,0.0,0.0,0.000175461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003546281,0.010170251,0.0,1.73e-05,0.0,0.0,0.002195729,0.0,0.0,0.0,0.0,0.005018591,0.0,0.006353148,0.005736976,0.783754566,0,1,0,0,0,0,0,0,0,1,0,0.0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0
ENSG00000249592,0.012625761,0.526680896,0.016452145,0.251646789,0.000441558,0.000961039,0.051757998,0.003182686,0.0,0.0,0.0,0.0,0.0,0.216809798,0.0,0.001803871,0.006854818,0.003669088,0.001552854,0.000734261,0.001301863,0.001985384,0.0,0.003757688,0.004247063,0.006963926,0.002696404,0.006982969,0.0010911,0.000405731,0.00107904,0.002645711,0.000901898,0.001455964,0.002306579,0.003969801,0.003065621,0.001211236,0.003894436,0.001317672,0.006219167,0.0,0.003209174,0.001012605,0.008195256,0.00127585,0.00878334,0.0,0.000724848,0.004369314,0.003961661,0.00841824,0.00243392,0.006092331,0.007487441,0.010739581,0.354989275,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249572,0.01075875,0.350053362,0.005120143,0.0,0.009823671,0.003379227,0.025518968,0.018691589,0.0,0.0,0.064676617,0.0,0.0,0.215969882,0.0,0.001271581,0.002270198,0.0,0.005445848,0.001177877,0.00351322,0.003118884,0.002596655,0.000744304,0.001745893,0.003898723,0.003749286,0.001081918,0.0,0.00049847,0.000510617,0.003237152,0.0,0.009502401,0.0,0.0,0.002037516,0.007327549,0.005109721,0.0,0.001075934,9.74e-05,0.0,0.00239926,0.003298864,0.001863963,0.0,0.0,0.001386271,0.00173435,0.003616613,0.0,0.000115561,0.0,0.000275314,0.000509774,0.519324617,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249502,0.017600552,0.405016009,0.007445496,0.150610603,0.00265035,0.012391608,0.052967546,0.0,0.0,0.0,0.179104478,0.0,0.0,0.226306865,0.000115931,0.00024643,0.000523325,0.0,0.000217182,6.12e-05,2.01e-05,0.0,7.34e-05,0.0,0.000166927,0.0,8.99e-05,0.000208605,0.0,0.0,0.0,0.000350921,0.0,0.000109861,0.000222598,0.0,0.0,0.000103084,0.0,0.0,0.000146115,0.0,0.0,5.34e-06,0.0,0.0,0.0,0.0,0.0,0.0,5.11e-05,0.0,5.78e-05,0.0,7.28e-05,5.09e-05,0.785459854,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000249406,0.003528313,0.598007826,0.008417122,0.0,0.011874302,0.014625698,0.041305844,0.122302158,0.121103118,0.131894484,0.059701493,0.0,0.0,0.217982522,0.000364968,0.0,0.0,0.0,0.001058764,0.000175917,0.000490965,0.0,0.0,0.0,0.0,0.0,0.0,0.000254569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72e-05,0.0,0.0,0.0,0.000179468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.93e-06,0.0,4.37e-06,0.0,0.967824178,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000249348,0.043368953,0.377090004,0.02968373,0.790340895,0.273564897,0.286127827,0.332027945,0.010783609,0.005751258,0.01581596,0.054726368,0.0,0.0,0.216029737,0.000317737,0.000468218,0.000272719,0.000445424,0.000635258,0.000112179,0.000164997,0.000330897,0.0002766,7.23e-05,0.000287334,0.001326462,0.001110662,0.0,3.87e-05,0.000173885,0.000130063,8.67e-05,0.0,8.21e-05,6.91e-05,0.000125875,0.000397222,0.000506829,0.000359061,0.000459303,0.000156741,2.36e-05,0.000542728,0.000285881,0.0,0.000125335,0.0,0.00035166,0.000407727,0.0,2.56e-05,0.0,0.00014394,0.000166846,0.000304481,0.000396845,0.582583084,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249307,0.219369265,0.282106012,0.042871647,0.365340588,0.879257143,0.899693333,0.884539266,0.184924623,0.205025126,0.182160804,0.0,0.0,0.0,0.221747874,0.002310034,0.0,0.000434876,0.000732308,0.000217182,5.35e-05,8.85e-05,0.0,6.21e-05,0.0,0.0,0.000188214,0.00010914,0.0,0.0,0.000185477,0.000144514,0.000169546,0.0,0.0,0.0,0.0,0.0,3.44e-05,0.0,0.0,2.13e-05,2.15e-05,0.000176977,0.0,0.0,7.07e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.003031273,0.0,0.005246933,0.00420815,0.673621826,0,0,0,0,1,0,0,0,0,0,0,0.0,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0
ENSG00000249258,0.012069824,0.342049093,0.024279741,0.120182752,0.038077465,0.064422535,0.01228761,0.0109218,0.0,0.0,0.0,0.0,0.0,0.217677702,0.0,5.42e-05,0.0,0.0,4.34e-05,7.65e-06,3.22e-05,0.000140807,1.69e-05,0.000422597,0.000380375,0.000448129,0.0,0.0,4.38e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000345251,0.0,0.0,0.0,0.000318558,0.0,0.000271061,0.0,0.000339229,0.0,0.0,0.0,0.0,0.0,3.38e-05,0.0,5.6e-05,6.45e-05,0.691463719,1,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249087,0.00180647,0.54304518,0.0,0.0,0.286177795,0.376347196,0.188841366,0.273275537,0.364116095,0.13154919,0.064676617,0.094527363,0.069651741,0.216002026,0.0,0.001656013,0.002078558,0.001759048,0.00037464,0.000191214,0.000138839,0.002112111,0.001320907,0.001126926,0.001937449,0.003979386,0.001226222,0.009259947,0.000218894,0.00049847,0.000549154,0.000853646,0.0,0.001635847,0.002037926,0.007827262,0.001088856,0.002439653,0.003121073,0.001739327,0.0025052,0.0,0.003055795,0.000307255,0.008823886,0.000662028,0.004754084,0.010950053,0.000353363,0.003624747,0.001776358,0.003220925,0.00191954,0.000603909,0.003745738,0.005049015,0.621413172,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
ENSG00000248932,0.12592366,0.377801494,0.022401991,0.218269463,0.961547368,0.788021053,0.979524045,0.107531975,0.084320227,0.114637613,0.074626866,0.074626866,0.139303483,0.215971544,0.001451285,0.001675727,0.002255456,0.0025895,0.001694023,0.000706216,0.000609682,0.000281615,0.000242731,0.000302671,0.000968724,0.001102397,0.001932423,0.001198596,0.000222261,0.001895345,0.000992331,0.000670299,0.0,0.000661582,0.0,0.000692989,0.002425392,0.002809037,0.002817252,0.002966644,0.001105157,0.000178442,0.00286702,0.001856889,0.0,0.002297816,0.001779121,0.0,0.0,0.0,0.001610224,0.0,0.00068458,0.0,0.001084722,0.000861981,0.70830147,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0
ENSG00000248787,0.001432156,0.433475631,0.003919257,0.171717993,0.199692308,0.021903846,0.021234426,0.0,0.0,0.0,0.0,0.0,0.0,0.22121444,0.0,0.0,0.0,0.0,0.0,2.29e-05,7.44e-05,0.0,0.0,0.000245563,0.0,0.000259915,9.63e-05,0.0,0.000257621,0.000399935,0.000534703,9.07e-05,0.0,0.000304231,0.0,0.0,0.0,0.0,0.0,0.0,0.000714633,0.00023177,0.002300695,0.000205727,0.001032337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6e-05,0.0,3.88e-05,0.0,0.828056303,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248719,0.004440987,0.563322661,0.005436741,0.078778561,0.146678571,0.100585714,0.293255904,0.118794326,0.0,0.25177305,0.0,0.0,0.0,0.217691835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000707778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.41e-05,0.0,3.27e-05,0.0,0.907866088,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000248668,0.001395702,0.495019566,0.007783928,0.0,0.071017627,0.149391864,0.083098801,0.074684772,0.067410281,0.025703201,0.0,0.0,0.0,0.216059388,0.000957505,0.0,0.000265348,0.0,0.000211753,0.000140223,6.24e-05,0.0,6.77e-05,0.0,0.0,5.38e-05,2.57e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000419583,0.0,0.0,0.0,0.0,0.000100952,0.0,0.0,0.0,0.000253759,0.00018961,0.0,0.000340224,0.0,0.0,0.00113738,0.0,0.000659671,0.0,0.000441554,0.000293783,0.925044852,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000248596,0.036547982,0.450017787,0.06281728,0.165597051,0.000474576,0.008016949,0.014621426,0.154058246,0.0,0.086851628,0.0,0.0,0.0,0.218948799,0.004701649,0.000256288,0.0,7.55e-05,0.000130309,0.00010453,0.000128778,0.0,0.0,0.0,0.0,0.000896258,0.0,0.008153279,0.00032834,0.0,0.000245674,0.0,0.0,0.000102618,0.0,0.007444222,0.0,0.00027489,0.001463866,0.0,0.001445206,0.0,0.000837689,0.000101528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002620462,0.0,0.001761905,0.0,0.924332362,0,0,0,1,0,0,0,0,0,0,0,0.0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
ENSG00000248587,0.022975696,0.369797225,0.04986954,0.162649671,0.106934426,0.197458106,0.075361081,0.058937824,0.065846287,0.033031088,0.084577114,0.094527363,0.0,0.21615693,0.0,0.0,0.0,0.0,0.000700413,0.000234556,0.000344078,0.0,0.0,0.0,0.0,0.000188214,0.0,0.0,0.001544041,0.000220254,0.0,5.91e-06,0.0,0.0,0.0,5.41e-06,0.0,0.0,0.0,0.0,0.000294886,0.0,0.000401147,0.0,0.0,0.0,0.011260442,0.0,0.0,0.0,0.0,0.0,0.000290779,0.0,0.000208183,4.81e-05,0.914009228,0,1,0,0,0,0,0,0,0,1,1,0.0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0
ENSG00000248508,0.01817016,0.501778726,0.031736154,0.485937351,0.09280957,0.117652006,0.142159355,0.049899531,0.035498995,0.0,0.0,0.0,0.0,0.215982629,0.005538929,0.003001523,0.005144799,0.005028009,0.00357808,0.000887232,0.000422552,0.001316549,0.000999148,0.00044544,0.002711881,0.008093211,0.003434705,0.004073104,0.000941242,0.001228786,0.000924891,0.001488459,0.0,0.0,0.0,0.001599831,0.001635621,0.00262005,0.003811576,0.0,0.003719279,0.0,0.001993936,0.001023293,0.003575692,0.001484743,0.0,0.003613803,0.005092056,0.002599296,0.003015974,0.001957331,0.001548761,0.007739119,0.005086024,0.007342882,0.305811454,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1
ENSG00000248476,0.006635441,0.4037709,0.008220614,0.124309989,0.37221345,0.382087719,0.459755914,0.197062424,0.145654835,0.167686659,0.0,0.0,0.0,0.259610612,0.000115931,0.000103501,0.00067074,0.0,0.0,1.27e-05,1.81e-05,0.0,0.0,0.0,0.0,0.000170289,0.0,0.000275783,7.24e-05,0.0,0.000192686,0.000293749,0.0,0.0,0.0,0.000226034,0.00013085,0.0,0.0,3.76e-05,0.0,0.0,0.00037755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000324392,0.0,0.000223076,0.0,0.920706766,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248445,0.039489762,0.328352899,0.03014225,0.054288859,0.040571429,0.024017316,0.196536796,0.281006379,0.325655563,0.271084337,0.980099503,0.950248756,1.0,0.250672196,0.000738524,0.000478075,0.005491225,0.002393211,0.0,9.18e-05,8.85e-05,0.000908208,0.000237086,0.002105371,0.002643468,0.0,0.00021186,0.000958169,0.000574175,0.0,0.000216771,0.004977959,0.0,0.000643473,0.000529631,0.001583589,0.001102876,0.000300661,0.003507754,0.0,0.005345136,0.000362012,0.001179844,0.000256491,0.005346237,0.0,0.0,0.000754782,0.0,0.0,0.0,0.0,0.000934384,0.0,0.001617504,0.002090708,0.673584427,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000248174,0.081809334,0.279615795,0.017369185,0.154691104,0.447702381,0.145345238,0.745293189,0.02905569,0.0,0.034503632,0.527363184,0.0,0.791044776,0.220454331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21e-05,6.14e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00034655,0.000588958,0.0,0.0,0.0,0.0,0.000752776,0.0,0.000392855,0.0,0.9599742,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
