ID,gene_length,GC_content,Length_ExonProj,repeat_coverage,hg38_phastCons100way_exons_merged_mean_score,hg38_phastCons20way_exons_merged_mean_score,hg38_phastCons7way_exons_merged_mean_score,phastcons_elements_100way_exons_merged_percentage,phastcons_elements_20way_exons_merged_percentage,phastcons_elements_7way_exons_merged_percentage,promoters_hg38_100way_phastCons_elements,promoters_hg38_20way_phastCons_elements,promoters_hg38_7way_phastCons_elements,Distance_closest_pc,K562_cytosol,A549_cell,GM12878_cell,GM12878_cytosol,H1.hESC_cell,H1.hESC_cytosol,H1.hESC_nucleus,endothelial.cell.of.umbilical.vein_cell,endothelial.cell.of.umbilical.vein_cytosol,endothelial.cell.of.umbilical.vein_nucleus,HepG2_nucleus,HepG2_cell,HepG2_cytosol,K562_cell,keratinocyte_nucleus,keratinocyte_cytosol,keratinocyte_cell,SK.N.SH_cell,GM12878_nucleus,HeLa.S3_cytosol,HeLa.S3_nucleus,HeLa.S3_cell,K562_nucleus,A549_cytosol,A549_nucleus,IMR.90_cytosol,IMR.90_nucleus,IMR.90_cell,SK.N.SH_cytosol,SK.N.SH_nucleus,HT1080_nucleus,HT1080_cytosol,SK.MEL.5_nucleus,SK.N.DZ_nucleus,SK.MEL.5_cytosol,SK.N.DZ_cytosol,NCI.H460_cytosol,NCI.H460_nucleus,max_exp,min_exp,mean_exp,median_exp,Tau_exp,genomic_classification_is_1,genomic_classification_is_2,genomic_classification_is_3,genomic_classification_is_4,genomic_classification_is_5,genomic_classification_is_6,genomic_classification_is_7,genomic_classification_is_8,CRISPR_candidate_is_1,lncRNA_DB_is_1,DISEASE_DB_is_1,GWAS_SNP_is_1,with_repeat_Alu,with_repeat_CR1,with_repeat_ERV1,with_repeat_ERVK,with_repeat_ERVL,with_repeat_ERVL-MaLR,with_repeat_Gypsy,with_repeat_L1,with_repeat_L2,with_repeat_Low_complexity,with_repeat_MIR,with_repeat_SVA,with_repeat_Satellite,with_repeat_Simple_repeat,with_repeat_TcMar-Mariner,with_repeat_TcMar-Tigger,with_repeat_centr,with_repeat_hAT-Blackjack,with_repeat_hAT-Charlie,with_repeat_hAT-Tip100
ENSG00000254473,0.003721654,0.430985414,0.011637682,0.769794518,0.067606818,0.085970455,0.122542498,0.079575597,0.102564103,0.102564103,0.815920398,1.0,1.0,0.216117581,0.000755699,0.001513083,0.001599458,0.001540111,0.000325774,6.12e-05,3.62e-05,0.001562962,0.001337842,0.000359779,0.000155981,0.000770782,0.000686941,0.000431353,0.000269407,0.003413939,0.001474045,0.001946475,0.000252348,0.001337116,8.69e-05,0.0,0.00016648,0.001649343,0.0,0.001121903,0.0,0.003232771,0.00160084,0.0,0.00129763,0.001754696,0.0,0.000325928,0.00394136,0.0,0.000536741,0.000158187,0.001733221,0.001920348,0.002993204,0.004312205,0.674562796,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
ENSG00000254416,0.03333214,0.365528282,0.007783928,0.199186811,0.215320513,0.232769231,0.244284088,0.057915058,0.048906049,0.149292149,0.054726368,0.0,0.014925373,0.222455886,0.0,0.001025151,0.000206382,9.81e-05,0.0,7.65e-06,0.0,0.0,0.0,0.0,0.0,0.000179252,0.0,0.0,0.0,0.0,0.0,0.0,3.15e-05,0.001788065,6.28e-05,0.000970989,0.0,0.000884804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000368515,0.0,0.019299072,0.0,0.000881789,0.0,2.17e-05,0.0,2.24e-05,0.0,0.839340802,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000254389,0.001204313,0.622732124,0.020196727,0.075941766,0.028828899,0.042006781,0.133373852,0.006259781,0.0,0.031298905,0.0,0.0,0.0,0.216033617,0.001189367,0.000256288,0.0,3.77e-05,0.001449692,0.000101981,0.000136826,0.000654754,0.000333049,2.09e-05,0.000224394,0.000699081,0.000385201,0.0,0.0,1.74e-05,0.0,0.000942737,2.56e-05,0.000739346,0.000259562,0.000149678,0.0,0.000670046,0.000842413,0.0,0.0,0.000176977,9.51e-05,4.81e-05,0.0,0.0,0.0,0.0,0.005572267,0.0,0.000932907,0.0,0.000113902,9.7e-05,0.000245442,0.000282968,0.573221624,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000254337,0.002573976,0.317858413,0.004879966,0.121211906,0.028145161,0.041806452,0.169706873,0.0,0.0,0.0,0.0,0.0,0.0,0.224184213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030844138,0.0,0.0,0.0,7.29e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.178070463,0.046187863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000254286,0.101209847,0.360192102,0.014574395,0.37995885,0.001232558,0.018813953,0.047839008,0.055236729,0.056671449,0.056671449,0.129353234,0.0,0.114427861,0.216086821,0.0,0.0,0.0,0.0,8.14e-05,4.33e-05,1.41e-05,0.0,5.64e-05,2.67e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.89e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000624915,0.0,0.000366409,0.0,0.944707679,0,0,0,0,1,0,0,0,0,0,0,0.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ENSG00000254251,0.034306006,0.288509427,0.00835162,0.216490253,0.138381215,0.046375691,0.156837665,0.0,0.0,0.0,0.0,0.0,0.0,0.234706305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.99e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6e-05,0.0,7.7e-05,0.0,0.807046546,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000254153,0.002838925,0.39772323,0.00482538,0.338057856,0.003419355,0.019101382,0.022845499,0.0,0.0,0.0,0.203980099,0.179104478,0.0,0.235460041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010709,0.0,4.66e-05,0.0,0.980561122,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000254140,0.002485442,0.700106724,0.010207535,0.0,0.1421625,0.274684375,0.304302689,0.081,0.128,0.098,0.054726368,0.064676617,0.064676617,0.235698077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000191462,0.0,0.000210467,0.0,0.823226066,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000254109,0.002092901,0.644966204,0.012041616,0.0,0.189424125,0.208085603,0.274791881,0.141509434,0.133790738,0.083190395,0.527363184,0.452736318,0.666666667,0.216021147,0.0,0.00255302,0.0,0.0,0.000722131,0.000175917,0.000132802,0.000267534,0.000248376,3.24e-05,0.000577404,0.0,0.003376925,0.0,0.000193637,0.002092414,0.000948977,0.001153466,0.0,0.00223377,0.000211272,0.001086126,0.0,0.005197148,0.00249962,0.001189669,0.0,0.002312493,0.000761055,0.000255628,0.0,0.0,0.0,0.0,0.0027363,0.0,0.001073482,0.0,0.002019667,0.0,0.003903425,0.004351212,0.62583387,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000254101,0.295590586,0.282106012,0.028799441,0.433546686,0.006314961,0.012937008,0.03460135,0.037518574,0.053120357,0.039375929,0.0,0.0,0.0,0.458162554,0.0,0.0,0.001710019,0.0,0.0,0.0,1.41e-05,0.0,3.95e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000258262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.26e-05,0.0,0.0,0.0,0.004020375,0.0,0.0,0.001540302,0.0,0.0,0.0,0.000413619,0.0,0.000156207,0.0,0.994129736,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSG00000253982,0.001591647,0.773745998,0.013690106,0.441464514,0.000470588,0.000838235,0.090711106,0.0,0.0,0.0,0.0,0.0,0.0,0.218032401,0.0,0.013243173,0.004673069,0.005586677,0.013427301,0.002192585,0.00084108,0.024739858,0.011351898,0.001684678,0.000883893,0.008613041,0.005585409,0.003305861,0.000503455,0.007169851,0.004388416,0.022858601,0.000329235,0.006349989,0.000382704,0.001892086,0.000818864,0.029250064,0.020397453,0.0,0.001815187,0.023042345,0.012242488,0.004142488,0.0,0.006250703,0.0,0.003825371,0.010754929,0.005341263,0.01400639,0.0,0.005344327,0.026895339,0.015413718,0.020415668,0.400500538,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
ENSG00000253948,0.010554993,0.303094984,0.003406151,0.531934956,0.08896,0.143857143,0.081871884,0.060846561,0.068783069,0.034391534,0.114427861,0.184079602,0.064676617,0.216010062,0.00365827,0.002094659,0.002314422,0.0,0.002274985,0.000935673,0.000414504,0.0,0.001366066,0.0,0.0,0.003199641,0.002105763,0.0,0.000170063,0.000666558,0.001946125,0.002634118,9.86e-05,0.004441322,0.001429404,0.001220453,0.002143936,0.005291642,0.002775821,0.0,0.0,0.0,0.014059835,0.001708558,0.001211122,0.003216943,0.0,0.029204906,0.0,0.0,0.000690096,0.0,0.001499086,0.000202422,0.003071296,0.003121355,0.598343738,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
ENSG00000253768,0.006935543,0.450729278,0.004224937,0.0,0.003446541,0.010128931,0.012672228,0.0,0.0,0.0,0.0,0.0,0.0,0.225457527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.63e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9e-05,0.000188775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
ENSG00000253738,0.006648461,0.255602988,0.064858787,0.348754747,0.048748062,0.030631783,0.021047069,0.008824509,0.0,0.0,0.114427861,0.0,0.184079602,0.215950484,0.0,0.007235198,0.011019304,0.002574401,0.0,0.000874485,0.000273653,0.002112111,0.005334432,0.000721461,0.000612978,0.005252073,0.002401084,0.007166824,0.000917669,0.00889131,0.005101353,0.006371793,0.001378057,0.002684719,0.000501016,0.007422503,0.0,0.004381067,0.0,0.0,0.0,0.010264639,0.005343787,0.000404198,0.00295283,0.006404962,0.004112233,0.006541442,0.017994346,0.007171471,0.00770607,0.002136483,0.011299927,0.02673896,0.028845107,0.042222707,0.478999959,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0
ENSG00000253716,0.000951733,0.513874066,0.014596229,0.428784636,0.013447115,0.003110577,0.022475585,0.0,0.0,0.0,0.0,0.0,0.0,0.216843605,0.037887993,0.013184029,0.014085545,0.028861979,0.016837064,0.003286329,0.002219405,0.005857587,0.002630524,0.000401658,0.007859256,0.01458212,0.0,0.0,0.000703827,0.0,0.002013565,0.024988077,0.006058324,0.0,0.012466242,0.007050227,0.019992475,0.033253157,0.050917678,0.027422634,0.0,0.009179183,0.014171369,0.009563116,0.0,0.006173574,0.0,0.0,0.007692447,0.001812374,0.004153355,0.0,0.001659042,0.001836436,0.003681647,0.004908865,0.55799552,0,0,0,1,0,0,0,0,0,0,1,0.0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
ENSG00000253669,0.00285585,0.658662398,0.03014225,0.22976446,0.029898746,0.070969142,0.08885773,0.079263977,0.062278839,0.050955414,0.243781095,0.029850746,0.0,0.220489246,0.0,0.005446113,0.000449617,0.000196289,0.0,5.1e-06,2.01e-06,0.000520987,0.000914474,0.00014848,0.00109734,0.010934349,0.010888337,0.000251033,0.000242467,0.001791014,0.001498131,0.002079567,4.73e-05,0.00251168,0.0,0.0,0.0,0.006640323,0.002043888,0.00067013,0.0,0.0,0.001535232,0.000257813,0.000674768,0.001818971,0.000207442,0.000157246,0.000697666,0.000399034,0.001252396,0.0,0.000606392,0.0,0.00103442,0.00118093,0.67956015,0,0,0,1,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
ENSG00000253633,0.006419316,0.403237282,0.0,0.0,0.007640845,0.016535211,0.041989271,0.01141925,0.0,0.0,0.0,0.0,0.0,0.219524354,0.0,0.00237559,0.027868889,0.015302964,0.000114021,7.65e-06,2.01e-05,0.0,0.0,0.0,0.0,0.000681156,0.000385201,0.0,0.0,0.0,0.0,0.00156938,0.002024699,0.0,0.0,0.0,0.0,0.003530625,0.000994324,0.0,0.0,0.0,0.001430258,0.000329913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000220721,0.0,0.00016438,0.0,0.907190322,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
ENSG00000253549,0.014970592,0.341337602,0.012980491,0.0,0.025978979,0.021960961,0.025147474,0.098321343,0.097521982,0.107913669,0.0,0.0,0.0,0.241137165,0.0,0.0,0.0,0.0,0.000222612,0.000142773,0.000114693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000141439,0.0,0.000929708,0.0,0.0,0.0,0.0,9.59e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000383387,0.0,0.000550932,0.0,0.00097127,0.000999607,0.666036995,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ENSG00000253404,0.005733834,0.472963358,0.005666001,0.470953536,0.1542607,0.09192607,0.059980581,0.121367521,0.027350427,0.011965812,0.323383085,0.542288557,0.532338309,0.255393019,0.0,0.000714648,0.0,0.0,0.0,0.000239655,3.02e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000185477,0.0,5.55e-05,0.0,0.0,5.43e-05,0.000395304,0.0,0.000893394,0.0,0.0,0.0,0.000106186,0.000127936,1.75e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000430217,0.0,0.000214226,0.0,0.965641069,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
ENSG00000253320,0.073892113,0.409107079,0.0,0.0,0.28633218,0.386806228,0.412165475,0.075061191,0.120750612,0.04215393,0.298507463,0.069651741,0.184079602,0.224090273,0.002640652,0.005796044,0.019215602,0.010244757,0.00542413,0.001567954,0.000826995,0.001858658,0.0,0.000363586,0.0,0.001398163,0.001303262,0.001654698,0.00018185,0.000765093,0.00047208,0.009538281,0.001827552,0.0,0.0,0.0,0.000412816,0.017043209,0.012843353,0.003644304,0.000111783,0.002017532,0.004067708,0.001426711,0.0,0.0015683,0.0,0.005094777,0.0,0.00314546,0.002811502,0.0,0.001459764,0.0,0.00285867,0.003583472,0.619770226,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0
ENSG00000253266,0.003410485,0.653326218,0.011615847,0.050768406,0.021436893,0.016119741,0.086654078,0.028419183,0.035523979,0.035523979,0.0,0.0,0.0,0.230655808,0.0,0.0,0.0,0.0,1.63e-05,2.8e-05,1.21e-05,0.0,1.69e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.48e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.01e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
ENSG00000253194,0.062942626,0.295980078,0.004399611,0.288211709,0.003889706,0.003580882,0.05062723,0.335470086,0.271367521,0.271367521,0.12437811,0.0,0.0,0.216053291,0.0,0.0,0.0,0.0,0.0,0.0,3.02e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00010607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000127001,0.0,7.77e-05,0.0,0.938758008,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000253154,0.072461259,0.284062611,0.008133277,0.113345521,0.078903766,0.130087866,0.071386143,0.049504951,0.065594059,0.0,0.0,0.0,0.0,0.225990961,4.72e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000121934,0.0,7.4e-05,0.0,0.939746203,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000253102,0.000900306,0.697082889,0.007063396,0.073448307,0.284677469,0.330524691,0.321713417,0.267882188,0.272089762,0.279102384,0.089552239,0.228855721,0.094527363,0.216257797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.34e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000429185,1.44e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000332268,0.0,0.000585029,0.002082948,0.001410717,0.002000764,0.51247012,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251602,0.001814933,0.683920313,0.024137818,0.287388307,0.002794979,0.033061367,0.086448556,0.0,0.0,0.001757469,0.089552239,0.432835821,0.517412935,0.22181244,0.000266212,0.000409075,0.000213752,0.000430325,0.000716702,0.000232006,0.000513099,0.000626593,0.000784641,6.66e-05,0.000317435,0.0013892,0.001142762,0.000134356,0.0,0.000197069,0.000120429,0.002800484,0.0,0.00156259,0.000206443,0.0,3.65e-05,0.001425994,0.001063374,0.001739327,8.2e-05,0.002371486,0.000715129,0.00029714,0.000784345,0.001873604,0.0,0.0,0.002518846,0.00082259,0.002824281,0.0,0.000380562,0.000516431,0.000651782,0.000867443,0.677944128,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
ENSG00000251580,0.001977678,0.57808609,0.003864671,0.340461111,0.044979452,0.073849315,0.295724212,0.0,0.0,0.0,0.0,0.0,0.0,0.221279837,0.002696471,0.002237589,0.00086238,0.001162633,0.001894916,0.000448715,0.000380297,0.002323322,0.002647459,0.000161805,0.00087021,0.011705131,0.008634913,0.00117031,0.000345178,0.004370305,0.0,0.007591806,0.000155746,0.0,0.000100203,0.00045671,0.000343788,0.004501332,0.0,0.0,0.0,0.006583527,0.005730875,0.0,0.0,0.000777722,0.0,0.0,0.0,0.0,0.003194888,0.0,0.001267381,0.003198089,0.003067041,0.004127897,0.510428195,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251191,0.048250653,0.363215937,0.021899802,0.178679534,0.022957447,0.019031915,0.036238075,0.094823416,0.134494436,0.099661345,0.0,0.0,0.0,0.303210885,0.0,0.000108429,5.9e-05,3.02e-05,0.0,0.0,1.21e-05,2.11e-05,6.21e-05,3.05e-05,2.46e-05,0.0,3.85e-05,0.0,0.000439471,0.001315728,0.00070812,0.002855939,0.0,3.67e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000537987,0.0,0.0,0.000176755,0.0,0.0,0.0,0.0,0.0,0.0,0.000133011,0.0,6.2e-05,0.0,0.973179691,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
ENSG00000251169,0.001699058,0.560298826,0.011342919,0.680264694,0.02145079,0.037761847,0.035754577,0.030769231,0.0,0.0,0.0,0.0,0.0,0.220128174,0.0,0.001409582,0.0,0.0,0.0,2.04e-05,4.02e-06,0.0,0.0,0.0,0.000664972,0.002168945,0.002060823,0.000137892,0.0,0.0,0.0,0.0,0.0,0.0,0.000212479,0.0,0.0,0.004424019,0.003038212,0.0,0.0,0.000141581,3.28e-05,1.75e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000370607,0.0,0.000183207,0.0,0.000194227,9.2e-05,0.832489804,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ENSG00000251129,0.102817117,0.263073639,0.007270822,0.530528172,0.014858696,0.045108696,0.318128178,0.0,0.0,0.0,0.0,0.0,0.0,0.451654934,0.015929789,0.008048419,0.000162157,0.000452974,0.0,6.12e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011109108,0.0,0.0,0.0,0.0,6.31e-05,0.0,0.0,0.0,0.005583167,0.013976463,0.008658905,0.0,0.0,0.0,0.0,0.0,0.002560657,0.002885929,0.0,0.0,0.0,0.0,0.0,0.0,0.000344718,0.0,0.000152632,0.0,0.978708481,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250790,0.002079882,0.32301672,0.011463007,0.140031985,0.146374004,0.178596873,0.285630466,0.0,0.0,0.0,0.0,0.0,0.0,0.22837271,0.0,0.0,0.000147415,5.28e-05,7.6e-05,3.82e-05,6.04e-06,4.93e-05,5.08e-05,0.0,0.0,0.0,0.0,0.0,4.38e-05,6.38e-05,9.15e-05,0.000493551,1.18e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.01e-05,0.0,8.26e-05,0.00016074,4.59e-05,0.0,0.0,0.0,0.0,0.0,0.000169422,0.000741214,0.000169623,0.000160512,0.0,0.000334244,0.000354079,0.590391132,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250740,0.003642234,0.253290644,0.005633249,0.0,0.841174603,0.934849206,0.985959479,0.34939759,0.283993115,0.378657487,0.691542289,0.900497512,0.915422886,0.225593033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.69e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000409749,0.0,0.000334921,0.0,0.889986722,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000250708,0.020965469,0.271611526,0.005862509,0.355399097,0.00223,0.0377,0.012349385,0.0,0.0,0.0,0.0,0.114427861,0.0,0.301057751,0.0,0.000202073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000410468,0.0,0.000363093,0.0,0.874070527,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000250616,0.004959818,0.471896122,0.017270931,0.709815523,0.272735964,0.308003035,0.254008717,0.002427184,0.0,0.0,0.07960199,0.248756219,0.328358209,0.216083219,0.000313443,0.0,0.0,0.000468073,0.003279454,0.00068582,0.000452735,0.00019009,0.000141123,3.81e-06,0.0,0.000708044,0.000564961,0.000159106,1.68e-05,4.64e-05,5.3e-05,0.0,0.000141946,0.000225474,0.00011469,0.000157354,0.000117754,0.000197578,0.000193341,0.000263534,0.0,0.000318558,7.54e-05,0.0,0.0,6.11e-05,0.0,0.0,0.0,0.0,0.000127796,0.0,0.001012427,0.000765853,0.001101201,0.001105352,0.825968407,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000250303,0.059706603,0.426894344,0.054039891,0.116896904,0.020355781,0.039913996,0.064123799,0.046298144,0.061664338,0.024346438,0.149253731,0.099502488,0.0,0.216168569,0.000360674,0.000941364,0.000449617,0.000143442,0.000597252,0.000150422,5.43e-05,0.012046072,0.004933644,0.000660546,0.0,0.0,7.7e-05,0.0,0.000486617,0.00591788,0.002808393,0.001480652,0.000427809,0.0,0.0,0.000253302,0.000350555,0.001692294,0.001643397,0.011520217,0.000409186,0.004790165,0.004517124,0.001116462,0.000680535,0.0,0.0,0.000305915,0.0,0.0,0.000830671,0.0,0.013478561,0.004524194,0.012402219,0.008631724,0.865648405,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0
ENSG00000250220,0.038197566,0.31963714,0.006735881,0.041948785,0.102396825,0.026539683,0.050414446,0.05,0.0,0.0,0.417910448,0.407960199,0.243781095,0.216062436,0.0,4.93e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.54e-05,0.0,0.000144904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.26e-05,0.000196825,6.12e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95e-05,0.0,4.39e-05,0.0,0.731265623,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
