ID,gene_length,GC_content,Length_ExonProj,repeat_coverage,hg38_phastCons100way_exons_merged_mean_score,hg38_phastCons20way_exons_merged_mean_score,hg38_phastCons7way_exons_merged_mean_score,phastcons_elements_100way_exons_merged_percentage,phastcons_elements_20way_exons_merged_percentage,phastcons_elements_7way_exons_merged_percentage,promoters_hg38_100way_phastCons_elements,promoters_hg38_20way_phastCons_elements,promoters_hg38_7way_phastCons_elements,Distance_closest_pc,K562_cytosol,A549_cell,GM12878_cell,GM12878_cytosol,H1.hESC_cell,H1.hESC_cytosol,H1.hESC_nucleus,endothelial.cell.of.umbilical.vein_cell,endothelial.cell.of.umbilical.vein_cytosol,endothelial.cell.of.umbilical.vein_nucleus,HepG2_nucleus,HepG2_cell,HepG2_cytosol,K562_cell,keratinocyte_nucleus,keratinocyte_cytosol,keratinocyte_cell,SK.N.SH_cell,GM12878_nucleus,HeLa.S3_cytosol,HeLa.S3_nucleus,HeLa.S3_cell,K562_nucleus,MCF.7_cell,A549_cytosol,A549_nucleus,IMR.90_cytosol,MCF.7_nucleus,IMR.90_nucleus,IMR.90_cell,SK.N.SH_cytosol,SK.N.SH_nucleus,MCF.7_cytosol,HT1080_nucleus,HT1080_cytosol,SK.MEL.5_nucleus,SK.N.DZ_nucleus,SK.MEL.5_cytosol,SK.N.DZ_cytosol,max_exp,min_exp,mean_exp,median_exp,Tau_exp,genomic_classification_is_1,genomic_classification_is_2,genomic_classification_is_3,genomic_classification_is_4,genomic_classification_is_5,genomic_classification_is_6,genomic_classification_is_7,genomic_classification_is_8,CRISPR_candidate_is_1,lncRNA_DB_is_1,DISEASE_DB_is_1,GWAS_SNP_is_1,with_repeat_Alu,with_repeat_CR1,with_repeat_ERV1,with_repeat_ERVK,with_repeat_ERVL,with_repeat_ERVL-MaLR,with_repeat_Gypsy,with_repeat_L1,with_repeat_L2,with_repeat_Low_complexity,with_repeat_MIR,with_repeat_SVA,with_repeat_Satellite,with_repeat_Simple_repeat,with_repeat_TcMar-Mariner,with_repeat_TcMar-Tigger,with_repeat_centr,with_repeat_hAT-Blackjack,with_repeat_hAT-Charlie,with_repeat_hAT-Tip100
ENSG00000261534,0.002415788,0.573639274,0.040513543,0.108551395,0.095606935,0.065015087,0.088441658,0.093700371,0.05108523,0.043673902,0.0,0.0,0.0,0.216634665,2.58e-05,0.000123215,0.0,9.06e-05,0.0,1.02e-05,2.82e-05,0.001830496,0.002060389,0.000942277,0.000229867,0.00031369,0.00021186,0.0,0.004819026,0.004474636,0.003034799,0.001868838,4.34e-05,0.000157308,0.0,4.22e-05,9.47e-06,0.000588824,0.000163216,0.000510972,0.000783074,0.000175337,0.000212285,0.001097255,0.001886235,0.003910893,0.00012023,0.005057874,0.001532949,0.000119584,0.0,0.0,0.0,0.00039467,0.000824029,0.001049664,0.001615142,0.453677916,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
ENSG00000261533,0.001365756,0.426360726,0.022882346,0.0,0.166718245,0.179594919,0.209500395,0.0,0.068360277,0.0,0.0,0.134328358,0.0,0.216215677,0.0,0.000561861,0.000169528,0.000196289,0.000352921,0.000101981,5.84e-05,0.000225292,0.000152412,0.000142769,6.57e-05,0.000116514,7.06e-05,7.78e-05,4.88e-05,0.0,0.0,0.000188547,9.86e-05,0.000534846,0.000140043,0.000353087,6.5e-05,0.000243007,0.000584142,0.001546726,0.0,0.000353332,4.1e-05,0.000330356,0.000144338,0.0,4.27e-05,0.0,0.000141404,0.0,0.00096349,0.0,0.0006175,0.000194273,0.0,0.000203762,0.000131276,0.835167061,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261373,0.004063418,0.631803629,0.018395397,0.0,0.003606577,0.023254568,0.211184213,0.222984563,0.186392224,0.279588336,0.373134328,0.407960199,0.407960199,0.217184172,0.0,0.001582084,0.0,0.0,0.0,0.000285546,0.001167049,0.004878976,0.002545851,0.003396006,0.0,0.0,0.0,0.000760171,0.001372294,0.001785217,0.00047208,0.003454854,0.001048821,0.001919154,0.001637054,0.0,0.0,0.003392745,0.034180912,0.061744763,0.005127626,0.010775284,0.0,0.007067263,0.002128986,0.007089859,0.005947387,0.0,0.0,0.0,0.000743346,0.010274717,0.0,0.000518569,0.000497993,0.001167814,0.001308454,0.550214393,0,0,0,0,0,0,1,0,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261335,0.001073466,0.457666311,0.01800238,0.283349961,0.003740676,0.073259324,0.212380698,0.0,0.0,0.0,0.07960199,0.0,0.0,0.226776564,0.000188925,0.000349931,0.00019164,6.04e-05,0.000564674,0.000193763,7.24e-05,0.0,0.000107253,2.09e-05,0.000207975,0.000492942,0.00023112,0.000293461,5.05e-05,9.27e-05,0.000115611,0.000870645,6.51e-05,0.000256936,0.000210065,0.000514279,0.000102866,0.000551438,0.000481058,0.000428112,0.0,0.000159398,0.0,0.0,0.00016074,6.34e-05,0.000312599,0.000784345,0.000356724,0.000585719,0.001318009,0.00076109,0.00155824,0.000338731,0.000189573,0.000523181,0.000594588,0.717769421,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261061,0.000421835,0.398434721,0.007074313,0.424851654,0.208420979,0.283440559,0.291537631,0.0,0.0,0.0,0.0,0.0,0.0,0.222674525,0.001867778,0.00956643,0.013643299,0.00725513,0.0,0.000629731,0.000382309,0.001992425,0.00404175,0.000620571,0.0,0.004552991,0.0,0.004691848,0.00026604,0.002654642,0.0,0.00124774,0.000784645,0.011787593,0.001103442,0.018130251,0.00066592,0.014645818,0.005231509,0.001601967,0.0,0.003100285,0.0,0.002902415,0.001210471,0.000238149,0.005228678,0.003875589,0.004389954,0.000553992,0.002736084,0.007021963,0.005136173,0.001959548,0.007655909,0.005098408,0.006610439,0.467359866,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260920,0.001549984,0.299715404,0.025960982,0.190394047,0.100500408,0.170468137,0.176703577,0.0625,0.058415033,0.0,0.119402985,0.0,0.0,0.216115087,0.004916336,0.001651084,0.006943267,0.004424044,0.004924611,0.00084644,0.000372248,0.002344443,0.001320907,0.000355971,0.001275214,0.008810217,0.005598249,0.004416065,0.00041253,0.001535983,0.001021234,0.003038941,0.000928562,0.001179808,9.78e-05,0.001730894,0.001250629,0.001551503,0.000721587,0.000731933,0.001069197,0.001131724,0.0,0.004813762,0.001486025,0.00076033,0.000499623,0.002197321,0.001500811,0.000388039,0.001864082,0.001884604,0.001712058,0.000248522,0.00044282,0.000568959,0.000751671,0.541362101,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
ENSG00000260806,0.000940015,0.557452864,0.015764364,0.307349855,0.018565189,0.026064196,0.214356094,0.012574454,0.0,0.0,0.487562189,0.427860697,0.412935323,0.216194894,0.001807666,0.000487932,0.000648628,0.001102236,0.002595329,0.000494606,0.000323957,0.000506907,0.000220151,3.62e-05,0.00047068,0.002043469,0.002015883,0.000756636,0.0,0.0,0.000154149,0.000693189,0.00022869,0.0,0.001002032,0.0,0.000401988,0.001649641,0.002937892,0.00255486,0.000609894,0.000688067,4.72e-05,0.00090848,0.000423173,0.000565878,0.001779407,0.001320699,0.00097376,0.0,0.000960631,0.001440635,0.0,0.000229312,6.88e-05,0.000324955,0.000297621,0.747953082,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
ENSG00000260442,0.000583278,0.681252223,0.005622332,0.0,0.401037123,0.507979118,0.392304645,0.402753873,0.617900172,0.333907057,0.243781095,0.223880597,0.039800995,0.216361713,0.0,0.001054722,0.000899234,0.0,0.017054247,0.00391351,0.001539297,0.0026683,0.002432953,0.000213202,0.0,0.0,0.0,0.000929884,0.000117866,0.0,0.000274577,0.002939121,0.000658471,0.0,0.002664439,0.0,0.0,0.0,0.018486384,0.016958749,0.001950154,0.002112019,0.000130242,0.005450877,0.003388663,0.0,0.001846202,0.0,0.0,0.002296505,0.013932012,0.0,0.003696083,0.001334657,0.0,0.001287103,0.000597914,0.855174066,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260430,0.007282516,0.434364995,0.008438957,0.455960194,0.127134703,0.062922374,0.292754318,0.026252983,0.0,0.0,0.0,0.0,0.0,0.217822076,0.0,0.001320867,0.0,0.0,0.0,0.0,6.04e-06,0.000436503,0.000620939,0.0,0.0,0.000412279,0.00027606,0.0,0.0,0.0,0.0,0.000465823,0.0,5.24e-05,1.09e-05,0.0,0.0,0.001186994,0.001099562,0.0,0.0,0.000217844,8.2e-06,5.9e-05,0.000124656,5.24e-05,0.000416798,0.0,0.000623463,0.0,0.0,0.002247028,0.0,3.37e-05,0.0,2.21e-05,0.0,0.928095256,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260364,0.129998796,0.327463536,0.007783928,0.082465877,0.000386473,0.005743961,0.006475665,0.0,0.0,0.0,0.0,0.0,0.0,0.24558365,0.0,0.0,0.0,0.0,2.71e-05,2.8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000260260,0.000321584,0.587869086,0.002991299,0.0,0.023153488,0.005488372,0.001813342,0.064705882,0.0,0.0,0.199004975,0.059701493,0.059701493,0.216042761,0.272043006,0.108986333,0.11735006,0.0,0.212529252,0.054702459,0.041526822,0.349997888,0.2423187,0.025995435,0.045688766,0.303186198,0.307877994,0.0,0.012983755,0.0,0.036480211,0.127291683,0.030810116,0.126879172,0.0,0.058209465,0.094870525,0.107834157,0.657391977,0.0,1.0,0.085585933,0.0,0.258291351,0.143777063,0.0,0.122901983,0.104796618,0.067311555,0.046852616,0.0,0.016807408,0.0,0.007528533,0.005542347,0.016891693,0.019331667,0.552181087,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260083,0.012974687,0.563144788,0.019072261,0.344480538,0.029354167,0.216309524,0.102342238,0.07615894,0.114238411,0.040286976,0.0,0.0,0.0,0.221227187,0.0,0.00113358,0.005469113,0.005390388,0.001856909,0.000782702,0.000394382,0.001344711,0.001874107,0.000205588,0.000656762,0.006372395,0.004006086,0.005006523,0.000203739,0.001362098,0.000732205,0.004103679,0.000808302,0.00386977,0.000800418,0.004102718,0.001499672,0.004925556,0.002250666,0.001215285,0.001392967,0.000629621,0.0,0.003445143,0.0030475,0.000578987,0.001196958,0.000242224,0.001128019,0.0,0.000580381,0.0,0.001067807,0.001845945,0.003081621,0.003857,0.005473229,0.588712221,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSG00000259985,0.000716729,0.419957311,0.012019782,0.160198798,0.024779966,0.079049658,0.123199432,0.019691781,0.053082192,0.0,0.0,0.0,0.0,0.215998978,0.0,0.001591941,0.003368443,0.003502997,0.003898424,0.000861737,0.000309872,0.002330362,0.001580573,0.000156094,6.84e-05,0.000439166,0.000359521,4.95e-05,0.000104395,0.001286748,0.000655131,0.003416035,0.0007117,0.000718372,0.000161774,0.000606389,2.17e-05,0.000626209,0.001898462,0.001463866,5.27e-05,7.17e-05,0.0,0.000294961,0.000980842,0.0,0.000187025,0.001372604,0.002291389,0.000834649,0.000520342,0.011516019,0.0,0.000253415,0.0,0.000448593,0.000465017,0.664323171,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000259768,0.082275436,0.308786909,0.004301357,0.0,0.417579018,0.466536651,0.417605068,0.40583006,0.388257184,0.34794294,0.169154229,0.0,0.154228856,0.325275938,0.001562923,0.001616584,0.001901659,0.001940238,0.000749279,0.000191214,0.000356151,0.000443543,0.000366919,0.000255081,0.000946832,0.000958996,0.000430141,0.001594592,0.000383906,0.00092159,0.000563606,0.001774564,0.000829988,0.001536372,0.0,0.0,0.001134229,0.002149673,0.001675114,0.003369654,0.000647542,0.001524905,0.0,0.001274231,0.00080042,0.000585541,0.001055354,0.002514519,0.001295133,0.000695541,0.001669669,0.002047695,0.000619729,0.000191706,0.0,0.000133892,0.0,0.918160043,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
ENSG00000259642,0.002704823,0.624866596,0.0,0.0,0.151290857,0.058432023,0.147754977,0.11037423,0.0,0.094504974,0.049751244,0.0,0.0,0.21620681,0.0,0.000512575,0.000626516,0.001094687,0.000847011,0.000163169,0.000106644,0.000887087,0.000412078,3.05e-05,0.000194292,0.000761819,0.000686941,0.00026164,8.76e-05,0.000591208,0.000231223,0.000743099,0.000216862,0.0,0.000218515,0.000287843,9.75e-05,0.000336471,0.00158062,0.002057698,0.002454634,0.000207217,7.59e-05,0.002383284,0.000436294,0.00015731,0.000927108,0.000530587,0.000774509,0.000802923,0.0,0.006514569,0.000356679,0.000730763,0.0,0.001197422,0.00146408,0.695491731,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000259583,0.017157885,0.483279972,0.063788906,0.101918865,0.001745303,0.019889353,0.020254047,0.074395993,0.065704184,0.06128462,0.089552239,0.189054726,0.213930348,0.215955195,2.58e-05,0.001779228,0.001201436,0.001049389,0.0,1.02e-05,3.02e-05,0.000830764,0.000795931,0.000460669,0.0,0.0,0.0,4.95e-05,9.6e-05,0.000220254,0.000216771,0.001064738,0.000843789,0.001095911,0.0,0.000871204,2.71e-05,0.000345817,0.002078859,0.003383464,0.00085084,5.58e-05,0.0,0.001262433,0.000419892,0.000471929,4.27e-05,0.00186282,0.001436537,0.0,0.0,0.0,0.0,0.006665615,0.00278717,0.009728125,0.013605448,0.737919942,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
ENSG00000259523,0.000900306,0.475275703,0.015098418,0.188474947,0.032914483,0.088682759,0.166125035,0.017931034,0.0,0.046206897,0.228855721,0.0,0.487562189,0.256471526,6.01e-05,0.001646155,0.0,0.0,0.0,3.31e-05,2.01e-05,0.000732198,0.000637874,0.000192263,0.0,0.000116514,0.0,4.24e-05,8.42e-05,0.000162292,0.000173417,0.001502834,0.0,0.0,5.92e-05,0.0,0.0,0.000654248,0.002766085,0.001256715,0.0,0.000332079,8.92e-05,0.002914214,0.000495342,9.39e-05,0.00049428,4.04e-05,0.000118908,0.0,0.0,0.001014787,0.0,0.000194848,0.0,0.000370576,0.000416297,0.633136766,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000259248,0.037284892,0.349341871,0.038351947,0.103208739,0.000716012,0.004489426,0.034662525,0.198781838,0.205426357,0.218992248,0.0,0.0,0.0,0.216887111,0.0,0.000704791,0.001805839,0.001676003,9.77e-05,4.84e-05,3.62e-05,0.000542108,0.00031047,0.0,0.000238076,0.000645306,0.000667681,0.0,6.23e-05,0.001170824,0.000414274,0.0,0.000727472,0.0,0.000796796,0.001631109,2.84e-05,0.002112288,0.001142514,0.001229095,0.000941194,0.001771971,4.31e-05,0.0,0.0,0.0,0.001971775,0.0,0.0,0.0,0.000265889,0.004140693,0.0,0.002909288,0.003459442,0.004643078,0.00553209,0.705591208,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
ENSG00000258938,0.004865426,0.476165066,0.030557102,0.379132396,0.381065457,0.433723186,0.387038092,0.286910995,0.176265271,0.258638744,0.412935323,0.472636816,0.427860697,0.216072689,0.000120225,9.86e-05,0.0,0.000203838,0.0,2.55e-05,2.21e-05,0.00019009,7.9e-05,7.61e-05,0.000473416,0.000358503,0.00015408,4.24e-05,9.43e-05,0.000127516,9.15e-05,0.000526824,0.000122231,0.0,0.000200406,0.000134327,4.6e-05,0.000616863,0.000326432,0.000649073,0.000391537,0.000366615,0.000107681,0.000483736,0.00024275,0.000471929,0.000277865,0.000409474,0.00018961,0.0,0.0,0.000516454,0.0,7.03e-05,6.56e-05,0.000113505,0.000127546,0.701428542,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
ENSG00000258701,0.001594902,0.677516898,0.026747017,0.110576427,0.036003576,0.041830354,0.134010604,0.0,0.0,0.0,0.0,0.0,0.0,0.220517789,0.0,0.000276002,0.000257977,0.000566217,0.0,0.000101981,0.000138839,0.000450584,0.000400788,8.38e-05,0.000402267,0.000663231,0.000481501,0.000304069,0.0,0.000104331,4.34e-05,0.001918747,0.000183347,0.0,0.00030061,0.0,0.000125875,0.00070098,0.00027489,0.000524782,0.000594835,0.000366615,4.2e-05,0.000660712,0.000232909,0.000161679,0.000673289,0.000317199,0.000106053,0.000370955,0.0,0.001159756,0.000142671,9.21e-05,0.0,0.000199725,0.000322301,0.569822455,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ENSG00000257702,0.001312376,0.705442903,0.022008974,0.0,0.004591935,0.02480989,0.033425176,0.0,0.0,0.0,0.0,0.0,0.0,0.216148617,0.0,0.001049794,0.0,0.000324631,0.000515808,6.63e-05,0.000106644,0.003463862,0.001874107,0.000363586,0.007599287,0.009070132,0.00649063,0.00031114,6.4e-05,0.000104331,4.82e-05,0.000709826,0.000345007,0.000697398,0.001556168,0.000291681,0.0,0.000556111,0.002757495,0.010716604,0.001746856,0.000549922,0.0,0.001144448,0.0,0.0,0.000833596,0.000928527,0.000533479,0.003873065,0.0,0.012947594,0.00146907,0.002012238,0.000676277,0.003637542,0.005479162,0.655438277,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000256124,0.007121073,0.370330843,0.012587474,0.189894398,0.087917983,0.163738457,0.10785766,0.127770859,0.145703612,0.112577833,0.039800995,0.0,0.0,0.238040476,0.0,0.000443575,0.001481525,0.00172885,0.000206323,5.35e-05,3.82e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52e-05,0.0,5.78e-05,0.001098011,0.000471181,0.0,0.0,0.0,0.0,0.0,0.0,5.52e-05,0.0,0.0,2.05e-06,5.9e-05,0.000111534,3.71e-05,0.0,0.0,0.0,0.0,0.0,0.002645694,0.0,8.58e-05,0.0,9.21e-05,0.0,0.829184817,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0
ENSG00000255135,0.002116337,0.401814301,0.007489165,0.378471431,0.063796009,0.111403548,0.149069055,0.037234043,0.022606383,0.0,0.268656716,0.094527363,0.39800995,0.216022532,0.0,0.007570344,0.014962667,0.02470217,0.029846289,0.009754456,0.001577528,0.0,0.007620617,0.000479705,0.000459734,0.010360744,0.012397039,0.008174493,0.000429368,0.005060048,0.002509731,0.009083549,0.000822103,0.023837365,0.001084126,0.0,0.000900074,0.017795557,0.026088824,0.003935866,0.006610948,0.001230019,0.0,0.012010807,0.02139483,0.001308729,0.01975783,0.0,0.008516382,0.0,0.002453041,0.006170267,0.007927184,0.002558723,0.002524361,0.005557302,0.009191058,0.569182675,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000255121,0.002026501,0.543400925,0.015698861,0.330944352,0.008347826,0.002818841,0.004417616,0.037258816,0.0,0.0,0.07960199,0.074626866,0.07960199,0.215986785,0.0,0.000808292,0.000633886,0.001743949,0.003550932,0.000667974,0.000577488,0.000936369,0.000519331,0.000230334,0.000582877,0.001129285,0.000674101,0.001343559,0.000227313,0.000370954,0.0,0.002423389,0.000277977,0.003618078,0.001337652,0.003269893,0.000632082,0.003766602,0.002267846,0.001822927,0.00135532,0.001400043,0.000181519,0.002395082,0.000702008,0.000592096,0.001015277,0.001326466,0.001034821,0.0,0.0,0.0,0.000296489,0.000309899,0.000204694,0.000679421,0.000747054,0.56433016,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
ENSG00000254837,0.003319999,0.349519744,0.026474088,0.750398007,0.357782909,0.412888004,0.351556506,0.099959855,0.078281815,0.097149739,0.796019901,0.910447761,1.0,0.215814147,0.000472312,0.0,0.0,0.000452974,0.000890448,0.000441067,7.24e-05,0.000471705,0.0005532,0.0,8.76e-05,0.000923146,0.000712621,0.000512674,0.000165012,0.0,0.000948977,0.002268114,0.000151803,0.001342359,0.000113483,0.002114684,0.0,0.003897451,0.00104802,0.000800983,0.0,0.000749169,4.31e-05,0.001097255,0.001948563,0.000255628,0.001669864,0.0,0.001089454,0.0,0.001103582,0.006786387,0.001718745,0.001705609,0.001518071,0.004238827,0.005052451,0.494975429,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
ENSG00000254473,0.003721654,0.430985414,0.011637682,0.769794518,0.067606818,0.085970455,0.122542498,0.079575597,0.102564103,0.102564103,0.815920398,1.0,1.0,0.216117581,0.000755699,0.001513083,0.001599458,0.001540111,0.000325774,6.12e-05,3.62e-05,0.001562962,0.001337842,0.000359779,0.000155981,0.000770782,0.000686941,0.000431353,0.000269407,0.003413939,0.001474045,0.001946475,0.000252348,0.001337116,8.69e-05,0.0,0.00016648,0.001715065,0.001649343,0.0,0.001121903,0.000223157,0.0,0.003232771,0.00160084,0.0,0.00105001,0.00129763,0.001754696,0.0,0.000325928,0.00394136,0.0,0.001733221,0.001920348,0.002993204,0.004312205,0.674562796,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
ENSG00000253738,0.006648461,0.255602988,0.064858787,0.348754747,0.048748062,0.030631783,0.021047069,0.008824509,0.0,0.0,0.114427861,0.0,0.184079602,0.215950484,0.0,0.007235198,0.011019304,0.002574401,0.0,0.000874485,0.000273653,0.002112111,0.005334432,0.000721461,0.000612978,0.005252073,0.002401084,0.007166824,0.000917669,0.00889131,0.005101353,0.006371793,0.001378057,0.002684719,0.000501016,0.007422503,0.0,0.015613171,0.004381067,0.0,0.0,0.00319061,0.0,0.010264639,0.005343787,0.000404198,0.00910009,0.00295283,0.006404962,0.004112233,0.006541442,0.017994346,0.007171471,0.011299927,0.02673896,0.028845107,0.042222707,0.478999959,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0
ENSG00000253187,0.002102015,0.564567769,0.0173146,0.105436049,0.55937397,0.869204283,0.623613193,0.44397335,0.530587523,0.398546336,0.333333333,0.253731343,0.233830846,0.217635305,0.0,0.00021193,0.0,0.0,0.0,0.0,0.0,0.004097495,0.004600595,0.000616763,0.0,0.0,0.0,0.0,0.000434419,0.0,0.002321862,0.0,0.0,0.0,0.00022093,0.0,0.0,0.0,0.001443175,0.000897654,0.0,0.0,0.0,3.54e-05,0.0,0.0,0.0,0.001972398,0.003686147,0.0,0.0,0.0,0.0,0.004921147,0.0,0.006550682,0.0015521,0.76831111,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
ENSG00000251615,0.002070768,0.425649235,0.034727453,0.035071964,0.036615764,0.021569889,0.03874928,0.01046798,0.0,0.0,0.0,0.0,0.0,0.218149895,0.0,0.000448503,0.000552808,0.000490722,0.00234557,0.0002626,0.000358163,0.001210944,0.000406433,0.000679582,0.000377638,0.000430204,0.00024396,1.41e-05,0.000506823,0.000295604,0.000385371,0.00189102,0.000674242,0.000304128,0.0,0.000326222,2.84e-05,0.0,0.00025771,0.00238914,0.0,0.000919193,0.000607113,0.000849487,0.000134497,0.000782179,0.000152292,0.000484449,9.96e-05,0.0,0.000197272,0.0,0.0,0.000919629,0.001678345,0.001878809,0.002179866,0.59971052,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000250899,0.002243278,0.598719317,0.037620498,0.186949252,0.017902932,0.013235411,0.035331326,0.015371477,0.007970396,0.0,0.0,0.0,0.0,0.216160255,0.0,0.001527869,0.0,0.0,0.009594032,0.002039614,0.001426617,0.002928794,0.003324847,0.000845194,0.001412039,0.002948689,0.001637103,0.000565709,0.000121233,0.000370954,0.0,0.00113683,0.0,0.002401565,0.00059639,0.001136019,0.000140763,0.001476732,0.004613006,0.010081341,0.001295083,0.000340048,0.00030048,0.003232771,0.000974282,0.000797473,0.000261835,0.004135115,0.002911639,0.000478337,0.00067187,0.004276602,0.001310794,0.001743696,0.0,0.001890198,0.001687037,0.826836618,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
ENSG00000250790,0.002079882,0.32301672,0.011463007,0.140031985,0.146374004,0.178596873,0.285630466,0.0,0.0,0.0,0.0,0.0,0.0,0.22837271,0.0,0.0,0.000147415,5.28e-05,7.6e-05,3.82e-05,6.04e-06,4.93e-05,5.08e-05,0.0,0.0,0.0,0.0,0.0,4.38e-05,6.38e-05,9.15e-05,0.000493551,1.18e-05,0.0,0.0,0.0,0.0,0.000841177,0.0,0.0,3.01e-05,0.00020456,0.0,8.26e-05,0.00016074,4.59e-05,0.000272522,0.0,0.0,0.0,0.0,0.0,0.000169422,0.000160512,0.0,0.000334244,0.000354079,0.590391132,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249673,0.017428042,0.525080043,0.077806526,0.093646182,0.009502604,0.007997396,0.012492183,0.02573376,0.01391014,0.030880512,0.0,0.0,0.114427861,0.223186622,0.0,0.002493876,0.003773835,0.008183726,0.008122621,0.001652088,0.001903497,0.004639603,0.004002235,0.000970831,0.00145035,0.003791172,0.003800646,0.001654698,0.006422,0.026459473,0.014933138,0.023657154,0.003714247,0.0,0.002253968,0.002037926,0.001478017,0.006570523,0.00892535,0.014238168,0.017272796,0.005528443,0.00108501,0.016128461,0.005002624,0.005868524,0.005664178,0.005928728,0.007327302,0.004268425,0.001412357,0.009604233,0.000958574,0.001752027,0.004554623,0.005492444,0.008479752,0.341105664,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
