ID,gene_length,GC_content,Length_ExonProj,repeat_coverage,hg38_phastCons100way_exons_merged_mean_score,hg38_phastCons20way_exons_merged_mean_score,hg38_phastCons7way_exons_merged_mean_score,phastcons_elements_100way_exons_merged_percentage,phastcons_elements_20way_exons_merged_percentage,phastcons_elements_7way_exons_merged_percentage,promoters_hg38_100way_phastCons_elements,promoters_hg38_20way_phastCons_elements,promoters_hg38_7way_phastCons_elements,Distance_closest_pc,K562_cytosol,A549_cell,H1.hESC_cell,H1.hESC_cytosol,H1.hESC_nucleus,endothelial.cell.of.umbilical.vein_cell,endothelial.cell.of.umbilical.vein_cytosol,endothelial.cell.of.umbilical.vein_nucleus,HepG2_nucleus,HepG2_cell,HepG2_cytosol,K562_cell,keratinocyte_nucleus,keratinocyte_cytosol,keratinocyte_cell,SK.N.SH_cell,HeLa.S3_cytosol,HeLa.S3_nucleus,HeLa.S3_cell,K562_nucleus,MCF.7_cell,A549_cytosol,A549_nucleus,IMR.90_cytosol,MCF.7_nucleus,IMR.90_nucleus,IMR.90_cell,SK.N.SH_cytosol,SK.N.SH_nucleus,MCF.7_cytosol,HT1080_nucleus,HT1080_cytosol,SK.MEL.5_nucleus,SK.N.DZ_nucleus,SK.MEL.5_cytosol,SK.N.DZ_cytosol,NCI.H460_cytosol,NCI.H460_nucleus,max_exp,min_exp,mean_exp,median_exp,Tau_exp,genomic_classification_is_1,genomic_classification_is_2,genomic_classification_is_3,genomic_classification_is_4,genomic_classification_is_5,genomic_classification_is_6,genomic_classification_is_7,genomic_classification_is_8,CRISPR_candidate_is_1,lncRNA_DB_is_1,DISEASE_DB_is_1,GWAS_SNP_is_1,with_repeat_Alu,with_repeat_CR1,with_repeat_ERV1,with_repeat_ERVK,with_repeat_ERVL,with_repeat_ERVL-MaLR,with_repeat_Gypsy,with_repeat_L1,with_repeat_L2,with_repeat_Low_complexity,with_repeat_MIR,with_repeat_SVA,with_repeat_Satellite,with_repeat_Simple_repeat,with_repeat_TcMar-Mariner,with_repeat_TcMar-Tigger,with_repeat_centr,with_repeat_hAT-Blackjack,with_repeat_hAT-Charlie,with_repeat_hAT-Tip100
ENSG00000274340,0.000964102,0.292956243,0.0,0.0,0.06450323,0.095515504,0.0768203,0.046511628,0.042635659,0.019379845,0.104477612,0.213930348,0.0,0.216406051,5.58e-05,0.0,0.0,2.04e-05,2.01e-06,0.0,0.0,0.0,0.0,0.000161326,6.42e-05,0.0,0.0,0.0,0.0,0.000266185,0.0,4.23e-05,0.0,0.0,8.88e-05,0.0,2.76e-05,0.0,3.45e-05,0.0,0.0,1.97e-05,0.0,1.6e-05,0.0,9.64e-06,0.0,4e-05,0.0,0.0,8.95e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272677,0.006287818,0.429562433,0.009148571,0.266853921,0.075610922,0.033914676,0.061010402,0.014380531,0.037610619,0.074115044,0.184079602,0.243781095,0.243781095,0.215976809,0.004237925,0.000808292,0.006075677,0.001119238,0.001161013,0.002464129,0.001337842,0.000637703,0.001059029,0.001989693,0.0,0.001329416,0.000237415,0.000168089,0.000390188,0.002212659,0.00162027,0.0,0.000963313,0.000718706,0.000518726,0.005326003,0.007623151,0.003531361,0.002558333,0.000773249,0.001993936,0.001033329,0.0,0.000897719,0.0,0.00130156,0.00083709,0.004042657,0.0,0.002775406,0.001559105,0.0,0.000347286,0.0,0.000908489,0.001316833,0.464011736,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000269176,0.000452431,0.562966916,0.007554668,0.0,0.402070866,0.436872703,0.386799164,0.439632546,0.404199475,0.359580053,0.686567164,0.746268657,0.721393035,0.220239017,0.000858749,0.001074437,0.000727561,0.000254952,0.000267616,0.0,0.00112898,0.0,0.00047068,0.002312346,0.001829703,0.00132588,0.000127969,0.000562228,0.000563606,0.006732252,0.002506437,0.000723153,0.002245173,0.000369504,0.002299216,0.001683704,0.001532916,0.0,0.001506308,0.000167161,0.002406881,0.001902637,0.00197948,0.001597726,0.000945828,0.0,0.0,0.00102353,0.0,0.0,0.001597444,0.0,0.00223789,0.002865145,0.004290281,0.005668239,0.629527942,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000279089,0.002047333,0.297758805,0.0,0.0,0.234065068,0.264118618,0.311652597,0.229140722,0.269613948,0.26618929,0.064676617,0.253731343,0.109452736,0.236388077,0.0,0.000828006,0.000597252,0.000196313,0.000128778,0.000422422,0.000163702,0.000506355,0.000591086,0.001183061,0.00027606,0.000629351,0.000260988,0.000156496,0.0,0.001264377,0.000157308,0.00014125,0.0,0.000276113,0.002402026,0.000249119,0.0,0.0,0.00208014,0.0,0.000448341,7.87e-05,0.000336468,0.00019504,0.002583726,0.000311732,0.001269057,0.0,0.000416787,0.000711128,0.000817891,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000264222,0.004848501,0.364105301,0.005436741,0.099786177,0.00616092,0.013821839,0.078113476,0.067736185,0.0,0.0,0.194029851,0.0,0.0,0.247022121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000704313,0.0,0.0,0.0,0.0,0.0,0.0,4.81e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000200372,0.0,7.07e-05,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278948,0.001159396,0.554962647,0.0,0.0,0.124476732,0.171834416,0.142661133,0.125,0.152597403,0.106060606,0.029850746,0.164179105,0.0,0.218891438,0.000334912,0.001606727,0.001384538,0.000379878,0.000561391,0.003872203,0.004273191,0.001781761,0.000949569,0.002366121,0.001239062,0.000325283,0.009861996,0.022390568,0.013213419,0.002650755,0.001206026,0.000376667,0.000825149,0.000163773,0.001112222,0.001623572,0.00487495,0.007092839,0.000674784,0.00088093,0.005639652,0.001666448,0.001540324,0.000235117,0.004769512,0.003551171,0.00241609,0.001978443,0.013926138,0.002144531,0.001239617,0.00020774,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272610,0.05316946,0.35058698,0.027281957,0.0,0.002669492,0.055152542,0.049126043,0.046021841,0.028081123,0.072932917,0.0,0.0,0.0,0.239302152,0.0,6.9e-05,0.0,2.29e-05,0.000108656,0.000394261,3.95e-05,0.000772858,0.000801797,0.000860408,0.00010914,1.41e-05,0.000272775,4.06e-05,0.0,0.000122001,0.0,0.0,0.0,0.0,0.000186928,1.72e-05,0.0,0.0,0.000796988,0.0,0.000165178,2.62e-05,0.000187898,2.4e-05,0.000271061,0.0,4.88e-06,3.43e-05,0.0,0.0,0.0,0.0,9.63e-05,0.0,0.000148083,0.000194093,0.719525796,0,0,0,0,0,0,0,1,0,0,1,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000237372,0.051998997,0.495553184,0.008231531,0.392968503,0.001882867,0.020187063,0.045562568,0.008663366,0.0,0.0,0.069651741,0.0,0.0,0.2251649,0.0,0.0,0.000770997,0.000130025,0.000183106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.63e-05,0.0,5.94e-05,0.0,0.920607734,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000280153,0.001503764,0.461223764,0.0,0.0,0.043339504,0.065645351,0.089554657,0.026924695,0.028607488,0.0,0.0,0.0,0.0,0.21832004,0.0,0.0,0.0,0.0,4.02e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.88e-05,9.44e-05,0.000132799,0.00023795,0.0,0.0,0.0,0.0,0.0,5.31e-06,0.0,0.0,0.0,2.62e-05,0.0,0.0,9.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
ENSG00000261126,0.031582305,0.435254358,0.071561917,0.05715057,0.004984536,0.115252577,0.220791346,0.017687075,0.0,0.034013605,0.0,0.0,0.0,0.219427366,0.000395024,0.000433718,0.000428935,0.000147872,0.000267616,0.000506907,0.000231441,0.000679582,0.001647379,0.001030697,0.00027606,0.00059753,0.000415898,0.000115923,0.000385371,0.0008651,0.0,0.000765407,0.00038379,0.000901428,0.000471993,0.000738768,0.004667799,0.0,0.001686959,0.00047482,0.000837689,0.000177142,0.002158638,0.00019504,0.000645931,0.0,0.0,0.004817451,0.0,0.00088278,0.000242812,0.001149241,0.000337375,0.0,0.000586126,0.000663541,0.672110343,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000276255,0.001675623,0.621487015,0.0,0.0,0.057074593,0.044951912,0.157345359,0.053388868,0.02801969,0.054903446,0.0,0.0,0.0,0.217641678,2.15e-05,0.0,0.0,1.02e-05,8.25e-05,0.0,0.0,0.000140866,0.000166927,5.38e-05,0.0,0.0,2.36e-05,0.0,1.45e-05,0.000244003,0.0,0.000160567,5.76e-05,0.00011234,0.000168235,0.0,0.000276201,0.0,0.000191277,5.54e-05,0.000200573,0.0,0.000111428,0.0,0.000109578,0.0,0.0,0.0,0.0,0.0,3.83e-05,0.000144846,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000270083,0.000215474,0.428139452,0.003613577,0.536404998,0.020861809,0.039977387,0.05430844,0.0,0.0,0.0,0.0,0.0,0.0,0.216205424,0.0,0.000640719,0.0,0.000117278,6.44e-05,0.0,0.000541911,0.0,0.000612978,0.001550527,0.0,0.000979383,0.0,0.0,0.0,0.000565642,0.000251692,0.000776273,0.000702336,0.00070111,0.0,0.000841852,0.001988648,0.0,0.001272525,0.0,0.0,0.0,0.0,0.000237789,0.000513285,0.0,0.0,0.0,0.0,0.0,0.000536741,0.0,0.000406348,0.0,0.000726982,0.000624029,0.659854411,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000258667,0.02309157,0.280327286,0.005076475,0.0,0.435028302,0.465646226,0.258659304,0.252830189,0.21509434,0.126415094,0.258706468,0.263681592,0.253731343,0.231351628,0.000936036,0.000108429,0.0,0.000112179,5.84e-05,0.001408074,0.001405581,0.000649124,0.0,0.0,0.0,0.001318809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000443946,0.0,0.0,0.0,0.0,0.0,0.0,0.000141581,1.31e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000304186,0.0,0.000195778,0.0,0.931141714,0,0,0,0,1,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000260398,0.002399513,0.267342583,0.040240614,0.27318575,0.026404743,0.09697442,0.117471335,0.013056222,0.053024247,0.0,0.0,0.0,0.0,0.216138364,0.0,0.0,0.000157457,3.06e-05,8.05e-06,0.000781481,0.000429013,0.000338839,0.0,0.0,0.0,0.0,0.0,0.0,6.74e-05,0.000748644,0.0,0.0,0.0,0.0,0.000191601,0.0,0.0,0.0,3.19e-05,0.0,3.54e-05,0.000206666,0.0,1.6e-05,5.19e-05,2.57e-05,0.0,3.14e-05,0.0,0.000144901,6.39e-05,0.0,0.001255751,0.0,0.000847014,0.000275137,0.923824669,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
ENSG00000276334,0.001010972,0.21060121,0.0,0.0,0.04922037,0.109106173,0.136710444,0.04691358,0.031481481,0.0,0.0,0.0,0.0,0.261643481,0.0,0.001853157,0.000401787,6.37e-05,0.000191155,0.000795562,0.000259665,0.000470187,0.001031664,0.002106207,0.000686941,0.000982919,0.000390641,0.0,0.000621411,0.004952142,0.000435218,0.0,0.000771418,0.000981284,0.000607516,0.000317842,0.001767687,0.0,0.000951073,0.0,0.0,0.000551109,0.000716633,0.000197712,0.005242426,0.000845211,0.002821212,0.000451725,0.00167621,0.0,0.0005623,0.00060035,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
ENSG00000244558,0.033240352,0.504802561,0.012642059,0.365308624,0.873178571,0.928464286,0.990029482,0.052502051,0.045939295,0.045939295,0.885572139,0.910447761,1.0,0.2160084,0.0,0.000847721,0.000407217,4.33e-05,4.02e-05,0.0,0.000107253,3.43e-05,0.0,0.000197177,0.0,0.0,0.0,0.0,0.0,0.003831949,0.012091721,0.001586349,0.0,0.0,0.0,0.000996478,0.000580022,0.0,0.000263006,0.0,0.0,0.000373967,0.000211931,0.000756114,0.0,3.54e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000291039,0.0,0.000367171,0.0,0.784780877,0,0,0,0,0,0,1,0,0,0,1,0.0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000260018,0.000294894,0.793311989,0.004945469,0.0,0.002646154,0.005180769,0.121905037,0.0,0.0,0.0,0.044776119,0.0,0.0,0.215988725,0.0,0.000418932,0.004968047,0.000729162,0.000408467,0.0,0.00290148,0.000432115,0.001910084,0.00166704,0.0,0.000282854,0.0,0.0,0.0,0.00124774,0.0,0.0,0.0,0.0,0.0,0.008049137,0.015467263,0.0,0.006293552,0.000234846,0.0,0.0,0.0,0.016348636,0.001955096,0.002323526,0.0,0.00479172,0.0,0.0,0.001188498,0.0,0.000359415,0.000178504,0.000489425,0.000610308,0.761064553,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000149656,0.014764231,0.310565635,0.014956495,0.0372089,0.104977723,0.248967822,0.29911888,0.097697139,0.0,0.117934403,0.0,0.0,0.0,0.216659051,6.01e-05,0.000118287,0.0,3.06e-05,9.26e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00015557,0.0,0.0,0.0,0.0,0.0,7.61e-05,9.59e-05,0.000110987,0.0,0.000180397,0.0,0.0,0.000597741,9.23e-06,0.0,1.97e-05,0.0,0.000109543,0.0,0.0,0.0,0.0,0.00045303,0.0,0.0,0.0,0.000247545,0.0,0.0004521,0.000479404,0.651026637,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
ENSG00000250544,0.00187938,0.275168979,0.022118145,0.0,0.01900217,0.063649485,0.085320892,0.005258126,0.015296367,0.0,0.054726368,0.0,0.0,0.250824329,0.0,0.0,0.0,0.0,1.61e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000111413,0.0,3.93e-05,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000234741,0.003199568,0.44681608,0.038897805,0.0,0.04853125,0.0654375,0.006668231,0.149476007,0.148372863,0.124379482,0.487562189,0.537313433,0.47761194,0.215973761,0.0,1.0,0.793769037,0.246770398,0.074153889,0.4508371,0.538879261,0.233505862,0.136716024,0.77485996,0.713635459,1.0,0.137259722,0.910263841,0.605659178,0.600628861,0.0,0.165845926,1.0,0.371622353,0.828652342,0.612112361,0.852536217,0.0,0.451265485,0.0,1.0,0.696414513,0.30223336,0.398977242,0.865519369,0.239728119,0.564398552,0.785676302,0.286052117,0.366095015,0.487514377,1.0,0.120083145,0.073842173,0.188011858,0.23896913,0.712760154,0,1,0,0,0,0,0,0,0,1,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228526,0.031836187,0.529348986,0.004170351,0.0,0.126507042,0.271380282,0.319180122,0.066783446,0.121961901,0.040726954,0.223880597,0.402985075,0.208955224,0.226421034,2.15e-05,0.004785679,0.010924274,0.00269994,0.011093002,0.012250243,0.001021727,0.024992243,0.031779087,0.023974905,0.005598249,2.12e-05,0.003263198,0.000173885,0.002586805,0.009078003,0.000225474,0.001825388,0.00102472,4.47e-05,0.004341406,0.001142514,0.054549723,0.002145923,0.013926045,0.019978341,0.01553854,0.000331321,0.025584668,0.000272522,0.013178156,0.000465991,0.021883915,0.000811962,0.00075203,4.24e-05,0.001035144,0.007865537,2.89e-05,0.0,3.76e-05,0.0,0.775514224,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
ENSG00000266913,0.042099541,0.519743863,0.010349458,0.342314558,0.076608696,0.188086957,0.359761906,0.017839445,0.037661051,0.097125867,0.089552239,0.23880597,0.203980099,0.218804149,0.0,9.36e-05,0.000570104,0.000173367,6.24e-05,0.0,6.21e-05,0.0,0.0,0.0,7.7e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000117984,0.000200105,3.93e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.05e-05,0.0,3.13e-05,0.0,0.978439054,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
ENSG00000213971,0.009294695,0.428495197,0.054836843,0.020630736,0.108382857,0.02484,0.111250245,0.0,0.020841526,0.0,0.0,0.0,0.0,0.21858551,0.0,0.00202073,0.028868968,0.00719219,0.006452976,0.009729791,0.004352219,0.003218972,0.009345181,0.015110912,0.008172673,0.0,0.00152552,0.00244598,0.002504913,0.015494161,0.0,0.0,0.0,0.0,0.00957072,0.003264324,0.005593073,0.006528123,0.010929368,0.00091067,0.006972875,0.002611206,0.004376267,0.00458745,0.000968897,0.000838783,0.0,0.02048489,0.004022905,0.023275514,0.0034377,0.002100272,0.001588302,0.0,0.003984702,0.005280465,0.489397239,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
ENSG00000255234,0.089393254,0.355389541,0.030316925,0.800001285,0.290720082,0.331380072,0.319596843,0.013737231,0.0,0.013737231,0.169154229,0.099502488,0.109452736,0.215962123,0.0,1.48e-05,0.0,3.06e-05,2.21e-05,4.22e-05,0.0,5.14e-05,0.000295543,0.000295765,3.21e-05,0.0,4.55e-05,0.0,0.0,7.21e-05,4.72e-05,0.000217308,0.000176544,2.71e-05,6.08e-05,0.0,4.14e-05,0.0,7.17e-05,0.0,2.36e-05,0.0,0.0,5.34e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.05e-05,0.0,5.71e-05,9.68e-06,0.750062632,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000267731,0.001855945,0.209533974,0.031124794,0.154789931,0.165374914,0.259233036,0.259183666,0.044893763,0.0,0.0,0.0,0.0,0.0,0.231126339,1.29e-05,0.0,2.71e-05,7.65e-06,2.01e-06,2.11e-05,0.0,0.0,0.0,9.86e-05,1.93e-05,0.0,0.0,0.0,0.0,0.000133092,0.0,0.0,0.0,0.0,7.48e-05,0.0,0.0,0.0,0.000239097,0.0,2.36e-05,6.56e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000246095,9.57e-05,0.00045515,0.000422458,0.645543063,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
ENSG00000278993,0.001145725,0.583244397,0.0,0.0,0.102367816,0.117334975,0.113849002,0.097427477,0.073891626,0.075533662,0.069651741,0.0,0.0,0.215937183,0.0,0.0,1.63e-05,1.53e-05,4.02e-06,0.000211211,0.000118543,5.71e-06,0.0,0.0,9.63e-05,0.0,8.25e-05,0.000214458,0.000163783,1.11e-05,0.0,0.000616914,0.0,3.11e-05,0.000196275,0.000300661,0.0,0.000263534,0.000111578,0.0,0.000330356,5.58e-05,3.5e-05,0.000136261,0.0,8.68e-05,0.0,0.0,0.0,0.0,1.28e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
ENSG00000269821,0.059629137,0.403415155,1.0,0.561696239,0.146166518,0.212810639,0.21939274,0.047280344,0.096535248,0.062858639,0.039800995,0.0,0.0,0.286697428,0.0,8.38e-05,0.000157457,1.53e-05,0.000291762,0.000119686,1.13e-05,0.000352164,0.003894053,0.001380238,5.78e-05,0.000360639,5.05e-05,0.0,3.85e-05,0.000122001,0.0,0.0,0.0,0.000885186,0.000280392,0.0,0.000331441,0.0,0.000563205,0.0,0.000200573,0.0,7.65e-05,5.34e-06,0.000149948,0.0,0.000170835,0.0001744,0.0,4.46e-06,1.28e-05,0.000158187,7.02e-05,1.57e-05,0.000125663,0.000149851,0.659734443,0,0,0,0,0,0,1,0,0,1,1,0.0,1,1,0,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0
ENSG00000233937,0.016650121,0.479722519,0.019388858,0.017194954,0.581278884,0.402868526,0.425705876,0.217483364,0.135208711,0.217785844,0.0,0.0,0.0,0.216279966,0.01279965,0.004435748,0.013389294,0.003719747,0.004710451,0.002689421,0.001580573,0.002206262,0.008453078,0.019502577,0.008455153,0.019615954,0.001535622,0.001906937,0.002678331,0.010636292,0.005762707,0.005231089,0.010297092,0.008916825,0.00825755,0.006683275,0.024209029,0.001400497,0.016054004,0.0,0.003645717,0.003077024,0.008335227,0.002554224,0.023801422,0.00747192,0.012392832,0.019838751,0.009885112,0.00429352,0.014466454,0.008048501,0.000649683,0.0,0.001803253,0.002808142,0.426206356,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000235499,0.000744721,0.858591249,0.003515322,0.0,0.387151515,0.605137741,0.458165485,0.340206186,0.618556701,0.360824742,0.069651741,0.552238806,0.691542289,0.215965448,0.0,0.001394796,0.0,0.000221808,0.000478893,0.000682916,0.000987858,0.0,0.00295543,0.0,0.000327421,0.000374782,0.000304767,0.00049847,0.000375737,0.002395661,0.0,0.001600836,0.0,0.0,0.00192536,0.002147582,0.005579263,0.0,0.000706663,0.0,0.0,0.000275554,0.000489408,0.000943139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000343966,0.0,0.000179201,8.66e-05,0.960185117,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000239213,0.01318951,0.364994664,0.014858241,0.0,0.050412301,0.036599089,0.119837142,0.058947368,0.150175439,0.143859649,0.084577114,0.0,0.0,0.227972565,0.001494223,0.000754077,0.003464059,0.001147283,0.000694193,0.00094341,0.001275748,0.000367393,0.0,0.001774591,0.001251902,0.002170908,0.000537131,0.00144904,0.001353617,0.001846656,0.0,0.000496187,0.001155209,0.000713292,0.002864673,0.001425994,0.000469542,0.001084256,0.001647109,0.0,0.0,0.000892271,0.000600835,0.002824074,0.001914726,0.002329954,0.000510063,0.0,0.00395042,0.000791381,0.002325879,0.000177246,0.001132924,0.002413319,0.002733775,0.003521728,0.512075851,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000247157,0.027518236,0.33849164,0.040666383,0.200104975,0.058689076,0.237806723,0.050002891,0.014006342,0.032241015,0.0,0.0,0.0,0.0,0.228969602,0.0,0.0,0.0,5.35e-05,4.23e-05,0.00057731,0.000231441,0.001125022,2.74e-05,3.59e-05,0.0,1.06e-05,0.0,0.0,0.0,0.001281013,0.0,0.0,0.0,0.0,0.000658922,0.0,0.0,0.0,0.002199688,0.0,0.0,9.84e-05,0.000662011,9.08e-05,1.15e-05,0.0,0.0,0.0,0.0,0.0,2.56e-05,0.0,0.000513112,0.0,0.000575227,0.000626074,0.818064525,0,1,0,0,0,0,0,0,0,0,0,0.0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
ENSG00000235706,0.014465431,0.384382782,0.039814845,0.195504662,0.023437788,0.037253456,0.042645894,0.007797795,0.00537779,0.0,0.333333333,0.203980099,0.069651741,0.216018099,0.0,0.004455463,0.009208533,0.002613256,0.003525293,0.001513679,0.000903184,0.001517162,0.007254487,0.006515797,0.005071808,0.0,0.00347704,0.0,0.001931674,0.011041114,0.001216513,0.003597656,0.0,0.0,0.007187386,0.004930848,0.020010772,0.0,0.024969648,0.001602903,0.003114787,0.003017977,0.023509054,0.004071796,0.005847987,0.0,0.001715668,0.007439174,0.000416787,0.0,0.001699681,0.003779346,0.001354651,0.001183057,0.003326452,0.004398807,0.501997504,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
ENSG00000260648,0.002577882,0.519565991,0.043210079,0.10115329,0.034127638,0.096427238,0.091559498,0.022597467,0.044698287,0.026818972,0.0,0.0,0.0,0.220009294,0.0,0.0,7.6e-05,1.53e-05,6.24e-05,5.63e-05,0.0,7.61e-05,9.3e-05,4.48e-05,0.0,3.54e-05,6.74e-06,0.0,0.0,0.0,0.0,0.0,2.3e-05,9.2e-05,1.4e-05,0.0,0.0,0.0,7.7e-05,0.0,0.0,0.0,2.18e-05,0.0,0.000184552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.31e-06,0.0,1.87e-06,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
ENSG00000274292,0.001652839,0.531127713,0.0,0.0,0.683207982,0.765821182,0.676478536,0.687260169,0.768610898,0.685725249,0.0,0.094527363,0.0,0.216670966,0.0,4.44e-05,0.0,5.1e-06,4.02e-05,2.11e-05,6.77e-05,0.000104697,0.000155981,0.0,3.21e-05,2.12e-05,0.0,0.0,0.0,8.87e-05,5.77e-05,8.93e-05,3.84e-05,3.52e-05,0.000341144,8.59e-05,0.000290011,3.01e-05,0.000544609,0.0,9.44e-05,0.0,8.52e-05,0.000125574,5.19e-05,6.43e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
