ID,gene_length,GC_content,Length_ExonProj,repeat_coverage,hg38_phastCons100way_exons_merged_mean_score,hg38_phastCons20way_exons_merged_mean_score,hg38_phastCons7way_exons_merged_mean_score,phastcons_elements_100way_exons_merged_percentage,phastcons_elements_20way_exons_merged_percentage,phastcons_elements_7way_exons_merged_percentage,promoters_hg38_100way_phastCons_elements,promoters_hg38_20way_phastCons_elements,promoters_hg38_7way_phastCons_elements,Distance_closest_pc,A549_cell,GM12878_cell,GM12878_cytosol,H1.hESC_cell,H1.hESC_cytosol,H1.hESC_nucleus,endothelial.cell.of.umbilical.vein_cell,endothelial.cell.of.umbilical.vein_cytosol,endothelial.cell.of.umbilical.vein_nucleus,HepG2_nucleus,HepG2_cell,HepG2_cytosol,keratinocyte_nucleus,keratinocyte_cytosol,keratinocyte_cell,SK.N.SH_cell,GM12878_nucleus,HeLa.S3_cytosol,HeLa.S3_nucleus,HeLa.S3_cell,MCF.7_cell,A549_cytosol,A549_nucleus,IMR.90_cytosol,MCF.7_nucleus,IMR.90_nucleus,IMR.90_cell,SK.N.SH_cytosol,SK.N.SH_nucleus,MCF.7_cytosol,HT1080_nucleus,HT1080_cytosol,SK.MEL.5_nucleus,SK.N.DZ_nucleus,SK.MEL.5_cytosol,SK.N.DZ_cytosol,NCI.H460_cytosol,NCI.H460_nucleus,max_exp,min_exp,mean_exp,median_exp,Tau_exp,genomic_classification_is_1,genomic_classification_is_2,genomic_classification_is_3,genomic_classification_is_4,genomic_classification_is_5,genomic_classification_is_6,genomic_classification_is_7,genomic_classification_is_8,CRISPR_candidate_is_1,lncRNA_DB_is_1,DISEASE_DB_is_1,GWAS_SNP_is_1,with_repeat_Alu,with_repeat_CR1,with_repeat_ERV1,with_repeat_ERVK,with_repeat_ERVL,with_repeat_ERVL-MaLR,with_repeat_Gypsy,with_repeat_L1,with_repeat_L2,with_repeat_Low_complexity,with_repeat_MIR,with_repeat_SVA,with_repeat_Satellite,with_repeat_Simple_repeat,with_repeat_TcMar-Mariner,with_repeat_TcMar-Tigger,with_repeat_centr,with_repeat_hAT-Blackjack,with_repeat_hAT-Charlie,with_repeat_hAT-Tip100
ENSG00000257086,0.001619639,0.693881181,0.008569963,0.097575821,0.000927273,0.014172727,0.019041446,0.049469965,0.058892815,0.122497055,0.029850746,0.0,0.0,0.215241086,0.000837864,0.001186694,0.0,0.009089083,0.003184348,0.010620146,0.001978344,0.00112898,0.003019095,0.004742371,0.002769438,0.001245482,0.0,0.000898405,0.001989479,0.00292803,0.002860601,0.001756603,0.004447573,0.001143695,0.0,0.002327979,0.012429051,0.0,0.006269642,0.0,0.005651451,0.001217032,0.012309481,0.000793519,0.006078677,0.000600967,0.001212926,0.005512194,0.0,0.001531489,0.000830671,0.00146371,0.000638819,0.0,0.000649577,0.000311759,0.842746996,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
ENSG00000267248,0.005886163,0.466559943,0.01635389,0.106931807,0.046802348,0.02952544,0.090107442,0.041613316,0.031370038,0.0,0.0,0.0,0.0,0.219908981,0.000675219,0.000464359,0.000996542,0.001265087,0.000382428,0.000951749,0.002611977,0.001569283,0.0017494,0.0,0.000582568,0.00018618,0.001710737,0.000956367,0.00091044,0.005096326,0.0007117,0.002270475,0.003886193,0.001396996,0.004238595,0.001425994,0.003880626,0.0,0.007813143,0.000560965,0.001946742,0.001492586,0.006462805,0.001335891,0.002214622,0.0,0.004510034,0.001601052,0.0,0.000543935,0.0,0.0,0.000673137,0.0,0.001239238,0.001655922,0.647556096,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
ENSG00000259921,0.002501066,0.465136962,0.041943689,0.263299934,0.050656434,0.06478153,0.115237251,0.007930417,0.005372218,0.018674853,0.0,0.0,0.0,0.240911322,0.000103501,8.84e-05,3.02e-05,8.14e-05,1.27e-05,4.02e-05,0.00019713,0.0,0.000199877,9.03e-05,0.0,0.0,0.00013302,0.0,3.37e-05,3.88e-05,0.000108431,0.0,7.97e-05,5.76e-05,4.67e-05,0.000111674,0.001146235,0.0,0.000278946,0.0,7.08e-05,0.0,6.77e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28e-05,0.0,4.7e-05,0.0,8.48e-05,0.000113547,0.656627706,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1
ENSG00000279191,0.002156046,0.517787264,0.0,0.0,0.022428529,0.018544244,0.045166177,0.017460787,0.0,0.0,0.019900498,0.0,0.0,0.258342286,0.000266145,9.58e-05,2.26e-05,0.000108591,5.1e-06,0.000116705,0.000901167,0.000186282,0.002282405,0.000788115,0.000367466,0.0,0.000415898,6.38e-05,0.0,0.000188547,9.66e-05,3.15e-05,9.78e-05,5.37e-05,0.00024768,0.000300661,0.005316872,0.00017318,0.000799645,0.000869649,0.001345022,3.61e-05,0.000852094,2.94e-05,0.000657466,0.000115694,0.0,0.0,2.72e-05,0.0,0.000102236,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000273702,0.000712172,0.507470651,0.0,0.0,0.249906977,0.250807063,0.241786237,0.259259259,0.185185185,0.161068045,0.582089552,0.378109453,0.597014925,0.215955749,0.001143437,0.00114247,0.001396669,0.001987219,0.000517552,0.000164997,0.001077177,0.001044307,0.000192263,0.000738858,0.002195832,0.001945263,7.91e-05,0.000249235,0.000226406,0.003216397,0.000277977,0.0,0.000352522,0.0,0.005925621,0.004140538,0.002568671,0.0,0.001864953,0.0,0.001014665,0.001312164,0.000439156,0.008613826,0.000490216,0.000626677,0.0,0.0,0.0,0.0,0.001763578,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000229666,0.001629403,0.31696905,0.007740259,0.249946473,0.009422018,0.037678899,0.040868433,0.023225806,0.0,0.0,0.07960199,0.0,0.0,0.328896085,0.0,0.0,0.0,0.0,9.18e-05,0.0,0.0,0.000169347,0.0,0.0,0.000179252,0.00011556,0.0,0.000202866,0.000264943,0.0,0.0,0.0,0.0,6.91e-05,0.000691634,0.000103084,0.0,0.0,0.00023644,0.0,0.0,0.000246031,0.0,0.000387408,5.19e-05,0.000125335,0.0,0.0,0.0,0.0,0.0,0.0,0.000353621,0.0,0.000462065,0.000492713,0.774104116,0,0,0,0,1,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000279608,0.003667623,0.457666311,0.0,0.0,0.14737432,0.23228381,0.200828355,0.107349588,0.13295913,0.064374671,0.0,0.0,0.0,0.216844159,0.000162644,0.000125303,7.55e-05,0.000108591,1.27e-05,6.64e-05,0.000260494,5.08e-05,0.0003179,0.000158718,0.000170289,0.0,0.00016838,0.0,0.000105977,0.000249548,0.000112374,0.0,4.59e-05,0.0,9.81e-05,6.01e-05,0.001532916,0.0,0.000191277,8.82e-05,0.000165178,0.0,0.00014857,0.0,0.0,0.0,1.46e-05,0.0,0.0,0.0,3.83e-05,3.81e-06,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0
ENSG00000236753,0.011985197,0.368018499,0.028897695,0.472984739,0.322737069,0.276719828,0.269185482,0.03028065,0.023264402,0.025480059,0.024875622,0.019900498,0.0,0.276143468,0.005510185,0.002115412,0.0034577,0.001856909,0.000639929,0.000279689,0.000633633,0.000931409,7.23e-05,0.000837372,0.007824333,0.007062011,0.000372119,0.003228461,0.001570388,0.003876313,0.000132088,0.006093053,0.0,0.0,0.000640229,0.005789881,0.001753877,0.0,6.64e-05,0.0,0.003055795,0.002037134,0.000415123,0.000328629,0.0,0.001658284,0.000658934,0.0,0.022397796,0.0,0.002875399,8.96e-05,0.000832832,0.00141342,0.001735713,0.00199935,0.589975996,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000254694,0.000227192,0.257025969,0.003209642,0.087589766,0.069535354,0.158262626,0.178405696,0.0,0.0,0.0,0.0,0.0,0.0,0.216687039,0.000596362,0.0,0.0,0.0,0.000168268,0.000583524,0.001203903,0.0,0.000812833,0.000599296,0.008371051,0.0,0.0,0.0,0.001295811,0.0,0.00103305,0.0,0.001546509,0.001496782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000177082,0.0,0.000163497,0.0,0.864904062,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000274080,0.00141458,0.5773746,0.0,0.0,0.034847768,0.053983036,0.113486554,0.005357143,0.0,0.0,0.0,0.0,0.0,0.219562318,8.38e-05,0.0,0.0,0.000233471,6.12e-05,0.000201215,0.0,0.0,0.0,0.002304141,0.001900067,0.0,0.0,0.0,9.63e-06,3.33e-05,0.0,4.72e-05,0.0,0.000299356,0.000140196,0.0,0.000317631,0.0,0.000374585,0.0,0.0,0.0,0.0,8.02e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000272688,0.000402306,0.460690146,0.006746799,0.079442067,0.002439416,0.004156204,0.021969753,0.0,0.0,0.0,0.0,0.0,0.0,0.216058002,0.002158731,0.008800702,0.010463694,0.002443302,0.000555795,0.00039237,0.001119419,0.000728192,0.00014848,0.003527361,0.014178803,0.011337737,0.000324973,0.000794074,0.000582874,0.001419651,0.002141015,0.0,0.001899031,0.002617449,0.00369183,0.003771154,0.003093453,0.0,0.002704447,0.0,0.000955673,0.000784018,0.0,0.003887443,0.000830483,0.001455819,0.0,0.000840552,0.00334336,0.001589449,0.000306709,0.0,0.000698286,0.0,0.001672382,0.002594948,0.516349318,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000236200,0.005407042,0.535040911,0.02033865,0.22475212,0.073866667,0.008433333,0.049806129,0.172987013,0.147532468,0.102857143,0.069651741,0.0,0.0,0.230998869,0.000970936,0.002594512,0.003653988,0.001525706,0.000282996,0.000334017,0.000535068,0.000728192,0.000177034,0.0,0.001989693,0.000930901,0.0,0.000683947,0.000390188,0.004741413,0.001366228,0.0,0.001851948,0.001988033,0.001518791,0.005884374,0.0,0.0,0.001934025,0.0,0.00195854,0.001197349,0.001013773,0.000742755,0.003022037,0.001195507,0.0,0.003656689,0.0,0.001179269,0.005853035,0.0,0.001502471,0.0,0.004390848,0.007630974,0.391431644,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ENSG00000232063,0.018491093,0.423692636,0.022860512,0.266734539,0.017790157,0.08306972,0.089285896,0.042612321,0.026401112,0.041685966,0.0,0.0,0.0,0.217010425,0.000103501,0.001953255,0.001917589,0.0,3.82e-05,3.62e-05,0.000675875,0.000801576,0.000146576,0.0,8.07e-05,0.0,0.000291297,0.000469489,0.000693668,0.00022182,0.000205033,0.000823244,0.000408056,0.0,0.00010281,0.0,5.52e-05,9.79e-05,2.39e-05,0.0,0.00015338,0.0,8.74e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000101469,2.15e-05,0.000174008,0.000137799,0.677422116,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
ENSG00000170846,0.001646329,0.581821416,0.0,0.0,0.069096687,0.064586672,0.15225213,0.055084746,0.021186441,0.0,0.0,0.0,0.0,0.220665487,0.008284992,0.008609062,0.006605868,0.012487987,0.005004704,0.001167049,0.006427857,0.005097346,0.0,0.003034789,0.012583464,0.009617175,0.001256112,0.006126542,0.005385564,0.00931646,0.002917774,0.005956719,0.001086541,0.005545769,0.028740198,0.017653123,0.015867755,0.007808147,0.015942426,0.000750688,0.010536003,0.01081551,0.003771062,0.012525315,0.012232328,0.010592451,0.004697952,0.011553306,0.021745433,0.012898393,0.02057508,0.00635418,0.003727513,0.014057719,0.011859914,0.017903083,0.330018204,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000272010,0.000361294,0.114016364,0.006059018,0.0,0.520046624,0.626442122,0.60544633,0.519292605,0.635048232,0.672025724,0.0,0.422885572,0.278606965,0.218715197,0.000586504,0.001776356,0.000679461,0.000380069,0.000122377,3.62e-05,0.000865965,0.000999148,0.00041879,0.000150508,0.000564643,0.0,0.00048325,0.0,0.000558788,0.000831827,0.000232633,0.0,0.0,0.000905745,0.000542092,0.000369384,0.0,0.0,0.001304404,0.0,0.001097255,0.000695447,0.000362686,0.000181681,0.0,0.001124805,0.0,0.001283701,0.0,0.000158276,0.00057508,0.0,0.000877862,0.001593696,0.001978233,0.002699747,0.54986555,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000280355,0.001337113,0.451440768,0.0,0.0,0.447388496,0.07035455,0.497932318,0.441301273,0.0,0.281471004,0.865671642,0.0,1.0,0.221250464,0.002651592,0.001768985,0.001260777,0.001259658,0.000359482,0.000664011,0.00152776,0.000937054,0.001623763,0.002394446,0.002133094,0.000866701,0.000734135,0.000365158,0.000659948,0.001702472,0.001762493,0.0,0.00113966,0.001600405,0.001000065,0.003092518,0.012691442,0.0018598,0.002146556,0.001090138,0.003350756,0.000554389,0.000991925,0.000382065,0.003766011,0.001391545,0.000500301,0.0,0.000697666,0.001328628,0.003348243,0.003049396,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000267453,0.00836119,0.469228033,0.004869049,0.0,0.007875,0.002784091,0.024424356,0.041176471,0.050980392,0.0,0.034825871,0.0,0.0,0.219583932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000440281,0.0,0.0,0.0,0.0,0.0,0.0,0.000559982,0.0,0.000334082,0.0,0.942277643,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277938,0.001768062,0.507470651,0.0,0.0,0.149191161,0.143115343,0.18451943,0.001796622,0.0,0.0,0.0,0.0,0.0,0.216619424,0.000576647,0.000199011,5.28e-05,0.000217182,6.37e-05,6.44e-05,7.04e-05,7.9e-05,9.71e-05,0.000503518,0.000967959,0.00013482,0.000400744,0.000365158,0.00030348,0.000427004,0.000104488,0.0,7.49e-05,0.000337735,0.00023366,0.000712997,0.004460648,0.0,0.000653531,0.00013537,0.000342155,6.23e-05,0.000443526,7.48e-05,0.00039794,0.000176755,0.001522869,0.000274466,0.002165483,0.0,0.00085623,0.001170206,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0.0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000233178,0.008171104,0.334044824,0.036899966,0.337662296,0.097944162,0.09571066,0.173061844,0.170707323,0.1932017,0.179205199,0.0,0.0,0.0,0.235613282,0.00106458,0.003294735,0.002906582,0.000678695,7.65e-05,9.26e-05,0.000725158,0.000383853,0.000504452,0.000714229,0.000985884,0.000327421,0.000291297,0.0,0.000491348,0.000643279,0.001721092,0.000498141,0.0,0.000506603,0.000186928,0.000180397,0.0,0.0,3.19e-05,0.0,0.000837689,0.000118095,4.15e-05,1.07e-05,0.000807414,0.000485273,0.000256252,0.0,0.000625181,0.000550623,0.000498403,0.0,0.000125702,0.000192384,0.000331969,0.000477449,0.458103156,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0
ENSG00000263731,0.001701662,0.403059409,0.028537429,0.045072642,0.069471093,0.089616188,0.208559434,0.007459903,0.008205893,0.016784782,0.0,0.0,0.0,0.217815702,0.004992681,0.004444575,0.007202283,0.009919805,0.001486369,0.000758582,0.007420549,0.004707848,0.001121215,0.001606331,0.004561954,0.003004565,0.001717472,0.003784893,0.001878685,0.003848585,0.001048821,0.0,0.000876476,0.002245173,0.006061144,0.008753544,0.0,0.00303441,0.004258575,0.000585577,0.005297498,0.002821152,0.002003513,0.001095431,0.007330169,0.003364774,0.003873065,0.004197044,0.016753044,0.003535578,0.011399361,0.001966861,0.000526428,0.000925497,0.001202922,0.001541054,0.542382485,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000238035,0.011793158,0.449128424,0.044924071,0.042164223,0.00778481,0.004036392,0.063658458,0.0,0.0,0.0,0.0,0.0,0.0,0.227748661,0.001769371,0.0,0.006273687,0.023488275,0.002297116,0.012111151,0.007230459,0.002178932,0.006571195,0.013493729,0.008684741,0.001893903,0.003076296,0.000962163,0.001175382,0.028786753,0.008221025,0.00169368,0.0,0.0,0.004257288,0.005712568,0.057311734,0.0,0.012262996,0.005352239,0.005415482,0.004192363,0.038916661,0.001028636,0.004636865,0.0,0.0,0.0,0.0,0.000782464,0.002492013,0.000920537,0.001332671,0.00288593,0.003789038,0.005394538,0.410195822,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
ENSG00000234006,0.000499302,0.607790822,0.005010972,0.0,0.026960739,0.101794457,0.154037093,0.051428571,0.060952381,0.062857143,0.164179105,0.184079602,0.194029851,0.215969605,4.93e-05,0.0,0.001223029,0.0,2.04e-05,4.83e-05,0.000105606,7.34e-05,7.23e-05,0.000131352,0.0,0.0,0.0,0.0,0.0,0.000116456,0.000250377,0.0,0.000202821,0.0,6.08e-05,0.000360794,0.0,0.0,0.0002205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17e-05,0.0,7.93e-05,0.0,0.878708119,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000267321,0.004299724,0.417644966,0.013428094,0.235882514,0.121391257,0.160979235,0.136906469,0.077160494,0.039351852,0.047067901,0.094527363,0.004975124,0.0,0.215949376,0.005347541,0.003655903,0.003593592,0.006819527,0.002399096,0.000356151,0.003337135,0.004425603,0.000285539,0.0,0.007922922,0.007877352,0.000503455,0.002312668,0.002191799,0.0035214,0.000232633,0.008704361,0.000560172,0.005591824,0.00464049,0.013821837,0.0,0.001543558,0.000302856,5.33e-05,0.003987871,0.004871408,0.000515626,0.003828664,0.001176518,0.00254206,0.0,0.000834834,0.005273268,0.005265469,0.012664537,0.0,0.001947569,0.002464597,0.003636906,0.005268029,0.641299332,0,0,0,1,0,0,0,0,1,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000268061,0.011228107,0.637851298,0.019934715,0.0,0.002657143,0.01475,0.326071652,0.069312169,0.091005291,0.084126984,0.179104478,0.0,0.0,0.224520346,0.002400233,0.005859764,0.021221821,0.002796223,0.000410472,0.000221337,0.002414847,0.002286185,0.0,0.000618451,0.002903876,0.003742866,2.36e-05,0.000898405,0.000346834,0.004785777,0.001222311,0.005102014,0.000226966,0.0,0.0,0.009346276,0.002831062,0.0,0.000249723,0.0,0.004035065,0.002457027,0.000207561,0.002872166,0.0,0.001414041,0.0,0.0,0.0,0.0,0.001341853,0.0,0.000423079,0.001966062,0.001489475,0.002173242,0.249767649,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
ENSG00000229852,0.024814715,0.437566702,0.071965851,0.2584268,0.04981314,0.133019625,0.19525386,0.110760445,0.005109708,0.121280433,0.0,0.0,0.0,0.227674396,0.000759006,0.003206286,0.003782331,0.002329281,0.000647578,0.000684132,0.000732198,0.000400788,0.000226527,0.0,0.0,0.0,0.001825235,0.003524066,0.003901884,0.002989031,0.001592947,0.0,0.000694179,0.0,0.000663595,0.002224895,0.00240295,0.001257435,0.001059995,0.000254331,0.001840556,0.001190789,0.001553433,0.000424813,0.001637898,0.000771295,0.000251371,0.001003517,0.0,0.0,0.001290735,0.0,0.000469788,7.57e-05,0.001028098,0.001226509,0.565268361,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
ENSG00000279799,0.000253231,0.754535752,0.0,0.0,0.007063596,0.003451754,0.034686153,0.0,0.0,0.0,0.044776119,0.0,0.0,0.216039713,0.000552004,0.0,0.0,0.002416154,0.000277897,0.000684132,0.001696729,0.000462882,0.000906109,0.0,0.002850101,0.0,0.000200372,0.0,0.0,0.000781917,0.000928562,0.000660692,0.002637879,0.0,0.000313105,0.005411906,0.023642817,0.0,0.009962356,0.000470718,0.000471937,0.000150899,0.00365308,0.001191615,0.0,0.0,0.0,0.013594648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278970,0.001031153,0.673425827,0.0,0.0,0.014838886,0.014296184,0.097721963,0.0,0.0,0.0,0.0,0.0,0.0,0.219911752,0.021907667,0.01852275,0.034743088,0.008480972,0.001667385,0.000975894,0.021198553,0.015828305,0.001461958,0.0,0.0,0.0,0.000604483,0.005888899,0.003367182,0.017390726,0.003329811,0.0,0.001715527,0.0,0.010982027,0.037694356,0.022551822,0.017250207,0.004221382,0.000354833,0.018464552,0.006554258,0.001570912,0.011325685,0.002872088,0.00752334,0.001376439,0.0,0.021292404,0.000760171,0.030172524,0.007669232,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000237429,0.003052446,0.667200285,0.002347187,0.399144708,0.121263682,0.204004975,0.118508769,0.085409253,0.131672598,0.0,0.169154229,0.218905473,0.0,0.21691122,0.0,0.0,0.0,0.0,0.000616983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.65e-05,0.0,2.51e-05,0.0,0.858965024,0,0,0,1,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
ENSG00000261428,0.001792149,0.341337602,0.02998941,0.180220223,0.029220213,0.038027305,0.05268062,0.006737589,0.0,0.0,0.0,0.0,0.0,0.216174942,0.000542147,0.000545437,0.00016609,0.000521238,0.000122377,0.000177069,0.000485785,0.000242731,0.000767147,0.000454261,0.000627381,7.7e-05,0.000907566,0.000434712,0.000804463,0.000238457,0.000453438,0.0,0.000152116,0.000514279,0.001350556,0.000335023,0.003231553,0.0,0.000879344,0.0,0.0,0.000144338,0.00053092,0.0,0.001170751,0.000157473,0.000829768,0.001526718,0.0,0.000343303,0.000753994,0.000529833,0.000503407,0.000102854,0.000703126,0.000733685,0.752773114,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000279407,0.001905419,0.477943792,0.0,0.0,0.025131597,0.06938477,0.157543605,0.014028056,0.006680027,0.009352037,0.417910448,0.457711443,0.592039801,0.219695884,0.001616584,0.001533121,0.000913497,0.001275947,0.000609335,0.000327981,0.000844844,0.000406433,0.000740497,0.001663798,0.001846292,0.000725461,0.000127969,1.16e-05,0.000125246,0.000909464,0.000739301,0.000634475,0.001509084,0.001819166,0.002009477,0.001357272,0.006504537,0.0,0.003320785,0.0,0.0,0.000127936,0.00038235,0.000371378,0.00475221,0.000488487,0.001791323,0.00163536,0.000498333,0.001854729,0.001022364,0.002288953,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
ENSG00000260917,0.002713937,0.506937033,0.045513597,0.343538403,0.108690746,0.147644948,0.121489175,0.10694051,0.116619452,0.069877243,0.52238806,0.781094527,0.621890547,0.217263702,0.001887657,0.002351276,0.001766598,0.000879589,0.000186115,0.000460783,0.001922021,0.001208009,0.001717039,0.001598122,0.002249608,0.000975842,0.000904199,0.000927386,0.001074223,0.004419773,0.002075957,0.001636,0.00097185,0.001673325,0.001289804,0.000910575,0.005620693,0.001046608,0.001227362,0.000477897,0.002513067,0.001066133,0.001697633,0.000253819,0.001551389,0.000469204,0.00301157,0.004983275,0.005019571,0.002378601,0.002722045,0.002409023,0.00049008,0.001526156,0.001454566,0.002219476,0.380631427,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
ENSG00000262001,0.003430015,0.390252579,0.033875916,0.22623213,0.04940404,0.039776094,0.139173543,0.169769643,0.213316504,0.184285264,0.024875622,0.0,0.0,0.451933706,0.010019862,0.000228494,0.000105694,0.020024216,0.007421647,0.003066522,0.012820513,0.008010116,0.007671471,0.008693891,0.021868698,0.008153413,0.001153401,0.000243439,0.000684034,0.005462329,6.9e-05,0.004703501,0.006349019,0.013294494,0.003187124,0.006159265,0.0,0.000609894,0.002648658,0.0,0.002572059,0.001236714,0.004660299,0.000293896,0.008518222,0.002204618,0.016863818,0.0,0.00682263,0.0,0.004805112,0.006702954,0.002084621,0.000288386,0.002491199,0.003096979,0.800543079,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000231890,0.024314111,0.381892565,0.059334709,0.249560403,0.272975143,0.290875717,0.281778645,0.250954636,0.235527723,0.199327937,0.099502488,0.0,0.0,0.218091148,0.000985722,0.039632641,0.026347974,0.000722131,0.000270249,0.000100608,0.0,7.9e-05,6.28e-05,0.004082872,0.010271118,0.004051026,0.000331708,0.001402671,0.001527034,0.001347559,0.00997169,0.0,0.0,0.0,0.001383268,0.000618504,0.0,0.00118214,0.001795881,0.0,0.004141251,0.00040349,0.000286216,0.000932452,0.002479916,0.0,0.0,0.0,0.0,0.000274197,0.001188498,0.0,0.000442341,0.0,0.00053048,0.0,0.799543895,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0
